stimulus_blind_id,candidate_id,condition,prompt_category,template_id,payload_class,model_id,presentation_scope,text_sha256,word_count,sentence_count,character_count,flesch_reading_ease_heuristic,flesch_kincaid_grade_heuristic,coleman_liau_index,unique_word_fraction,repeated_bigram_fraction,repeated_trigram_fraction,maximum_identical_word_run,duplicate_sentence_count,unmatched_bracket_count,unmatched_double_quote_count,repeated_punctuation_count,whitespace_surface_flag_count,lowercase_sentence_start_count,long_sentence_count_gt40,missing_terminal_punctuation,artifact_like_fragment_count,surface_flag_total,tfidf_prompt_similarity,human_rating_substitute,readability_scope,readability_language,spanish_unicode_word_count,spanish_sentence_count,spanish_words_per_sentence,spanish_mean_letters_per_word,spanish_unique_word_fraction,spanish_repeated_bigram_fraction,spanish_repeated_trigram_fraction,chinese_han_character_count,chinese_sentence_count,chinese_han_characters_per_sentence,chinese_unique_han_character_fraction,chinese_repeated_han_bigram_fraction,chinese_repeated_han_trigram_fraction,language_specific_diagnostic_scope
B0171,C331211202df1cea88c2b3143,rankcloak_ascii_b8,casual_conversation,casual_conversation_template_1,token_128_bit_hex,llama3_8b_instruct_q4_k_m,full_message,ac2b1c1d55661c16615f2b5e2af28f39f0e0f8bd381bfc9e0d2809ae4e7f69cd,61,2,347,67.70045081967213,11.393524590163938,5.303606557377048,0.819672131147541,0.0,0.0,1,0,0,0,0,0,0,1,1,0,2,0.07232077190262352,False,english_surface_heuristic,en,,,,,,,,,,,,,,not_applicable_english_unspecified_or_unsupported
B0172,Ce8e17849fdcdb6846df47df3,ordinary_llm_control,personal_narrative_blog,personal_narrative_blog_template_2,nonce_96_bit_hex,qwen2_5_7b_instruct_q4_k_m,full_message,fa17b311bb7be98d366805dd659305118587a8c4a07997c1fc81f7a354ae77ad,63,3,333,72.72000000000003,8.333333333333332,7.243809523809524,0.8095238095238095,0.0,0.0,1,0,0,0,0,0,0,0,1,0,1,0.09720143752862727,False,english_surface_heuristic,en,,,,,,,,,,,,,,not_applicable_english_unspecified_or_unsupported
B0173,C41099c366ce349b2ed5adce6,rankcloak_ascii_b16,factual_explanatory_prose,factual_explanatory_prose_template_2,hmac_sha256_hex,qwen2_5_7b_instruct_q4_k_m,full_message,01c7ad4b8fc96d45338f9c21c6cc18c2f815d87a68018c2e1c3724369e74b949,107,4,756,10.483750000000015,18.4425,17.4392523364486,0.8130841121495327,0.0,0.0,1,0,0,0,0,0,0,0,1,0,1,0.06058593039904646,False,english_surface_heuristic,en,,,,,,,,,,,,,,not_applicable_english_unspecified_or_unsupported
B0174,C9fc62f97fdbe63bf5d9282ea,ordinary_llm_control,casual_conversation,casual_conversation_template_3,nonce_96_bit_hex,qwen2_5_7b_instruct_q4_k_m,full_message,ab68e34ac399a5fbd10a2e1a3cc815d864ff1cf4cf4803cc6e65ab479fab142e,22,3,104,95.56439393939395,1.7518181818181837,1.5454545454545432,0.8636363636363636,0.0,0.0,1,0,0,0,0,0,0,0,1,0,1,0.04968211790972108,False,english_surface_heuristic,en,,,,,,,,,,,,,,not_applicable_english_unspecified_or_unsupported
B0176,C4f51a8fc587228d367233796,rankcloak_ascii_b8,personal_narrative_blog,personal_narrative_blog_template_1,hmac_sha256_hex,mistral_7b_instruct_v0_3_q4_k_m,full_message,74529cf472f23ba0634080d186ebae53d2ff36e1f9f5c1bb38df03bb3c6faee7,117,5,709,38.46861538461539,13.706940170940168,11.983247863247865,0.811965811965812,0.0,0.0,1,0,0,0,0,3,0,1,1,0,5,0.04546794603593096,False,english_surface_heuristic,en,,,,,,,,,,,,,,not_applicable_english_unspecified_or_unsupported
B0177,C0f4d7ab27f4f8692e30b0e78,direct_subword_calgacus,personal_narrative_blog,personal_narrative_blog_template_1,sha256_hex,qwen2_5_7b_instruct_q4_k_m,full_message,f15cad3352d7ff5e3c022f7bf70d3db59a297eb7f673a70cdfb9bfce750679a3,46,2,276,52.911739130434796,11.59304347826087,11.801739130434779,0.8913043478260869,0.0,0.0,1,0,0,0,0,0,0,1,1,0,2,0.034671352804076946,False,english_surface_heuristic,en,,,,,,,,,,,,,,not_applicable_english_unspecified_or_unsupported
B0178,C81a33c2db184b180f795225d,rankcloak_hex_nibble,factual_explanatory_prose,factual_explanatory_prose_template_1,nonce_96_bit_hex,qwen2_5_7b_instruct_q4_k_m,full_message,b81fe3b14834b6e3cd303da0fa8a04e4bb467b0c0eeb20f4511ab4e36c6df574,19,2,128,27.992500000000007,11.715,12.960000000000004,0.9473684210526315,0.0,0.0,1,0,0,0,0,0,0,0,1,0,1,0.013888183304933986,False,english_surface_heuristic,en,,,,,,,,,,,,,,not_applicable_english_unspecified_or_unsupported
B0179,C6aa754484dfcd700a1430e90,rankcloak_segmented_forced_span,forum_question_answer,forum_question_answer_template_2,nonce_96_bit_hex,mistral_7b_instruct_v0_3_q4_k_m,forced_span,dcf43fec549e5a2f707c963e290e9cd86d7827778b1714eb7970f125b9cec932,21,2,120,75.32035714285716,5.362142857142857,7.70095238095238,1.0,0.0,0.0,1,0,0,1,0,0,0,0,1,0,2,0.014770660451514416,False,english_surface_heuristic,en,,,,,,,,,,,,,,not_applicable_english_unspecified_or_unsupported
B0180,C9a8848a5cee895dd53674ccf,rankcloak_ascii_b16,procedural_instructions,procedural_instructions_template_3,hmac_sha256_hex,llama3_8b_instruct_q4_k_m,full_message,8dde1bfafbad9732eecb7888d9a3da4f59340a66e6747c24d028eeced195fba8,62,20,546,63.14333870967744,5.222225806451615,6.327741935483868,0.7258064516129032,0.0,0.0,1,4,3,0,16,5,2,0,1,0,27,0.1195477375384858,False,english_surface_heuristic,en,,,,,,,,,,,,,,not_applicable_english_unspecified_or_unsupported
B0181,C90a4187b40b0348a9d2f0ca2,rankcloak_segmented_full_message,casual_conversation,casual_conversation_template_2,nonce_96_bit_hex,llama3_8b_instruct_q4_k_m,full_message,e0978cf10e1d1f5dcef1c3ac811d10b0f81497a30b02544d804363fe33b1492f,52,8,334,74.9644230769231,4.418076923076924,7.915384615384614,0.8076923076923077,0.019607843137254943,0.0,1,0,0,0,2,1,0,0,0,0,3,0.12019663702756328,False,english_surface_heuristic,en,,,,,,,,,,,,,,not_applicable_english_unspecified_or_unsupported
B0182,C883e278a2f8f95f261efe6a2,ordinary_llm_control,professional_communication,professional_communication_template_1,token_128_bit_hex,qwen2_5_7b_instruct_q4_k_m,full_message,53929829a3f126992a6f096b521a2ff73a8cb56dffeb59dc031a6bfac212729b,91,8,582,52.120144230769256,8.81548076923077,11.579340659340652,0.7362637362637363,0.05555555555555558,0.0,1,0,0,0,0,0,0,0,1,0,1,0.14189129563966854,False,english_surface_heuristic,en,,,,,,,,,,,,,,not_applicable_english_unspecified_or_unsupported
B0183,Cb4c4e73109f9ae65afc3e427,rankcloak_hex_nibble,procedural_instructions,procedural_instructions_template_3,sha256_hex,mistral_7b_instruct_v0_3_q4_k_m,full_message,7e11051c90d29ed38cef7220463a9be124f458314de223380b96bcb3d889c13c,40,5,254,61.24000000000001,6.705000000000002,8.870999999999999,0.95,0.0,0.0,2,0,1,1,2,1,0,0,1,0,6,0.0406490404275333,False,english_surface_heuristic,en,,,,,,,,,,,,,,not_applicable_english_unspecified_or_unsupported
B0185,Ca92f3611661f7d69ea4e5cff,rankcloak_hex_nibble,factual_explanatory_prose,factual_explanatory_prose_template_2,hmac_sha256_hex,qwen2_5_7b_instruct_q4_k_m,full_message,ec9e7e07674d76431c045b5a9565cb178f05a2fb44e3938d07365b4665da8358,58,2,371,18.410344827586215,17.895862068965517,14.505517241379305,0.8103448275862069,0.01754385964912286,0.0,1,0,0,0,0,0,0,1,1,0,2,0.06963146910768442,False,english_surface_heuristic,en,,,,,,,,,,,,,,not_applicable_english_unspecified_or_unsupported
B0186,C593ad1937cd62feb3e2d2ee4,rankcloak_segmented_full_message,procedural_instructions,procedural_instructions_template_1,nonce_96_bit_hex,mistral_7b_instruct_v0_3_q4_k_m,full_message,a63dcd80ff075d428c54472c5792488b24cab856e310b9b00ff93a93f856d2c3,42,6,267,74.84428571428573,4.559047619047622,6.571428571428569,0.8095238095238095,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0.0953720903498698,False,english_surface_heuristic,en,,,,,,,,,,,,,,not_applicable_english_unspecified_or_unsupported
B0187,Ce9d5248d85614e7fb1121572,direct_subword_calgacus,personal_narrative_blog,personal_narrative_blog_template_3,hmac_sha256_hex,qwen2_5_7b_instruct_q4_k_m,full_message,304c86c795c952cc3a428e6eb64a442f7d810ae51d3ab7748b37b8ad3ff97844,46,1,284,16.69282608695653,22.35869565217391,12.700869565217388,0.8913043478260869,0.0,0.0,1,0,0,0,0,0,0,1,1,0,2,0.0,False,english_surface_heuristic,en,,,,,,,,,,,,,,not_applicable_english_unspecified_or_unsupported
B0188,Cc08102059b11923ea4c42448,direct_subword_calgacus,factual_explanatory_prose,factual_explanatory_prose_template_2,hmac_sha256_hex,qwen2_5_7b_instruct_q4_k_m,full_message,d34ee65110b350e01983a436dfc73ebdfcd6413e12831b70e61cab2dc509d677,57,1,395,-29.125263157894693,31.482105263157894,18.444912280701747,0.9122807017543859,0.0,0.0,1,0,0,0,0,0,0,1,1,0,2,0.049223820664819694,False,english_surface_heuristic,en,,,,,,,,,,,,,,not_applicable_english_unspecified_or_unsupported
B0189,Ca0e481a3ba8bfcb346bdafb2,rankcloak_ascii_b16,professional_communication,professional_communication_template_1,nonce_96_bit_hex,llama3_8b_instruct_q4_k_m,full_message,207098d13cca3ff9e00f31cdbf15a6733a025a39785e44313d4887bf6a2e6322,30,1,266,-29.474999999999937,24.823333333333334,24.765333333333334,0.9,0.0,0.0,1,0,0,0,0,1,0,0,1,0,2,0.010887928430525228,False,english_surface_heuristic,en,,,,,,,,,,,,,,not_applicable_english_unspecified_or_unsupported
B0190,C40e86fc3fe4a1f7d4438274e,rankcloak_segmented_forced_span,casual_conversation,casual_conversation_template_2,nonce_96_bit_hex,llama3_8b_instruct_q4_k_m,forced_span,101e78658a888b5ad5673f2bcd5be355a477fc94027d36e909263535bcb3bf18,17,3,117,56.76568627450982,6.749411764705883,9.068235294117645,0.9411764705882353,0.0,0.0,1,0,0,0,0,0,0,0,1,0,1,0.09590305583770212,False,english_surface_heuristic,en,,,,,,,,,,,,,,not_applicable_english_unspecified_or_unsupported
B0191,C990862234d6f928b5adba22b,rankcloak_segmented_full_message,forum_question_answer,forum_question_answer_template_1,nonce_96_bit_hex,qwen2_5_7b_instruct_q4_k_m,full_message,83bea3bb936f7838f8f80a00957fd33ef82c1ed5217743ae28c24c5b4e55a24c,65,5,376,76.50153846153849,5.818461538461541,7.795076923076927,0.7846153846153846,0.046875,0.0,1,0,0,0,0,0,0,0,0,0,0,0.034386360857113,False,english_surface_heuristic,en,,,,,,,,,,,,,,not_applicable_english_unspecified_or_unsupported
B0192,Cc3b63ed70a370f09c623cdad,rankcloak_segmented_full_message,personal_narrative_blog,personal_narrative_blog_template_3,sha256_hex,llama3_8b_instruct_q4_k_m,full_message,81d56229e40574319b41e569bfad8456946f2b8543e5f7d74db1e5bc43804dee,186,14,1096,53.25967741935486,9.131213517665135,8.621720430107526,0.5483870967741935,0.2324324324324324,0.19565217391304346,1,0,0,0,1,0,0,0,0,0,1,0.06823529657740031,False,english_surface_heuristic,en,,,,,,,,,,,,,,not_applicable_english_unspecified_or_unsupported
B0193,C9f41f59709b2dc3edf7dedb0,rankcloak_ascii_b16,personal_narrative_blog,personal_narrative_blog_template_2,token_128_bit_hex,mistral_7b_instruct_v0_3_q4_k_m,full_message,0fca9a3f35d095c899cc4df5265485a70ed19d372cc211b62732d8ab51605cf8,50,2,280,46.10000000000002,13.040000000000003,9.711199999999998,0.76,0.0,0.0,1,0,0,0,0,0,0,0,1,0,1,0.048188621378442306,False,english_surface_heuristic,en,,,,,,,,,,,,,,not_applicable_english_unspecified_or_unsupported
B0195,C03120e220fd52fa8f1b74816,rankcloak_hex_nibble,professional_communication,professional_communication_template_3,hmac_sha256_hex,qwen2_5_7b_instruct_q4_k_m,full_message,0071f37683f48b9c46ef86790347a8268dad48f11a93ff9cafed536d90b1062f,46,3,313,42.30210144927537,11.16826086956522,14.353913043478258,0.9347826086956522,0.0,0.0,1,0,0,1,0,1,0,0,1,0,3,0.018455991099128637,False,english_surface_heuristic,en,,,,,,,,,,,,,,not_applicable_english_unspecified_or_unsupported
B0196,C268e84cc674f9e488080a5b2,direct_subword_calgacus,forum_question_answer,forum_question_answer_template_2,sha256_hex,llama3_8b_instruct_q4_k_m,full_message,f7285b400726b5828dd7fcc664d4a6b228068015728155f847123ca02673e89f,28,3,187,37.22595238095241,10.385714285714286,12.73857142857143,0.8928571428571429,0.03703703703703709,0.0,1,0,0,0,0,2,1,0,1,0,4,0.011783258265368184,False,english_surface_heuristic,en,,,,,,,,,,,,,,not_applicable_english_unspecified_or_unsupported
B0197,C81bddd5aff03ede6e804f155,rankcloak_hex_nibble,casual_conversation,casual_conversation_template_1,nonce_96_bit_hex,mistral_7b_instruct_v0_3_q4_k_m,full_message,8decc34fe002d8809b52c88a66e3f813f53d94d92636ccce6a57edd1dbe7ce15,23,1,134,51.07260869565218,11.849565217391305,11.290434782608695,0.8695652173913043,0.0,0.0,1,0,0,0,0,0,0,0,1,0,1,0.04902313643153401,False,english_surface_heuristic,en,,,,,,,,,,,,,,not_applicable_english_unspecified_or_unsupported
B0199,C2c89711d823eea79177c7712,rankcloak_segmented_forced_span,professional_communication,professional_communication_template_1,hmac_sha256_hex,mistral_7b_instruct_v0_3_q4_k_m,forced_span,6cb1c15ca6cc8af549f2ea5318b6bf5b1b4e199204b6bba06d2ab9880e0e7c24,49,1,338,3.438775510204124,24.952653061224492,15.275918367346936,0.9183673469387755,0.0,0.0,1,0,1,1,0,0,0,1,1,0,4,0.04465933841332561,False,english_surface_heuristic,en,,,,,,,,,,,,,,not_applicable_english_unspecified_or_unsupported
B0200,Cb541e96ec912282e5b4aa9bf,rankcloak_ascii_b8,factual_explanatory_prose,factual_explanatory_prose_template_2,nonce_96_bit_hex,mistral_7b_instruct_v0_3_q4_k_m,full_message,8a2315e7352d7a78ea6e5b7e221ed3990a36b1b43597c7fa76d47ffdb66603e2,52,1,314,6.005000000000024,25.340000000000007,12.804615384615385,0.7307692307692307,0.039215686274509776,0.020000000000000018,1,0,0,0,0,0,0,1,1,0,2,0.08385057716934725,False,english_surface_heuristic,en,,,,,,,,,,,,,,not_applicable_english_unspecified_or_unsupported
B0201,Cc17b9ca26f8d526c1b03d19d,rankcloak_segmented_full_message,procedural_instructions,procedural_instructions_template_2,token_128_bit_hex,qwen2_5_7b_instruct_q4_k_m,full_message,883bfbe9b2bd5ebde578c7e40e788dba6e73c0b016d590357fa860cc8ebd9f2e,83,7,585,41.90843373493976,10.359586919104995,14.362409638554215,0.7108433734939759,0.024390243902439046,0.0,1,0,0,0,0,1,0,0,0,0,1,0.17220378676114112,False,english_surface_heuristic,en,,,,,,,,,,,,,,not_applicable_english_unspecified_or_unsupported
B0202,C082a50897e42310d2d68cf9c,direct_subword_calgacus,forum_question_answer,forum_question_answer_template_2,nonce_96_bit_hex,mistral_7b_instruct_v0_3_q4_k_m,full_message,77a55f15bdea9a9b9d10707cd3e02f3fab45eb025eb2c03603c03be34ccd31d7,15,2,115,41.30250000000001,9.361666666666668,15.925333333333331,1.0,0.0,0.0,1,0,0,1,1,0,0,0,1,0,3,0.0,False,english_surface_heuristic,en,,,,,,,,,,,,,,not_applicable_english_unspecified_or_unsupported
B0203,C97ba7551cfc111220f5fe06a,rankcloak_ascii_b8,professional_communication,professional_communication_template_2,token_128_bit_hex,mistral_7b_instruct_v0_3_q4_k_m,full_message,8220f0837387a80256d81fa538a60b35a9ee32dc9b5ba2afc5b591a9bab0db96,53,4,349,51.322099056603804,9.392594339622644,11.809811320754715,0.8679245283018868,0.019230769230769273,0.0,1,0,2,0,0,0,0,0,1,0,3,0.008860847860914968,False,english_surface_heuristic,en,,,,,,,,,,,,,,not_applicable_english_unspecified_or_unsupported
B0204,C703ff5fa765a08a9a599f479,rankcloak_ascii_b16,casual_conversation,casual_conversation_template_1,nonce_96_bit_hex,mistral_7b_instruct_v0_3_q4_k_m,full_message,c7d77b8248611b538df3bccad84a5aeca3ca5154ffd05ce7fce65dca53239e3f,31,3,177,81.727311827957,4.427096774193547,7.131612903225804,0.8709677419354839,0.033333333333333326,0.0,1,0,0,0,0,0,0,0,1,0,1,0.031027144761696636,False,english_surface_heuristic,en,,,,,,,,,,,,,,not_applicable_english_unspecified_or_unsupported
B0205,C3650c8e029cc982644513a77,ordinary_llm_control,personal_narrative_blog,personal_narrative_blog_template_2,token_128_bit_hex,mistral_7b_instruct_v0_3_q4_k_m,full_message,7248b05a752774ca318c4503afc34978afb129bf29667912a9c95a417d12b7df,307,15,1702,62.33038870792619,9.64998045602606,8.687035830618893,0.5570032573289903,0.06862745098039214,0.003278688524590123,1,0,0,0,0,0,0,0,1,0,1,0.13034746370120534,False,english_surface_heuristic,en,,,,,,,,,,,,,,not_applicable_english_unspecified_or_unsupported
B0206,Cc82e5fa12462edf082c25464,rankcloak_ascii_b16,professional_communication,professional_communication_template_2,sha256_hex,mistral_7b_instruct_v0_3_q4_k_m,full_message,0a9ac1edb85a30a2ce319f0ddbe5bf5459e01193d96b76e59b0f3a58714c2b57,102,6,608,51.897647058823566,10.243921568627453,10.590588235294117,0.7647058823529411,0.0,0.0,1,0,0,0,0,0,0,1,1,0,2,0.04830207883659739,False,english_surface_heuristic,en,,,,,,,,,,,,,,not_applicable_english_unspecified_or_unsupported
B0207,Cc7991697230f22e9e48e5ef0,direct_subword_calgacus,procedural_instructions,procedural_instructions_template_1,hmac_sha256_hex,qwen2_5_7b_instruct_q4_k_m,full_message,8136f02dcbe7f9c6d8591320960e85329080a9c50800c1f5b644faf2bbadc1a5,43,4,250,79.84468023255816,4.793197674418604,6.880930232558136,0.8372093023255814,0.0,0.0,1,0,0,0,0,0,0,0,1,0,1,0.03122226682287365,False,english_surface_heuristic,en,,,,,,,,,,,,,,not_applicable_english_unspecified_or_unsupported
B0208,C882286a56766e3fb76936f00,direct_subword_calgacus,procedural_instructions,procedural_instructions_template_2,token_128_bit_hex,qwen2_5_7b_instruct_q4_k_m,full_message,1db5f787770cb226891dcc090d270d99139a596f62ec14ea4ae850c1074d2ae6,1,1,57,121.22000000000003,-3.3999999999999986,-39.519999999999996,1.0,0.0,0.0,1,0,0,0,0,0,0,0,1,0,1,0.0,False,english_surface_heuristic,en,,,,,,,,,,,,,,not_applicable_english_unspecified_or_unsupported
B0209,Cbf69b8a3a2c85f0ff1fa46ef,rankcloak_hex_nibble,personal_narrative_blog,personal_narrative_blog_template_1,token_128_bit_hex,qwen2_5_7b_instruct_q4_k_m,full_message,45a060d095bfb19574ce1ff144c9734d98967aaa25314bbf4bc771cfed7cc1fd,30,1,161,43.84500000000003,14.596666666666668,8.49733333333333,0.8666666666666667,0.0,0.0,1,0,1,0,0,0,0,0,1,0,2,0.043138407744505086,False,english_surface_heuristic,en,,,,,,,,,,,,,,not_applicable_english_unspecified_or_unsupported
B0210,C0c444b955f9cf2a20a5ddb1a,rankcloak_segmented_full_message,factual_explanatory_prose,factual_explanatory_prose_template_2,sha256_hex,llama3_8b_instruct_q4_k_m,full_message,dcb74993ff373e562082a8460f8e5a2169e14787f9296154d7c1bf059d86c7ab,162,11,1074,48.797929292929325,10.11166105499439,12.424938271604937,0.691358024691358,0.018633540372670843,0.0,2,0,0,1,0,0,0,0,0,0,1,0.0968771334976932,False,english_surface_heuristic,en,,,,,,,,,,,,,,not_applicable_english_unspecified_or_unsupported
B0211,Cbec57385d083a3110d021a8d,rankcloak_ascii_b8,factual_explanatory_prose,factual_explanatory_prose_template_3,sha256_hex,qwen2_5_7b_instruct_q4_k_m,full_message,9f0612e572fd31ce67a908de286fc1822bfd9e06740077083bc02f064c32a28d,108,5,786,3.9610000000000127,18.072888888888894,17.347407407407413,0.7314814814814815,0.009345794392523366,0.0,2,0,0,0,0,3,0,1,0,0,4,0.11217894702485484,False,english_surface_heuristic,en,,,,,,,,,,,,,,not_applicable_english_unspecified_or_unsupported
B0212,Cf86f56cdc786e9fe563cdc25,rankcloak_segmented_forced_span,factual_explanatory_prose,factual_explanatory_prose_template_1,hmac_sha256_hex,llama3_8b_instruct_q4_k_m,forced_span,fb7037461e49b181e3b59d3125e43df3176a6cbd206d7d8654fc86b1446f9950,51,8,349,49.41143382352942,7.951151960784319,9.763921568627449,0.8627450980392157,0.0,0.0,2,0,1,0,3,2,0,0,1,0,7,0.049649824636683625,False,english_surface_heuristic,en,,,,,,,,,,,,,,not_applicable_english_unspecified_or_unsupported
B0213,Ca544b13e76b43ce4b39dd6a0,rankcloak_segmented_forced_span,casual_conversation,casual_conversation_template_3,nonce_96_bit_hex,qwen2_5_7b_instruct_q4_k_m,forced_span,b7f03447aa6b096f9a8733074e20b827b0472d75940587f460af943291298ee4,17,1,111,75.12117647058825,7.004705882352944,11.167058823529409,0.9411764705882353,0.0,0.0,1,0,0,0,0,0,0,0,1,0,1,0.013951325807139162,False,english_surface_heuristic,en,,,,,,,,,,,,,,not_applicable_english_unspecified_or_unsupported
B0215,C55fe2c8cb29ee6fc46c75be3,rankcloak_hex_nibble,casual_conversation,casual_conversation_template_1,token_128_bit_hex,llama3_8b_instruct_q4_k_m,full_message,22a1a0e99b7b37b8501b993265eebf71ebaa8dcf9ac95f806bdd6209415a1eb3,23,3,138,81.3489855072464,3.817391304347826,6.415652173913042,0.9130434782608695,0.0,0.0,1,0,0,1,0,0,0,0,1,0,2,0.0,False,english_surface_heuristic,en,,,,,,,,,,,,,,not_applicable_english_unspecified_or_unsupported
B0216,C6fa3a3dd83ae5d6125ae5f0f,rankcloak_hex_nibble,factual_explanatory_prose,factual_explanatory_prose_template_2,nonce_96_bit_hex,mistral_7b_instruct_v0_3_q4_k_m,full_message,dfdedbe0986650214981bb822c34bb8e2d712db46453c582b2c552271e1d4c1d,12,1,76,60.70500000000001,7.773333333333333,9.173333333333336,1.0,0.0,0.0,1,0,1,0,0,0,0,0,1,0,2,0.018166008281824585,False,english_surface_heuristic,en,,,,,,,,,,,,,,not_applicable_english_unspecified_or_unsupported
B0217,Cc2b01709197b62e3089e8c55,ordinary_llm_control,factual_explanatory_prose,factual_explanatory_prose_template_2,nonce_96_bit_hex,mistral_7b_instruct_v0_3_q4_k_m,full_message,38ece2f4b2e80b5f2a366a934967f49a9b87add2d4e335e1a6129734cb35949f,19,1,141,-8.365789473684202,19.146315789473686,19.16,1.0,0.0,0.0,1,0,0,0,0,0,0,0,1,0,1,0.07780894359285001,False,english_surface_heuristic,en,,,,,,,,,,,,,,not_applicable_english_unspecified_or_unsupported
B0218,C6406fc9e5a50ff2dd55a7e4e,rankcloak_segmented_full_message,forum_question_answer,forum_question_answer_template_2,nonce_96_bit_hex,mistral_7b_instruct_v0_3_q4_k_m,full_message,9971c4581f5aee5a090daa901176532cf1236863e2d7e1dcdc9ab2f6e98dfdae,221,13,1276,69.37909502262445,7.805610859728507,8.958733031674207,0.6018099547511312,0.09999999999999998,0.0365296803652968,1,0,0,0,0,0,0,0,1,0,1,0.005788147846245658,False,english_surface_heuristic,en,,,,,,,,,,,,,,not_applicable_english_unspecified_or_unsupported
B0219,C20c186448e46792bc13650e1,rankcloak_segmented_full_message,casual_conversation,casual_conversation_template_3,hmac_sha256_hex,llama3_8b_instruct_q4_k_m,full_message,e25df634532c8dfcd85f83866df4a15bce32acc4c92161ff19ed52a720721f81,269,18,1979,58.31917699297813,8.837589838909544,10.023643122676578,0.43866171003717475,0.27611940298507465,0.22097378277153557,45,0,0,0,1,1,0,1,0,0,3,0.06572419453818763,False,english_surface_heuristic,en,,,,,,,,,,,,,,not_applicable_english_unspecified_or_unsupported
B0220,Cdfb8e6f2a34c13426dd1ac94,rankcloak_segmented_full_message,casual_conversation,casual_conversation_template_1,nonce_96_bit_hex,mistral_7b_instruct_v0_3_q4_k_m,full_message,69b67f8db9685bafe69ebcfe57533b8114f8e07ba374583bf2224da966a0f648,39,4,270,47.26182692307694,9.08942307692308,13.12717948717949,0.9230769230769231,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0.03948802035061487,False,english_surface_heuristic,en,,,,,,,,,,,,,,not_applicable_english_unspecified_or_unsupported
