stimulus_blind_id,candidate_id,condition,prompt_category,template_id,prompt_id,payload_id,payload_class,model_id,presentation_scope,protocol_variant,topic_schedule,source_work_id,source_trial_id,source_file,source_row,source_record_sha256,text_sha256,language,license_status,safety_screen_status
B0146,C2ed30ceff729736f2d110a2c,rankcloak_segmented_full_message,procedural_instructions,procedural_instructions_template_2,procedure_home_task,revision_v1_hmac_sha256_hex_006,hmac_sha256_hex,mistral_7b_instruct_v0_3_q4_k_m,full_message,segmented_hex_single_topic,single_assigned_prompt,revision_v1_primary_v2_payload_fidelity_v2__54cc60259e941bb4c569,revision_v1_primary_v2_payload_fidelity_v2__54cc60259e941bb4c569,/home/meow/Documents/repos/llm-rankcloak/results/revision_v1/primary_v2/mistral_7b_instruct_v0_3_q4_k_m/records.jsonl,933,d031aff78f09b048accd751ab171b8aff71c7ff469e5148f8f116579fb25a17b,746a0c6a0b970d92471a8018566224434c44aabc7ffac94dfac4ddcb3cd12674,en,experiment_generated_internal,not_manually_reviewed
B0147,C8206cb17329ef411a4ac09a3,rankcloak_segmented_forced_span,procedural_instructions,procedural_instructions_template_2,procedure_home_task,revision_v1_token_128_bit_hex_005,token_128_bit_hex,qwen2_5_7b_instruct_q4_k_m,forced_span,segmented_hex_single_topic,single_assigned_prompt,revision_v1_primary_v2_payload_fidelity_v2__ad27930faaeab6e5d57d,revision_v1_primary_v2_payload_fidelity_v2__ad27930faaeab6e5d57d,/home/meow/Documents/repos/llm-rankcloak/results/revision_v1/primary_v2/qwen2_5_7b_instruct_q4_k_m/records.jsonl,2599,edc7f2e22e714bb8e86f91e43b6266d64a6c50fa869c6c59b027286d1fd62045,932cce6e03a8b35d45e7f37fc70c0e60ab4eac29e044dc1239005f381ffb378f,en,experiment_generated_internal,not_manually_reviewed
B0149,C622f86c6c773e962f94a9620,ordinary_llm_control,forum_question_answer,forum_question_answer_template_2,forum_purchase_advice,revision_v1_hmac_sha256_hex_012,hmac_sha256_hex,qwen2_5_7b_instruct_q4_k_m,full_message,ordinary_llm_control,,revision_v1_primary_v2_payload_fidelity_v2__e2d21521eb3f824a0f67,revision_v1_primary_v2_payload_fidelity_v2__993f0df79b395617584e,/home/meow/Documents/repos/llm-rankcloak/results/revision_v1/primary_v2/qwen2_5_7b_instruct_q4_k_m/records.jsonl,1014,90ce01d0a59f6b6347e310c25e1851dc8aa0c245b9464f39b4ceec10e25bd43d,3f5858f0367592e2cd94ffde47ac577a99e798fdb85d755330d0e75a0303fb07,en,experiment_generated_internal,not_manually_reviewed
B0150,Ce71ba1277a0bc6ff98919567,ordinary_llm_control,factual_explanatory_prose,factual_explanatory_prose_template_1,explain_weather_pattern,revision_v1_token_128_bit_hex_024,token_128_bit_hex,mistral_7b_instruct_v0_3_q4_k_m,full_message,ordinary_llm_control,,revision_v1_primary_v2_payload_fidelity_v2__e1dab4efec16d0cf7509,revision_v1_primary_v2_payload_fidelity_v2__28135623acb98af221e1,/home/meow/Documents/repos/llm-rankcloak/results/revision_v1/primary_v2/mistral_7b_instruct_v0_3_q4_k_m/records.jsonl,2858,6a547108e6fca5e9d47abad4fd61de25d7b1ade14d3d9db05a85244b45837d60,6374f39149f6d0c2b807974b2b827ab709dc1050198fe962646ba0516cdf8794,en,experiment_generated_internal,not_manually_reviewed
B0152,Cd49e8000c853d834463b34b6,rankcloak_hex_nibble,forum_question_answer,forum_question_answer_template_3,forum_learning_answer,revision_v1_nonce_96_bit_hex_036,nonce_96_bit_hex,llama3_8b_instruct_q4_k_m,full_message,nonseg_hex_nibble_b16,None,revision_v1_primary_v2_payload_fidelity_v2__98dd5ca455e622114b41,revision_v1_primary_v2_payload_fidelity_v2__98dd5ca455e622114b41,/home/meow/Documents/repos/llm-rankcloak/results/revision_v1/primary_v2/llama3_8b_instruct_q4_k_m/records.jsonl,2191,82d6415a6dad2465c3001e36dd6177d095e8254aa707a291723c6642d48cbe6d,9c31d16fdd89c7a48fb5434f15736e60ee930f018a7c692cf4c89cb6e81fb39a,en,experiment_generated_internal,not_manually_reviewed
B0153,C9cc3f1242c7ab06771989bc9,rankcloak_hex_nibble,personal_narrative_blog,personal_narrative_blog_template_2,narrative_local_walk,revision_v1_token_128_bit_hex_017,token_128_bit_hex,mistral_7b_instruct_v0_3_q4_k_m,full_message,nonseg_hex_nibble_b16,None,revision_v1_primary_v2_payload_fidelity_v2__01d8b6b27b5a530e01d3,revision_v1_primary_v2_payload_fidelity_v2__01d8b6b27b5a530e01d3,/home/meow/Documents/repos/llm-rankcloak/results/revision_v1/primary_v2/mistral_7b_instruct_v0_3_q4_k_m/records.jsonl,2765,87d758793929f543c3a1e660d15991586f6d0290b34a7f8dab8c19de1857a795,764899f2a67e4f26a359d0c4169ba73dbdae5d40816171e4b2c35cdab9235cb7,en,experiment_generated_internal,not_manually_reviewed
B0154,C9bbfd26212e3628a474d3cc3,direct_subword_calgacus,factual_explanatory_prose,factual_explanatory_prose_template_3,explain_biological_process,revision_v1_nonce_96_bit_hex_021,nonce_96_bit_hex,llama3_8b_instruct_q4_k_m,full_message,direct_subword_calgacus,None,revision_v1_primary_v2_payload_fidelity_v2__eb80843d45e461883735,revision_v1_primary_v2_payload_fidelity_v2__eb80843d45e461883735,/home/meow/Documents/repos/llm-rankcloak/results/revision_v1/primary_v2/llama3_8b_instruct_q4_k_m/records.jsonl,1975,f64efb338fcaac779e7f32a75a4a03c06c9517beca3e4bbbd287e45bd8934084,fdbceb1f55a154e2e87ad8f561e5de3df7d30f533a89b37086bd6dcf2041fa7f,en,experiment_generated_internal,not_manually_reviewed
B0155,Cbe5628bc98fad57e32e35007,ordinary_llm_control,procedural_instructions,procedural_instructions_template_1,procedure_simple_meal,revision_v1_token_128_bit_hex_036,token_128_bit_hex,llama3_8b_instruct_q4_k_m,full_message,ordinary_llm_control,,revision_v1_primary_v2_payload_fidelity_v2__a8d1dcce92f65f6e72c0,revision_v1_primary_v2_payload_fidelity_v2__c62018f232dab8a50282,/home/meow/Documents/repos/llm-rankcloak/results/revision_v1/primary_v2/llama3_8b_instruct_q4_k_m/records.jsonl,3030,207f566ccd714d834324ca106b18112864efce6b6987347804314b477d79ecd1,db7b7ed97f8a4c06291199b1fd9748bbcbd6e782bd6a8aa6dbc3b569a838151e,en,experiment_generated_internal,not_manually_reviewed
B0156,C8064b2bb9b14d140844e7fd8,rankcloak_segmented_full_message,professional_communication,professional_communication_template_3,professional_process_email,revision_v1_sha256_hex_031,sha256_hex,llama3_8b_instruct_q4_k_m,full_message,segmented_hex_single_topic,single_assigned_prompt,revision_v1_primary_v2_payload_fidelity_v2__30442b50a383001bcdb2,revision_v1_primary_v2_payload_fidelity_v2__30442b50a383001bcdb2,/home/meow/Documents/repos/llm-rankcloak/results/revision_v1/primary_v2/llama3_8b_instruct_q4_k_m/records.jsonl,443,7a98c33e0312b5778efc239feec4fe63029f5160db121e2e5e11296aed670726,0564665031dd89fdeda162b5aeca662b1c4d98d8505e8064964916c4c15e434a,en,experiment_generated_internal,not_manually_reviewed
B0157,C9cb9d166fcbb12990d2b9a0a,rankcloak_segmented_forced_span,forum_question_answer,forum_question_answer_template_3,forum_learning_answer,revision_v1_token_128_bit_hex_028,token_128_bit_hex,qwen2_5_7b_instruct_q4_k_m,forced_span,segmented_hex_single_topic,single_assigned_prompt,revision_v1_primary_v2_payload_fidelity_v2__493212040f58a5e653ca,revision_v1_primary_v2_payload_fidelity_v2__493212040f58a5e653ca,/home/meow/Documents/repos/llm-rankcloak/results/revision_v1/primary_v2/qwen2_5_7b_instruct_q4_k_m/records.jsonl,2921,ee01b61b5e5acd1456b52be7412d533f7671a7ced84b0700a24ca7ac0b6f05e7,09527fa088b2c757404b652a0d9581bc7e41c46c06d5b42149535160ec4d8cc0,en,experiment_generated_internal,not_manually_reviewed
B0158,C4279f031ca6c531cd1c401ff,rankcloak_segmented_forced_span,professional_communication,professional_communication_template_3,professional_process_email,revision_v1_token_128_bit_hex_052,token_128_bit_hex,llama3_8b_instruct_q4_k_m,forced_span,segmented_hex_multi_topic,deterministic_six_category_rotation,revision_v1_primary_v2_payload_fidelity_v2__70c0928a8f7717524500,revision_v1_primary_v2_payload_fidelity_v2__70c0928a8f7717524500,/home/meow/Documents/repos/llm-rankcloak/results/revision_v1/primary_v2/llama3_8b_instruct_q4_k_m/records.jsonl,3260,4249f0668a20c1ad2753a634a2e1fe23f0862945f2bfe5a701b3d95faefee2bf,a4cb9f3367dc0625a6635bcadb78b43c28dffb552cffc68b56ee3c0d401bff14,en,experiment_generated_internal,not_manually_reviewed
B0159,C6579f037d43859f720f8c7ae,rankcloak_segmented_full_message,procedural_instructions,procedural_instructions_template_1,procedure_simple_meal,revision_v1_token_128_bit_hex_000,token_128_bit_hex,llama3_8b_instruct_q4_k_m,full_message,segmented_hex_multi_topic,deterministic_six_category_rotation,revision_v1_primary_v2_payload_fidelity_v2__d184f8d0b5c12aca9ee4,revision_v1_primary_v2_payload_fidelity_v2__d184f8d0b5c12aca9ee4,/home/meow/Documents/repos/llm-rankcloak/results/revision_v1/primary_v2/llama3_8b_instruct_q4_k_m/records.jsonl,2532,69fbe7fe727a698fe62945fd0967c6ebb15262eac714c39dcb8ac52ed1ce3e91,ed8003a67fab7fe19819baf362d0d28b640d995543496bfd079121bbf659a0a8,en,experiment_generated_internal,not_manually_reviewed
B0160,C0ccc6191fa62e31c11493f24,direct_subword_calgacus,forum_question_answer,forum_question_answer_template_3,forum_learning_answer,revision_v1_sha256_hex_025,sha256_hex,qwen2_5_7b_instruct_q4_k_m,full_message,direct_subword_calgacus,None,revision_v1_primary_v2_payload_fidelity_v2__f829c98baaa35376e27b,revision_v1_primary_v2_payload_fidelity_v2__f829c98baaa35376e27b,/home/meow/Documents/repos/llm-rankcloak/results/revision_v1/primary_v2/qwen2_5_7b_instruct_q4_k_m/records.jsonl,351,4adfa20b367aa167b3629f1aeeb7d83aa4fb6dc2de0e6e987d0669e34f78cfe3,65f51c3e5b651e00443aab2329a507c80db7bf641ce2e09b932dd17655003f0d,en,experiment_generated_internal,not_manually_reviewed
B0161,C2b5d43cb6b6b3068fbc94038,rankcloak_segmented_forced_span,casual_conversation,casual_conversation_template_1,casual_weekend_chat,revision_v1_token_128_bit_hex_057,token_128_bit_hex,llama3_8b_instruct_q4_k_m,forced_span,segmented_hex_multi_topic,deterministic_six_category_rotation,revision_v1_primary_v2_payload_fidelity_v2__98352798815e00c8fed9,revision_v1_primary_v2_payload_fidelity_v2__98352798815e00c8fed9,/home/meow/Documents/repos/llm-rankcloak/results/revision_v1/primary_v2/llama3_8b_instruct_q4_k_m/records.jsonl,3330,cc224f181abaee73b787b322a5df10dac8b477ea5d706d90794df0a75b87c746,2bbc73ea5cdacf0cfc7ce897273f691b10885a265dd19f76b51ec3de9b558871,en,experiment_generated_internal,not_manually_reviewed
B0162,C954c870364f64feda8b93a9b,ordinary_llm_control,forum_question_answer,forum_question_answer_template_3,forum_learning_answer,revision_v1_token_128_bit_hex_010,token_128_bit_hex,qwen2_5_7b_instruct_q4_k_m,full_message,ordinary_llm_control,,revision_v1_primary_v2_payload_fidelity_v2__53ec8dd48f2e53870852,revision_v1_primary_v2_payload_fidelity_v2__e8bf380c5cf3774fc0ad,/home/meow/Documents/repos/llm-rankcloak/results/revision_v1/primary_v2/qwen2_5_7b_instruct_q4_k_m/records.jsonl,2671,c1f53f641877483850e962360c00001b8d92ffee1c9004f1ed712d26e4febe68,ed23861609221e6221e57bc03590288cf4480afc2d6ad9e3e0045b8bfae9ce3c,en,experiment_generated_internal,not_manually_reviewed
B0163,C76785d9789b79244ae8037b2,rankcloak_hex_nibble,forum_question_answer,forum_question_answer_template_3,forum_learning_answer,revision_v1_token_128_bit_hex_010,token_128_bit_hex,qwen2_5_7b_instruct_q4_k_m,full_message,nonseg_hex_nibble_b16,None,revision_v1_primary_v2_payload_fidelity_v2__f2d2e800f4d45064a3b2,revision_v1_primary_v2_payload_fidelity_v2__f2d2e800f4d45064a3b2,/home/meow/Documents/repos/llm-rankcloak/results/revision_v1/primary_v2/qwen2_5_7b_instruct_q4_k_m/records.jsonl,2667,80df2ec983b766c3a4a71dd7f55ba4488b49c1e7dc8646b53504cf44bc32d11e,fd580a96386f16bd69dbe57b6d60654f778b955e3ae6fef5b2ab677c8bd30c40,en,experiment_generated_internal,not_manually_reviewed
B0164,C58e6c4dc840572e14462ab4e,rankcloak_ascii_b16,factual_explanatory_prose,factual_explanatory_prose_template_1,explain_weather_pattern,revision_v1_sha256_hex_027,sha256_hex,mistral_7b_instruct_v0_3_q4_k_m,full_message,nonseg_ascii_b16,None,revision_v1_primary_v2_payload_fidelity_v2__5ee1ff7bf4d654634166,revision_v1_primary_v2_payload_fidelity_v2__5ee1ff7bf4d654634166,/home/meow/Documents/repos/llm-rankcloak/results/revision_v1/primary_v2/mistral_7b_instruct_v0_3_q4_k_m/records.jsonl,383,3a9225adf1984b5ddbef4289119e750d8d23ea4962425812a772eb863b72afd1,5b4c2eb0e19f2d3a7c14d3ad89295419be072e6c6bccfce9ab67446a5d4c2ceb,en,experiment_generated_internal,not_manually_reviewed
B0165,C344b295e5e02ccf34b842190,rankcloak_hex_nibble,factual_explanatory_prose,factual_explanatory_prose_template_1,explain_weather_pattern,revision_v1_sha256_hex_045,sha256_hex,mistral_7b_instruct_v0_3_q4_k_m,full_message,nonseg_hex_nibble_b16,None,revision_v1_primary_v2_payload_fidelity_v2__ebfcf5954a3a3a704613,revision_v1_primary_v2_payload_fidelity_v2__ebfcf5954a3a3a704613,/home/meow/Documents/repos/llm-rankcloak/results/revision_v1/primary_v2/mistral_7b_instruct_v0_3_q4_k_m/records.jsonl,637,bf7fb639385ba22c5d84c736c4741a11d6de8312101ec2f8410a6e1cce31c754,963c6804645f79e8c8f437c20a91bf5898045b292a86e615273249bcff694e36,en,experiment_generated_internal,not_manually_reviewed
B0167,C2ec13d0b93341d25de084d42,rankcloak_ascii_b8,forum_question_answer,forum_question_answer_template_3,forum_learning_answer,revision_v1_nonce_96_bit_hex_000,nonce_96_bit_hex,llama3_8b_instruct_q4_k_m,full_message,nonseg_ascii_b8,None,revision_v1_primary_v2_payload_fidelity_v2__a88b93543d8d63e3dbd7,revision_v1_primary_v2_payload_fidelity_v2__a88b93543d8d63e3dbd7,/home/meow/Documents/repos/llm-rankcloak/results/revision_v1/primary_v2/llama3_8b_instruct_q4_k_m/records.jsonl,1683,b4dfe8554ddebe8507ca63bc2fe3eb5f05e49a0e9d160ea89841ab7e6a9fa538,218c55449d21fbef5c05f658d9994a578aecc6c077e041835992f16f6e1d1e0a,en,experiment_generated_internal,not_manually_reviewed
B0168,C3c7586eff219328228d9c638,rankcloak_ascii_b8,forum_question_answer,forum_question_answer_template_1,forum_practical_answer,revision_v1_nonce_96_bit_hex_023,nonce_96_bit_hex,qwen2_5_7b_instruct_q4_k_m,full_message,nonseg_ascii_b8,None,revision_v1_primary_v2_payload_fidelity_v2__e79cc47e052914aa4644,revision_v1_primary_v2_payload_fidelity_v2__e79cc47e052914aa4644,/home/meow/Documents/repos/llm-rankcloak/results/revision_v1/primary_v2/qwen2_5_7b_instruct_q4_k_m/records.jsonl,2005,4c962b7afbef8d47a34c3849a21ae6bbdd3b4f7576b8a1a993c5f581bd01f486,648f764e3365de097dcb4fcd9b341892845403a64d59c90d74bf6e122e6f0415,en,experiment_generated_internal,not_manually_reviewed
B0169,C806b58cccbbb8a7d99c2d8a7,direct_subword_calgacus,professional_communication,professional_communication_template_3,professional_process_email,revision_v1_sha256_hex_031,sha256_hex,llama3_8b_instruct_q4_k_m,full_message,direct_subword_calgacus,None,revision_v1_primary_v2_payload_fidelity_v2__39ba994ee1cbd61acd5f,revision_v1_primary_v2_payload_fidelity_v2__39ba994ee1cbd61acd5f,/home/meow/Documents/repos/llm-rankcloak/results/revision_v1/primary_v2/llama3_8b_instruct_q4_k_m/records.jsonl,435,11873eefcc7d64b4551c60b208893e0574162ba0ee25ff32bd3167c9d50fa993,fbae90c83cf56730e25adce172af616cf87efbcc963f98f403b115be397bf7fe,en,experiment_generated_internal,not_manually_reviewed
B0170,C1012443d2666db12105f92c0,rankcloak_ascii_b16,factual_explanatory_prose,factual_explanatory_prose_template_3,explain_biological_process,revision_v1_hmac_sha256_hex_032,hmac_sha256_hex,mistral_7b_instruct_v0_3_q4_k_m,full_message,nonseg_ascii_b16,None,revision_v1_primary_v2_payload_fidelity_v2__096cb61d464bc0f4efb0,revision_v1_primary_v2_payload_fidelity_v2__096cb61d464bc0f4efb0,/home/meow/Documents/repos/llm-rankcloak/results/revision_v1/primary_v2/mistral_7b_instruct_v0_3_q4_k_m/records.jsonl,1293,84d3f002deabdf4cab2a434eda6b55dddcf67fc5a0dbbffcb32435916b9a46d1,1e1b5ff2ec7ac6ebf31b7aef181dc6e6e3cc05ee72d41be42c20f84a3f856406,en,experiment_generated_internal,not_manually_reviewed
B0171,C331211202df1cea88c2b3143,rankcloak_ascii_b8,casual_conversation,casual_conversation_template_1,casual_weekend_chat,revision_v1_token_128_bit_hex_021,token_128_bit_hex,llama3_8b_instruct_q4_k_m,full_message,nonseg_ascii_b8,None,revision_v1_primary_v2_payload_fidelity_v2__24cf3e5ebdd756b44c95,revision_v1_primary_v2_payload_fidelity_v2__24cf3e5ebdd756b44c95,/home/meow/Documents/repos/llm-rankcloak/results/revision_v1/primary_v2/llama3_8b_instruct_q4_k_m/records.jsonl,2817,0ff6c8d20071f0862b0339bc7afe4b7095afc8284c6092324c1d809d26b3a9d2,ac2b1c1d55661c16615f2b5e2af28f39f0e0f8bd381bfc9e0d2809ae4e7f69cd,en,experiment_generated_internal,not_manually_reviewed
B0172,Ce8e17849fdcdb6846df47df3,ordinary_llm_control,personal_narrative_blog,personal_narrative_blog_template_2,narrative_local_walk,revision_v1_nonce_96_bit_hex_025,nonce_96_bit_hex,qwen2_5_7b_instruct_q4_k_m,full_message,ordinary_llm_control,,revision_v1_primary_v2_payload_fidelity_v2__d292121173f22f11831f,revision_v1_primary_v2_payload_fidelity_v2__2e163ec6feca63c2d3c9,/home/meow/Documents/repos/llm-rankcloak/results/revision_v1/primary_v2/qwen2_5_7b_instruct_q4_k_m/records.jsonl,2043,b7d502b8630495f18b3fabe38d8dabd4e0edab477ee653173deb79f93720771b,fa17b311bb7be98d366805dd659305118587a8c4a07997c1fc81f7a354ae77ad,en,experiment_generated_internal,not_manually_reviewed
B0173,C41099c366ce349b2ed5adce6,rankcloak_ascii_b16,factual_explanatory_prose,factual_explanatory_prose_template_2,explain_everyday_system,revision_v1_hmac_sha256_hex_033,hmac_sha256_hex,qwen2_5_7b_instruct_q4_k_m,full_message,nonseg_ascii_b16,None,revision_v1_primary_v2_payload_fidelity_v2__aefe2e4458ee83b0ea13,revision_v1_primary_v2_payload_fidelity_v2__aefe2e4458ee83b0ea13,/home/meow/Documents/repos/llm-rankcloak/results/revision_v1/primary_v2/qwen2_5_7b_instruct_q4_k_m/records.jsonl,1307,f7c22db3b8b1fa7ebd4f01dd2ad41fc6e824477c3ae668095f1b74a080439f67,01c7ad4b8fc96d45338f9c21c6cc18c2f815d87a68018c2e1c3724369e74b949,en,experiment_generated_internal,not_manually_reviewed
B0174,C9fc62f97fdbe63bf5d9282ea,ordinary_llm_control,casual_conversation,casual_conversation_template_3,casual_neighborhood_chat,revision_v1_nonce_96_bit_hex_033,nonce_96_bit_hex,qwen2_5_7b_instruct_q4_k_m,full_message,ordinary_llm_control,,revision_v1_primary_v2_payload_fidelity_v2__2bc592de39c667596a29,revision_v1_primary_v2_payload_fidelity_v2__96f9ec46fbac3fd6383b,/home/meow/Documents/repos/llm-rankcloak/results/revision_v1/primary_v2/qwen2_5_7b_instruct_q4_k_m/records.jsonl,2156,12a2f16a5ccd2d1f234f8ebd5c363578da2bdc9ba5d164041e1f8a727b6c3692,ab68e34ac399a5fbd10a2e1a3cc815d864ff1cf4cf4803cc6e65ab479fab142e,en,experiment_generated_internal,not_manually_reviewed
B0176,C4f51a8fc587228d367233796,rankcloak_ascii_b8,personal_narrative_blog,personal_narrative_blog_template_1,narrative_small_discovery,revision_v1_hmac_sha256_hex_055,hmac_sha256_hex,mistral_7b_instruct_v0_3_q4_k_m,full_message,nonseg_ascii_b8,None,revision_v1_primary_v2_payload_fidelity_v2__11b4f71d0436e69f4a07,revision_v1_primary_v2_payload_fidelity_v2__11b4f71d0436e69f4a07,/home/meow/Documents/repos/llm-rankcloak/results/revision_v1/primary_v2/mistral_7b_instruct_v0_3_q4_k_m/records.jsonl,1613,575948d006bf30bd23c0f7f5b03ec01a4a58e5455d8f01093618aef26c6c81b8,74529cf472f23ba0634080d186ebae53d2ff36e1f9f5c1bb38df03bb3c6faee7,en,experiment_generated_internal,not_manually_reviewed
B0177,C0f4d7ab27f4f8692e30b0e78,direct_subword_calgacus,personal_narrative_blog,personal_narrative_blog_template_1,narrative_small_discovery,revision_v1_sha256_hex_051,sha256_hex,qwen2_5_7b_instruct_q4_k_m,full_message,direct_subword_calgacus,None,revision_v1_primary_v2_payload_fidelity_v2__82b3516d485c996c749d,revision_v1_primary_v2_payload_fidelity_v2__82b3516d485c996c749d,/home/meow/Documents/repos/llm-rankcloak/results/revision_v1/primary_v2/qwen2_5_7b_instruct_q4_k_m/records.jsonl,715,aceb46606cd04ca5928dfaf7283e011eb65e2e5cccdc80614f2e8a56998fb006,f15cad3352d7ff5e3c022f7bf70d3db59a297eb7f673a70cdfb9bfce750679a3,en,experiment_generated_internal,not_manually_reviewed
B0178,C81a33c2db184b180f795225d,rankcloak_hex_nibble,factual_explanatory_prose,factual_explanatory_prose_template_1,explain_weather_pattern,revision_v1_nonce_96_bit_hex_038,nonce_96_bit_hex,qwen2_5_7b_instruct_q4_k_m,full_message,nonseg_hex_nibble_b16,None,revision_v1_primary_v2_payload_fidelity_v2__67f7058ff939a3afc02a,revision_v1_primary_v2_payload_fidelity_v2__67f7058ff939a3afc02a,/home/meow/Documents/repos/llm-rankcloak/results/revision_v1/primary_v2/qwen2_5_7b_instruct_q4_k_m/records.jsonl,2219,8252b34ccf2338b13c29b95d20cfc13ffe875012d6aef1955db51ce4ffa1a1c9,b81fe3b14834b6e3cd303da0fa8a04e4bb467b0c0eeb20f4511ab4e36c6df574,en,experiment_generated_internal,not_manually_reviewed
B0179,C6aa754484dfcd700a1430e90,rankcloak_segmented_forced_span,forum_question_answer,forum_question_answer_template_2,forum_purchase_advice,revision_v1_nonce_96_bit_hex_058,nonce_96_bit_hex,mistral_7b_instruct_v0_3_q4_k_m,forced_span,segmented_hex_multi_topic,deterministic_six_category_rotation,revision_v1_primary_v2_payload_fidelity_v2__e16d6f1603349bb4c3e9,revision_v1_primary_v2_payload_fidelity_v2__e16d6f1603349bb4c3e9,/home/meow/Documents/repos/llm-rankcloak/results/revision_v1/primary_v2/mistral_7b_instruct_v0_3_q4_k_m/records.jsonl,2504,c2099553b1c52da96bbae7b42ccc8293ccf5edcc305bdfb388c47e421280d86b,dcf43fec549e5a2f707c963e290e9cd86d7827778b1714eb7970f125b9cec932,en,experiment_generated_internal,not_manually_reviewed
