study_phase,model_id,protocol_variant,prompt_category,payload_class,replay_mode,transformation_id,mitigation_id,outcome,analysis_unit,mean,standard_deviation,median,n_payloads,bootstrap_resamples_requested,ci_low,ci_high,bootstrap_resamples_valid,confidence_level,view,hardware_id
,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b16,forum_question_answer,chacha20_poly1305_base64,,,,flesch_kincaid_grade_heuristic,payload,7.303094660194173,,7.303094660194173,1,100,7.303094660194173,7.303094660194173,0,0.95,forced_span,
,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b16,forum_question_answer,chacha20_poly1305_base64,,,,flesch_kincaid_grade_heuristic,payload,7.303094660194173,,7.303094660194173,1,100,7.303094660194173,7.303094660194173,0,0.95,full_message,
,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b8,professional_communication,uuid_v4,,,,flesch_kincaid_grade_heuristic,payload,7.976981891348089,,7.976981891348089,1,100,7.976981891348089,7.976981891348089,0,0.95,forced_span,
,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b8,professional_communication,uuid_v4,,,,flesch_kincaid_grade_heuristic,payload,7.976981891348089,,7.976981891348089,1,100,7.976981891348089,7.976981891348089,0,0.95,full_message,
,qwen2_5_7b_instruct_q4_k_m,nonseg_hex_nibble_b16,recipe_procedure,token_128_bit_hex,,,,flesch_kincaid_grade_heuristic,payload,9.857380952380954,,9.857380952380954,1,100,9.857380952380954,9.857380952380954,0,0.95,forced_span,
,qwen2_5_7b_instruct_q4_k_m,nonseg_hex_nibble_b16,recipe_procedure,token_128_bit_hex,,,,flesch_kincaid_grade_heuristic,payload,9.857380952380954,,9.857380952380954,1,100,9.857380952380954,9.857380952380954,0,0.95,full_message,
,qwen2_5_7b_instruct_q4_k_m,ordinary_llm_control,casual_conversation,ed25519_signature_base64,,,,flesch_kincaid_grade_heuristic,payload,10.060518867924532,,10.060518867924532,1,100,10.060518867924532,10.060518867924532,0,0.95,full_message,
,qwen2_5_7b_instruct_q4_k_m,ordinary_llm_control,casual_conversation,nonce_96_bit_hex,,,,flesch_kincaid_grade_heuristic,payload,8.609736842105267,,8.609736842105267,1,100,8.609736842105267,8.609736842105267,0,0.95,forced_span,
,qwen2_5_7b_instruct_q4_k_m,ordinary_llm_control,casual_conversation,nonce_96_bit_hex,,,,flesch_kincaid_grade_heuristic,payload,4.806204146730465,,4.806204146730465,1,100,4.806204146730465,4.806204146730465,0,0.95,full_message,
,qwen2_5_7b_instruct_q4_k_m,ordinary_llm_control,factual_explanatory,hmac_sha256_hex,,,,flesch_kincaid_grade_heuristic,payload,10.76775510204082,,10.76775510204082,1,100,10.76775510204082,10.76775510204082,0,0.95,forced_span,
,qwen2_5_7b_instruct_q4_k_m,ordinary_llm_control,factual_explanatory,hmac_sha256_hex,,,,flesch_kincaid_grade_heuristic,payload,7.28461117196057,,7.28461117196057,1,100,7.28461117196057,7.28461117196057,0,0.95,full_message,
,qwen2_5_7b_instruct_q4_k_m,ordinary_llm_control,factual_explanatory,nonce_96_bit_hex,,,,flesch_kincaid_grade_heuristic,payload,12.105,,12.105,1,100,12.105,12.105,0,0.95,forced_span,
,qwen2_5_7b_instruct_q4_k_m,ordinary_llm_control,factual_explanatory,nonce_96_bit_hex,,,,flesch_kincaid_grade_heuristic,payload,7.326666666666668,,7.326666666666668,1,100,7.326666666666668,7.326666666666668,0,0.95,full_message,
,qwen2_5_7b_instruct_q4_k_m,ordinary_llm_control,forum_question_answer,chacha20_poly1305_base64,,,,flesch_kincaid_grade_heuristic,payload,6.011940700808626,,6.011940700808626,1,100,6.011940700808626,6.011940700808626,0,0.95,full_message,
,qwen2_5_7b_instruct_q4_k_m,ordinary_llm_control,forum_question_answer,token_128_bit_hex,,,,flesch_kincaid_grade_heuristic,payload,9.857380952380954,,9.857380952380954,1,100,9.857380952380954,9.857380952380954,0,0.95,forced_span,
,qwen2_5_7b_instruct_q4_k_m,ordinary_llm_control,forum_question_answer,token_128_bit_hex,,,,flesch_kincaid_grade_heuristic,payload,9.130237603305787,,9.130237603305787,1,100,9.130237603305787,9.130237603305787,0,0.95,full_message,
,qwen2_5_7b_instruct_q4_k_m,ordinary_llm_control,personal_narrative_blog,nonce_96_bit_hex,,,,flesch_kincaid_grade_heuristic,payload,4.964444444444446,,4.964444444444446,1,100,4.964444444444446,4.964444444444446,0,0.95,forced_span,
,qwen2_5_7b_instruct_q4_k_m,ordinary_llm_control,personal_narrative_blog,nonce_96_bit_hex,,,,flesch_kincaid_grade_heuristic,payload,10.019545454545455,,10.019545454545455,1,100,10.019545454545455,10.019545454545455,0,0.95,full_message,
,qwen2_5_7b_instruct_q4_k_m,ordinary_llm_control,personal_narrative_blog,sha256_hex,,,,flesch_kincaid_grade_heuristic,payload,8.757857142857144,,8.757857142857144,1,100,8.757857142857144,8.757857142857144,0,0.95,forced_span,
,qwen2_5_7b_instruct_q4_k_m,ordinary_llm_control,personal_narrative_blog,sha256_hex,,,,flesch_kincaid_grade_heuristic,payload,10.828098471986419,,10.828098471986419,1,100,10.828098471986419,10.828098471986419,0,0.95,full_message,
,qwen2_5_7b_instruct_q4_k_m,ordinary_llm_control,professional_communication,nonce_96_bit_hex,,,,flesch_kincaid_grade_heuristic,payload,10.630882352941178,,10.630882352941178,1,100,10.630882352941178,10.630882352941178,0,0.95,forced_span,
,qwen2_5_7b_instruct_q4_k_m,ordinary_llm_control,professional_communication,nonce_96_bit_hex,,,,flesch_kincaid_grade_heuristic,payload,8.223409090909094,,8.223409090909094,1,100,8.223409090909094,8.223409090909094,0,0.95,full_message,
,qwen2_5_7b_instruct_q4_k_m,ordinary_llm_control,professional_communication,uuid_v4,,,,flesch_kincaid_grade_heuristic,payload,9.382500000000004,,9.382500000000004,1,100,9.382500000000004,9.382500000000004,0,0.95,full_message,
,qwen2_5_7b_instruct_q4_k_m,ordinary_llm_control,recipe_procedure,sha256_hex,,,,flesch_kincaid_grade_heuristic,payload,7.978026315789478,,7.978026315789478,1,100,7.978026315789478,7.978026315789478,0,0.95,forced_span,
,qwen2_5_7b_instruct_q4_k_m,ordinary_llm_control,recipe_procedure,sha256_hex,,,,flesch_kincaid_grade_heuristic,payload,7.407914893617022,,7.407914893617022,1,100,7.407914893617022,7.407914893617022,0,0.95,full_message,
,qwen2_5_7b_instruct_q4_k_m,ordinary_llm_control,recipe_procedure,token_128_bit_hex,,,,flesch_kincaid_grade_heuristic,payload,11.264615384615386,,11.264615384615386,1,100,11.264615384615386,11.264615384615386,0,0.95,full_message,
,qwen2_5_7b_instruct_q4_k_m,segmented_hex_multi_topic,casual_conversation,nonce_96_bit_hex,,,,flesch_kincaid_grade_heuristic,payload,9.553333333333335,,9.553333333333335,1,100,9.553333333333335,9.553333333333335,0,0.95,forced_span,
,qwen2_5_7b_instruct_q4_k_m,segmented_hex_multi_topic,casual_conversation,nonce_96_bit_hex,,,,flesch_kincaid_grade_heuristic,payload,8.923333333333336,,8.923333333333336,1,100,8.923333333333336,8.923333333333336,0,0.95,full_message,
,qwen2_5_7b_instruct_q4_k_m,segmented_hex_multi_topic,factual_explanatory,hmac_sha256_hex,,,,flesch_kincaid_grade_heuristic,payload,13.001603773584907,,13.001603773584907,1,100,13.001603773584907,13.001603773584907,0,0.95,forced_span,
,qwen2_5_7b_instruct_q4_k_m,segmented_hex_multi_topic,factual_explanatory,hmac_sha256_hex,,,,flesch_kincaid_grade_heuristic,payload,7.6640522875817005,,7.6640522875817005,1,100,7.6640522875817005,7.6640522875817005,0,0.95,full_message,
,qwen2_5_7b_instruct_q4_k_m,segmented_hex_multi_topic,factual_explanatory,nonce_96_bit_hex,,,,flesch_kincaid_grade_heuristic,payload,5.890000000000004,,5.890000000000004,1,100,5.890000000000004,5.890000000000004,0,0.95,forced_span,
,qwen2_5_7b_instruct_q4_k_m,segmented_hex_multi_topic,factual_explanatory,nonce_96_bit_hex,,,,flesch_kincaid_grade_heuristic,payload,7.990473300970873,,7.990473300970873,1,100,7.990473300970873,7.990473300970873,0,0.95,full_message,
,qwen2_5_7b_instruct_q4_k_m,segmented_hex_multi_topic,forum_question_answer,token_128_bit_hex,,,,flesch_kincaid_grade_heuristic,payload,15.912903225806453,,15.912903225806453,1,100,15.912903225806453,15.912903225806453,0,0.95,forced_span,
,qwen2_5_7b_instruct_q4_k_m,segmented_hex_multi_topic,forum_question_answer,token_128_bit_hex,,,,flesch_kincaid_grade_heuristic,payload,8.174725274725276,,8.174725274725276,1,100,8.174725274725276,8.174725274725276,0,0.95,full_message,
,qwen2_5_7b_instruct_q4_k_m,segmented_hex_multi_topic,personal_narrative_blog,nonce_96_bit_hex,,,,flesch_kincaid_grade_heuristic,payload,15.220000000000002,,15.220000000000002,1,100,15.220000000000002,15.220000000000002,0,0.95,forced_span,
,qwen2_5_7b_instruct_q4_k_m,segmented_hex_multi_topic,personal_narrative_blog,nonce_96_bit_hex,,,,flesch_kincaid_grade_heuristic,payload,8.152486772486775,,8.152486772486775,1,100,8.152486772486775,8.152486772486775,0,0.95,full_message,
,qwen2_5_7b_instruct_q4_k_m,segmented_hex_multi_topic,professional_communication,nonce_96_bit_hex,,,,flesch_kincaid_grade_heuristic,payload,13.556842105263158,,13.556842105263158,1,100,13.556842105263158,13.556842105263158,0,0.95,forced_span,
,qwen2_5_7b_instruct_q4_k_m,segmented_hex_multi_topic,professional_communication,nonce_96_bit_hex,,,,flesch_kincaid_grade_heuristic,payload,12.407777777777778,,12.407777777777778,1,100,12.407777777777778,12.407777777777778,0,0.95,full_message,
,qwen2_5_7b_instruct_q4_k_m,segmented_hex_multi_topic,recipe_procedure,sha256_hex,,,,flesch_kincaid_grade_heuristic,payload,18.089912280701757,,18.089912280701757,1,100,18.089912280701757,18.089912280701757,0,0.95,forced_span,
,qwen2_5_7b_instruct_q4_k_m,segmented_hex_multi_topic,recipe_procedure,sha256_hex,,,,flesch_kincaid_grade_heuristic,payload,18.089912280701757,,18.089912280701757,1,100,18.089912280701757,18.089912280701757,0,0.95,full_message,
,qwen2_5_7b_instruct_q4_k_m,segmented_hex_single_topic,personal_narrative_blog,sha256_hex,,,,flesch_kincaid_grade_heuristic,payload,14.420000000000002,,14.420000000000002,1,100,14.420000000000002,14.420000000000002,0,0.95,forced_span,
,qwen2_5_7b_instruct_q4_k_m,segmented_hex_single_topic,personal_narrative_blog,sha256_hex,,,,flesch_kincaid_grade_heuristic,payload,7.93472880299252,,7.93472880299252,1,100,7.93472880299252,7.93472880299252,0,0.95,full_message,
,llama3_8b_instruct_q4_k_m,direct_subword_calgacus,casual_conversation,ed25519_signature_base64,,,,coleman_liau_index,payload,12.03169811320755,,12.03169811320755,1,100,12.03169811320755,12.03169811320755,0,0.95,forced_span,
,llama3_8b_instruct_q4_k_m,direct_subword_calgacus,casual_conversation,ed25519_signature_base64,,,,coleman_liau_index,payload,12.03169811320755,,12.03169811320755,1,100,12.03169811320755,12.03169811320755,0,0.95,full_message,
,llama3_8b_instruct_q4_k_m,nonseg_ascii_b16,forum_question_answer,aes256_gcm_base64,,,,coleman_liau_index,payload,9.204528301886786,,9.204528301886786,1,100,9.204528301886786,9.204528301886786,0,0.95,forced_span,
,llama3_8b_instruct_q4_k_m,nonseg_ascii_b16,forum_question_answer,aes256_gcm_base64,,,,coleman_liau_index,payload,9.204528301886786,,9.204528301886786,1,100,9.204528301886786,9.204528301886786,0,0.95,full_message,
,llama3_8b_instruct_q4_k_m,nonseg_ascii_b8,professional_communication,uuid_v4,,,,coleman_liau_index,payload,16.184186046511627,,16.184186046511627,1,100,16.184186046511627,16.184186046511627,0,0.95,forced_span,
,llama3_8b_instruct_q4_k_m,nonseg_ascii_b8,professional_communication,uuid_v4,,,,coleman_liau_index,payload,16.184186046511627,,16.184186046511627,1,100,16.184186046511627,16.184186046511627,0,0.95,full_message,
,llama3_8b_instruct_q4_k_m,nonseg_hex_nibble_b16,recipe_procedure,sha256_hex,,,,coleman_liau_index,payload,9.061538461538458,,9.061538461538458,1,100,9.061538461538458,9.061538461538458,0,0.95,forced_span,
,llama3_8b_instruct_q4_k_m,nonseg_hex_nibble_b16,recipe_procedure,sha256_hex,,,,coleman_liau_index,payload,9.061538461538458,,9.061538461538458,1,100,9.061538461538458,9.061538461538458,0,0.95,full_message,
,llama3_8b_instruct_q4_k_m,ordinary_llm_control,casual_conversation,ed25519_signature_base64,,,,coleman_liau_index,payload,7.127843137254899,,7.127843137254899,1,100,7.127843137254899,7.127843137254899,0,0.95,full_message,
,llama3_8b_instruct_q4_k_m,ordinary_llm_control,casual_conversation,sha256_hex,,,,coleman_liau_index,payload,3.5092307692307685,,3.5092307692307685,1,100,3.5092307692307685,3.5092307692307685,0,0.95,forced_span,
,llama3_8b_instruct_q4_k_m,ordinary_llm_control,casual_conversation,sha256_hex,,,,coleman_liau_index,payload,4.824529616724739,,4.824529616724739,1,100,4.824529616724739,4.824529616724739,0,0.95,full_message,
,llama3_8b_instruct_q4_k_m,ordinary_llm_control,factual_explanatory,nonce_96_bit_hex,,,,coleman_liau_index,payload,13.296,,13.296,1,100,13.296,13.296,0,0.95,forced_span,
,llama3_8b_instruct_q4_k_m,ordinary_llm_control,factual_explanatory,nonce_96_bit_hex,,,,coleman_liau_index,payload,9.24231884057971,,9.24231884057971,1,100,9.24231884057971,9.24231884057971,0,0.95,full_message,
,llama3_8b_instruct_q4_k_m,ordinary_llm_control,factual_explanatory,token_128_bit_hex,,,,coleman_liau_index,payload,6.895172413793102,,6.895172413793102,1,100,6.895172413793102,6.895172413793102,0,0.95,forced_span,
,llama3_8b_instruct_q4_k_m,ordinary_llm_control,factual_explanatory,token_128_bit_hex,,,,coleman_liau_index,payload,13.533214285714283,,13.533214285714283,1,100,13.533214285714283,13.533214285714283,0,0.95,full_message,
,llama3_8b_instruct_q4_k_m,ordinary_llm_control,forum_question_answer,aes256_gcm_base64,,,,coleman_liau_index,payload,6.679591836734691,,6.679591836734691,1,100,6.679591836734691,6.679591836734691,0,0.95,full_message,
,llama3_8b_instruct_q4_k_m,ordinary_llm_control,forum_question_answer,nonce_96_bit_hex,,,,coleman_liau_index,payload,13.300952380952381,,13.300952380952381,1,100,13.300952380952381,13.300952380952381,0,0.95,forced_span,
,llama3_8b_instruct_q4_k_m,ordinary_llm_control,forum_question_answer,nonce_96_bit_hex,,,,coleman_liau_index,payload,8.232808988764042,,8.232808988764042,1,100,8.232808988764042,8.232808988764042,0,0.95,full_message,
,llama3_8b_instruct_q4_k_m,ordinary_llm_control,personal_narrative_blog,hmac_sha256_hex,,,,coleman_liau_index,payload,5.674181818181822,,5.674181818181822,1,100,5.674181818181822,5.674181818181822,0,0.95,forced_span,
,llama3_8b_instruct_q4_k_m,ordinary_llm_control,personal_narrative_blog,hmac_sha256_hex,,,,coleman_liau_index,payload,6.470409356725142,,6.470409356725142,1,100,6.470409356725142,6.470409356725142,0,0.95,full_message,
,llama3_8b_instruct_q4_k_m,ordinary_llm_control,personal_narrative_blog,sha256_hex,,,,coleman_liau_index,payload,10.196153846153845,,10.196153846153845,1,100,10.196153846153845,10.196153846153845,0,0.95,forced_span,
,llama3_8b_instruct_q4_k_m,ordinary_llm_control,personal_narrative_blog,sha256_hex,,,,coleman_liau_index,payload,11.008435374149663,,11.008435374149663,1,100,11.008435374149663,11.008435374149663,0,0.95,full_message,
,llama3_8b_instruct_q4_k_m,ordinary_llm_control,professional_communication,nonce_96_bit_hex,,,,coleman_liau_index,payload,14.370666666666665,,14.370666666666665,1,100,14.370666666666665,14.370666666666665,0,0.95,forced_span,
,llama3_8b_instruct_q4_k_m,ordinary_llm_control,professional_communication,nonce_96_bit_hex,,,,coleman_liau_index,payload,13.478381502890176,,13.478381502890176,1,100,13.478381502890176,13.478381502890176,0,0.95,full_message,
,llama3_8b_instruct_q4_k_m,ordinary_llm_control,professional_communication,uuid_v4,,,,coleman_liau_index,payload,12.545316455696202,,12.545316455696202,1,100,12.545316455696202,12.545316455696202,0,0.95,full_message,
,llama3_8b_instruct_q4_k_m,ordinary_llm_control,recipe_procedure,sha256_hex,,,,coleman_liau_index,payload,11.008780487804877,,11.008780487804877,1,100,11.008780487804877,11.008780487804877,0,0.95,full_message,
,llama3_8b_instruct_q4_k_m,ordinary_llm_control,recipe_procedure,token_128_bit_hex,,,,coleman_liau_index,payload,6.9984,,6.9984,1,100,6.9984,6.9984,0,0.95,forced_span,
,llama3_8b_instruct_q4_k_m,ordinary_llm_control,recipe_procedure,token_128_bit_hex,,,,coleman_liau_index,payload,9.426666666666666,,9.426666666666666,1,100,9.426666666666666,9.426666666666666,0,0.95,full_message,
,llama3_8b_instruct_q4_k_m,segmented_hex_multi_topic,casual_conversation,sha256_hex,,,,coleman_liau_index,payload,14.08765957446808,,14.08765957446808,1,100,14.08765957446808,14.08765957446808,0,0.95,forced_span,
,llama3_8b_instruct_q4_k_m,segmented_hex_multi_topic,casual_conversation,sha256_hex,,,,coleman_liau_index,payload,9.930226537216829,,9.930226537216829,1,100,9.930226537216829,9.930226537216829,0,0.95,full_message,
,llama3_8b_instruct_q4_k_m,segmented_hex_multi_topic,factual_explanatory,nonce_96_bit_hex,,,,coleman_liau_index,payload,8.159999999999997,,8.159999999999997,1,100,8.159999999999997,8.159999999999997,0,0.95,forced_span,
,llama3_8b_instruct_q4_k_m,segmented_hex_multi_topic,factual_explanatory,nonce_96_bit_hex,,,,coleman_liau_index,payload,11.424,,11.424,1,100,11.424,11.424,0,0.95,full_message,
,llama3_8b_instruct_q4_k_m,segmented_hex_multi_topic,factual_explanatory,token_128_bit_hex,,,,coleman_liau_index,payload,8.149230769230773,,8.149230769230773,1,100,8.149230769230773,8.149230769230773,0,0.95,forced_span,
,llama3_8b_instruct_q4_k_m,segmented_hex_multi_topic,factual_explanatory,token_128_bit_hex,,,,coleman_liau_index,payload,6.842201834862383,,6.842201834862383,1,100,6.842201834862383,6.842201834862383,0,0.95,full_message,
,llama3_8b_instruct_q4_k_m,segmented_hex_multi_topic,forum_question_answer,nonce_96_bit_hex,,,,coleman_liau_index,payload,6.053333333333331,,6.053333333333331,1,100,6.053333333333331,6.053333333333331,0,0.95,forced_span,
,llama3_8b_instruct_q4_k_m,segmented_hex_multi_topic,forum_question_answer,nonce_96_bit_hex,,,,coleman_liau_index,payload,7.749142857142854,,7.749142857142854,1,100,7.749142857142854,7.749142857142854,0,0.95,full_message,
,llama3_8b_instruct_q4_k_m,segmented_hex_multi_topic,personal_narrative_blog,sha256_hex,,,,coleman_liau_index,payload,6.596666666666664,,6.596666666666664,1,100,6.596666666666664,6.596666666666664,0,0.95,forced_span,
,llama3_8b_instruct_q4_k_m,segmented_hex_multi_topic,personal_narrative_blog,sha256_hex,,,,coleman_liau_index,payload,10.12087272727273,,10.12087272727273,1,100,10.12087272727273,10.12087272727273,0,0.95,full_message,
,llama3_8b_instruct_q4_k_m,segmented_hex_multi_topic,professional_communication,nonce_96_bit_hex,,,,coleman_liau_index,payload,12.397333333333332,,12.397333333333332,1,100,12.397333333333332,12.397333333333332,0,0.95,forced_span,
,llama3_8b_instruct_q4_k_m,segmented_hex_multi_topic,professional_communication,nonce_96_bit_hex,,,,coleman_liau_index,payload,12.562222222222218,,12.562222222222218,1,100,12.562222222222218,12.562222222222218,0,0.95,full_message,
,llama3_8b_instruct_q4_k_m,segmented_hex_multi_topic,recipe_procedure,token_128_bit_hex,,,,coleman_liau_index,payload,10.74666666666667,,10.74666666666667,1,100,10.74666666666667,10.74666666666667,0,0.95,forced_span,
,llama3_8b_instruct_q4_k_m,segmented_hex_multi_topic,recipe_procedure,token_128_bit_hex,,,,coleman_liau_index,payload,10.74666666666667,,10.74666666666667,1,100,10.74666666666667,10.74666666666667,0,0.95,full_message,
,llama3_8b_instruct_q4_k_m,segmented_hex_single_topic,personal_narrative_blog,hmac_sha256_hex,,,,coleman_liau_index,payload,12.634181818181816,,12.634181818181816,1,100,12.634181818181816,12.634181818181816,0,0.95,forced_span,
