trial_id,model_id,protocol_variant,payload_name,representation_name,H_bits,alphabet_size_B,theoretical_n_B,observed_n_forced,observed_n_tail,R_B_bits_per_forced_token,observed_rate_bits_per_forced_token,R_effective_bits_per_forced_plus_tail_token,rate_upper_bound_bits_per_forced_token,code_space_slack_bits,literal_padding_bits
revision_v1_primary_v2_payload_fidelity_v2__1d9640d0a1229487ca0f,llama3_8b_instruct_q4_k_m,segmented_hex_single_topic,revision_v1_hmac_sha256_hex_008,hex_nibble,256.0,16,64,64,195,4.0,4.0,0.9884169884169884,4.0,0.0,0
revision_v1_primary_v2_payload_fidelity_v2__eab0ebfef6a55a0246cc,llama3_8b_instruct_q4_k_m,segmented_hex_multi_topic,revision_v1_hmac_sha256_hex_008,hex_nibble,256.0,16,64,64,465,4.0,4.0,0.4839319470699433,4.0,0.0,0
revision_v1_primary_v2_payload_fidelity_v2__631f1917e186648ab4d8,llama3_8b_instruct_q4_k_m,nonseg_ascii_b8,revision_v1_hmac_sha256_hex_009,ascii_b8,512.0,8,171,171,0,2.9941520467836256,2.9941520467836256,2.9941520467836256,3.0,1.0,1
revision_v1_primary_v2_payload_fidelity_v2__baa2b08cc2bbe455f7a3,llama3_8b_instruct_q4_k_m,nonseg_ascii_b16,revision_v1_hmac_sha256_hex_009,ascii_b16,512.0,16,128,128,0,4.0,4.0,4.0,4.0,0.0,0
revision_v1_primary_v2_payload_fidelity_v2__70018d27c1c90b8557e3,llama3_8b_instruct_q4_k_m,nonseg_hex_nibble_b16,revision_v1_hmac_sha256_hex_009,hex_nibble,256.0,16,64,64,0,4.0,4.0,4.0,4.0,0.0,0
revision_v1_primary_v2_payload_fidelity_v2__9ddb44cd285c5c334a81,llama3_8b_instruct_q4_k_m,segmented_hex_single_topic,revision_v1_hmac_sha256_hex_009,hex_nibble,256.0,16,64,64,629,4.0,4.0,0.3694083694083694,4.0,0.0,0
revision_v1_primary_v2_payload_fidelity_v2__3a5616e605b1d3665f79,llama3_8b_instruct_q4_k_m,segmented_hex_multi_topic,revision_v1_hmac_sha256_hex_009,hex_nibble,256.0,16,64,64,269,4.0,4.0,0.7687687687687688,4.0,0.0,0
revision_v1_primary_v2_payload_fidelity_v2__b84bdb1d6e833c840e6a,llama3_8b_instruct_q4_k_m,nonseg_ascii_b8,revision_v1_hmac_sha256_hex_010,ascii_b8,512.0,8,171,171,0,2.9941520467836256,2.9941520467836256,2.9941520467836256,3.0,1.0,1
revision_v1_primary_v2_payload_fidelity_v2__81ac6e8ac566cc8e85cf,llama3_8b_instruct_q4_k_m,nonseg_ascii_b16,revision_v1_hmac_sha256_hex_010,ascii_b16,512.0,16,128,128,0,4.0,4.0,4.0,4.0,0.0,0
revision_v1_primary_v2_payload_fidelity_v2__43aed09a9a75fc3f42dd,llama3_8b_instruct_q4_k_m,nonseg_hex_nibble_b16,revision_v1_hmac_sha256_hex_010,hex_nibble,256.0,16,64,64,0,4.0,4.0,4.0,4.0,0.0,0
revision_v1_primary_v2_payload_fidelity_v2__aea83e5a578b373f65f6,llama3_8b_instruct_q4_k_m,segmented_hex_single_topic,revision_v1_hmac_sha256_hex_010,hex_nibble,256.0,16,64,64,419,4.0,4.0,0.5300207039337475,4.0,0.0,0
revision_v1_primary_v2_payload_fidelity_v2__06ada87260e18e5331a5,llama3_8b_instruct_q4_k_m,segmented_hex_multi_topic,revision_v1_hmac_sha256_hex_010,hex_nibble,256.0,16,64,64,639,4.0,4.0,0.36415362731152207,4.0,0.0,0
revision_v1_primary_v2_payload_fidelity_v2__2926f5f45440408adace,llama3_8b_instruct_q4_k_m,nonseg_ascii_b8,revision_v1_hmac_sha256_hex_011,ascii_b8,512.0,8,171,171,0,2.9941520467836256,2.9941520467836256,2.9941520467836256,3.0,1.0,1
revision_v1_primary_v2_payload_fidelity_v2__08b355d621216f8ffb68,llama3_8b_instruct_q4_k_m,nonseg_ascii_b16,revision_v1_hmac_sha256_hex_011,ascii_b16,512.0,16,128,128,0,4.0,4.0,4.0,4.0,0.0,0
revision_v1_primary_v2_payload_fidelity_v2__29e508ff24e8bf99c9a1,llama3_8b_instruct_q4_k_m,nonseg_hex_nibble_b16,revision_v1_hmac_sha256_hex_011,hex_nibble,256.0,16,64,64,0,4.0,4.0,4.0,4.0,0.0,0
revision_v1_primary_v2_payload_fidelity_v2__27307120e2ba10350b30,llama3_8b_instruct_q4_k_m,segmented_hex_single_topic,revision_v1_hmac_sha256_hex_011,hex_nibble,256.0,16,64,64,164,4.0,4.0,1.1228070175438596,4.0,0.0,0
revision_v1_primary_v2_payload_fidelity_v2__c5c29cfd51253a36d0de,llama3_8b_instruct_q4_k_m,segmented_hex_multi_topic,revision_v1_hmac_sha256_hex_011,hex_nibble,256.0,16,64,64,623,4.0,4.0,0.3726346433770015,4.0,0.0,0
revision_v1_primary_v2_payload_fidelity_v2__b9abece949c2ccedb364,llama3_8b_instruct_q4_k_m,nonseg_ascii_b8,revision_v1_hmac_sha256_hex_012,ascii_b8,512.0,8,171,171,0,2.9941520467836256,2.9941520467836256,2.9941520467836256,3.0,1.0,1
revision_v1_primary_v2_payload_fidelity_v2__a9a1c1ff304cdc526e1b,llama3_8b_instruct_q4_k_m,nonseg_ascii_b16,revision_v1_hmac_sha256_hex_012,ascii_b16,512.0,16,128,128,0,4.0,4.0,4.0,4.0,0.0,0
revision_v1_primary_v2_payload_fidelity_v2__bb0fad64f01b1e89dd06,llama3_8b_instruct_q4_k_m,nonseg_hex_nibble_b16,revision_v1_hmac_sha256_hex_012,hex_nibble,256.0,16,64,64,0,4.0,4.0,4.0,4.0,0.0,0
revision_v1_primary_v2_payload_fidelity_v2__e21940aa9c60725122c3,llama3_8b_instruct_q4_k_m,segmented_hex_single_topic,revision_v1_hmac_sha256_hex_012,hex_nibble,256.0,16,64,64,903,4.0,4.0,0.2647362978283351,4.0,0.0,0
revision_v1_primary_v2_payload_fidelity_v2__a51e6e4448382b52ddd0,llama3_8b_instruct_q4_k_m,segmented_hex_multi_topic,revision_v1_hmac_sha256_hex_012,hex_nibble,256.0,16,64,64,351,4.0,4.0,0.6168674698795181,4.0,0.0,0
revision_v1_primary_v2_payload_fidelity_v2__c86dc57992a9869f4fb3,llama3_8b_instruct_q4_k_m,nonseg_ascii_b8,revision_v1_hmac_sha256_hex_013,ascii_b8,512.0,8,171,171,0,2.9941520467836256,2.9941520467836256,2.9941520467836256,3.0,1.0,1
revision_v1_primary_v2_payload_fidelity_v2__4756dc011f31c8deacab,llama3_8b_instruct_q4_k_m,nonseg_ascii_b16,revision_v1_hmac_sha256_hex_013,ascii_b16,512.0,16,128,128,0,4.0,4.0,4.0,4.0,0.0,0
revision_v1_primary_v2_payload_fidelity_v2__8079f56c8368e3fb1e92,llama3_8b_instruct_q4_k_m,nonseg_hex_nibble_b16,revision_v1_hmac_sha256_hex_013,hex_nibble,256.0,16,64,64,0,4.0,4.0,4.0,4.0,0.0,0
revision_v1_primary_v2_payload_fidelity_v2__b8a8a774079b6847e853,llama3_8b_instruct_q4_k_m,segmented_hex_single_topic,revision_v1_hmac_sha256_hex_013,hex_nibble,256.0,16,64,64,429,4.0,4.0,0.5192697768762677,4.0,0.0,0
revision_v1_primary_v2_payload_fidelity_v2__66cf1660de30047dcb00,llama3_8b_instruct_q4_k_m,segmented_hex_multi_topic,revision_v1_hmac_sha256_hex_013,hex_nibble,256.0,16,64,64,625,4.0,4.0,0.37155297532656023,4.0,0.0,0
revision_v1_primary_v2_payload_fidelity_v2__bee2d8121b9457d15e8b,llama3_8b_instruct_q4_k_m,nonseg_ascii_b8,revision_v1_hmac_sha256_hex_014,ascii_b8,512.0,8,171,171,0,2.9941520467836256,2.9941520467836256,2.9941520467836256,3.0,1.0,1
revision_v1_primary_v2_payload_fidelity_v2__448a5e4ebb6f0197f9c0,llama3_8b_instruct_q4_k_m,nonseg_ascii_b16,revision_v1_hmac_sha256_hex_014,ascii_b16,512.0,16,128,128,0,4.0,4.0,4.0,4.0,0.0,0
revision_v1_primary_v2_payload_fidelity_v2__6d32876c504362b2b3b5,llama3_8b_instruct_q4_k_m,nonseg_hex_nibble_b16,revision_v1_hmac_sha256_hex_014,hex_nibble,256.0,16,64,64,0,4.0,4.0,4.0,4.0,0.0,0
revision_v1_primary_v2_payload_fidelity_v2__2dfa60bb081c5436a1a2,llama3_8b_instruct_q4_k_m,segmented_hex_single_topic,revision_v1_hmac_sha256_hex_014,hex_nibble,256.0,16,64,64,387,4.0,4.0,0.5676274944567627,4.0,0.0,0
revision_v1_primary_v2_payload_fidelity_v2__3d4c09d2433de75de1bf,llama3_8b_instruct_q4_k_m,segmented_hex_multi_topic,revision_v1_hmac_sha256_hex_014,hex_nibble,256.0,16,64,64,122,4.0,4.0,1.3763440860215055,4.0,0.0,0
revision_v1_primary_v2_payload_fidelity_v2__b85a083529a6f5b6d40d,llama3_8b_instruct_q4_k_m,nonseg_ascii_b8,revision_v1_hmac_sha256_hex_015,ascii_b8,512.0,8,171,171,0,2.9941520467836256,2.9941520467836256,2.9941520467836256,3.0,1.0,1
revision_v1_primary_v2_payload_fidelity_v2__82d56f0b4ac3994891fd,llama3_8b_instruct_q4_k_m,nonseg_ascii_b16,revision_v1_hmac_sha256_hex_015,ascii_b16,512.0,16,128,128,0,4.0,4.0,4.0,4.0,0.0,0
revision_v1_primary_v2_payload_fidelity_v2__f9b2912ce2e073a66d59,llama3_8b_instruct_q4_k_m,nonseg_hex_nibble_b16,revision_v1_hmac_sha256_hex_015,hex_nibble,256.0,16,64,64,0,4.0,4.0,4.0,4.0,0.0,0
revision_v1_primary_v2_payload_fidelity_v2__8347e0476235754e5ea3,llama3_8b_instruct_q4_k_m,segmented_hex_single_topic,revision_v1_hmac_sha256_hex_015,hex_nibble,256.0,16,64,64,147,4.0,4.0,1.2132701421800949,4.0,0.0,0
revision_v1_primary_v2_payload_fidelity_v2__748d633b9d84e7159a7d,llama3_8b_instruct_q4_k_m,segmented_hex_multi_topic,revision_v1_hmac_sha256_hex_015,hex_nibble,256.0,16,64,64,386,4.0,4.0,0.5688888888888889,4.0,0.0,0
revision_v1_primary_v2_payload_fidelity_v2__a49fc60d94da9bfde65f,llama3_8b_instruct_q4_k_m,nonseg_ascii_b8,revision_v1_hmac_sha256_hex_016,ascii_b8,512.0,8,171,171,0,2.9941520467836256,2.9941520467836256,2.9941520467836256,3.0,1.0,1
revision_v1_primary_v2_payload_fidelity_v2__6320b4e964e6d7bea409,llama3_8b_instruct_q4_k_m,nonseg_ascii_b16,revision_v1_hmac_sha256_hex_016,ascii_b16,512.0,16,128,128,0,4.0,4.0,4.0,4.0,0.0,0
revision_v1_primary_v2_payload_fidelity_v2__846937d8ef87d34ef7e6,llama3_8b_instruct_q4_k_m,nonseg_hex_nibble_b16,revision_v1_hmac_sha256_hex_016,hex_nibble,256.0,16,64,64,0,4.0,4.0,4.0,4.0,0.0,0
revision_v1_primary_v2_payload_fidelity_v2__1083321ce89455b02bd4,llama3_8b_instruct_q4_k_m,segmented_hex_single_topic,revision_v1_hmac_sha256_hex_016,hex_nibble,256.0,16,64,64,164,4.0,4.0,1.1228070175438596,4.0,0.0,0
revision_v1_primary_v2_payload_fidelity_v2__2cf1f0be4e461576700c,llama3_8b_instruct_q4_k_m,segmented_hex_multi_topic,revision_v1_hmac_sha256_hex_016,hex_nibble,256.0,16,64,64,135,4.0,4.0,1.2864321608040201,4.0,0.0,0
revision_v1_primary_v2_payload_fidelity_v2__5a268dc57f06518fb683,llama3_8b_instruct_q4_k_m,nonseg_ascii_b8,revision_v1_hmac_sha256_hex_017,ascii_b8,512.0,8,171,171,0,2.9941520467836256,2.9941520467836256,2.9941520467836256,3.0,1.0,1
revision_v1_primary_v2_payload_fidelity_v2__d905f9fcbbb332e00d1f,llama3_8b_instruct_q4_k_m,nonseg_ascii_b16,revision_v1_hmac_sha256_hex_017,ascii_b16,512.0,16,128,128,0,4.0,4.0,4.0,4.0,0.0,0
revision_v1_primary_v2_payload_fidelity_v2__a0b0750cc7b488cde700,llama3_8b_instruct_q4_k_m,nonseg_hex_nibble_b16,revision_v1_hmac_sha256_hex_017,hex_nibble,256.0,16,64,64,0,4.0,4.0,4.0,4.0,0.0,0
revision_v1_primary_v2_payload_fidelity_v2__35daa79241c50ce41cb1,llama3_8b_instruct_q4_k_m,segmented_hex_single_topic,revision_v1_hmac_sha256_hex_017,hex_nibble,256.0,16,64,64,255,4.0,4.0,0.8025078369905956,4.0,0.0,0
revision_v1_primary_v2_payload_fidelity_v2__98f9ea87aa77f3175b5c,llama3_8b_instruct_q4_k_m,segmented_hex_multi_topic,revision_v1_hmac_sha256_hex_017,hex_nibble,256.0,16,64,64,656,4.0,4.0,0.35555555555555557,4.0,0.0,0
revision_v1_primary_v2_payload_fidelity_v2__e1672f8c42e868728659,llama3_8b_instruct_q4_k_m,nonseg_ascii_b8,revision_v1_hmac_sha256_hex_018,ascii_b8,512.0,8,171,171,0,2.9941520467836256,2.9941520467836256,2.9941520467836256,3.0,1.0,1
revision_v1_primary_v2_payload_fidelity_v2__74f035ecbf318dca2056,llama3_8b_instruct_q4_k_m,nonseg_ascii_b16,revision_v1_hmac_sha256_hex_018,ascii_b16,512.0,16,128,128,0,4.0,4.0,4.0,4.0,0.0,0
revision_v1_primary_v2_payload_fidelity_v2__106e842e25a8a6700949,llama3_8b_instruct_q4_k_m,nonseg_hex_nibble_b16,revision_v1_hmac_sha256_hex_018,hex_nibble,256.0,16,64,64,0,4.0,4.0,4.0,4.0,0.0,0
revision_v1_primary_v2_payload_fidelity_v2__d27a25a788ac13556b61,llama3_8b_instruct_q4_k_m,segmented_hex_single_topic,revision_v1_hmac_sha256_hex_018,hex_nibble,256.0,16,64,64,437,4.0,4.0,0.5109780439121756,4.0,0.0,0
revision_v1_primary_v2_payload_fidelity_v2__65e1d769ccafa22256b6,llama3_8b_instruct_q4_k_m,segmented_hex_multi_topic,revision_v1_hmac_sha256_hex_018,hex_nibble,256.0,16,64,64,139,4.0,4.0,1.2610837438423645,4.0,0.0,0
revision_v1_primary_v2_payload_fidelity_v2__7e51e777022ddde5cf83,llama3_8b_instruct_q4_k_m,nonseg_ascii_b8,revision_v1_hmac_sha256_hex_019,ascii_b8,512.0,8,171,171,0,2.9941520467836256,2.9941520467836256,2.9941520467836256,3.0,1.0,1
revision_v1_primary_v2_payload_fidelity_v2__51979e1de39408afccce,llama3_8b_instruct_q4_k_m,nonseg_ascii_b16,revision_v1_hmac_sha256_hex_019,ascii_b16,512.0,16,128,128,0,4.0,4.0,4.0,4.0,0.0,0
revision_v1_primary_v2_payload_fidelity_v2__491f75cf741b38f6abf1,llama3_8b_instruct_q4_k_m,nonseg_hex_nibble_b16,revision_v1_hmac_sha256_hex_019,hex_nibble,256.0,16,64,64,0,4.0,4.0,4.0,4.0,0.0,0
revision_v1_primary_v2_payload_fidelity_v2__8f9565c34093b7cfbda4,llama3_8b_instruct_q4_k_m,segmented_hex_single_topic,revision_v1_hmac_sha256_hex_019,hex_nibble,256.0,16,64,64,858,4.0,4.0,0.27765726681127983,4.0,0.0,0
revision_v1_primary_v2_payload_fidelity_v2__c0194a9a50ba2e1edcdd,llama3_8b_instruct_q4_k_m,segmented_hex_multi_topic,revision_v1_hmac_sha256_hex_019,hex_nibble,256.0,16,64,64,437,4.0,4.0,0.5109780439121756,4.0,0.0,0
revision_v1_primary_v2_payload_fidelity_v2__9bb356b95fff9676e4c1,llama3_8b_instruct_q4_k_m,nonseg_ascii_b8,revision_v1_hmac_sha256_hex_020,ascii_b8,512.0,8,171,171,0,2.9941520467836256,2.9941520467836256,2.9941520467836256,3.0,1.0,1
revision_v1_primary_v2_payload_fidelity_v2__6fa3dbe26e2d7e3a80b1,llama3_8b_instruct_q4_k_m,nonseg_ascii_b16,revision_v1_hmac_sha256_hex_020,ascii_b16,512.0,16,128,128,0,4.0,4.0,4.0,4.0,0.0,0
revision_v1_primary_v2_payload_fidelity_v2__6801409b8256ca7d8601,llama3_8b_instruct_q4_k_m,nonseg_hex_nibble_b16,revision_v1_hmac_sha256_hex_020,hex_nibble,256.0,16,64,64,0,4.0,4.0,4.0,4.0,0.0,0
revision_v1_primary_v2_payload_fidelity_v2__500024a63bc694a350fb,llama3_8b_instruct_q4_k_m,segmented_hex_single_topic,revision_v1_hmac_sha256_hex_020,hex_nibble,256.0,16,64,64,278,4.0,4.0,0.7485380116959064,4.0,0.0,0
revision_v1_primary_v2_payload_fidelity_v2__09392f0fdb2a21a3820b,llama3_8b_instruct_q4_k_m,segmented_hex_multi_topic,revision_v1_hmac_sha256_hex_020,hex_nibble,256.0,16,64,64,651,4.0,4.0,0.35804195804195804,4.0,0.0,0
revision_v1_primary_v2_payload_fidelity_v2__54f9bf872cd975621b5c,llama3_8b_instruct_q4_k_m,nonseg_ascii_b8,revision_v1_hmac_sha256_hex_021,ascii_b8,512.0,8,171,171,0,2.9941520467836256,2.9941520467836256,2.9941520467836256,3.0,1.0,1
revision_v1_primary_v2_payload_fidelity_v2__ec062b2a11395c8a06db,llama3_8b_instruct_q4_k_m,nonseg_ascii_b16,revision_v1_hmac_sha256_hex_021,ascii_b16,512.0,16,128,128,0,4.0,4.0,4.0,4.0,0.0,0
revision_v1_primary_v2_payload_fidelity_v2__85a955cdc91e7f37056b,llama3_8b_instruct_q4_k_m,nonseg_hex_nibble_b16,revision_v1_hmac_sha256_hex_021,hex_nibble,256.0,16,64,64,0,4.0,4.0,4.0,4.0,0.0,0
revision_v1_primary_v2_payload_fidelity_v2__bc05d3dd088de6282e1e,llama3_8b_instruct_q4_k_m,segmented_hex_single_topic,revision_v1_hmac_sha256_hex_021,hex_nibble,256.0,16,64,64,371,4.0,4.0,0.5885057471264368,4.0,0.0,0
revision_v1_primary_v2_payload_fidelity_v2__f5df5a17b81ae5263041,llama3_8b_instruct_q4_k_m,segmented_hex_multi_topic,revision_v1_hmac_sha256_hex_021,hex_nibble,256.0,16,64,64,707,4.0,4.0,0.3320363164721141,4.0,0.0,0
revision_v1_primary_v2_payload_fidelity_v2__a2dd8706a22339abcd05,llama3_8b_instruct_q4_k_m,nonseg_ascii_b8,revision_v1_hmac_sha256_hex_022,ascii_b8,512.0,8,171,171,0,2.9941520467836256,2.9941520467836256,2.9941520467836256,3.0,1.0,1
revision_v1_primary_v2_payload_fidelity_v2__28f25daac897627e897a,llama3_8b_instruct_q4_k_m,nonseg_ascii_b16,revision_v1_hmac_sha256_hex_022,ascii_b16,512.0,16,128,128,0,4.0,4.0,4.0,4.0,0.0,0
revision_v1_primary_v2_payload_fidelity_v2__8521d37d99a0c70bfe53,llama3_8b_instruct_q4_k_m,nonseg_hex_nibble_b16,revision_v1_hmac_sha256_hex_022,hex_nibble,256.0,16,64,64,0,4.0,4.0,4.0,4.0,0.0,0
revision_v1_primary_v2_payload_fidelity_v2__1ea42099678b3bc4414c,llama3_8b_instruct_q4_k_m,segmented_hex_single_topic,revision_v1_hmac_sha256_hex_022,hex_nibble,256.0,16,64,64,483,4.0,4.0,0.4680073126142596,4.0,0.0,0
revision_v1_primary_v2_payload_fidelity_v2__6e7cd0fb17c8482a72ef,llama3_8b_instruct_q4_k_m,segmented_hex_multi_topic,revision_v1_hmac_sha256_hex_022,hex_nibble,256.0,16,64,64,445,4.0,4.0,0.5029469548133595,4.0,0.0,0
revision_v1_primary_v2_payload_fidelity_v2__1e43164e445140cb7d1d,llama3_8b_instruct_q4_k_m,nonseg_ascii_b8,revision_v1_hmac_sha256_hex_023,ascii_b8,512.0,8,171,171,0,2.9941520467836256,2.9941520467836256,2.9941520467836256,3.0,1.0,1
revision_v1_primary_v2_payload_fidelity_v2__8fe22818b1acf3fe8b8c,llama3_8b_instruct_q4_k_m,nonseg_ascii_b16,revision_v1_hmac_sha256_hex_023,ascii_b16,512.0,16,128,128,0,4.0,4.0,4.0,4.0,0.0,0
revision_v1_primary_v2_payload_fidelity_v2__d0eff14fe09406811991,llama3_8b_instruct_q4_k_m,nonseg_hex_nibble_b16,revision_v1_hmac_sha256_hex_023,hex_nibble,256.0,16,64,64,0,4.0,4.0,4.0,4.0,0.0,0
revision_v1_primary_v2_payload_fidelity_v2__d589920a45f985632ae7,llama3_8b_instruct_q4_k_m,segmented_hex_single_topic,revision_v1_hmac_sha256_hex_023,hex_nibble,256.0,16,64,64,112,4.0,4.0,1.4545454545454546,4.0,0.0,0
revision_v1_primary_v2_payload_fidelity_v2__c009aa2c05fb1371d737,llama3_8b_instruct_q4_k_m,segmented_hex_multi_topic,revision_v1_hmac_sha256_hex_023,hex_nibble,256.0,16,64,64,154,4.0,4.0,1.1743119266055047,4.0,0.0,0
revision_v1_primary_v2_payload_fidelity_v2__20a9d664c8e239469369,llama3_8b_instruct_q4_k_m,nonseg_ascii_b8,revision_v1_hmac_sha256_hex_024,ascii_b8,512.0,8,171,171,0,2.9941520467836256,2.9941520467836256,2.9941520467836256,3.0,1.0,1
revision_v1_primary_v2_payload_fidelity_v2__6c5c114ccbc2683b7a28,llama3_8b_instruct_q4_k_m,nonseg_ascii_b16,revision_v1_hmac_sha256_hex_024,ascii_b16,512.0,16,128,128,0,4.0,4.0,4.0,4.0,0.0,0
revision_v1_primary_v2_payload_fidelity_v2__3bd8941b328baf1ed758,llama3_8b_instruct_q4_k_m,nonseg_hex_nibble_b16,revision_v1_hmac_sha256_hex_024,hex_nibble,256.0,16,64,64,0,4.0,4.0,4.0,4.0,0.0,0
revision_v1_primary_v2_payload_fidelity_v2__b1cf231bff5d988a5144,llama3_8b_instruct_q4_k_m,segmented_hex_single_topic,revision_v1_hmac_sha256_hex_024,hex_nibble,256.0,16,64,64,454,4.0,4.0,0.4942084942084942,4.0,0.0,0
revision_v1_primary_v2_payload_fidelity_v2__bb16963c0869b2144624,llama3_8b_instruct_q4_k_m,segmented_hex_multi_topic,revision_v1_hmac_sha256_hex_024,hex_nibble,256.0,16,64,64,418,4.0,4.0,0.5311203319502075,4.0,0.0,0
revision_v1_primary_v2_payload_fidelity_v2__844351027463623c5a24,llama3_8b_instruct_q4_k_m,nonseg_ascii_b8,revision_v1_hmac_sha256_hex_025,ascii_b8,512.0,8,171,171,0,2.9941520467836256,2.9941520467836256,2.9941520467836256,3.0,1.0,1
revision_v1_primary_v2_payload_fidelity_v2__7340d4e0fc86349226f6,llama3_8b_instruct_q4_k_m,nonseg_ascii_b16,revision_v1_hmac_sha256_hex_025,ascii_b16,512.0,16,128,128,0,4.0,4.0,4.0,4.0,0.0,0
revision_v1_primary_v2_payload_fidelity_v2__f7d946b9f0e6358b534a,llama3_8b_instruct_q4_k_m,nonseg_hex_nibble_b16,revision_v1_hmac_sha256_hex_025,hex_nibble,256.0,16,64,64,0,4.0,4.0,4.0,4.0,0.0,0
revision_v1_primary_v2_payload_fidelity_v2__a6fed6a5494dd4a9a728,llama3_8b_instruct_q4_k_m,segmented_hex_single_topic,revision_v1_hmac_sha256_hex_025,hex_nibble,256.0,16,64,64,417,4.0,4.0,0.5322245322245323,4.0,0.0,0
revision_v1_primary_v2_payload_fidelity_v2__e2bb4bbae68b206b79ae,llama3_8b_instruct_q4_k_m,segmented_hex_multi_topic,revision_v1_hmac_sha256_hex_025,hex_nibble,256.0,16,64,64,867,4.0,4.0,0.2749731471535983,4.0,0.0,0
revision_v1_primary_v2_payload_fidelity_v2__278038fefba36828c1aa,llama3_8b_instruct_q4_k_m,nonseg_ascii_b8,revision_v1_hmac_sha256_hex_026,ascii_b8,512.0,8,171,171,0,2.9941520467836256,2.9941520467836256,2.9941520467836256,3.0,1.0,1
revision_v1_primary_v2_payload_fidelity_v2__61c000915fda95735b8b,llama3_8b_instruct_q4_k_m,nonseg_ascii_b16,revision_v1_hmac_sha256_hex_026,ascii_b16,512.0,16,128,128,0,4.0,4.0,4.0,4.0,0.0,0
revision_v1_primary_v2_payload_fidelity_v2__611f85f254c4868ffe2d,llama3_8b_instruct_q4_k_m,nonseg_hex_nibble_b16,revision_v1_hmac_sha256_hex_026,hex_nibble,256.0,16,64,64,0,4.0,4.0,4.0,4.0,0.0,0
revision_v1_primary_v2_payload_fidelity_v2__2f8b5e9396720bcd0999,llama3_8b_instruct_q4_k_m,segmented_hex_single_topic,revision_v1_hmac_sha256_hex_026,hex_nibble,256.0,16,64,64,171,4.0,4.0,1.0893617021276596,4.0,0.0,0
revision_v1_primary_v2_payload_fidelity_v2__518e9c37f11f882020f0,llama3_8b_instruct_q4_k_m,segmented_hex_multi_topic,revision_v1_hmac_sha256_hex_026,hex_nibble,256.0,16,64,64,251,4.0,4.0,0.8126984126984127,4.0,0.0,0
revision_v1_primary_v2_payload_fidelity_v2__a58936a087a64a5286e4,llama3_8b_instruct_q4_k_m,nonseg_ascii_b8,revision_v1_hmac_sha256_hex_027,ascii_b8,512.0,8,171,171,0,2.9941520467836256,2.9941520467836256,2.9941520467836256,3.0,1.0,1
revision_v1_primary_v2_payload_fidelity_v2__5e0d8d6b7df47c78e610,llama3_8b_instruct_q4_k_m,nonseg_ascii_b16,revision_v1_hmac_sha256_hex_027,ascii_b16,512.0,16,128,128,0,4.0,4.0,4.0,4.0,0.0,0
revision_v1_primary_v2_payload_fidelity_v2__f309369ddea215eecc5a,llama3_8b_instruct_q4_k_m,nonseg_hex_nibble_b16,revision_v1_hmac_sha256_hex_027,hex_nibble,256.0,16,64,64,0,4.0,4.0,4.0,4.0,0.0,0
revision_v1_primary_v2_payload_fidelity_v2__fe1db1c788aeac3d91da,llama3_8b_instruct_q4_k_m,segmented_hex_single_topic,revision_v1_hmac_sha256_hex_027,hex_nibble,256.0,16,64,64,161,4.0,4.0,1.1377777777777778,4.0,0.0,0
revision_v1_primary_v2_payload_fidelity_v2__0b8ee316deeea6a8c61c,llama3_8b_instruct_q4_k_m,segmented_hex_multi_topic,revision_v1_hmac_sha256_hex_027,hex_nibble,256.0,16,64,64,449,4.0,4.0,0.49902534113060426,4.0,0.0,0
revision_v1_primary_v2_payload_fidelity_v2__204df3897647b6fc5755,llama3_8b_instruct_q4_k_m,nonseg_ascii_b8,revision_v1_hmac_sha256_hex_028,ascii_b8,512.0,8,171,171,0,2.9941520467836256,2.9941520467836256,2.9941520467836256,3.0,1.0,1
revision_v1_primary_v2_payload_fidelity_v2__3003b37e0e4b172aca3d,llama3_8b_instruct_q4_k_m,nonseg_ascii_b16,revision_v1_hmac_sha256_hex_028,ascii_b16,512.0,16,128,128,0,4.0,4.0,4.0,4.0,0.0,0
revision_v1_primary_v2_payload_fidelity_v2__e8c35b5364e4acff465b,llama3_8b_instruct_q4_k_m,nonseg_hex_nibble_b16,revision_v1_hmac_sha256_hex_028,hex_nibble,256.0,16,64,64,0,4.0,4.0,4.0,4.0,0.0,0
revision_v1_primary_v2_payload_fidelity_v2__2a3e5d88d2fa1f403090,llama3_8b_instruct_q4_k_m,segmented_hex_single_topic,revision_v1_hmac_sha256_hex_028,hex_nibble,256.0,16,64,64,658,4.0,4.0,0.3545706371191136,4.0,0.0,0
revision_v1_primary_v2_payload_fidelity_v2__5f97d43a1d145ef3704f,llama3_8b_instruct_q4_k_m,segmented_hex_multi_topic,revision_v1_hmac_sha256_hex_028,hex_nibble,256.0,16,64,64,665,4.0,4.0,0.3511659807956104,4.0,0.0,0
revision_v1_primary_v2_payload_fidelity_v2__4b99bb37186846520a5d,llama3_8b_instruct_q4_k_m,nonseg_ascii_b8,revision_v1_hmac_sha256_hex_029,ascii_b8,512.0,8,171,171,0,2.9941520467836256,2.9941520467836256,2.9941520467836256,3.0,1.0,1
revision_v1_primary_v2_payload_fidelity_v2__f837a5dd9a8ba8201f27,llama3_8b_instruct_q4_k_m,nonseg_ascii_b16,revision_v1_hmac_sha256_hex_029,ascii_b16,512.0,16,128,128,0,4.0,4.0,4.0,4.0,0.0,0
