evidence_domain,source_stage,study_phase,language,model_id,protocol_variant,representation_name,alphabet_size_B,segmented,tail_policy,token_filter,leadin_tokens,topic_schedule,outcome,group_record_count,n,missing_n,payload_units,mean,standard_deviation,median,minimum,maximum,ci_low,ci_high,confidence_level,interval_method,bootstrap_resamples,bootstrap_seed
quality_greedy_endpoint,ablation_v2,ablation_v2_confirmatory,en,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_multi_topic,hex_nibble,16.0,True,none,safe_text_filter_v1,0,deterministic_six_category_rotation,Q_greedy_nats_per_forced_token,48,48,0,48,0.73912252742369,0.10321604054353346,0.7339504178213481,0.5035377797839126,0.9926583139108165,0.7111995951141893,0.769021058697548,0.95,payload_cluster_percentile_bootstrap,2000,2026080801
quality_rank_B_endpoint,ablation_v2,ablation_v2_confirmatory,en,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_multi_topic,hex_nibble,16.0,True,none,safe_text_filter_v1,0,deterministic_six_category_rotation,Q_rank_B_nats_per_forced_token,48,48,0,48,6.695437096866326,0.37674558645131573,6.701097300637184,5.907312966188447,7.67026699263626,6.591055244269541,6.800239786144988,0.95,payload_cluster_percentile_bootstrap,2000,2026080801
quality_penalty,ablation_v2,ablation_v2_confirmatory,en,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_multi_topic,hex_nibble,16.0,True,none,safe_text_filter_v1,0,deterministic_six_category_rotation,Delta_B_nats_per_forced_token,48,48,0,48,4.3892567703603875,0.4630228013871918,4.350489407777786,3.448779746890068,5.585968300700188,4.264067560421407,4.515326306710227,0.95,payload_cluster_percentile_bootstrap,2000,2026080801
quality_bound_margin,ablation_v2,ablation_v2_confirmatory,en,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_multi_topic,hex_nibble,16.0,True,none,safe_text_filter_v1,0,deterministic_six_category_rotation,minimum_lower_margin_nats,48,48,0,48,0.04612100124359131,0.14363226244193333,0.0,0.0,0.6996841430664062,0.010651231805483522,0.08949828048547108,0.95,payload_cluster_percentile_bootstrap,2000,2026080801
quality_bound_margin,ablation_v2,ablation_v2_confirmatory,en,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_multi_topic,hex_nibble,16.0,True,none,safe_text_filter_v1,0,deterministic_six_category_rotation,minimum_upper_margin_nats,48,48,0,48,0.007321745157241821,0.030059340603191712,0.0,0.0,0.17896366119384766,0.0007317143181959794,0.017224804808696103,0.95,payload_cluster_percentile_bootstrap,2000,2026080801
capacity_residual,ablation_v2,ablation_v2_confirmatory,en,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_multi_topic,hex_nibble,16.0,True,sentence_tail_min20_max60,safe_text_filter_v1,0,deterministic_six_category_rotation,forced_position_residual_tokens,48,48,0,48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,payload_cluster_percentile_bootstrap,2000,2026080801
capacity_tail_overhead,ablation_v2,ablation_v2_confirmatory,en,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_multi_topic,hex_nibble,16.0,True,sentence_tail_min20_max60,safe_text_filter_v1,0,deterministic_six_category_rotation,tail_overhead_tokens,48,48,0,48,201.35416666666666,77.53639902496676,206.0,71.0,325.0,179.30833333333334,223.0255208333333,0.95,payload_cluster_percentile_bootstrap,2000,2026080801
capacity_total_overhead,ablation_v2,ablation_v2_confirmatory,en,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_multi_topic,hex_nibble,16.0,True,sentence_tail_min20_max60,safe_text_filter_v1,0,deterministic_six_category_rotation,cover_length_residual_tokens,48,48,0,48,201.35416666666666,77.53639902496676,206.0,71.0,325.0,179.47864583333333,223.66822916666666,0.95,payload_cluster_percentile_bootstrap,2000,2026080801
capacity_rate,ablation_v2,ablation_v2_confirmatory,en,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_multi_topic,hex_nibble,16.0,True,sentence_tail_min20_max60,safe_text_filter_v1,0,deterministic_six_category_rotation,observed_rate_bits_per_forced_token,48,48,0,48,4.0,0.0,4.0,4.0,4.0,4.0,4.0,0.95,payload_cluster_percentile_bootstrap,2000,2026080801
capacity_effective_rate,ablation_v2,ablation_v2_confirmatory,en,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_multi_topic,hex_nibble,16.0,True,sentence_tail_min20_max60,safe_text_filter_v1,0,deterministic_six_category_rotation,R_effective_bits_per_forced_plus_tail_token,48,48,0,48,0.7438218548499579,0.08465758059911842,0.7335303776683086,0.5739910313901345,1.0105263157894737,0.7203638080345712,0.7669438195200502,0.95,payload_cluster_percentile_bootstrap,2000,2026080801
capacity_code_space,ablation_v2,ablation_v2_confirmatory,en,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_multi_topic,hex_nibble,16.0,True,sentence_tail_min20_max60,safe_text_filter_v1,0,deterministic_six_category_rotation,code_space_utilization,48,48,0,48,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.95,payload_cluster_percentile_bootstrap,2000,2026080801
capacity_code_space,ablation_v2,ablation_v2_confirmatory,en,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_multi_topic,hex_nibble,16.0,True,sentence_tail_min20_max60,safe_text_filter_v1,0,deterministic_six_category_rotation,unused_codeword_fraction,48,48,0,48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,payload_cluster_percentile_bootstrap,2000,2026080801
quality_surprisal,ablation_v2,ablation_v2_confirmatory,en,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_multi_topic,hex_nibble,16.0,True,sentence_tail_min20_max60,safe_text_filter_v1,0,deterministic_six_category_rotation,Q_B_nats_per_forced_token,48,48,0,48,5.128379297784077,0.40162393931767587,5.0892449516735905,4.312939455725734,6.216785207378497,5.015089248218399,5.243121061747163,0.95,payload_cluster_percentile_bootstrap,2000,2026080801
quality_greedy_endpoint,ablation_v2,ablation_v2_confirmatory,en,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_multi_topic,hex_nibble,16.0,True,sentence_tail_min20_max60,safe_text_filter_v1,0,deterministic_six_category_rotation,Q_greedy_nats_per_forced_token,48,48,0,48,0.73912252742369,0.10321604054353346,0.7339504178213481,0.5035377797839126,0.9926583139108165,0.7096118253682108,0.7687799929526682,0.95,payload_cluster_percentile_bootstrap,2000,2026080801
quality_rank_B_endpoint,ablation_v2,ablation_v2_confirmatory,en,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_multi_topic,hex_nibble,16.0,True,sentence_tail_min20_max60,safe_text_filter_v1,0,deterministic_six_category_rotation,Q_rank_B_nats_per_forced_token,48,48,0,48,6.695437096866326,0.37674558645131573,6.701097300637184,5.907312966188447,7.67026699263626,6.591413247040155,6.800613543643214,0.95,payload_cluster_percentile_bootstrap,2000,2026080801
quality_penalty,ablation_v2,ablation_v2_confirmatory,en,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_multi_topic,hex_nibble,16.0,True,sentence_tail_min20_max60,safe_text_filter_v1,0,deterministic_six_category_rotation,Delta_B_nats_per_forced_token,48,48,0,48,4.3892567703603875,0.4630228013871918,4.350489407777786,3.448779746890068,5.585968300700188,4.261920666018139,4.527957166541213,0.95,payload_cluster_percentile_bootstrap,2000,2026080801
quality_bound_margin,ablation_v2,ablation_v2_confirmatory,en,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_multi_topic,hex_nibble,16.0,True,sentence_tail_min20_max60,safe_text_filter_v1,0,deterministic_six_category_rotation,minimum_lower_margin_nats,48,48,0,48,0.04612100124359131,0.14363226244193333,0.0,0.0,0.6996841430664062,0.010156134764353434,0.08833085596561426,0.95,payload_cluster_percentile_bootstrap,2000,2026080801
quality_bound_margin,ablation_v2,ablation_v2_confirmatory,en,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_multi_topic,hex_nibble,16.0,True,sentence_tail_min20_max60,safe_text_filter_v1,0,deterministic_six_category_rotation,minimum_upper_margin_nats,48,48,0,48,0.007321745157241821,0.030059340603191712,0.0,0.0,0.17896366119384766,0.0007441220184167232,0.017237539837757738,0.95,payload_cluster_percentile_bootstrap,2000,2026080801
capacity_residual,ablation_v2,ablation_v2_confirmatory,en,qwen2_5_7b_instruct_q4_k_m,segmented_hex_multi_topic,hex_nibble,16.0,True,dynamic_completion_v1,none,0,deterministic_six_category_rotation,forced_position_residual_tokens,48,48,0,48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,payload_cluster_percentile_bootstrap,2000,2026080801
capacity_tail_overhead,ablation_v2,ablation_v2_confirmatory,en,qwen2_5_7b_instruct_q4_k_m,segmented_hex_multi_topic,hex_nibble,16.0,True,dynamic_completion_v1,none,0,deterministic_six_category_rotation,tail_overhead_tokens,48,48,0,48,200.875,148.52360296699604,146.0,38.0,665.0,160.78645833333334,245.71718749999997,0.95,payload_cluster_percentile_bootstrap,2000,2026080801
capacity_total_overhead,ablation_v2,ablation_v2_confirmatory,en,qwen2_5_7b_instruct_q4_k_m,segmented_hex_multi_topic,hex_nibble,16.0,True,dynamic_completion_v1,none,0,deterministic_six_category_rotation,cover_length_residual_tokens,48,48,0,48,200.875,148.52360296699604,146.0,38.0,665.0,162.27031250000002,245.62916666666663,0.95,payload_cluster_percentile_bootstrap,2000,2026080801
capacity_rate,ablation_v2,ablation_v2_confirmatory,en,qwen2_5_7b_instruct_q4_k_m,segmented_hex_multi_topic,hex_nibble,16.0,True,dynamic_completion_v1,none,0,deterministic_six_category_rotation,observed_rate_bits_per_forced_token,48,48,0,48,4.0,0.0,4.0,4.0,4.0,4.0,4.0,0.95,payload_cluster_percentile_bootstrap,2000,2026080801
capacity_effective_rate,ablation_v2,ablation_v2_confirmatory,en,qwen2_5_7b_instruct_q4_k_m,segmented_hex_multi_topic,hex_nibble,16.0,True,dynamic_completion_v1,none,0,deterministic_six_category_rotation,R_effective_bits_per_forced_plus_tail_token,48,48,0,48,0.9382497433856706,0.3953946937582477,1.0648218609477689,0.3076923076923077,1.5483870967741935,0.8302263990467469,1.0469779349339232,0.95,payload_cluster_percentile_bootstrap,2000,2026080801
capacity_code_space,ablation_v2,ablation_v2_confirmatory,en,qwen2_5_7b_instruct_q4_k_m,segmented_hex_multi_topic,hex_nibble,16.0,True,dynamic_completion_v1,none,0,deterministic_six_category_rotation,code_space_utilization,48,48,0,48,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.95,payload_cluster_percentile_bootstrap,2000,2026080801
capacity_code_space,ablation_v2,ablation_v2_confirmatory,en,qwen2_5_7b_instruct_q4_k_m,segmented_hex_multi_topic,hex_nibble,16.0,True,dynamic_completion_v1,none,0,deterministic_six_category_rotation,unused_codeword_fraction,48,48,0,48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,payload_cluster_percentile_bootstrap,2000,2026080801
quality_surprisal,ablation_v2,ablation_v2_confirmatory,en,qwen2_5_7b_instruct_q4_k_m,segmented_hex_multi_topic,hex_nibble,16.0,True,dynamic_completion_v1,none,0,deterministic_six_category_rotation,Q_B_nats_per_forced_token,48,48,0,48,5.52081370480646,0.5306223292462027,5.480363443969569,4.341736236787997,7.055633450873313,5.368984107223121,5.673335591002709,0.95,payload_cluster_percentile_bootstrap,2000,2026080801
quality_greedy_endpoint,ablation_v2,ablation_v2_confirmatory,en,qwen2_5_7b_instruct_q4_k_m,segmented_hex_multi_topic,hex_nibble,16.0,True,dynamic_completion_v1,none,0,deterministic_six_category_rotation,Q_greedy_nats_per_forced_token,48,48,0,48,0.7381497986063946,0.09913252132092866,0.7457468738231676,0.4956390781016012,0.948586830878559,0.7102918779734347,0.7666534358345671,0.95,payload_cluster_percentile_bootstrap,2000,2026080801
quality_rank_B_endpoint,ablation_v2,ablation_v2_confirmatory,en,qwen2_5_7b_instruct_q4_k_m,segmented_hex_multi_topic,hex_nibble,16.0,True,dynamic_completion_v1,none,0,deterministic_six_category_rotation,Q_rank_B_nats_per_forced_token,48,48,0,48,7.442042994444132,0.5685869541790272,7.376410156613032,6.304715275344414,9.244420403052958,7.291084251096131,7.6007576468899485,0.95,payload_cluster_percentile_bootstrap,2000,2026080801
quality_penalty,ablation_v2,ablation_v2_confirmatory,en,qwen2_5_7b_instruct_q4_k_m,segmented_hex_multi_topic,hex_nibble,16.0,True,dynamic_completion_v1,none,0,deterministic_six_category_rotation,Delta_B_nats_per_forced_token,48,48,0,48,4.782663906200065,0.5874806241215709,4.754252177973589,3.4204233090082803,6.374453186988831,4.621706934948452,4.944670486103536,0.95,payload_cluster_percentile_bootstrap,2000,2026080801
quality_bound_margin,ablation_v2,ablation_v2_confirmatory,en,qwen2_5_7b_instruct_q4_k_m,segmented_hex_multi_topic,hex_nibble,16.0,True,dynamic_completion_v1,none,0,deterministic_six_category_rotation,minimum_lower_margin_nats,48,48,0,48,0.0449786384900411,0.15322128280075145,0.0,0.0,0.674468994140625,0.0077181657155354815,0.09063390394051868,0.95,payload_cluster_percentile_bootstrap,2000,2026080801
quality_bound_margin,ablation_v2,ablation_v2_confirmatory,en,qwen2_5_7b_instruct_q4_k_m,segmented_hex_multi_topic,hex_nibble,16.0,True,dynamic_completion_v1,none,0,deterministic_six_category_rotation,minimum_upper_margin_nats,48,48,0,48,0.013915022214253744,0.05312341747841355,0.0,0.0,0.3474445343017578,0.0028400351603825908,0.03200186342000961,0.95,payload_cluster_percentile_bootstrap,2000,2026080801
capacity_residual,ablation_v2,ablation_v2_confirmatory,en,qwen2_5_7b_instruct_q4_k_m,segmented_hex_multi_topic,hex_nibble,16.0,True,dynamic_completion_v1,roundtrip_stable_filter_v1,0,deterministic_six_category_rotation,forced_position_residual_tokens,48,48,0,48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,payload_cluster_percentile_bootstrap,2000,2026080801
capacity_tail_overhead,ablation_v2,ablation_v2_confirmatory,en,qwen2_5_7b_instruct_q4_k_m,segmented_hex_multi_topic,hex_nibble,16.0,True,dynamic_completion_v1,roundtrip_stable_filter_v1,0,deterministic_six_category_rotation,tail_overhead_tokens,48,48,0,48,183.66666666666666,128.40698816625627,131.5,37.0,440.0,148.9359375,221.146875,0.95,payload_cluster_percentile_bootstrap,2000,2026080801
capacity_total_overhead,ablation_v2,ablation_v2_confirmatory,en,qwen2_5_7b_instruct_q4_k_m,segmented_hex_multi_topic,hex_nibble,16.0,True,dynamic_completion_v1,roundtrip_stable_filter_v1,0,deterministic_six_category_rotation,cover_length_residual_tokens,48,48,0,48,183.66666666666666,128.40698816625627,131.5,37.0,440.0,149.66614583333333,221.06770833333331,0.95,payload_cluster_percentile_bootstrap,2000,2026080801
capacity_rate,ablation_v2,ablation_v2_confirmatory,en,qwen2_5_7b_instruct_q4_k_m,segmented_hex_multi_topic,hex_nibble,16.0,True,dynamic_completion_v1,roundtrip_stable_filter_v1,0,deterministic_six_category_rotation,observed_rate_bits_per_forced_token,48,48,0,48,4.0,0.0,4.0,4.0,4.0,4.0,4.0,0.95,payload_cluster_percentile_bootstrap,2000,2026080801
capacity_effective_rate,ablation_v2,ablation_v2_confirmatory,en,qwen2_5_7b_instruct_q4_k_m,segmented_hex_multi_topic,hex_nibble,16.0,True,dynamic_completion_v1,roundtrip_stable_filter_v1,0,deterministic_six_category_rotation,R_effective_bits_per_forced_plus_tail_token,48,48,0,48,0.984512945779256,0.3968757687764566,1.0781288789587546,0.3057324840764331,1.5802469135802468,0.8704290737954733,1.0914234836333299,0.95,payload_cluster_percentile_bootstrap,2000,2026080801
capacity_code_space,ablation_v2,ablation_v2_confirmatory,en,qwen2_5_7b_instruct_q4_k_m,segmented_hex_multi_topic,hex_nibble,16.0,True,dynamic_completion_v1,roundtrip_stable_filter_v1,0,deterministic_six_category_rotation,code_space_utilization,48,48,0,48,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.95,payload_cluster_percentile_bootstrap,2000,2026080801
capacity_code_space,ablation_v2,ablation_v2_confirmatory,en,qwen2_5_7b_instruct_q4_k_m,segmented_hex_multi_topic,hex_nibble,16.0,True,dynamic_completion_v1,roundtrip_stable_filter_v1,0,deterministic_six_category_rotation,unused_codeword_fraction,48,48,0,48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,payload_cluster_percentile_bootstrap,2000,2026080801
quality_surprisal,ablation_v2,ablation_v2_confirmatory,en,qwen2_5_7b_instruct_q4_k_m,segmented_hex_multi_topic,hex_nibble,16.0,True,dynamic_completion_v1,roundtrip_stable_filter_v1,0,deterministic_six_category_rotation,Q_B_nats_per_forced_token,48,48,0,48,5.49276245928738,0.5119715473507487,5.483026463312511,4.341736236787997,7.055633450873313,5.357303001189134,5.636103138285568,0.95,payload_cluster_percentile_bootstrap,2000,2026080801
quality_greedy_endpoint,ablation_v2,ablation_v2_confirmatory,en,qwen2_5_7b_instruct_q4_k_m,segmented_hex_multi_topic,hex_nibble,16.0,True,dynamic_completion_v1,roundtrip_stable_filter_v1,0,deterministic_six_category_rotation,Q_greedy_nats_per_forced_token,48,48,0,48,0.7520637567574789,0.09227485189133049,0.7570613324520171,0.5322693816522747,0.9576475395276531,0.7270016102242108,0.7801636331554285,0.95,payload_cluster_percentile_bootstrap,2000,2026080801
quality_rank_B_endpoint,ablation_v2,ablation_v2_confirmatory,en,qwen2_5_7b_instruct_q4_k_m,segmented_hex_multi_topic,hex_nibble,16.0,True,dynamic_completion_v1,roundtrip_stable_filter_v1,0,deterministic_six_category_rotation,Q_rank_B_nats_per_forced_token,48,48,0,48,7.422968203305952,0.5638297675246285,7.317932106697449,6.321117360966565,9.59303426160962,7.279504094928259,7.596766372533081,0.95,payload_cluster_percentile_bootstrap,2000,2026080801
quality_penalty,ablation_v2,ablation_v2_confirmatory,en,qwen2_5_7b_instruct_q4_k_m,segmented_hex_multi_topic,hex_nibble,16.0,True,dynamic_completion_v1,roundtrip_stable_filter_v1,0,deterministic_six_category_rotation,Delta_B_nats_per_forced_token,48,48,0,48,4.7406987025299,0.5525985193118789,4.690714403986931,3.4204233090082803,6.374453186988831,4.579705132117184,4.898181663864913,0.95,payload_cluster_percentile_bootstrap,2000,2026080801
quality_bound_margin,ablation_v2,ablation_v2_confirmatory,en,qwen2_5_7b_instruct_q4_k_m,segmented_hex_multi_topic,hex_nibble,16.0,True,dynamic_completion_v1,roundtrip_stable_filter_v1,0,deterministic_six_category_rotation,minimum_lower_margin_nats,48,48,0,48,0.04564499855041504,0.16323509447279166,0.0,0.0,0.8593711853027344,0.0074854532877604175,0.09555436273415882,0.95,payload_cluster_percentile_bootstrap,2000,2026080801
quality_bound_margin,ablation_v2,ablation_v2_confirmatory,en,qwen2_5_7b_instruct_q4_k_m,segmented_hex_multi_topic,hex_nibble,16.0,True,dynamic_completion_v1,roundtrip_stable_filter_v1,0,deterministic_six_category_rotation,minimum_upper_margin_nats,48,48,0,48,0.013915022214253744,0.05312341747841355,0.0,0.0,0.3474445343017578,0.0027568921446800257,0.03071238398551938,0.95,payload_cluster_percentile_bootstrap,2000,2026080801
capacity_residual,ablation_v2,ablation_v2_confirmatory,en,qwen2_5_7b_instruct_q4_k_m,segmented_hex_multi_topic,hex_nibble,16.0,True,dynamic_completion_v1,safe_text_filter_v1,0,deterministic_six_category_rotation,forced_position_residual_tokens,144,144,0,48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,payload_cluster_percentile_bootstrap,2000,2026080801
capacity_tail_overhead,ablation_v2,ablation_v2_confirmatory,en,qwen2_5_7b_instruct_q4_k_m,segmented_hex_multi_topic,hex_nibble,16.0,True,dynamic_completion_v1,safe_text_filter_v1,0,deterministic_six_category_rotation,tail_overhead_tokens,144,144,0,48,145.27083333333334,153.43371584284418,69.5,8.0,730.0,125.5546875,164.6394097222222,0.95,payload_cluster_percentile_bootstrap,2000,2026080801
capacity_total_overhead,ablation_v2,ablation_v2_confirmatory,en,qwen2_5_7b_instruct_q4_k_m,segmented_hex_multi_topic,hex_nibble,16.0,True,dynamic_completion_v1,safe_text_filter_v1,0,deterministic_six_category_rotation,cover_length_residual_tokens,144,144,0,48,145.27083333333334,153.43371584284418,69.5,8.0,730.0,125.83888888888889,166.22934027777777,0.95,payload_cluster_percentile_bootstrap,2000,2026080801
capacity_rate,ablation_v2,ablation_v2_confirmatory,en,qwen2_5_7b_instruct_q4_k_m,segmented_hex_multi_topic,hex_nibble,16.0,True,dynamic_completion_v1,safe_text_filter_v1,0,deterministic_six_category_rotation,observed_rate_bits_per_forced_token,144,144,0,48,4.0,0.0,4.0,4.0,4.0,4.0,4.0,0.95,payload_cluster_percentile_bootstrap,2000,2026080801
