source_stage,study_phase,language,model_id,protocol_variant,representation_name,alphabet_size_B,segmented,tail_policy,token_filter,leadin_tokens,topic_schedule,trial_id,payload_name,payload_class,H_bits,theoretical_n_B,observed_n_forced,observed_n_tail,forced_position_residual_tokens,cover_length_residual_tokens,observed_rate_bits_per_forced_token,R_effective_bits_per_forced_plus_tail_token,Q_B_nats_per_forced_token,Delta_B_nats_per_forced_token
primary_v2,primary_v2_confirmatory,en,llama3_8b_instruct_q4_k_m,nonseg_ascii_b16,ascii_b16,16.0,False,none,none,0,not_applicable,revision_v1_primary_v2_payload_fidelity_v2__f48fb7d675d1e363bc21,revision_v1_chacha20_poly1305_base64_033,chacha20_poly1305_base64,512.0,128.0,128.0,0.0,0.0,0.0,4.0,4.0,3.8398291943076095,2.653702899813652
primary_v2,primary_v2_confirmatory,en,llama3_8b_instruct_q4_k_m,nonseg_ascii_b8,ascii_b8,8.0,False,none,none,0,not_applicable,revision_v1_primary_v2_payload_fidelity_v2__27d02d3c6659b994b7cf,revision_v1_chacha20_poly1305_base64_034,chacha20_poly1305_base64,512.0,171.0,171.0,0.0,0.0,0.0,2.9941520467836256,2.9941520467836256,3.331389119841499,2.189420884115654
primary_v2,primary_v2_confirmatory,en,llama3_8b_instruct_q4_k_m,nonseg_ascii_b16,ascii_b16,16.0,False,none,none,0,not_applicable,revision_v1_primary_v2_payload_fidelity_v2__f488e340fe1974846150,revision_v1_chacha20_poly1305_base64_034,chacha20_poly1305_base64,512.0,128.0,128.0,0.0,0.0,0.0,4.0,4.0,4.178393421702998,2.9037209302186966
primary_v2,primary_v2_confirmatory,en,llama3_8b_instruct_q4_k_m,nonseg_ascii_b8,ascii_b8,8.0,False,none,none,0,not_applicable,revision_v1_primary_v2_payload_fidelity_v2__d1158b1482e30a6d9313,revision_v1_chacha20_poly1305_base64_035,chacha20_poly1305_base64,512.0,171.0,171.0,0.0,0.0,0.0,2.9941520467836256,2.9941520467836256,3.1818423295857885,2.139366685298451
primary_v2,primary_v2_confirmatory,en,llama3_8b_instruct_q4_k_m,nonseg_ascii_b16,ascii_b16,16.0,False,none,none,0,not_applicable,revision_v1_primary_v2_payload_fidelity_v2__3cdb5ad1197d1daa2541,revision_v1_chacha20_poly1305_base64_035,chacha20_poly1305_base64,512.0,128.0,128.0,0.0,0.0,0.0,4.0,4.0,4.167038274630248,3.015186756849289
primary_v2,primary_v2_confirmatory,en,llama3_8b_instruct_q4_k_m,nonseg_ascii_b8,ascii_b8,8.0,False,none,none,0,not_applicable,revision_v1_primary_v2_payload_fidelity_v2__5ebeba0198425de78db8,revision_v1_chacha20_poly1305_base64_036,chacha20_poly1305_base64,512.0,171.0,171.0,0.0,0.0,0.0,2.9941520467836256,2.9941520467836256,3.7002149625878817,2.90462331046835
primary_v2,primary_v2_confirmatory,en,llama3_8b_instruct_q4_k_m,nonseg_ascii_b16,ascii_b16,16.0,False,none,none,0,not_applicable,revision_v1_primary_v2_payload_fidelity_v2__d88e61a1ab85bd479236,revision_v1_chacha20_poly1305_base64_036,chacha20_poly1305_base64,512.0,128.0,128.0,0.0,0.0,0.0,4.0,4.0,3.8835013434467855,2.5475532487034798
primary_v2,primary_v2_confirmatory,en,llama3_8b_instruct_q4_k_m,nonseg_ascii_b8,ascii_b8,8.0,False,none,none,0,not_applicable,revision_v1_primary_v2_payload_fidelity_v2__ecc379659598f4d366e5,revision_v1_chacha20_poly1305_base64_037,chacha20_poly1305_base64,512.0,171.0,171.0,0.0,0.0,0.0,2.9941520467836256,2.9941520467836256,3.6859153908002646,2.8124511172199806
primary_v2,primary_v2_confirmatory,en,llama3_8b_instruct_q4_k_m,nonseg_ascii_b16,ascii_b16,16.0,False,none,none,0,not_applicable,revision_v1_primary_v2_payload_fidelity_v2__30a2444712eb724669ed,revision_v1_chacha20_poly1305_base64_037,chacha20_poly1305_base64,512.0,128.0,128.0,0.0,0.0,0.0,4.0,4.0,4.149333186244173,2.890965573489666
primary_v2,primary_v2_confirmatory,en,llama3_8b_instruct_q4_k_m,nonseg_ascii_b8,ascii_b8,8.0,False,none,none,0,not_applicable,revision_v1_primary_v2_payload_fidelity_v2__17260889f0f46e3730f9,revision_v1_chacha20_poly1305_base64_038,chacha20_poly1305_base64,512.0,171.0,171.0,0.0,0.0,0.0,2.9941520467836256,2.9941520467836256,3.6438584635546705,2.79566078297576
primary_v2,primary_v2_confirmatory,en,llama3_8b_instruct_q4_k_m,nonseg_ascii_b16,ascii_b16,16.0,False,none,none,0,not_applicable,revision_v1_primary_v2_payload_fidelity_v2__94c6917df620c451418c,revision_v1_chacha20_poly1305_base64_038,chacha20_poly1305_base64,512.0,128.0,128.0,0.0,0.0,0.0,4.0,4.0,4.1055640421766135,2.8274763077497482
primary_v2,primary_v2_confirmatory,en,llama3_8b_instruct_q4_k_m,nonseg_ascii_b8,ascii_b8,8.0,False,none,none,0,not_applicable,revision_v1_primary_v2_payload_fidelity_v2__420ba4c285b436554cdf,revision_v1_chacha20_poly1305_base64_039,chacha20_poly1305_base64,512.0,171.0,171.0,0.0,0.0,0.0,2.9941520467836256,2.9941520467836256,3.4231134903853353,2.468029563189947
primary_v2,primary_v2_confirmatory,en,llama3_8b_instruct_q4_k_m,nonseg_ascii_b16,ascii_b16,16.0,False,none,none,0,not_applicable,revision_v1_primary_v2_payload_fidelity_v2__dd7d75b75cc57f31598b,revision_v1_chacha20_poly1305_base64_039,chacha20_poly1305_base64,512.0,128.0,128.0,0.0,0.0,0.0,4.0,4.0,3.897073891374388,2.6011479422450066
primary_v2,primary_v2_confirmatory,en,llama3_8b_instruct_q4_k_m,nonseg_ascii_b8,ascii_b8,8.0,False,none,none,0,not_applicable,revision_v1_primary_v2_payload_fidelity_v2__9ce6dcda5e317585fdd3,revision_v1_chacha20_poly1305_base64_040,chacha20_poly1305_base64,512.0,171.0,171.0,0.0,0.0,0.0,2.9941520467836256,2.9941520467836256,3.418222673968178,2.321103558902852
primary_v2,primary_v2_confirmatory,en,llama3_8b_instruct_q4_k_m,nonseg_ascii_b16,ascii_b16,16.0,False,none,none,0,not_applicable,revision_v1_primary_v2_payload_fidelity_v2__0a5766866b2869b75091,revision_v1_chacha20_poly1305_base64_040,chacha20_poly1305_base64,512.0,128.0,128.0,0.0,0.0,0.0,4.0,4.0,4.015991209488932,2.5371994078159332
primary_v2,primary_v2_confirmatory,en,llama3_8b_instruct_q4_k_m,nonseg_ascii_b8,ascii_b8,8.0,False,none,none,0,not_applicable,revision_v1_primary_v2_payload_fidelity_v2__e8ef066f726308e152f7,revision_v1_chacha20_poly1305_base64_041,chacha20_poly1305_base64,512.0,171.0,171.0,0.0,0.0,0.0,2.9941520467836256,2.9941520467836256,3.611857992919598,2.5798741335060162
primary_v2,primary_v2_confirmatory,en,llama3_8b_instruct_q4_k_m,nonseg_ascii_b16,ascii_b16,16.0,False,none,none,0,not_applicable,revision_v1_primary_v2_payload_fidelity_v2__72322d2802542a6f8d7a,revision_v1_chacha20_poly1305_base64_041,chacha20_poly1305_base64,512.0,128.0,128.0,0.0,0.0,0.0,4.0,4.0,3.6806075166844257,2.2872955054044724
primary_v2,primary_v2_confirmatory,en,llama3_8b_instruct_q4_k_m,nonseg_ascii_b8,ascii_b8,8.0,False,none,none,0,not_applicable,revision_v1_primary_v2_payload_fidelity_v2__1faff604c0f7a0033fdf,revision_v1_chacha20_poly1305_base64_042,chacha20_poly1305_base64,512.0,171.0,171.0,0.0,0.0,0.0,2.9941520467836256,2.9941520467836256,3.3220957562905995,2.3321306384794895
primary_v2,primary_v2_confirmatory,en,llama3_8b_instruct_q4_k_m,nonseg_ascii_b16,ascii_b16,16.0,False,none,none,0,not_applicable,revision_v1_primary_v2_payload_fidelity_v2__bec9ef072f811223306f,revision_v1_chacha20_poly1305_base64_042,chacha20_poly1305_base64,512.0,128.0,128.0,0.0,0.0,0.0,4.0,4.0,4.277594556657603,3.1953225508332253
primary_v2,primary_v2_confirmatory,en,llama3_8b_instruct_q4_k_m,nonseg_ascii_b8,ascii_b8,8.0,False,none,none,0,not_applicable,revision_v1_primary_v2_payload_fidelity_v2__24d0a232a98328143f1c,revision_v1_chacha20_poly1305_base64_043,chacha20_poly1305_base64,512.0,171.0,171.0,0.0,0.0,0.0,2.9941520467836256,2.9941520467836256,3.3112953236058953,2.4004442649975157
primary_v2,primary_v2_confirmatory,en,llama3_8b_instruct_q4_k_m,nonseg_ascii_b16,ascii_b16,16.0,False,none,none,0,not_applicable,revision_v1_primary_v2_payload_fidelity_v2__7678a49e840fee7df894,revision_v1_chacha20_poly1305_base64_043,chacha20_poly1305_base64,512.0,128.0,128.0,0.0,0.0,0.0,4.0,4.0,3.9771328327042776,2.766688510775566
primary_v2,primary_v2_confirmatory,en,llama3_8b_instruct_q4_k_m,nonseg_ascii_b8,ascii_b8,8.0,False,none,none,0,not_applicable,revision_v1_primary_v2_payload_fidelity_v2__b8ef6739b06f8551c9be,revision_v1_chacha20_poly1305_base64_044,chacha20_poly1305_base64,512.0,171.0,171.0,0.0,0.0,0.0,2.9941520467836256,2.9941520467836256,3.707312969210237,2.8997509828087877
primary_v2,primary_v2_confirmatory,en,llama3_8b_instruct_q4_k_m,nonseg_ascii_b16,ascii_b16,16.0,False,none,none,0,not_applicable,revision_v1_primary_v2_payload_fidelity_v2__162a5cee2ba6d45c735b,revision_v1_chacha20_poly1305_base64_044,chacha20_poly1305_base64,512.0,128.0,128.0,0.0,0.0,0.0,4.0,4.0,3.897786107379093,2.614627741277218
primary_v2,primary_v2_confirmatory,en,llama3_8b_instruct_q4_k_m,nonseg_ascii_b8,ascii_b8,8.0,False,none,none,0,not_applicable,revision_v1_primary_v2_payload_fidelity_v2__0e577f97cce0c356680f,revision_v1_chacha20_poly1305_base64_045,chacha20_poly1305_base64,512.0,171.0,171.0,0.0,0.0,0.0,2.9941520467836256,2.9941520467836256,3.4133224411351435,2.447715653313531
primary_v2,primary_v2_confirmatory,en,llama3_8b_instruct_q4_k_m,nonseg_ascii_b16,ascii_b16,16.0,False,none,none,0,not_applicable,revision_v1_primary_v2_payload_fidelity_v2__d451b790606e66ffe0d0,revision_v1_chacha20_poly1305_base64_045,chacha20_poly1305_base64,512.0,128.0,128.0,0.0,0.0,0.0,4.0,4.0,3.9438633418840476,2.6856222823262215
primary_v2,primary_v2_confirmatory,en,llama3_8b_instruct_q4_k_m,nonseg_ascii_b8,ascii_b8,8.0,False,none,none,0,not_applicable,revision_v1_primary_v2_payload_fidelity_v2__c58a05849ca0641c26c9,revision_v1_chacha20_poly1305_base64_046,chacha20_poly1305_base64,512.0,171.0,171.0,0.0,0.0,0.0,2.9941520467836256,2.9941520467836256,3.501043022813297,2.4335459157040247
primary_v2,primary_v2_confirmatory,en,llama3_8b_instruct_q4_k_m,nonseg_ascii_b16,ascii_b16,16.0,False,none,none,0,not_applicable,revision_v1_primary_v2_payload_fidelity_v2__55c6881e5dd07064373c,revision_v1_chacha20_poly1305_base64_046,chacha20_poly1305_base64,512.0,128.0,128.0,0.0,0.0,0.0,4.0,4.0,4.032612625355885,2.491136282682419
primary_v2,primary_v2_confirmatory,en,llama3_8b_instruct_q4_k_m,nonseg_ascii_b8,ascii_b8,8.0,False,none,none,0,not_applicable,revision_v1_primary_v2_payload_fidelity_v2__8d061b4a220c87fe2c59,revision_v1_chacha20_poly1305_base64_047,chacha20_poly1305_base64,512.0,171.0,171.0,0.0,0.0,0.0,2.9941520467836256,2.9941520467836256,3.498154469645576,2.3660351268032143
primary_v2,primary_v2_confirmatory,en,llama3_8b_instruct_q4_k_m,nonseg_ascii_b16,ascii_b16,16.0,False,none,none,0,not_applicable,revision_v1_primary_v2_payload_fidelity_v2__2e401030fce0f2e2af36,revision_v1_chacha20_poly1305_base64_047,chacha20_poly1305_base64,512.0,128.0,128.0,0.0,0.0,0.0,4.0,4.0,3.9079479362468925,2.617891751229763
primary_v2,primary_v2_confirmatory,en,llama3_8b_instruct_q4_k_m,nonseg_ascii_b8,ascii_b8,8.0,False,none,none,0,not_applicable,revision_v1_primary_v2_payload_fidelity_v2__872d7a0e97cc8ce49ee9,revision_v1_chacha20_poly1305_base64_048,chacha20_poly1305_base64,512.0,171.0,171.0,0.0,0.0,0.0,2.9941520467836256,2.9941520467836256,3.4169570675774095,2.4433734403019063
primary_v2,primary_v2_confirmatory,en,llama3_8b_instruct_q4_k_m,nonseg_ascii_b16,ascii_b16,16.0,False,none,none,0,not_applicable,revision_v1_primary_v2_payload_fidelity_v2__c5fc618b8f049da44ace,revision_v1_chacha20_poly1305_base64_048,chacha20_poly1305_base64,512.0,128.0,128.0,0.0,0.0,0.0,4.0,4.0,3.885777233622863,2.4732006415724754
primary_v2,primary_v2_confirmatory,en,llama3_8b_instruct_q4_k_m,nonseg_ascii_b8,ascii_b8,8.0,False,none,none,0,not_applicable,revision_v1_primary_v2_payload_fidelity_v2__bd371a532d6750fc1d35,revision_v1_chacha20_poly1305_base64_049,chacha20_poly1305_base64,512.0,171.0,171.0,0.0,0.0,0.0,2.9941520467836256,2.9941520467836256,3.5560919199586087,2.620438419587431
primary_v2,primary_v2_confirmatory,en,llama3_8b_instruct_q4_k_m,nonseg_ascii_b16,ascii_b16,16.0,False,none,none,0,not_applicable,revision_v1_primary_v2_payload_fidelity_v2__631d9c2a0444d5f676c1,revision_v1_chacha20_poly1305_base64_049,chacha20_poly1305_base64,512.0,128.0,128.0,0.0,0.0,0.0,4.0,4.0,4.296710057393106,3.297025166451931
primary_v2,primary_v2_confirmatory,en,llama3_8b_instruct_q4_k_m,nonseg_ascii_b8,ascii_b8,8.0,False,none,none,0,not_applicable,revision_v1_primary_v2_payload_fidelity_v2__ab6946444fb44bef2a37,revision_v1_chacha20_poly1305_base64_050,chacha20_poly1305_base64,512.0,171.0,171.0,0.0,0.0,0.0,2.9941520467836256,2.9941520467836256,3.4663101229501456,2.52284576460632
primary_v2,primary_v2_confirmatory,en,llama3_8b_instruct_q4_k_m,nonseg_ascii_b16,ascii_b16,16.0,False,none,none,0,not_applicable,revision_v1_primary_v2_payload_fidelity_v2__ca9fb4d0623692856c2e,revision_v1_chacha20_poly1305_base64_050,chacha20_poly1305_base64,512.0,128.0,128.0,0.0,0.0,0.0,4.0,4.0,4.252481023127367,3.0833588615059853
primary_v2,primary_v2_confirmatory,en,llama3_8b_instruct_q4_k_m,nonseg_ascii_b8,ascii_b8,8.0,False,none,none,0,not_applicable,revision_v1_primary_v2_payload_fidelity_v2__74a32d1b459ebb83ff8b,revision_v1_chacha20_poly1305_base64_051,chacha20_poly1305_base64,512.0,171.0,171.0,0.0,0.0,0.0,2.9941520467836256,2.9941520467836256,3.6195268522362456,2.6895735500848783
primary_v2,primary_v2_confirmatory,en,llama3_8b_instruct_q4_k_m,nonseg_ascii_b16,ascii_b16,16.0,False,none,none,0,not_applicable,revision_v1_primary_v2_payload_fidelity_v2__1d4e14248446cd77dea8,revision_v1_chacha20_poly1305_base64_051,chacha20_poly1305_base64,512.0,128.0,128.0,0.0,0.0,0.0,4.0,4.0,4.343988184842577,3.357665993273258
primary_v2,primary_v2_confirmatory,en,llama3_8b_instruct_q4_k_m,nonseg_ascii_b8,ascii_b8,8.0,False,none,none,0,not_applicable,revision_v1_primary_v2_payload_fidelity_v2__60fa6aad2b58ff3022c9,revision_v1_chacha20_poly1305_base64_052,chacha20_poly1305_base64,512.0,171.0,171.0,0.0,0.0,0.0,2.9941520467836256,2.9941520467836256,3.278164372524561,1.961540166397541
primary_v2,primary_v2_confirmatory,en,llama3_8b_instruct_q4_k_m,nonseg_ascii_b16,ascii_b16,16.0,False,none,none,0,not_applicable,revision_v1_primary_v2_payload_fidelity_v2__7a1a4bda3630e39bd9d6,revision_v1_chacha20_poly1305_base64_052,chacha20_poly1305_base64,512.0,128.0,128.0,0.0,0.0,0.0,4.0,4.0,4.092956170894329,2.8866527304053307
primary_v2,primary_v2_confirmatory,en,llama3_8b_instruct_q4_k_m,nonseg_ascii_b8,ascii_b8,8.0,False,none,none,0,not_applicable,revision_v1_primary_v2_payload_fidelity_v2__1172bd54c3482d6c6d60,revision_v1_chacha20_poly1305_base64_053,chacha20_poly1305_base64,512.0,171.0,171.0,0.0,0.0,0.0,2.9941520467836256,2.9941520467836256,3.873201380775025,3.097272030791344
primary_v2,primary_v2_confirmatory,en,llama3_8b_instruct_q4_k_m,nonseg_ascii_b16,ascii_b16,16.0,False,none,none,0,not_applicable,revision_v1_primary_v2_payload_fidelity_v2__fa9a6cdb531c04d52432,revision_v1_chacha20_poly1305_base64_053,chacha20_poly1305_base64,512.0,128.0,128.0,0.0,0.0,0.0,4.0,4.0,4.1518787868285,2.774429865181446
primary_v2,primary_v2_confirmatory,en,llama3_8b_instruct_q4_k_m,nonseg_ascii_b8,ascii_b8,8.0,False,none,none,0,not_applicable,revision_v1_primary_v2_payload_fidelity_v2__f99c744f03a681622c16,revision_v1_chacha20_poly1305_base64_054,chacha20_poly1305_base64,512.0,171.0,171.0,0.0,0.0,0.0,2.9941520467836256,2.9941520467836256,3.4771640576995475,2.4500472475910744
primary_v2,primary_v2_confirmatory,en,llama3_8b_instruct_q4_k_m,nonseg_ascii_b16,ascii_b16,16.0,False,none,none,0,not_applicable,revision_v1_primary_v2_payload_fidelity_v2__a57ad4f13d04be1417a4,revision_v1_chacha20_poly1305_base64_054,chacha20_poly1305_base64,512.0,128.0,128.0,0.0,0.0,0.0,4.0,4.0,3.9490620442279685,2.484431639313698
primary_v2,primary_v2_confirmatory,en,llama3_8b_instruct_q4_k_m,nonseg_ascii_b8,ascii_b8,8.0,False,none,none,0,not_applicable,revision_v1_primary_v2_payload_fidelity_v2__a8ba2f783a53aaa16894,revision_v1_chacha20_poly1305_base64_055,chacha20_poly1305_base64,512.0,171.0,171.0,0.0,0.0,0.0,2.9941520467836256,2.9941520467836256,3.425355569404189,2.4162458007098637
primary_v2,primary_v2_confirmatory,en,llama3_8b_instruct_q4_k_m,nonseg_ascii_b16,ascii_b16,16.0,False,none,none,0,not_applicable,revision_v1_primary_v2_payload_fidelity_v2__5c425f52ccc913f5f27e,revision_v1_chacha20_poly1305_base64_055,chacha20_poly1305_base64,512.0,128.0,128.0,0.0,0.0,0.0,4.0,4.0,4.578387796067922,3.577954277396202
primary_v2,primary_v2_confirmatory,en,llama3_8b_instruct_q4_k_m,nonseg_ascii_b8,ascii_b8,8.0,False,none,none,0,not_applicable,revision_v1_primary_v2_payload_fidelity_v2__23a34e1fe431289dc29f,revision_v1_chacha20_poly1305_base64_056,chacha20_poly1305_base64,512.0,171.0,171.0,0.0,0.0,0.0,2.9941520467836256,2.9941520467836256,3.5437761219911907,2.513473962482653
primary_v2,primary_v2_confirmatory,en,llama3_8b_instruct_q4_k_m,nonseg_ascii_b16,ascii_b16,16.0,False,none,none,0,not_applicable,revision_v1_primary_v2_payload_fidelity_v2__b7e4feb95061c6456803,revision_v1_chacha20_poly1305_base64_056,chacha20_poly1305_base64,512.0,128.0,128.0,0.0,0.0,0.0,4.0,4.0,3.986780422658665,2.6196542754769325
primary_v2,primary_v2_confirmatory,en,llama3_8b_instruct_q4_k_m,nonseg_ascii_b8,ascii_b8,8.0,False,none,none,0,not_applicable,revision_v1_primary_v2_payload_fidelity_v2__5ba2f9ce42b267e17bd4,revision_v1_chacha20_poly1305_base64_057,chacha20_poly1305_base64,512.0,171.0,171.0,0.0,0.0,0.0,2.9941520467836256,2.9941520467836256,3.7408213581115475,2.7738762961493597
primary_v2,primary_v2_confirmatory,en,llama3_8b_instruct_q4_k_m,nonseg_ascii_b16,ascii_b16,16.0,False,none,none,0,not_applicable,revision_v1_primary_v2_payload_fidelity_v2__4de91ca4ae2d36b15787,revision_v1_chacha20_poly1305_base64_057,chacha20_poly1305_base64,512.0,128.0,128.0,0.0,0.0,0.0,4.0,4.0,3.8717153317360604,2.5469959750771523
primary_v2,primary_v2_confirmatory,en,llama3_8b_instruct_q4_k_m,nonseg_ascii_b8,ascii_b8,8.0,False,none,none,0,not_applicable,revision_v1_primary_v2_payload_fidelity_v2__7afca9939e2c53fe8f4c,revision_v1_chacha20_poly1305_base64_058,chacha20_poly1305_base64,512.0,171.0,171.0,0.0,0.0,0.0,2.9941520467836256,2.9941520467836256,3.3854601159449147,2.309648435715346
primary_v2,primary_v2_confirmatory,en,llama3_8b_instruct_q4_k_m,nonseg_ascii_b16,ascii_b16,16.0,False,none,none,0,not_applicable,revision_v1_primary_v2_payload_fidelity_v2__7cf5ec1f72e772ea06d9,revision_v1_chacha20_poly1305_base64_058,chacha20_poly1305_base64,512.0,128.0,128.0,0.0,0.0,0.0,4.0,4.0,3.908388261576211,2.6192947551608086
primary_v2,primary_v2_confirmatory,en,llama3_8b_instruct_q4_k_m,nonseg_ascii_b8,ascii_b8,8.0,False,none,none,0,not_applicable,revision_v1_primary_v2_payload_fidelity_v2__db69030a4d9233225694,revision_v1_chacha20_poly1305_base64_059,chacha20_poly1305_base64,512.0,171.0,171.0,0.0,0.0,0.0,2.9941520467836256,2.9941520467836256,3.345209269199904,2.172120239302429
primary_v2,primary_v2_confirmatory,en,llama3_8b_instruct_q4_k_m,nonseg_ascii_b16,ascii_b16,16.0,False,none,none,0,not_applicable,revision_v1_primary_v2_payload_fidelity_v2__05f1d38df9b3284b32c5,revision_v1_chacha20_poly1305_base64_059,chacha20_poly1305_base64,512.0,128.0,128.0,0.0,0.0,0.0,4.0,4.0,3.885775067618443,2.6743352189660072
primary_v2,primary_v2_confirmatory,en,llama3_8b_instruct_q4_k_m,nonseg_ascii_b8,ascii_b8,8.0,False,none,none,0,not_applicable,revision_v1_primary_v2_payload_fidelity_v2__278609b21c9c3e2a12db,revision_v1_ed25519_signature_base64_000,ed25519_signature_base64,704.0,235.0,235.0,0.0,0.0,0.0,2.9957446808510637,2.9957446808510637,3.320674702683455,2.2607935438764857
primary_v2,primary_v2_confirmatory,en,llama3_8b_instruct_q4_k_m,nonseg_ascii_b16,ascii_b16,16.0,False,none,none,0,not_applicable,revision_v1_primary_v2_payload_fidelity_v2__c8a1778d6b12d9ca3205,revision_v1_ed25519_signature_base64_000,ed25519_signature_base64,704.0,176.0,176.0,0.0,0.0,0.0,4.0,4.0,3.990390863782343,2.874756834723733
primary_v2,primary_v2_confirmatory,en,llama3_8b_instruct_q4_k_m,nonseg_ascii_b8,ascii_b8,8.0,False,none,none,0,not_applicable,revision_v1_primary_v2_payload_fidelity_v2__d636e9b0279a59104c6a,revision_v1_ed25519_signature_base64_001,ed25519_signature_base64,704.0,235.0,235.0,0.0,0.0,0.0,2.9957446808510637,2.9957446808510637,3.5517508291620365,2.58417762999839
primary_v2,primary_v2_confirmatory,en,llama3_8b_instruct_q4_k_m,nonseg_ascii_b16,ascii_b16,16.0,False,none,none,0,not_applicable,revision_v1_primary_v2_payload_fidelity_v2__8bc05dd43d22ba01a5d2,revision_v1_ed25519_signature_base64_001,ed25519_signature_base64,704.0,176.0,176.0,0.0,0.0,0.0,4.0,4.0,3.991679737568676,2.828907511451028
primary_v2,primary_v2_confirmatory,en,llama3_8b_instruct_q4_k_m,nonseg_ascii_b8,ascii_b8,8.0,False,none,none,0,not_applicable,revision_v1_primary_v2_payload_fidelity_v2__46347a4452487be46ac2,revision_v1_ed25519_signature_base64_002,ed25519_signature_base64,704.0,235.0,235.0,0.0,0.0,0.0,2.9957446808510637,2.9957446808510637,3.3810210580949023,2.1129407963854203
primary_v2,primary_v2_confirmatory,en,llama3_8b_instruct_q4_k_m,nonseg_ascii_b16,ascii_b16,16.0,False,none,none,0,not_applicable,revision_v1_primary_v2_payload_fidelity_v2__dec3fa333794e88df6f7,revision_v1_ed25519_signature_base64_002,ed25519_signature_base64,704.0,176.0,176.0,0.0,0.0,0.0,4.0,4.0,4.05161084724778,2.728756546974182
primary_v2,primary_v2_confirmatory,en,llama3_8b_instruct_q4_k_m,nonseg_ascii_b8,ascii_b8,8.0,False,none,none,0,not_applicable,revision_v1_primary_v2_payload_fidelity_v2__b44f48bddb6cb30f107d,revision_v1_ed25519_signature_base64_003,ed25519_signature_base64,704.0,235.0,235.0,0.0,0.0,0.0,2.9957446808510637,2.9957446808510637,3.570034849523282,2.6888080394014398
primary_v2,primary_v2_confirmatory,en,llama3_8b_instruct_q4_k_m,nonseg_ascii_b16,ascii_b16,16.0,False,none,none,0,not_applicable,revision_v1_primary_v2_payload_fidelity_v2__e5de5037f2e8c0225d58,revision_v1_ed25519_signature_base64_003,ed25519_signature_base64,704.0,176.0,176.0,0.0,0.0,0.0,4.0,4.0,3.7706539956222644,2.4185599088668823
primary_v2,primary_v2_confirmatory,en,llama3_8b_instruct_q4_k_m,nonseg_ascii_b8,ascii_b8,8.0,False,none,none,0,not_applicable,revision_v1_primary_v2_payload_fidelity_v2__b5ebf8f8827f7200706d,revision_v1_ed25519_signature_base64_004,ed25519_signature_base64,704.0,235.0,235.0,0.0,0.0,0.0,2.9957446808510637,2.9957446808510637,3.4286646222496726,2.2919313593113677
