row_id,text_sha256,label,payload_group_id,prompt_template_id,model_id,codec_id
detector_pair__0d4d54376afc4fc38675f732__rankcloak,d97daabae63ca103ba37570bb5c8619e0ccc8938a42f7a282c02ff98c2cdc5c0,1,revision_v1_nonce_96_bit_hex_005,professional_process_email,llama3_8b_instruct_q4_k_m,segmented_hex_multi_topic
detector_pair__0d4d54376afc4fc38675f732__ordinary_control,cb7cc2f074b9a29b11734108cdeadc37204750dcf65a44597f950d5e81d46b7d,0,revision_v1_nonce_96_bit_hex_005,professional_process_email,llama3_8b_instruct_q4_k_m,segmented_hex_multi_topic
detector_pair__3f8a72fd917948f9625d1da0__rankcloak,19b8e3564bd78281f0a698cdf15a63b6a2736fe11c5e341014fd8e445c615531,1,revision_v1_nonce_96_bit_hex_006,forum_practical_answer,llama3_8b_instruct_q4_k_m,direct_subword_calgacus
detector_pair__3f8a72fd917948f9625d1da0__ordinary_control,c2dcda20460132c583fa1e8d72c946a3fa1ec17ed9100d81214ae26d0594ad4f,0,revision_v1_nonce_96_bit_hex_006,forum_practical_answer,llama3_8b_instruct_q4_k_m,direct_subword_calgacus
detector_pair__183d2ceed0d055072b92d80c__rankcloak,2f0d6521a36abb6f4586864271bfb6c042c5d28114c4b4e14ba19edda8c317ce,1,revision_v1_nonce_96_bit_hex_006,forum_practical_answer,llama3_8b_instruct_q4_k_m,nonseg_ascii_b8
detector_pair__183d2ceed0d055072b92d80c__ordinary_control,5424b34e1c7829e81c225f4888f904a64a0f02fc60d594d1d788dfd82a33aa35,0,revision_v1_nonce_96_bit_hex_006,forum_practical_answer,llama3_8b_instruct_q4_k_m,nonseg_ascii_b8
detector_pair__1322bb19614091a9c6e35592__rankcloak,0b8edff87370976eea373ecf7fed2a215ac488eb6b20e263ca20824ad8cc4157,1,revision_v1_nonce_96_bit_hex_006,forum_practical_answer,llama3_8b_instruct_q4_k_m,nonseg_ascii_b16
detector_pair__1322bb19614091a9c6e35592__ordinary_control,292ac29a7098b37a62d2d300d84aa054c3833a61383056a799828daf65346310,0,revision_v1_nonce_96_bit_hex_006,forum_practical_answer,llama3_8b_instruct_q4_k_m,nonseg_ascii_b16
detector_pair__ccdecb9511bb2fa6681e2ded__rankcloak,98a005b71b35889bd4f8fe4de96c808c767ba952c8198fdce3c6a95629cd88c9,1,revision_v1_nonce_96_bit_hex_006,forum_practical_answer,llama3_8b_instruct_q4_k_m,nonseg_hex_nibble_b16
detector_pair__ccdecb9511bb2fa6681e2ded__ordinary_control,f83fc3a10beb5f8d4ba623a4701e14f8161bbf2da38707b5529a0c9a436d7111,0,revision_v1_nonce_96_bit_hex_006,forum_practical_answer,llama3_8b_instruct_q4_k_m,nonseg_hex_nibble_b16
detector_pair__ae6821556532672d4e6081ac__rankcloak,1d98dc8e89505d608c1efc28b682dd203847950f4e1f1f8a3de6c7b276d1872e,1,revision_v1_nonce_96_bit_hex_006,forum_practical_answer,llama3_8b_instruct_q4_k_m,segmented_hex_single_topic
detector_pair__ae6821556532672d4e6081ac__ordinary_control,9c40e43b8dc40edc7efea76945e79f0944a375c9102ea4df15d861839a80e211,0,revision_v1_nonce_96_bit_hex_006,forum_practical_answer,llama3_8b_instruct_q4_k_m,segmented_hex_single_topic
detector_pair__fdfb18be6793ff574cc620fc__rankcloak,5f965133a8788d6abad0d5241b0e8baf6d64448da833c87fde7ba17586fa9b96,1,revision_v1_nonce_96_bit_hex_006,forum_practical_answer,llama3_8b_instruct_q4_k_m,segmented_hex_single_topic
detector_pair__fdfb18be6793ff574cc620fc__ordinary_control,f98268b02346482b6422e1ef412897d339e74f3cc90cbbc7765d1c184ed7998f,0,revision_v1_nonce_96_bit_hex_006,forum_practical_answer,llama3_8b_instruct_q4_k_m,segmented_hex_single_topic
detector_pair__c60bf5d3ab658bc00d64693c__rankcloak,971d418901c08ca2771231948550be741031164d3b544da403026f0796a4f96e,1,revision_v1_nonce_96_bit_hex_006,forum_practical_answer,llama3_8b_instruct_q4_k_m,segmented_hex_multi_topic
detector_pair__c60bf5d3ab658bc00d64693c__ordinary_control,b01dc06b8732410ddbd7c3d7676f928098992e2cc54706af2e0ea80a373ca9ee,0,revision_v1_nonce_96_bit_hex_006,forum_practical_answer,llama3_8b_instruct_q4_k_m,segmented_hex_multi_topic
detector_pair__077e52d1511d3bc9f8d7841d__rankcloak,61e550df800cb290b2064ab51545441d3b9ac4eaa95ec18f3df81359354462c1,1,revision_v1_nonce_96_bit_hex_006,forum_practical_answer,llama3_8b_instruct_q4_k_m,segmented_hex_multi_topic
detector_pair__077e52d1511d3bc9f8d7841d__ordinary_control,cf24d7ef3a53dafad81e3b7916ac11a21607b7fba3f7910a88ce67947f5e0f57,0,revision_v1_nonce_96_bit_hex_006,forum_practical_answer,llama3_8b_instruct_q4_k_m,segmented_hex_multi_topic
detector_pair__06d6f1fbfb7b6af1c0c0b636__rankcloak,7950307282a1601003e8220282ea37038c28de4de2f69c84e034a4e3329cafd0,1,revision_v1_nonce_96_bit_hex_007,procedure_simple_meal,llama3_8b_instruct_q4_k_m,direct_subword_calgacus
detector_pair__06d6f1fbfb7b6af1c0c0b636__ordinary_control,40f54143cdc98ec9cfdec61be0487bcd4d922e6945b24452e6d694d676f4703e,0,revision_v1_nonce_96_bit_hex_007,procedure_simple_meal,llama3_8b_instruct_q4_k_m,direct_subword_calgacus
detector_pair__cca11077ea5fdabf3a6f3809__rankcloak,3f36cb07d62a98e49a42553d2409c5fdd1550d450c805773ebb2b4b15e938e7d,1,revision_v1_nonce_96_bit_hex_007,procedure_simple_meal,llama3_8b_instruct_q4_k_m,nonseg_ascii_b8
detector_pair__cca11077ea5fdabf3a6f3809__ordinary_control,9a1cb5c9c8a801b8bda8919a0563bb84eba57956ce652bcb7ba644fa9161e051,0,revision_v1_nonce_96_bit_hex_007,procedure_simple_meal,llama3_8b_instruct_q4_k_m,nonseg_ascii_b8
detector_pair__e179b6ceb40a7c7976a72635__rankcloak,7b5862063c796fb53c42cfc2d6de3dd38e9744e791281cb72459a08cbb43e221,1,revision_v1_nonce_96_bit_hex_007,procedure_simple_meal,llama3_8b_instruct_q4_k_m,nonseg_ascii_b16
detector_pair__e179b6ceb40a7c7976a72635__ordinary_control,4995eac2e1423a55ec6a9aa0d4f240a467005045a8dc7fb0796fe4dc91123ef6,0,revision_v1_nonce_96_bit_hex_007,procedure_simple_meal,llama3_8b_instruct_q4_k_m,nonseg_ascii_b16
detector_pair__cbf1297a839af12a4a81d201__rankcloak,aa787a210ef4781d893eab6ccbc4cbfb64f3f6c5fdf978d0ce8762eefd337b74,1,revision_v1_nonce_96_bit_hex_007,procedure_simple_meal,llama3_8b_instruct_q4_k_m,nonseg_hex_nibble_b16
detector_pair__cbf1297a839af12a4a81d201__ordinary_control,8de09623a66025e464797b42afa166a4b7c41caa80d7ab6385dec1845787db74,0,revision_v1_nonce_96_bit_hex_007,procedure_simple_meal,llama3_8b_instruct_q4_k_m,nonseg_hex_nibble_b16
detector_pair__cb376f22bd554e8b6be5ac98__rankcloak,b4c7d3c6ea71c58b85e11733ecfff18dcd684a37131d5716df654cdc74bcd613,1,revision_v1_nonce_96_bit_hex_007,procedure_simple_meal,llama3_8b_instruct_q4_k_m,segmented_hex_single_topic
detector_pair__cb376f22bd554e8b6be5ac98__ordinary_control,f5bdd09533e42fd51d99e2842f8cb4db7ae15f1b3ce52b8ec16e31069a941cd7,0,revision_v1_nonce_96_bit_hex_007,procedure_simple_meal,llama3_8b_instruct_q4_k_m,segmented_hex_single_topic
detector_pair__cac7d868acac686ba5200136__rankcloak,05e0b4c8d1ce0d39f9c0825fe266e4ad102cb6d80906e7ecdeed7b515fb0d227,1,revision_v1_nonce_96_bit_hex_007,procedure_simple_meal,llama3_8b_instruct_q4_k_m,segmented_hex_single_topic
detector_pair__cac7d868acac686ba5200136__ordinary_control,a7a10201e8dd8d04b2768e9deb27029af0a6d330c649fd6bdfc8a4c0bef3f1fd,0,revision_v1_nonce_96_bit_hex_007,procedure_simple_meal,llama3_8b_instruct_q4_k_m,segmented_hex_single_topic
detector_pair__18fc222f9dd0061015b3c0ed__rankcloak,ebd4a939d1bf4559d3ee92c9d223da7ac0ad38722562e24952f75560106ea2d7,1,revision_v1_nonce_96_bit_hex_007,procedure_simple_meal,llama3_8b_instruct_q4_k_m,segmented_hex_multi_topic
detector_pair__18fc222f9dd0061015b3c0ed__ordinary_control,b7868f0df29ee32810558c0dc3c60df9cb785049e2e42d83a689261f855d9cad,0,revision_v1_nonce_96_bit_hex_007,procedure_simple_meal,llama3_8b_instruct_q4_k_m,segmented_hex_multi_topic
detector_pair__7a49aa1fa2f8d909729265ec__rankcloak,350a9a7fa37e4b7bd22435b45a6af6c1e90b0c4f79fe5b7a6ffb7e96492051a8,1,revision_v1_nonce_96_bit_hex_007,procedure_simple_meal,llama3_8b_instruct_q4_k_m,segmented_hex_multi_topic
detector_pair__7a49aa1fa2f8d909729265ec__ordinary_control,692c5c02067f62fd49d1b171623a957e23078dceecb3fc4391923cdd108efe2a,0,revision_v1_nonce_96_bit_hex_007,procedure_simple_meal,llama3_8b_instruct_q4_k_m,segmented_hex_multi_topic
detector_pair__8f252ee739decab392bf67b0__rankcloak,db84aca511ddae36ec0d3a5941ef0deaed8cbc67b78402f5b6a1b6e6787c55d0,1,revision_v1_nonce_96_bit_hex_008,narrative_small_discovery,llama3_8b_instruct_q4_k_m,direct_subword_calgacus
detector_pair__8f252ee739decab392bf67b0__ordinary_control,2bf319e9a7ca175ac786b33dd6445f339a4a479c1f73115278c97423bc24acc4,0,revision_v1_nonce_96_bit_hex_008,narrative_small_discovery,llama3_8b_instruct_q4_k_m,direct_subword_calgacus
detector_pair__a8bf52d139aeff50c5cf29d4__rankcloak,c14c7118f7180911ae4f47bd2600f514c302a5744986dc8e809945bdb65a6d85,1,revision_v1_nonce_96_bit_hex_008,narrative_small_discovery,llama3_8b_instruct_q4_k_m,nonseg_ascii_b8
detector_pair__a8bf52d139aeff50c5cf29d4__ordinary_control,993babdf09450c5d2420b4d1bebb8a9094424cdf5045c8e96000d0b0a54d70e7,0,revision_v1_nonce_96_bit_hex_008,narrative_small_discovery,llama3_8b_instruct_q4_k_m,nonseg_ascii_b8
detector_pair__d3c35b8802ab28ef935f96af__rankcloak,f5a500c19628f5478ca1a991ee0bcb4d67081b6b98869e9850938692c5c250bd,1,revision_v1_nonce_96_bit_hex_008,narrative_small_discovery,llama3_8b_instruct_q4_k_m,nonseg_ascii_b16
detector_pair__d3c35b8802ab28ef935f96af__ordinary_control,215b84a634ee4fbe7d6d886f0524d8d2604ae514467ed719a7d8f2c855cc5c1b,0,revision_v1_nonce_96_bit_hex_008,narrative_small_discovery,llama3_8b_instruct_q4_k_m,nonseg_ascii_b16
detector_pair__87ec7afbb99c73ece27318db__rankcloak,b7c36aad661857e277963ee0dc5f8e782d2e830624f5d37653354d5a0cf2d89e,1,revision_v1_nonce_96_bit_hex_008,narrative_small_discovery,llama3_8b_instruct_q4_k_m,nonseg_hex_nibble_b16
detector_pair__87ec7afbb99c73ece27318db__ordinary_control,18f54d37f2a6a11f2b2b546e1e7152acc8a4c82d00def740747397cf7d29035d,0,revision_v1_nonce_96_bit_hex_008,narrative_small_discovery,llama3_8b_instruct_q4_k_m,nonseg_hex_nibble_b16
detector_pair__7911d5b79ff0722349237f1e__rankcloak,2548a3d2365638ec2808bdfa76b76d62c670659a50848df84fd8b0f60e691914,1,revision_v1_nonce_96_bit_hex_008,narrative_small_discovery,llama3_8b_instruct_q4_k_m,segmented_hex_single_topic
detector_pair__7911d5b79ff0722349237f1e__ordinary_control,614b5a9839fd246a46e9c322fe39b7f1b3b7e7708ceec24b5d6edb990787ab6d,0,revision_v1_nonce_96_bit_hex_008,narrative_small_discovery,llama3_8b_instruct_q4_k_m,segmented_hex_single_topic
detector_pair__aee3daf594a4526ad9d8cafe__rankcloak,f7d5ec201608630b238b741966458a8824682b6e97fbd5df24ee6329b480b822,1,revision_v1_nonce_96_bit_hex_008,narrative_small_discovery,llama3_8b_instruct_q4_k_m,segmented_hex_single_topic
detector_pair__aee3daf594a4526ad9d8cafe__ordinary_control,fd52efd31f66b030ed6eaaf1c349bf2b14e3f77ce9a39607c40251f6816656e4,0,revision_v1_nonce_96_bit_hex_008,narrative_small_discovery,llama3_8b_instruct_q4_k_m,segmented_hex_single_topic
detector_pair__3b148adff1421ccb36df1e03__rankcloak,729be81195990b66ed384345d78e2eac0f828238d317fa5b5264104e28dcfe9f,1,revision_v1_nonce_96_bit_hex_008,narrative_small_discovery,llama3_8b_instruct_q4_k_m,segmented_hex_multi_topic
detector_pair__3b148adff1421ccb36df1e03__ordinary_control,87dc782ccd401a33aebc3604b2a53d8a51cc13c1cbed59c35c16d976a59034ee,0,revision_v1_nonce_96_bit_hex_008,narrative_small_discovery,llama3_8b_instruct_q4_k_m,segmented_hex_multi_topic
detector_pair__832c98ade250cd41a6bf8697__rankcloak,11fb88e18fb318b75900c9bff563d7eadfdff8b4cc61557ee7e95c781a3c30c0,1,revision_v1_nonce_96_bit_hex_008,narrative_small_discovery,llama3_8b_instruct_q4_k_m,segmented_hex_multi_topic
detector_pair__832c98ade250cd41a6bf8697__ordinary_control,724abb2c86c28dc6926538e9c5f341187a57762e4510477cb20cfe10f35e4c4d,0,revision_v1_nonce_96_bit_hex_008,narrative_small_discovery,llama3_8b_instruct_q4_k_m,segmented_hex_multi_topic
detector_pair__972319bd08bec1f4000f50a9__rankcloak,56a65fe771a5e681bbae4809ca3e788d13be6cac9a041fc10522bbcba55c3dbe,1,revision_v1_nonce_96_bit_hex_009,explain_weather_pattern,llama3_8b_instruct_q4_k_m,direct_subword_calgacus
detector_pair__972319bd08bec1f4000f50a9__ordinary_control,040fa5f5477aabf1a8e22eabb20f96b2cee91e572e46b08c9bf8a3dfe71b7388,0,revision_v1_nonce_96_bit_hex_009,explain_weather_pattern,llama3_8b_instruct_q4_k_m,direct_subword_calgacus
detector_pair__9f79e3cccb30a868d9a52e9b__rankcloak,e1c7284e595968cfc174217265bd0f945418d01df851645e3dc3c18261735682,1,revision_v1_nonce_96_bit_hex_009,explain_weather_pattern,llama3_8b_instruct_q4_k_m,nonseg_ascii_b8
detector_pair__9f79e3cccb30a868d9a52e9b__ordinary_control,473594137a81cd24d11feb62bb5085a1c683c6edeead14f4a1832f78238db6a3,0,revision_v1_nonce_96_bit_hex_009,explain_weather_pattern,llama3_8b_instruct_q4_k_m,nonseg_ascii_b8
detector_pair__1d29c536d1c57e1181fa5aa0__rankcloak,229ae1a254b03442a800f36565c075eb80208bd0a6047138ba8f5b39f7e19c0d,1,revision_v1_nonce_96_bit_hex_009,explain_weather_pattern,llama3_8b_instruct_q4_k_m,nonseg_ascii_b16
detector_pair__1d29c536d1c57e1181fa5aa0__ordinary_control,b60adae4a46ca9355eef9af9ee5308cfce10748ca2abeee545cfefe53cef26cb,0,revision_v1_nonce_96_bit_hex_009,explain_weather_pattern,llama3_8b_instruct_q4_k_m,nonseg_ascii_b16
detector_pair__c23c9a03f555361e12caae72__rankcloak,d716f07d74900f5028bf3cb1c322a218e722d2d42f467fdec2de1d3b4e128d97,1,revision_v1_nonce_96_bit_hex_009,explain_weather_pattern,llama3_8b_instruct_q4_k_m,nonseg_hex_nibble_b16
detector_pair__c23c9a03f555361e12caae72__ordinary_control,a8a07cd1afd9fefdac355464ab6fb6ab1a4e584ddcb3472d56cd27ad6c0f8a80,0,revision_v1_nonce_96_bit_hex_009,explain_weather_pattern,llama3_8b_instruct_q4_k_m,nonseg_hex_nibble_b16
detector_pair__d47ae1fc25abea93eb3fd412__rankcloak,34d3d94cb161a69d717053cb83d8d54d4216fa81555b49d7d01c430aff802568,1,revision_v1_nonce_96_bit_hex_009,explain_weather_pattern,llama3_8b_instruct_q4_k_m,segmented_hex_single_topic
detector_pair__d47ae1fc25abea93eb3fd412__ordinary_control,a7da4e970b598d0c214a93860261c9527d7bf800078e254b524ffd9fc9163022,0,revision_v1_nonce_96_bit_hex_009,explain_weather_pattern,llama3_8b_instruct_q4_k_m,segmented_hex_single_topic
detector_pair__05f7bc6f3591ffb22fcd4129__rankcloak,dcb04f730202a1a6560e4e0ee767d4a3f83b7956a7c07c4fe72258b2352319e3,1,revision_v1_nonce_96_bit_hex_009,explain_weather_pattern,llama3_8b_instruct_q4_k_m,segmented_hex_single_topic
detector_pair__05f7bc6f3591ffb22fcd4129__ordinary_control,c61a8a8508afb0371406b3cab9a85f872db04dc053c543760346cf65c9f9e51d,0,revision_v1_nonce_96_bit_hex_009,explain_weather_pattern,llama3_8b_instruct_q4_k_m,segmented_hex_single_topic
detector_pair__8e28fa627c400cc8003de9d2__rankcloak,99ecbddd35d830cc96fb7d287ab9254c9f298a7ee3356959ba15217ba136d216,1,revision_v1_nonce_96_bit_hex_009,explain_weather_pattern,llama3_8b_instruct_q4_k_m,segmented_hex_multi_topic
detector_pair__8e28fa627c400cc8003de9d2__ordinary_control,f60b7953bde1fd091635acb2068d23d0792229e6072706fc0befc1a23a245b73,0,revision_v1_nonce_96_bit_hex_009,explain_weather_pattern,llama3_8b_instruct_q4_k_m,segmented_hex_multi_topic
detector_pair__42d30aa02a4717c5fb52bd45__rankcloak,3184121426006c4325a76b1d923cc0a56863fc6c57fb3b8c115311db99175679,1,revision_v1_nonce_96_bit_hex_009,explain_weather_pattern,llama3_8b_instruct_q4_k_m,segmented_hex_multi_topic
detector_pair__42d30aa02a4717c5fb52bd45__ordinary_control,69bd28bf890948223c97f875d73711a6d48531e62a652db02d773a3bd853f77f,0,revision_v1_nonce_96_bit_hex_009,explain_weather_pattern,llama3_8b_instruct_q4_k_m,segmented_hex_multi_topic
detector_pair__636922b391aa486193d79203__rankcloak,0bbe66581b3b05e4c1663d466d1311018e076fe0f7c853ac5c16fc94793c1070,1,revision_v1_nonce_96_bit_hex_010,casual_weekend_chat,llama3_8b_instruct_q4_k_m,direct_subword_calgacus
detector_pair__636922b391aa486193d79203__ordinary_control,9da9e61d7969739d3663f503717a35bc36872440cfe42c902421ac0f808f9e64,0,revision_v1_nonce_96_bit_hex_010,casual_weekend_chat,llama3_8b_instruct_q4_k_m,direct_subword_calgacus
detector_pair__87fa24d58ce0d324c22d0df9__rankcloak,1a985a2edfa7faaed3952e1979f51637d7aa2b83ebacf5ea83a5a90d5263460e,1,revision_v1_nonce_96_bit_hex_010,casual_weekend_chat,llama3_8b_instruct_q4_k_m,nonseg_ascii_b8
detector_pair__87fa24d58ce0d324c22d0df9__ordinary_control,2323e6be32c2d27b7329ac102392647a47564bf2ddb13cfa4387e1c6df9f5231,0,revision_v1_nonce_96_bit_hex_010,casual_weekend_chat,llama3_8b_instruct_q4_k_m,nonseg_ascii_b8
detector_pair__4b92b0a328e68d7069764c05__rankcloak,a9e3434a1b7e7e523f8f4d9ba064fce4a74a68b70cbaab46084823e221ac6983,1,revision_v1_nonce_96_bit_hex_010,casual_weekend_chat,llama3_8b_instruct_q4_k_m,nonseg_ascii_b16
detector_pair__4b92b0a328e68d7069764c05__ordinary_control,269cd67250853fba54b57bd6a162e705ee58c5061e8c897401569b792b2e7b09,0,revision_v1_nonce_96_bit_hex_010,casual_weekend_chat,llama3_8b_instruct_q4_k_m,nonseg_ascii_b16
detector_pair__5fcc75f2c4e8cfa6e4cfb0ed__rankcloak,9a0fd729aa801b24b72b15585dd869ab94334715039755b8375625947b7a2fd8,1,revision_v1_nonce_96_bit_hex_010,casual_weekend_chat,llama3_8b_instruct_q4_k_m,nonseg_hex_nibble_b16
detector_pair__5fcc75f2c4e8cfa6e4cfb0ed__ordinary_control,0afc8cd2f052db1a6be70b9b866e75885eb195ed2b84c07b124d79fcf1f2f1d4,0,revision_v1_nonce_96_bit_hex_010,casual_weekend_chat,llama3_8b_instruct_q4_k_m,nonseg_hex_nibble_b16
detector_pair__a9e7664368e843b876476550__rankcloak,2b6ec09302b7c15816b8977191460187ab909facd5410861ec081568ebfa514c,1,revision_v1_nonce_96_bit_hex_010,casual_weekend_chat,llama3_8b_instruct_q4_k_m,segmented_hex_single_topic
detector_pair__a9e7664368e843b876476550__ordinary_control,b3c08f4f261c1305381988c37c188603520a6cdae1af63ba6963e175e6a9f08a,0,revision_v1_nonce_96_bit_hex_010,casual_weekend_chat,llama3_8b_instruct_q4_k_m,segmented_hex_single_topic
detector_pair__447009071c851cdbccdb6086__rankcloak,c32d1e9fcaa23bd241d0e837fb923bc34db487dfeb242be9767dd1df62d440b2,1,revision_v1_nonce_96_bit_hex_010,casual_weekend_chat,llama3_8b_instruct_q4_k_m,segmented_hex_single_topic
detector_pair__447009071c851cdbccdb6086__ordinary_control,d3020f8f05f84ab7c3c630fc655735267fdb6859cbf8ca8dbc60a33708cf7932,0,revision_v1_nonce_96_bit_hex_010,casual_weekend_chat,llama3_8b_instruct_q4_k_m,segmented_hex_single_topic
detector_pair__55f4a8eadd365363210eb33c__rankcloak,27525b3f65ec9906701ad6c7fc7eddd0cf36711088628a76df73aac94593e9e4,1,revision_v1_nonce_96_bit_hex_010,casual_weekend_chat,llama3_8b_instruct_q4_k_m,segmented_hex_multi_topic
detector_pair__55f4a8eadd365363210eb33c__ordinary_control,cb64487ee0f699e71390b49f2d113be51f3d046b5b8d384ad1b4518114de99f0,0,revision_v1_nonce_96_bit_hex_010,casual_weekend_chat,llama3_8b_instruct_q4_k_m,segmented_hex_multi_topic
detector_pair__babe7056e21c70298eac0f18__rankcloak,87f943b387f0dd860bf78acc0eef643031a76d93224d9e63d40bf39b8106ed5a,1,revision_v1_nonce_96_bit_hex_010,casual_weekend_chat,llama3_8b_instruct_q4_k_m,segmented_hex_multi_topic
detector_pair__babe7056e21c70298eac0f18__ordinary_control,1c383aaa378ce962e53743c946a0d5cf279b682e9054d4a76995ca56bc1bb4fe,0,revision_v1_nonce_96_bit_hex_010,casual_weekend_chat,llama3_8b_instruct_q4_k_m,segmented_hex_multi_topic
detector_pair__e82421b83090c1f5e8914c2e__rankcloak,5f45cb2e01900ffe7ecb60144e2f5dc2776354af709263d7fb88232774a159ee,1,revision_v1_nonce_96_bit_hex_011,professional_project_update,llama3_8b_instruct_q4_k_m,direct_subword_calgacus
detector_pair__e82421b83090c1f5e8914c2e__ordinary_control,aaae6dc3b3bdf66701c2d48f32d456b10c48421db5ced948755dc15e5eddc088,0,revision_v1_nonce_96_bit_hex_011,professional_project_update,llama3_8b_instruct_q4_k_m,direct_subword_calgacus
detector_pair__5b3ac8ca0ad2bfe711c28e1e__rankcloak,309c46df488e09a95c30c5227db6c899df200c4e0c09c865d00618782b0c7cc3,1,revision_v1_nonce_96_bit_hex_011,professional_project_update,llama3_8b_instruct_q4_k_m,nonseg_ascii_b8
detector_pair__5b3ac8ca0ad2bfe711c28e1e__ordinary_control,f74e7a1b2ef471455f269769bb632dcc31a15723ff0e0a69bc5fdc0e75365308,0,revision_v1_nonce_96_bit_hex_011,professional_project_update,llama3_8b_instruct_q4_k_m,nonseg_ascii_b8
detector_pair__a690088bd1e735e61386fdb7__rankcloak,60529fa690d3f97e10a7f4f531ea1a3a8f8cf66c5b2b8fc8f7de521d6808ea1e,1,revision_v1_nonce_96_bit_hex_011,professional_project_update,llama3_8b_instruct_q4_k_m,nonseg_ascii_b16
detector_pair__a690088bd1e735e61386fdb7__ordinary_control,f8e703be873e08c6397b20c3a88fe951515d9cea47961b457e725fcf0a470fc1,0,revision_v1_nonce_96_bit_hex_011,professional_project_update,llama3_8b_instruct_q4_k_m,nonseg_ascii_b16
detector_pair__1987ec97973a48de03d6716b__rankcloak,7be43ecba8ddb5d610f2f7d231af797533950db24db90174803561e2cdef7931,1,revision_v1_nonce_96_bit_hex_011,professional_project_update,llama3_8b_instruct_q4_k_m,nonseg_hex_nibble_b16
detector_pair__1987ec97973a48de03d6716b__ordinary_control,e46d5a0db86b292bdec83da6819dc06a0affb0963c6a962516a157a07c8b6802,0,revision_v1_nonce_96_bit_hex_011,professional_project_update,llama3_8b_instruct_q4_k_m,nonseg_hex_nibble_b16
detector_pair__f59922f4683b7ea18b8f028a__rankcloak,55dbb95c7426bf4d53602adb97f6e15da37464271c86c9cd4f82b6ced9f1dcab,1,revision_v1_nonce_96_bit_hex_011,professional_project_update,llama3_8b_instruct_q4_k_m,segmented_hex_single_topic
detector_pair__f59922f4683b7ea18b8f028a__ordinary_control,652076a5d3c743df575eeb540913cbce2c781767844b7422b2b89d986b4ed45c,0,revision_v1_nonce_96_bit_hex_011,professional_project_update,llama3_8b_instruct_q4_k_m,segmented_hex_single_topic
detector_pair__ca1edd1c0469e0c3b261562b__rankcloak,5790ad746bef1f04fbd079fded541486425c631c447f1cd37aabf7fba61bad61,1,revision_v1_nonce_96_bit_hex_011,professional_project_update,llama3_8b_instruct_q4_k_m,segmented_hex_single_topic
detector_pair__ca1edd1c0469e0c3b261562b__ordinary_control,01b3ebe73e3beb9c154a10a13b2225e11ee27c4bfa7aea56133e1bfa4c07962d,0,revision_v1_nonce_96_bit_hex_011,professional_project_update,llama3_8b_instruct_q4_k_m,segmented_hex_single_topic
detector_pair__22ca18fb4cfe8bc2d57c8024__rankcloak,ecdefac18d0c112a4b2d9878a2e372dc8e0686b2d19fcc4d89d39b165ed7b6b1,1,revision_v1_nonce_96_bit_hex_011,professional_project_update,llama3_8b_instruct_q4_k_m,segmented_hex_multi_topic
