plan_id,pairing_unit_id,model_id,base_model,model_revision,quantization,population,label,payload_name,payload_class,payload_split,representation_name,codec_id,reference_q4_pair_id,reference_q4_row_id,prompt_template_id,target_token_count,generated_token_count,sampling_seed,saved_id_exact_payload_recovery,visible_text_exact_payload_recovery,mean_entropy_bits,mean_observed_rank,mean_token_surprisal_nats,mean_rank_pressure_log_probability_gap_nats,tail_rank_frequency_gt_100,text_sha256,execution_seconds,gpu_memory_peak_mib,new_generation_performed,word_count,sentence_count,character_count,flesch_reading_ease_heuristic,flesch_kincaid_grade_heuristic,coleman_liau_index,unique_word_fraction,repeated_bigram_fraction,repeated_trigram_fraction,maximum_identical_word_run,artifact_like_fragment_count,surface_flag_total,tfidf_prompt_similarity
quantization_trial__936f2fc2aa7ccfb7542486fc,quantization_pair__488630930dff8cc67182f0de,qwen2_5_7b_instruct_q8_0,Qwen2.5-7B-Instruct,a09a35458c702b33eeacc393d103063234e8bc28,Q8_0,ordinary_control,0,revision_v1_hmac_sha256_hex_019,hmac_sha256_hex,train,ascii_b16,nonseg_ascii_b16,detector_pair__9f08d73a0bfc0916b2467fc0,detector_pair__9f08d73a0bfc0916b2467fc0__ordinary_control,procedure_garden_task,128,128,12550451348364235355,,,1.4455996860090106,1.515625,0.736990801028485,0.27891600131988525,0.0,d782ccf44d06acf28fcd0551537604012ffecddeded525b001e54a8832f5dc9e,13.881702206999762,7753,True,100,9,601,59.35122222222225,7.741333333333333,9.642399999999999,0.7,0.0505050505050505,0.0,1,0,1,0.05001199075566701
quantization_trial__06d8821a1ed0e3e886add45d,quantization_pair__4888b19ec8f150520ae60df4,qwen2_5_7b_instruct_q4_k_m,Qwen2.5-7B-Instruct,a09a35458c702b33eeacc393d103063234e8bc28,Q4_K_M,ordinary_control,0,revision_v1_token_128_bit_hex_040,token_128_bit_hex,validation,ascii_b16,nonseg_ascii_b16,detector_pair__915ceda4979a2d8543419159,detector_pair__915ceda4979a2d8543419159__ordinary_control,forum_purchase_advice,64,64,16938597332518834824,,,2.364956940244972,4.390625,1.150662654037635,0.452081561088562,0.015625,3bbcebdbedb559ae0630fbe0d3bef50317cf4667fe86b3bf5d90cfe61a5d501b,2.7595219439972425,4757,False,55,5,360,35.69909090909093,11.012727272727272,13.154181818181812,0.6727272727272727,0.09259259259259256,0.037735849056603765,1,0,1,0.03816585354918248
quantization_trial__d828c2f676a064316ad9cdd6,quantization_pair__4888b19ec8f150520ae60df4,qwen2_5_7b_instruct_q8_0,Qwen2.5-7B-Instruct,a09a35458c702b33eeacc393d103063234e8bc28,Q8_0,ordinary_control,0,revision_v1_token_128_bit_hex_040,token_128_bit_hex,validation,ascii_b16,nonseg_ascii_b16,detector_pair__915ceda4979a2d8543419159,detector_pair__915ceda4979a2d8543419159__ordinary_control,forum_purchase_advice,64,64,16938597332518834824,,,1.9049375601594272,1.625,0.8192558568982453,0.2507489025592804,0.0,02eb4b09c6d6e023c0fd8a8ce62dcc4fd50f9daf2d8a56258e2bc43692e69088,7.394087623004452,7753,True,50,3,334,34.25433333333336,12.622000000000003,14.411199999999997,0.88,0.020408163265306145,0.0,1,0,1,0.11731850657492238
quantization_trial__b3d2d589c6d7d2a7caa98b24,quantization_pair__48966482cde65ee2de33edbd,qwen2_5_7b_instruct_q4_k_m,Qwen2.5-7B-Instruct,a09a35458c702b33eeacc393d103063234e8bc28,Q4_K_M,rankcloak,1,revision_v1_aes256_gcm_base64_001,aes256_gcm_base64,train,ascii_b16,nonseg_ascii_b16,detector_pair__54ee9073c15cf109c3e0fc7e,detector_pair__54ee9073c15cf109c3e0fc7e__rankcloak,professional_project_update,128,128,6017313870608194087,True,,3.0756764452997585,7.0390625,4.465260787005724,3.60160980373621,0.0,d07c34923d742596f29c3b8e901cc701a49cac4a9e1c232553ee1f2730982e88,5.1329082739976,4757,False,77,7,484,69.31935064935068,6.323376623376625,7.472727272727273,0.7012987012987013,0.013157894736842146,0.0,2,0,6,0.08935098774251708
quantization_trial__d17862d4e386905e0a912b69,quantization_pair__48966482cde65ee2de33edbd,qwen2_5_7b_instruct_q8_0,Qwen2.5-7B-Instruct,a09a35458c702b33eeacc393d103063234e8bc28,Q8_0,rankcloak,1,revision_v1_aes256_gcm_base64_001,aes256_gcm_base64,train,ascii_b16,nonseg_ascii_b16,detector_pair__54ee9073c15cf109c3e0fc7e,detector_pair__54ee9073c15cf109c3e0fc7e__rankcloak,professional_project_update,128,128,6017313870608194087,True,False,3.007992847598378,7.0390625,4.704132094298302,3.8632657676935196,0.0,1c34b4d14263d95640fa26c54149b3dee045f09f2dc47eceacf2bda4584b27f0,24.955655533995014,7753,True,74,9,550,49.86782282282283,8.346396396396397,12.463243243243237,0.8513513513513513,0.0,0.0,1,0,5,0.10287014953598371
quantization_trial__5bc86d64d45dd3f76dbc067d,quantization_pair__48b98608a64c15b2591a8ff3,qwen2_5_7b_instruct_q4_k_m,Qwen2.5-7B-Instruct,a09a35458c702b33eeacc393d103063234e8bc28,Q4_K_M,rankcloak,1,revision_v1_aes256_gcm_base64_058,aes256_gcm_base64,test,ascii_b8,nonseg_ascii_b8,detector_pair__7f57c4f477f2159947c22953,detector_pair__7f57c4f477f2159947c22953__rankcloak,narrative_small_discovery,171,171,951366919750041961,True,,4.037124811254004,4.093567251461988,3.298668014657459,2.1608464285644176,0.0,8abb3f330170d4dc761146958098c7ec79025f4c9c31b943b4294b55496679b3,6.810177152990946,4757,False,144,7,803,64.93000000000002,9.313412698412701,8.363611111111108,0.6736111111111112,0.04195804195804198,0.007042253521126751,2,0,3,0.07508763452984454
quantization_trial__58dc78037adf9b51d1abc070,quantization_pair__48b98608a64c15b2591a8ff3,qwen2_5_7b_instruct_q8_0,Qwen2.5-7B-Instruct,a09a35458c702b33eeacc393d103063234e8bc28,Q8_0,rankcloak,1,revision_v1_aes256_gcm_base64_058,aes256_gcm_base64,test,ascii_b8,nonseg_ascii_b8,detector_pair__7f57c4f477f2159947c22953,detector_pair__7f57c4f477f2159947c22953__rankcloak,narrative_small_discovery,171,171,951366919750041961,True,True,3.5666120350755643,4.093567251461988,3.410998190299469,2.3777988389221547,0.0,beee945b11d47c23f0fda056672f5bb3071bf608ac5047c58f1af99fb947a547,32.73220701899845,7753,True,153,4,868,40.83477941176473,17.066062091503273,10.174379084967317,0.738562091503268,0.0,0.0,1,0,3,0.07033629117309946
quantization_trial__a56333c226387d8805d39517,quantization_pair__48f99c2e34e5701ea770fa14,qwen2_5_7b_instruct_q4_k_m,Qwen2.5-7B-Instruct,a09a35458c702b33eeacc393d103063234e8bc28,Q4_K_M,ordinary_control,0,revision_v1_sha256_hex_042,sha256_hex,validation,ascii_b8,nonseg_ascii_b8,detector_pair__0642451177a2e99032d4502d,detector_pair__0642451177a2e99032d4502d__ordinary_control,professional_process_email,171,171,2436093069627019884,,,1.2229612585584915,1.4970760233918128,0.5606871531283981,0.20000920658223112,0.0,842a4db5aaf7a849df42f1415c4fd4b7f7930e57572470db3cb0355686dbe806,6.7525860230089165,4757,False,141,11,972,34.8245454545455,11.586395873629918,14.543546099290783,0.5886524822695035,0.07857142857142863,0.014388489208633115,1,0,1,0.06478512696776767
quantization_trial__5f3e0a86415a67de752816fa,quantization_pair__48f99c2e34e5701ea770fa14,qwen2_5_7b_instruct_q8_0,Qwen2.5-7B-Instruct,a09a35458c702b33eeacc393d103063234e8bc28,Q8_0,ordinary_control,0,revision_v1_sha256_hex_042,sha256_hex,validation,ascii_b8,nonseg_ascii_b8,detector_pair__0642451177a2e99032d4502d,detector_pair__0642451177a2e99032d4502d__ordinary_control,professional_process_email,171,171,2436093069627019884,,,1.2934244218994784,1.5380116959064327,0.6356000474399355,0.23192605916519612,0.0,24f42d747040a8b60761fd67039b3e96065270e5ba99ff88dffda09c11eb7232,18.203602253997815,7753,True,133,11,889,42.53716336295284,10.329965823650035,12.964511278195491,0.6842105263157895,0.06060606060606055,0.022900763358778664,1,0,1,0.07664982792498555
quantization_trial__d5ce2ab3b0ed9ef2bebca40f,quantization_pair__4955cfa569339aec000de4d5,qwen2_5_7b_instruct_q4_k_m,Qwen2.5-7B-Instruct,a09a35458c702b33eeacc393d103063234e8bc28,Q4_K_M,rankcloak,1,revision_v1_uuid_v4_021,uuid_v4,train,ascii_b16,nonseg_ascii_b16,detector_pair__95d96f9ccf52da9cc90b2c48,detector_pair__95d96f9ccf52da9cc90b2c48__rankcloak,forum_learning_answer,72,72,7866682736149604719,True,,2.5498451671066817,5.625,4.11483235752046,3.4035326507356434,0.0,b62f1b2156d1aa6cb486bca1c905430c54f169d6ca32257b4b26e75008611312,3.090683884001919,4757,False,59,8,347,70.29852754237291,5.286249999999999,7.493559322033896,0.9152542372881356,0.0,0.0,1,0,2,0.025785687873675495
quantization_trial__de55c3594ac3875ae997ff34,quantization_pair__4955cfa569339aec000de4d5,qwen2_5_7b_instruct_q8_0,Qwen2.5-7B-Instruct,a09a35458c702b33eeacc393d103063234e8bc28,Q8_0,rankcloak,1,revision_v1_uuid_v4_021,uuid_v4,train,ascii_b16,nonseg_ascii_b16,detector_pair__95d96f9ccf52da9cc90b2c48,detector_pair__95d96f9ccf52da9cc90b2c48__rankcloak,forum_learning_answer,72,72,7866682736149604719,True,True,2.460876354144797,5.625,4.498775305756731,3.710406184196472,0.0,b0747b90a2efdb03eddc48643f0205548adc31ab42d1f695803cb10280dba715,15.012559447000967,7753,True,60,4,423,28.05000000000001,13.073333333333338,16.62466666666666,0.85,0.0,0.0,1,0,1,0.08624226913372607
quantization_trial__381813af515c2490a893006c,quantization_pair__4974ae6e3098cd2ab6d1414c,qwen2_5_7b_instruct_q4_k_m,Qwen2.5-7B-Instruct,a09a35458c702b33eeacc393d103063234e8bc28,Q4_K_M,ordinary_control,0,revision_v1_token_128_bit_hex_009,token_128_bit_hex,train,ascii_b8,nonseg_ascii_b8,detector_pair__4578cb3945842d90c4277673,detector_pair__4578cb3945842d90c4277673__ordinary_control,professional_process_email,86,86,6687895847918099278,,,1.269714147339452,1.430232558139535,0.5904480217277128,0.17867605076279752,0.0,69a4ffa8069641367b7bf93090f21b768ab1974e0b56ed1793a7797cb1d06ff2,3.6336862800089875,4757,False,69,7,467,46.02130434782612,9.289068322981368,12.812753623188406,0.7681159420289855,0.02941176470588236,0.0,1,0,1,0.06479592843656798
quantization_trial__1e745e98590a2002c06f8d4e,quantization_pair__4974ae6e3098cd2ab6d1414c,qwen2_5_7b_instruct_q8_0,Qwen2.5-7B-Instruct,a09a35458c702b33eeacc393d103063234e8bc28,Q8_0,ordinary_control,0,revision_v1_token_128_bit_hex_009,token_128_bit_hex,train,ascii_b8,nonseg_ascii_b8,detector_pair__4578cb3945842d90c4277673,detector_pair__4578cb3945842d90c4277673__ordinary_control,professional_process_email,86,86,6687895847918099278,,,1.3709598173636266,1.6046511627906976,0.6891709932545584,0.2566867540048998,0.0,0210858e35e2821558f60e04b43e813ae668e3065250f2f5a2b8e2a9cf9d0d0c,9.720509410995874,7753,True,73,5,476,41.358465753424696,11.117698630136989,13.505753424657538,0.8082191780821918,0.06944444444444442,0.028169014084507005,1,0,1,0.040639075756056964
quantization_trial__ffe58c1fb133194a2e56213f,quantization_pair__497a2972347e0a6f7a064fa3,qwen2_5_7b_instruct_q4_k_m,Qwen2.5-7B-Instruct,a09a35458c702b33eeacc393d103063234e8bc28,Q4_K_M,rankcloak,1,revision_v1_aes256_gcm_base64_025,aes256_gcm_base64,train,ascii_b16,nonseg_ascii_b16,detector_pair__dfc88f3fc1ce33c1a1e240ac,detector_pair__dfc88f3fc1ce33c1a1e240ac__rankcloak,professional_schedule_note,128,128,4032096970623476172,True,,2.644543025249998,6.484375,4.49278845310042,3.725445829331875,0.0,183a7c6e3231bf505ed0839ccb392e12aa46eb60efa94e017ec200db3a358ece,5.0319302510033594,4757,False,82,9,540,54.17990514905151,7.96577235772358,10.70975609756097,0.8780487804878049,0.0,0.0,2,0,2,0.028454602701466065
quantization_trial__c3db640e60dff85d17092053,quantization_pair__497a2972347e0a6f7a064fa3,qwen2_5_7b_instruct_q8_0,Qwen2.5-7B-Instruct,a09a35458c702b33eeacc393d103063234e8bc28,Q8_0,rankcloak,1,revision_v1_aes256_gcm_base64_025,aes256_gcm_base64,train,ascii_b16,nonseg_ascii_b16,detector_pair__dfc88f3fc1ce33c1a1e240ac,detector_pair__dfc88f3fc1ce33c1a1e240ac__rankcloak,professional_schedule_note,128,128,4032096970623476172,True,False,2.1008835251975926,6.484375,5.3615967972933305,4.787600181996822,0.0,ea8b823662ed5a276d5f635a12b6eaf3f0b46e493a3a6fb73676958a88d5ceb8,24.613036285998533,7753,True,39,3,356,74.33230769230771,6.121025641025643,9.212307692307693,0.8461538461538461,0.0,0.0,1,0,3,0.03715037543203238
quantization_trial__9f68d9d21ec12c4e527caa24,quantization_pair__497ae7e9d2b86220886b8e83,qwen2_5_7b_instruct_q4_k_m,Qwen2.5-7B-Instruct,a09a35458c702b33eeacc393d103063234e8bc28,Q4_K_M,ordinary_control,0,revision_v1_ed25519_signature_base64_046,ed25519_signature_base64,validation,ascii_b16,nonseg_ascii_b16,detector_pair__9c16ff81cbda0b4604660889,detector_pair__9c16ff81cbda0b4604660889__ordinary_control,casual_weekend_chat,176,176,9093479345203615550,,,1.8293083521371651,2.085227272727273,0.7501222451309126,0.2534071857278997,0.0,e8c6d975929fada4e347da6e36d21b4496fb1c299dfcc5b8dabecb531f569315,6.921181233992684,4757,False,110,12,605,93.7035606060606,2.4668181818181836,3.689090909090911,0.7363636363636363,0.0,0.0,1,0,2,0.08668894657229705
quantization_trial__db05a12809552ca6209867ab,quantization_pair__497ae7e9d2b86220886b8e83,qwen2_5_7b_instruct_q8_0,Qwen2.5-7B-Instruct,a09a35458c702b33eeacc393d103063234e8bc28,Q8_0,ordinary_control,0,revision_v1_ed25519_signature_base64_046,ed25519_signature_base64,validation,ascii_b16,nonseg_ascii_b16,detector_pair__9c16ff81cbda0b4604660889,detector_pair__9c16ff81cbda0b4604660889__ordinary_control,casual_weekend_chat,176,176,9093479345203615550,,,1.5056204270947176,1.4886363636363635,0.6881828878621964,0.2512148510326039,0.0,b279d8cd68be247e1a8eac3e67e189bbfee0e0745510f4b0975126d94870aa5e,18.70155826100381,7753,True,130,16,715,89.90966346153849,2.7372115384615405,4.529230769230768,0.676923076923077,0.09302325581395354,0.0625,1,0,2,0.10753836459140921
quantization_trial__d1f9592815b84a8994e51569,quantization_pair__49913b6ee55a8254742a6568,qwen2_5_7b_instruct_q4_k_m,Qwen2.5-7B-Instruct,a09a35458c702b33eeacc393d103063234e8bc28,Q4_K_M,ordinary_control,0,revision_v1_aes256_gcm_base64_022,aes256_gcm_base64,train,ascii_b8,nonseg_ascii_b8,detector_pair__90e728bc6ce7f6f243f964f6,detector_pair__90e728bc6ce7f6f243f964f6__ordinary_control,narrative_small_discovery,171,171,8567940341810483267,,,2.714420075439245,1.9473684210526316,1.1113162156103198,0.3234090749283283,0.0,fd9c9ebc20d2d2edcfa9f2486880507f2e30afa2716b122a5bf254e27e50f8a0,6.723148100994877,4757,False,139,9,782,60.911406874500415,8.600239808153479,8.426187050359708,0.6546762589928058,0.06521739130434778,0.007299270072992692,1,0,1,0.06230807670369758
quantization_trial__6605bd7b8f6ae94653bfa023,quantization_pair__49913b6ee55a8254742a6568,qwen2_5_7b_instruct_q8_0,Qwen2.5-7B-Instruct,a09a35458c702b33eeacc393d103063234e8bc28,Q8_0,ordinary_control,0,revision_v1_aes256_gcm_base64_022,aes256_gcm_base64,train,ascii_b8,nonseg_ascii_b8,detector_pair__90e728bc6ce7f6f243f964f6,detector_pair__90e728bc6ce7f6f243f964f6__ordinary_control,narrative_small_discovery,171,171,8567940341810483267,,,2.089326714031438,1.8011695906432748,0.8435661071979956,0.2514734491270188,0.0,62e24ec22e02691095af5cbac19622bcf17ef81f188df639aa86aef45bdc46f2,18.201758852999774,7753,True,140,6,769,55.04309523809525,11.37857142857143,8.25742857142857,0.6785714285714286,0.02877697841726623,0.0,1,0,1,0.04067502012929304
quantization_trial__58702283fecc347594485b12,quantization_pair__49b4dd07e658e97315416062,qwen2_5_7b_instruct_q4_k_m,Qwen2.5-7B-Instruct,a09a35458c702b33eeacc393d103063234e8bc28,Q4_K_M,rankcloak,1,revision_v1_hmac_sha256_hex_037,hmac_sha256_hex,validation,ascii_b8,nonseg_ascii_b8,detector_pair__2ba558e7e0f183c5fc2d5214,detector_pair__2ba558e7e0f183c5fc2d5214__rankcloak,procedure_garden_task,171,171,17682842265901346427,True,,2.775890118871868,4.128654970760234,3.458347181712369,2.6364184652852733,0.0,7f66e263467cb24a645cccfd40f2a3a82242db04963f444e881a92b5dee266ad,6.708531437005149,4757,False,132,9,826,68.25287878787881,7.383030303030303,10.958181818181814,0.75,0.01526717557251911,0.0,1,0,1,0.05584755886857831
quantization_trial__0352d16b3818a1edb76893c8,quantization_pair__49b4dd07e658e97315416062,qwen2_5_7b_instruct_q8_0,Qwen2.5-7B-Instruct,a09a35458c702b33eeacc393d103063234e8bc28,Q8_0,rankcloak,1,revision_v1_hmac_sha256_hex_037,hmac_sha256_hex,validation,ascii_b8,nonseg_ascii_b8,detector_pair__2ba558e7e0f183c5fc2d5214,detector_pair__2ba558e7e0f183c5fc2d5214__rankcloak,procedure_garden_task,171,171,17682842265901346427,True,True,2.9505012046813253,4.128654970760234,3.4436440898673255,2.5858818634211667,0.0,b14da2f3927bd02550e934777c5fc6293308922e4b7ac8496e0923d2eabf9e52,32.64783562300727,7753,True,143,7,890,48.255244755244775,11.603716283716285,12.274405594405593,0.7622377622377622,0.021126760563380254,0.0,1,0,1,0.05553265542251554
quantization_trial__d60282815de6a9e68c255de4,quantization_pair__49b8311d85aa03b06f921c3c,qwen2_5_7b_instruct_q4_k_m,Qwen2.5-7B-Instruct,a09a35458c702b33eeacc393d103063234e8bc28,Q4_K_M,ordinary_control,0,revision_v1_hmac_sha256_hex_037,hmac_sha256_hex,validation,ascii_b16,nonseg_ascii_b16,detector_pair__6269186b35df65469a403ddd,detector_pair__6269186b35df65469a403ddd__ordinary_control,procedure_garden_task,128,128,10264327913249624983,,,1.1241722956110571,1.25,0.5299650314373424,0.18093300610780716,0.0,614f66bfb5bfc76e8e7947b92f623822f97a55ea79717af03e8924e4ed82f9dc,5.146206638994045,4757,False,100,7,603,68.81900000000002,7.209428571428575,9.6464,0.71,0.02020202020202022,0.0,1,0,1,0.03660421161253741
quantization_trial__d4f611a356217fae9b847aaf,quantization_pair__49b8311d85aa03b06f921c3c,qwen2_5_7b_instruct_q8_0,Qwen2.5-7B-Instruct,a09a35458c702b33eeacc393d103063234e8bc28,Q8_0,ordinary_control,0,revision_v1_hmac_sha256_hex_037,hmac_sha256_hex,validation,ascii_b16,nonseg_ascii_b16,detector_pair__6269186b35df65469a403ddd,detector_pair__6269186b35df65469a403ddd__ordinary_control,procedure_garden_task,128,128,10264327913249624983,,,1.1292658297555969,1.2265625,0.477733139438944,0.1329926699399948,0.0,58d22ecd26f1f99b523051157776beba01392ce5827b5f7089713d99ab61b1c4,13.924662304998492,7753,True,99,11,567,75.50000000000003,4.964444444444446,7.222626262626264,0.6767676767676768,0.04081632653061229,0.0,1,0,1,0.04075660567660374
quantization_trial__b85df7867f5fc553dffd2f51,quantization_pair__49eca2c7cc9a29e8ba6c2b6d,qwen2_5_7b_instruct_q4_k_m,Qwen2.5-7B-Instruct,a09a35458c702b33eeacc393d103063234e8bc28,Q4_K_M,ordinary_control,0,revision_v1_chacha20_poly1305_base64_049,chacha20_poly1305_base64,test,ascii_b8,nonseg_ascii_b8,detector_pair__00e5889621fc76489549efaf,detector_pair__00e5889621fc76489549efaf__ordinary_control,forum_practical_answer,171,171,5300038304526838934,,,0.9652858681921734,1.2690058479532165,0.43630600665508973,0.15413333937438609,0.0,392e4d754f0f1efff964514041f4941f617cf7de422c66fbb9f537c8f0afe09f,6.791606878992752,4757,False,133,12,746,79.18090538847119,4.968590225563915,6.552481203007517,0.6466165413533834,0.08333333333333337,0.03053435114503822,1,0,0,0.07559783398719026
quantization_trial__7b83c18e2f16ad975a3c80bf,quantization_pair__49eca2c7cc9a29e8ba6c2b6d,qwen2_5_7b_instruct_q8_0,Qwen2.5-7B-Instruct,a09a35458c702b33eeacc393d103063234e8bc28,Q8_0,ordinary_control,0,revision_v1_chacha20_poly1305_base64_049,chacha20_poly1305_base64,test,ascii_b8,nonseg_ascii_b8,detector_pair__00e5889621fc76489549efaf,detector_pair__00e5889621fc76489549efaf__ordinary_control,forum_practical_answer,171,171,5300038304526838934,,,1.2498388208030915,1.3742690058479532,0.5782619063080975,0.1893391413995397,0.0,0660ffbb3ce96c5e50a1c2f09de21a301464c7572326ab192f5e854ec4c2d331,18.14477584400447,7753,True,133,16,723,84.53766212406016,3.5330780075187995,4.866466165413534,0.5338345864661654,0.14393939393939392,0.04580152671755722,1,0,1,0.10507839408759179
quantization_trial__098216106b0deffebb2d5795,quantization_pair__4a198ed3a932fffd0187b676,qwen2_5_7b_instruct_q4_k_m,Qwen2.5-7B-Instruct,a09a35458c702b33eeacc393d103063234e8bc28,Q4_K_M,ordinary_control,0,revision_v1_hmac_sha256_hex_029,hmac_sha256_hex,train,ascii_b8,nonseg_ascii_b8,detector_pair__d698709c610a0f273a4a86ae,detector_pair__d698709c610a0f273a4a86ae__ordinary_control,professional_project_update,171,171,13950278380122457112,,,1.777444096376547,1.695906432748538,0.8578519966750218,0.27673569617912785,0.0,c59e77bbc7bf10d85f1c738d590144a66eec461b8a3906928978274b5be8f7cd,6.739903015011805,4757,False,151,11,953,46.11241420830825,10.23780854906683,12.33933774834437,0.7019867549668874,0.033333333333333326,0.0,1,0,1,0.10046647119326363
quantization_trial__6569e0694a1c5eccc855ff9a,quantization_pair__4a198ed3a932fffd0187b676,qwen2_5_7b_instruct_q8_0,Qwen2.5-7B-Instruct,a09a35458c702b33eeacc393d103063234e8bc28,Q8_0,ordinary_control,0,revision_v1_hmac_sha256_hex_029,hmac_sha256_hex,train,ascii_b8,nonseg_ascii_b8,detector_pair__d698709c610a0f273a4a86ae,detector_pair__d698709c610a0f273a4a86ae__ordinary_control,professional_project_update,171,171,13950278380122457112,,,1.5474090386322341,1.4619883040935673,0.7354525012115489,0.24518396701031958,0.0,225d7dd01b708832d85ef10f8ac9f9a9c659ef5d49201b7715b8eade6b580936,18.07400753199181,7753,True,149,8,968,34.06082634228193,13.135494966442952,14.062818791946302,0.6577181208053692,0.06756756756756754,0.027210884353741527,1,0,1,0.10408790797094988
quantization_trial__ff02ffdf046b7c7c8120a22d,quantization_pair__4a1b6f94faed84524060a550,qwen2_5_7b_instruct_q4_k_m,Qwen2.5-7B-Instruct,a09a35458c702b33eeacc393d103063234e8bc28,Q4_K_M,rankcloak,1,revision_v1_nonce_96_bit_hex_012,nonce_96_bit_hex,train,ascii_b16,nonseg_ascii_b16,detector_pair__444f054e05ec827e47bd0ae7,detector_pair__444f054e05ec827e47bd0ae7__rankcloak,procedure_garden_task,48,48,6663385485935746961,True,,2.359812892885067,5.479166666666667,4.563177085329779,3.8687111934026084,0.0,4fefff9d16e32d007233782d30a2addcdbb14a5f1cecc997f009894f672b5309,2.232744287000969,4757,False,40,5,229,84.50500000000001,3.460000000000001,6.812999999999995,0.85,0.0,0.0,1,0,1,0.03734587745119095
quantization_trial__2ec4987142471eb52ee9fc12,quantization_pair__4a1b6f94faed84524060a550,qwen2_5_7b_instruct_q8_0,Qwen2.5-7B-Instruct,a09a35458c702b33eeacc393d103063234e8bc28,Q8_0,rankcloak,1,revision_v1_nonce_96_bit_hex_012,nonce_96_bit_hex,train,ascii_b16,nonseg_ascii_b16,detector_pair__444f054e05ec827e47bd0ae7,detector_pair__444f054e05ec827e47bd0ae7__rankcloak,procedure_garden_task,48,48,6663385485935746961,True,True,2.312414048445168,5.479166666666667,4.552732394525745,3.862006505330404,0.0,7ed708d1664d536a1b2acd0ecc0cd1a2b7ad96e3495f405bdb856802645cfaf8,10.867973296000855,7753,True,39,2,226,72.07326923076926,8.050897435897436,9.368205128205126,0.9230769230769231,0.0,0.0,1,0,1,0.02870419569481157
