source_trial_id,model_id,codec_id,payload_class,forced_token_count,mean_forced_rank,median_forced_rank,maximum_forced_rank,mean_rank_pressure_nats
revision_v1_primary_v2_payload_fidelity_v2__3b84f0b26bb6b5938ccc,qwen2_5_7b_instruct_q4_k_m,direct_subword_calgacus,ed25519_signature_base64,64,786.0625,40.0,34184,6.2828171364963055
revision_v1_primary_v2_payload_fidelity_v2__3b8bdfd42bac5b230f1f,llama3_8b_instruct_q4_k_m,segmented_hex_multi_topic,hmac_sha256_hex,64,9.171875,9.5,16,4.284935355186462
revision_v1_primary_v2_payload_fidelity_v2__3b8fe43e80a6121005f3,mistral_7b_instruct_v0_3_q4_k_m,nonseg_ascii_b16,aes256_gcm_base64,128,7.078125,7.0,16,3.460048843175173
revision_v1_primary_v2_payload_fidelity_v2__3b91f2a8bf8740131d2b,qwen2_5_7b_instruct_q4_k_m,direct_subword_calgacus,chacha20_poly1305_base64,50,237.38,34.5,1465,5.548025617599487
revision_v1_primary_v2_payload_fidelity_v2__3b946347e86f082e16f6,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_multi_topic,nonce_96_bit_hex,24,7.25,5.5,16,4.233823736508687
revision_v1_primary_v2_payload_fidelity_v2__3b9a3318add1faffa1c7,mistral_7b_instruct_v0_3_q4_k_m,direct_subword_calgacus,uuid_v4,35,10.542857142857143,6.0,78,2.9575463567461284
revision_v1_primary_v2_payload_fidelity_v2__3b9eaf02296a032e643c,qwen2_5_7b_instruct_q4_k_m,segmented_hex_single_topic,sha256_hex,64,7.625,7.0,16,4.637938410043716
revision_v1_primary_v2_payload_fidelity_v2__3ba02f054bc1b3ef60f6,llama3_8b_instruct_q4_k_m,direct_subword_calgacus,token_128_bit_hex,18,275.44444444444446,43.5,1374,5.258338239457872
revision_v1_primary_v2_payload_fidelity_v2__3bb71f6007894c47ea41,llama3_8b_instruct_q4_k_m,segmented_hex_multi_topic,sha256_hex,64,8.625,8.0,16,4.059531435370445
revision_v1_primary_v2_payload_fidelity_v2__3bd3c4be824120a2ec45,mistral_7b_instruct_v0_3_q4_k_m,direct_subword_calgacus,chacha20_poly1305_base64,58,138.22413793103448,28.5,3579,4.412907598347499
revision_v1_primary_v2_payload_fidelity_v2__3bd8941b328baf1ed758,llama3_8b_instruct_q4_k_m,nonseg_hex_nibble_b16,hmac_sha256_hex,64,8.46875,9.0,16,3.3471884578466415
revision_v1_primary_v2_payload_fidelity_v2__3bde8b40706b03edda4a,qwen2_5_7b_instruct_q4_k_m,nonseg_hex_nibble_b16,token_128_bit_hex,32,10.5625,11.0,16,4.680565908551216
revision_v1_primary_v2_payload_fidelity_v2__3bec2388d2ff79257d41,llama3_8b_instruct_q4_k_m,nonseg_ascii_b8,uuid_v4,96,4.072916666666667,4.0,8,2.642682909965515
revision_v1_primary_v2_payload_fidelity_v2__3bfe9ea53708e646b230,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_single_topic,nonce_96_bit_hex,24,8.166666666666666,8.0,16,5.727620283762614
revision_v1_primary_v2_payload_fidelity_v2__3c020101cde544d480b6,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b8,ed25519_signature_base64,235,4.395744680851064,4.0,8,2.678022806695167
revision_v1_primary_v2_payload_fidelity_v2__3c2053e3501595eb5f1b,qwen2_5_7b_instruct_q4_k_m,direct_subword_calgacus,uuid_v4,31,24.161290322580644,6.0,359,4.549505695219962
revision_v1_primary_v2_payload_fidelity_v2__3c22d8bd19eda7358535,mistral_7b_instruct_v0_3_q4_k_m,direct_subword_calgacus,aes256_gcm_base64,51,194.2549019607843,38.0,2329,5.82171752873589
revision_v1_primary_v2_payload_fidelity_v2__3c2c061dd542418032d0,qwen2_5_7b_instruct_q4_k_m,segmented_hex_multi_topic,sha256_hex,64,8.71875,9.0,16,4.444952040910721
revision_v1_primary_v2_payload_fidelity_v2__3c41f0b81db560d07ce8,mistral_7b_instruct_v0_3_q4_k_m,direct_subword_calgacus,hmac_sha256_hex,59,12.830508474576272,6.0,191,3.038134081889007
revision_v1_primary_v2_payload_fidelity_v2__3c44fc73506a9cb25985,llama3_8b_instruct_q4_k_m,nonseg_ascii_b8,hmac_sha256_hex,171,4.035087719298246,4.0,8,2.592384137605366
revision_v1_primary_v2_payload_fidelity_v2__3c500547eb97fca8ab6b,qwen2_5_7b_instruct_q4_k_m,direct_subword_calgacus,ed25519_signature_base64,67,1041.4776119402984,31.0,52853,5.0801878082218455
revision_v1_primary_v2_payload_fidelity_v2__3c6a918e12df232d57b2,mistral_7b_instruct_v0_3_q4_k_m,nonseg_hex_nibble_b16,sha256_hex,64,8.53125,9.0,16,3.25565867125988
revision_v1_primary_v2_payload_fidelity_v2__3c775b8095e7e01c0069,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_multi_topic,token_128_bit_hex,32,7.03125,7.0,15,4.158781245350838
revision_v1_primary_v2_payload_fidelity_v2__3c7b2f9aa43542d0b285,mistral_7b_instruct_v0_3_q4_k_m,nonseg_ascii_b16,aes256_gcm_base64,128,6.765625,6.0,16,4.057158939540386
revision_v1_primary_v2_payload_fidelity_v2__3c86bfde15c1c4ae3f2b,mistral_7b_instruct_v0_3_q4_k_m,nonseg_hex_nibble_b16,hmac_sha256_hex,64,8.53125,9.0,16,4.176336817443371
revision_v1_primary_v2_payload_fidelity_v2__3c8c3fbe175e9e0248b6,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_multi_topic,nonce_96_bit_hex,24,7.625,8.5,13,3.5630415876706443
revision_v1_primary_v2_payload_fidelity_v2__3c9a62b0498db16c9a26,mistral_7b_instruct_v0_3_q4_k_m,direct_subword_calgacus,sha256_hex,57,60.07017543859649,7.0,2877,4.2962826432888965
revision_v1_primary_v2_payload_fidelity_v2__3c9c595a9eac4ac106e8,llama3_8b_instruct_q4_k_m,nonseg_ascii_b16,aes256_gcm_base64,128,6.515625,6.0,16,2.4096573665738106
revision_v1_primary_v2_payload_fidelity_v2__3ca4f9f184c218d20607,mistral_7b_instruct_v0_3_q4_k_m,nonseg_ascii_b8,chacha20_poly1305_base64,171,4.12280701754386,4.0,8,2.8369079361184997
revision_v1_primary_v2_payload_fidelity_v2__3cb5478af20cba7b8a61,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b8,nonce_96_bit_hex,64,4.546875,5.0,8,2.9405773878097534
revision_v1_primary_v2_payload_fidelity_v2__3cb5cf42cebf243c6132,mistral_7b_instruct_v0_3_q4_k_m,nonseg_ascii_b16,aes256_gcm_base64,128,6.9453125,7.0,16,3.44027379155159
revision_v1_primary_v2_payload_fidelity_v2__3cb995485553fbf160bd,qwen2_5_7b_instruct_q4_k_m,nonseg_hex_nibble_b16,sha256_hex,64,8.234375,8.0,16,5.259907342493534
revision_v1_primary_v2_payload_fidelity_v2__3cba81550ff902770596,mistral_7b_instruct_v0_3_q4_k_m,nonseg_hex_nibble_b16,nonce_96_bit_hex,24,7.666666666666667,7.5,16,5.222631176312764
revision_v1_primary_v2_payload_fidelity_v2__3cc0ab8047b81f1c4b1c,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_single_topic,nonce_96_bit_hex,24,8.041666666666666,8.0,16,2.757845679918925
revision_v1_primary_v2_payload_fidelity_v2__3cc35021307960009841,mistral_7b_instruct_v0_3_q4_k_m,nonseg_ascii_b8,chacha20_poly1305_base64,171,4.304093567251462,4.0,8,2.837843744378341
revision_v1_primary_v2_payload_fidelity_v2__3ccd26325e9b74198608,qwen2_5_7b_instruct_q4_k_m,segmented_hex_single_topic,nonce_96_bit_hex,24,6.666666666666667,6.0,15,3.6555376450220742
revision_v1_primary_v2_payload_fidelity_v2__3cd0dbd48c69c96cb4f3,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_multi_topic,sha256_hex,64,9.28125,9.5,16,4.24151162058115
revision_v1_primary_v2_payload_fidelity_v2__3cdb5ad1197d1daa2541,llama3_8b_instruct_q4_k_m,nonseg_ascii_b16,chacha20_poly1305_base64,128,6.3515625,6.0,16,3.015186756849289
revision_v1_primary_v2_payload_fidelity_v2__3cdbc192feda91007594,llama3_8b_instruct_q4_k_m,direct_subword_calgacus,ed25519_signature_base64,62,661.2258064516129,36.5,10385,5.058181689631555
revision_v1_primary_v2_payload_fidelity_v2__3cf03fcfcbce2abd6d9f,llama3_8b_instruct_q4_k_m,nonseg_hex_nibble_b16,token_128_bit_hex,32,8.21875,9.0,16,3.7357983589172363
revision_v1_primary_v2_payload_fidelity_v2__3cf20677722eb6afa53c,qwen2_5_7b_instruct_q4_k_m,segmented_hex_multi_topic,hmac_sha256_hex,64,8.453125,9.0,16,4.536425083875656
revision_v1_primary_v2_payload_fidelity_v2__3cf8265a56aafcfae126,mistral_7b_instruct_v0_3_q4_k_m,nonseg_ascii_b16,chacha20_poly1305_base64,128,7.1953125,7.0,16,4.218893200159073
revision_v1_primary_v2_payload_fidelity_v2__3d02a7a63fe556fcfe13,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b16,hmac_sha256_hex,128,5.0,4.0,10,2.9805816784501076
revision_v1_primary_v2_payload_fidelity_v2__3d0408bae2c64e3a1da1,qwen2_5_7b_instruct_q4_k_m,direct_subword_calgacus,ed25519_signature_base64,68,250.9558823529412,31.0,1453,5.760248825830572
revision_v1_primary_v2_payload_fidelity_v2__3d11b6f31d608fe0761f,llama3_8b_instruct_q4_k_m,nonseg_ascii_b8,uuid_v4,96,4.020833333333333,4.0,8,2.7061197459697723
revision_v1_primary_v2_payload_fidelity_v2__3d1a025f85974c57718f,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b16,uuid_v4,72,5.986111111111111,6.0,14,3.7281508445739746
revision_v1_primary_v2_payload_fidelity_v2__3d1e4488405d6fb6912c,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b16,uuid_v4,72,5.152777777777778,4.0,14,3.488707807328966
revision_v1_primary_v2_payload_fidelity_v2__3d32f74dc0b9175ca863,qwen2_5_7b_instruct_q4_k_m,segmented_hex_single_topic,token_128_bit_hex,32,9.90625,11.0,16,5.8865097761154175
revision_v1_primary_v2_payload_fidelity_v2__3d36eb5c21153c18eb16,mistral_7b_instruct_v0_3_q4_k_m,nonseg_ascii_b16,token_128_bit_hex,64,5.078125,4.0,10,3.745645225048065
revision_v1_primary_v2_payload_fidelity_v2__3d3993ff1c66aa43af69,mistral_7b_instruct_v0_3_q4_k_m,direct_subword_calgacus,ed25519_signature_base64,75,186.06666666666666,25.0,3686,5.425293143590292
revision_v1_primary_v2_payload_fidelity_v2__3d412c8be22ed95393b7,qwen2_5_7b_instruct_q4_k_m,direct_subword_calgacus,aes256_gcm_base64,46,2009.3695652173913,34.0,79569,6.957951732303785
revision_v1_primary_v2_payload_fidelity_v2__3d42640bd88314ee53c5,llama3_8b_instruct_q4_k_m,direct_subword_calgacus,sha256_hex,35,380.6857142857143,67.0,6287,5.0202125617436
revision_v1_primary_v2_payload_fidelity_v2__3d43858b4c0fa5fa57d9,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b16,hmac_sha256_hex,128,5.25,4.0,10,3.692219525575638
revision_v1_primary_v2_payload_fidelity_v2__3d4c09d2433de75de1bf,llama3_8b_instruct_q4_k_m,segmented_hex_multi_topic,hmac_sha256_hex,64,8.296875,8.5,16,3.9788884222507477
revision_v1_primary_v2_payload_fidelity_v2__3d612a851c9a269c4132,qwen2_5_7b_instruct_q4_k_m,segmented_hex_single_topic,hmac_sha256_hex,64,7.953125,9.0,16,4.838580563664436
revision_v1_primary_v2_payload_fidelity_v2__3d622e4b6c9cfcef5af7,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b8,uuid_v4,96,4.0625,4.0,7,3.029715279738108
revision_v1_primary_v2_payload_fidelity_v2__3d63e57f8ec7fd517fbb,qwen2_5_7b_instruct_q4_k_m,segmented_hex_single_topic,nonce_96_bit_hex,24,9.458333333333334,11.0,16,4.744831641515096
revision_v1_primary_v2_payload_fidelity_v2__3d66da8182650134908e,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b8,aes256_gcm_base64,171,4.146198830409356,4.0,8,2.4375031621832597
revision_v1_primary_v2_payload_fidelity_v2__3d6ca4850c69fcdbb62f,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b8,hmac_sha256_hex,171,4.146198830409356,4.0,8,3.2693838152969095
revision_v1_primary_v2_payload_fidelity_v2__3d6ebfe2e8cc3a833c7f,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_single_topic,token_128_bit_hex,32,9.90625,11.0,16,5.3304382264614105
revision_v1_primary_v2_payload_fidelity_v2__3d7cc23eab5905cb3275,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_single_topic,token_128_bit_hex,32,9.59375,10.0,16,4.82757867872715
revision_v1_primary_v2_payload_fidelity_v2__3d7fe08308ef1bac17aa,mistral_7b_instruct_v0_3_q4_k_m,nonseg_ascii_b8,sha256_hex,171,4.146198830409356,4.0,8,2.7492580302277503
revision_v1_primary_v2_payload_fidelity_v2__3d8583c195cd415ea1c8,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b16,hmac_sha256_hex,128,4.921875,4.0,10,3.403701961040497
revision_v1_primary_v2_payload_fidelity_v2__3d8e737071055655598d,llama3_8b_instruct_q4_k_m,segmented_hex_multi_topic,nonce_96_bit_hex,24,9.458333333333334,10.0,15,4.004813273747762
revision_v1_primary_v2_payload_fidelity_v2__3d8f8f04d5c1e2b9e293,llama3_8b_instruct_q4_k_m,nonseg_ascii_b16,chacha20_poly1305_base64,128,6.546875,6.0,16,2.956814058125019
revision_v1_primary_v2_payload_fidelity_v2__3db5797f8d5b8d614f6e,llama3_8b_instruct_q4_k_m,nonseg_ascii_b8,uuid_v4,96,4.25,5.0,8,3.359652022520701
revision_v1_primary_v2_payload_fidelity_v2__3dbc66bb0b4fae3654a5,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_single_topic,token_128_bit_hex,32,8.375,8.0,15,4.6600532829761505
revision_v1_primary_v2_payload_fidelity_v2__3dc9a1781c9d3b14cf65,llama3_8b_instruct_q4_k_m,direct_subword_calgacus,uuid_v4,23,134.56521739130434,10.0,1063,4.418149139570153
revision_v1_primary_v2_payload_fidelity_v2__3dd478821f408450f11b,mistral_7b_instruct_v0_3_q4_k_m,nonseg_ascii_b16,chacha20_poly1305_base64,128,6.859375,7.0,16,3.3317441269755363
revision_v1_primary_v2_payload_fidelity_v2__3ddda06ee19b9d6a0c38,mistral_7b_instruct_v0_3_q4_k_m,nonseg_ascii_b8,uuid_v4,96,3.9895833333333335,4.0,8,2.906976267695427
revision_v1_primary_v2_payload_fidelity_v2__3de27b3e902e8b51bd85,mistral_7b_instruct_v0_3_q4_k_m,nonseg_hex_nibble_b16,hmac_sha256_hex,64,9.21875,9.0,16,3.6207836270332336
revision_v1_primary_v2_payload_fidelity_v2__3de413c3a274ce836953,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b16,uuid_v4,72,6.041666666666667,6.5,14,3.229998641543918
revision_v1_primary_v2_payload_fidelity_v2__3df0635baaaea59371ed,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b8,ed25519_signature_base64,235,4.438297872340425,4.0,8,3.4357709397660927
revision_v1_primary_v2_payload_fidelity_v2__3df3f8108669a83d15c3,qwen2_5_7b_instruct_q4_k_m,segmented_hex_multi_topic,nonce_96_bit_hex,24,8.333333333333334,8.0,16,4.371740897496541
revision_v1_primary_v2_payload_fidelity_v2__3e03b5681aed2227af0e,qwen2_5_7b_instruct_q4_k_m,direct_subword_calgacus,aes256_gcm_base64,44,1055.0681818181818,45.5,28450,6.6291205720468005
revision_v1_primary_v2_payload_fidelity_v2__3e09fafff159cc91d168,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_multi_topic,sha256_hex,64,7.828125,9.0,16,3.791313201189041
revision_v1_primary_v2_payload_fidelity_v2__3e18bb0fdc2bf38b398d,mistral_7b_instruct_v0_3_q4_k_m,nonseg_ascii_b8,hmac_sha256_hex,171,4.035087719298246,4.0,8,2.8021370402553627
revision_v1_primary_v2_payload_fidelity_v2__3e1cba2f9a5d381e0601,llama3_8b_instruct_q4_k_m,direct_subword_calgacus,uuid_v4,21,902.952380952381,10.0,9400,3.8421029590425038
revision_v1_primary_v2_payload_fidelity_v2__3e23b9bb2f2ac9c79b43,llama3_8b_instruct_q4_k_m,segmented_hex_single_topic,nonce_96_bit_hex,24,10.083333333333334,10.0,16,3.1310165325800576
revision_v1_primary_v2_payload_fidelity_v2__3e3c0802021f45480950,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b16,aes256_gcm_base64,128,6.328125,5.5,16,2.9605085067451
revision_v1_primary_v2_payload_fidelity_v2__3e416c4c77d2f70eae16,llama3_8b_instruct_q4_k_m,direct_subword_calgacus,nonce_96_bit_hex,14,715.7142857142857,28.0,7998,4.386685916355678
revision_v1_primary_v2_payload_fidelity_v2__3e4a504648a5fe4cb726,mistral_7b_instruct_v0_3_q4_k_m,nonseg_ascii_b8,nonce_96_bit_hex,64,4.046875,4.0,8,3.408437103033066
revision_v1_primary_v2_payload_fidelity_v2__3e56f9ae1b5f7a7993a4,llama3_8b_instruct_q4_k_m,nonseg_ascii_b16,token_128_bit_hex,64,5.15625,4.0,10,2.7127353996038437
revision_v1_primary_v2_payload_fidelity_v2__3e616f7242c475d56546,llama3_8b_instruct_q4_k_m,nonseg_ascii_b16,hmac_sha256_hex,128,5.234375,4.0,10,2.5985079258680344
revision_v1_primary_v2_payload_fidelity_v2__3e63161a57a7a793b014,llama3_8b_instruct_q4_k_m,direct_subword_calgacus,nonce_96_bit_hex,11,593.2727272727273,184.0,2533,6.220332102342085
revision_v1_primary_v2_payload_fidelity_v2__3e63edcc194f0ea22319,llama3_8b_instruct_q4_k_m,segmented_hex_single_topic,sha256_hex,64,8.71875,9.0,16,3.667233571410179
revision_v1_primary_v2_payload_fidelity_v2__3e84d54b585c61a4e544,llama3_8b_instruct_q4_k_m,nonseg_ascii_b8,ed25519_signature_base64,235,4.54468085106383,5.0,8,2.598567966704673
revision_v1_primary_v2_payload_fidelity_v2__3e96cc8fd0e96324faae,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b16,ed25519_signature_base64,176,6.982954545454546,6.0,16,3.01173428513787
revision_v1_primary_v2_payload_fidelity_v2__3e9b14e0cef2c0915dbb,llama3_8b_instruct_q4_k_m,nonseg_ascii_b8,token_128_bit_hex,86,3.895348837209302,4.0,8,2.943970502809037
revision_v1_primary_v2_payload_fidelity_v2__3ea148d471571abaf578,mistral_7b_instruct_v0_3_q4_k_m,nonseg_ascii_b8,uuid_v4,96,3.9166666666666665,4.0,8,3.110560655593872
revision_v1_primary_v2_payload_fidelity_v2__3ea87a3fdfdc917a9e46,llama3_8b_instruct_q4_k_m,nonseg_ascii_b8,token_128_bit_hex,86,4.116279069767442,4.0,7,2.182674297066622
revision_v1_primary_v2_payload_fidelity_v2__3ea928752afbf95367f8,mistral_7b_instruct_v0_3_q4_k_m,nonseg_ascii_b8,nonce_96_bit_hex,64,4.3125,4.0,8,3.270530104637146
revision_v1_primary_v2_payload_fidelity_v2__3eb2ab3728ed64064341,llama3_8b_instruct_q4_k_m,segmented_hex_multi_topic,nonce_96_bit_hex,24,8.125,7.0,15,3.133361021677653
revision_v1_primary_v2_payload_fidelity_v2__3eb3f914a7b147409b0a,mistral_7b_instruct_v0_3_q4_k_m,nonseg_ascii_b16,uuid_v4,72,5.736111111111111,5.0,14,2.7154703206486173
revision_v1_primary_v2_payload_fidelity_v2__3eb957ef5744c5ddc84a,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_multi_topic,hmac_sha256_hex,64,8.625,9.0,16,4.740467421710491
revision_v1_primary_v2_payload_fidelity_v2__3ebcc4d1f8d7b1d22dd1,qwen2_5_7b_instruct_q4_k_m,direct_subword_calgacus,aes256_gcm_base64,46,541.6739130434783,40.0,6128,6.977458300797836
revision_v1_primary_v2_payload_fidelity_v2__3ebf48d1187998ec2095,mistral_7b_instruct_v0_3_q4_k_m,nonseg_ascii_b16,token_128_bit_hex,64,5.015625,4.0,10,3.3159019947052
revision_v1_primary_v2_payload_fidelity_v2__3ec818b7e5afe3e1c6e1,llama3_8b_instruct_q4_k_m,nonseg_ascii_b8,token_128_bit_hex,86,4.116279069767442,4.0,8,2.3533791497696277
revision_v1_primary_v2_payload_fidelity_v2__3ed318d2e66b2bf5a260,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b8,sha256_hex,171,4.0,4.0,8,2.8683301914505095
revision_v1_primary_v2_payload_fidelity_v2__3ed4373dbbe0c7eaddd7,mistral_7b_instruct_v0_3_q4_k_m,nonseg_hex_nibble_b16,hmac_sha256_hex,64,8.1875,7.5,16,4.199012219905853
revision_v1_primary_v2_payload_fidelity_v2__3eda3ee1ddfb70efa702,llama3_8b_instruct_q4_k_m,nonseg_ascii_b16,hmac_sha256_hex,128,5.03125,4.0,10,2.6732162162661552
revision_v1_primary_v2_payload_fidelity_v2__3ee07134325a0c15c7f6,llama3_8b_instruct_q4_k_m,segmented_hex_multi_topic,token_128_bit_hex,32,9.46875,9.5,16,4.302094280719757
revision_v1_primary_v2_payload_fidelity_v2__3ee34572a5cc06c81191,llama3_8b_instruct_q4_k_m,nonseg_hex_nibble_b16,hmac_sha256_hex,64,7.1875,6.5,16,2.939587503671646
revision_v1_primary_v2_payload_fidelity_v2__3eea93687ca0954b0053,llama3_8b_instruct_q4_k_m,direct_subword_calgacus,nonce_96_bit_hex,13,279.3076923076923,40.0,1130,5.13863284771259
revision_v1_primary_v2_payload_fidelity_v2__3eedcc66a4903e595095,mistral_7b_instruct_v0_3_q4_k_m,direct_subword_calgacus,sha256_hex,60,12.533333333333333,8.0,191,3.691585818926493
revision_v1_primary_v2_payload_fidelity_v2__3ef02a003b755d57ccc0,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b16,aes256_gcm_base64,128,6.84375,6.0,16,3.3198109976947308
revision_v1_primary_v2_payload_fidelity_v2__3ef0b4bd25e876279998,qwen2_5_7b_instruct_q4_k_m,direct_subword_calgacus,hmac_sha256_hex,55,19.21818181818182,10.0,154,4.045566992326216
revision_v1_primary_v2_payload_fidelity_v2__3ef37e43e31b3d58aeee,mistral_7b_instruct_v0_3_q4_k_m,nonseg_ascii_b16,uuid_v4,72,5.375,4.0,14,3.3967298534181385
revision_v1_primary_v2_payload_fidelity_v2__3ef7bc65f5d9ddc24c8a,llama3_8b_instruct_q4_k_m,segmented_hex_multi_topic,sha256_hex,64,7.453125,7.0,16,3.0984265357255936
revision_v1_primary_v2_payload_fidelity_v2__3efb7664c703df83d34c,llama3_8b_instruct_q4_k_m,nonseg_hex_nibble_b16,sha256_hex,64,8.890625,8.0,16,3.0519899278879166
revision_v1_primary_v2_payload_fidelity_v2__3f16bf8e74d3532ff97e,mistral_7b_instruct_v0_3_q4_k_m,nonseg_ascii_b16,ed25519_signature_base64,176,6.693181818181818,6.0,16,3.302542410113595
revision_v1_primary_v2_payload_fidelity_v2__3f1bae222c436422f339,llama3_8b_instruct_q4_k_m,direct_subword_calgacus,chacha20_poly1305_base64,39,1070.8461538461538,458.0,11687,5.966385080264165
revision_v1_primary_v2_payload_fidelity_v2__3f2a59efb277969e40e5,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b16,uuid_v4,72,5.388888888888889,4.0,14,3.5130372842152915
revision_v1_primary_v2_payload_fidelity_v2__3f2bb8e5bd92ddbf944b,llama3_8b_instruct_q4_k_m,nonseg_ascii_b16,token_128_bit_hex,64,4.625,4.0,10,2.549484461545944
revision_v1_primary_v2_payload_fidelity_v2__3f2d7ad37ea691d89d30,qwen2_5_7b_instruct_q4_k_m,segmented_hex_single_topic,nonce_96_bit_hex,24,6.583333333333333,6.0,16,2.968097229798635
revision_v1_primary_v2_payload_fidelity_v2__3f5ad5ac53e55b62c6d2,llama3_8b_instruct_q4_k_m,nonseg_ascii_b8,token_128_bit_hex,86,3.7906976744186047,4.0,8,3.116105866986652
revision_v1_primary_v2_payload_fidelity_v2__3f602829843505b9e4de,qwen2_5_7b_instruct_q4_k_m,segmented_hex_single_topic,token_128_bit_hex,32,8.40625,8.0,16,5.062898337841034
revision_v1_primary_v2_payload_fidelity_v2__3f66128e1457633baac1,mistral_7b_instruct_v0_3_q4_k_m,direct_subword_calgacus,token_128_bit_hex,29,61.51724137931034,9.0,1433,3.404172864453546
revision_v1_primary_v2_payload_fidelity_v2__3f78693ccf0afbe78d12,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b16,chacha20_poly1305_base64,128,7.1953125,7.0,16,3.9307870492339134
revision_v1_primary_v2_payload_fidelity_v2__3f86a2347a9c80d6f60d,llama3_8b_instruct_q4_k_m,nonseg_hex_nibble_b16,nonce_96_bit_hex,24,8.291666666666666,7.5,16,3.5385753313700357
revision_v1_primary_v2_payload_fidelity_v2__3f86d47f9a4866f12d4c,mistral_7b_instruct_v0_3_q4_k_m,direct_subword_calgacus,token_128_bit_hex,31,242.83870967741936,7.0,7244,4.084392470698202
revision_v1_primary_v2_payload_fidelity_v2__3fb171158dd5930cef28,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b16,nonce_96_bit_hex,48,5.1875,5.0,10,4.157634278138478
revision_v1_primary_v2_payload_fidelity_v2__3fb1b8b8ad03b589985e,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_single_topic,hmac_sha256_hex,64,7.96875,8.0,16,3.651145465672016
revision_v1_primary_v2_payload_fidelity_v2__3fb5c520d316264e6344,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b16,uuid_v4,72,5.5,5.0,14,3.384070052040948
revision_v1_primary_v2_payload_fidelity_v2__3fba8f84432677d02526,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b8,uuid_v4,96,3.9583333333333335,4.0,8,2.2252561151981354
revision_v1_primary_v2_payload_fidelity_v2__3fc2ea1b4d1338c6ab49,llama3_8b_instruct_q4_k_m,segmented_hex_multi_topic,sha256_hex,64,8.453125,8.0,16,3.8764568716287613
