outcome,factor,level_first,level_second,analysis_unit,comparison_design,n_payloads_first,n_payloads_second,n_payloads_overlap,n_payloads_paired,mean_first,mean_second,mean_difference,mean_difference_ci_low,mean_difference_ci_high,confidence_level,bootstrap_unit,bootstrap_design,bootstrap_resamples,bootstrap_resamples_valid,primary_inference,inference_role,inferential_p_value_supported,replay_mode_scope,transformation_id_scope,mitigation_id_scope,language_scope,representation_name_scope,codec_id_scope,alphabet_size_B_scope,segmented_scope,token_filter_scope,tail_policy_scope,leadin_tokens_scope,evidence_status_scope,study_phase_scope,protocol_contract_revision_scope,result_schema_revision_scope,protocol_contract_revision,result_schema_revision,recovery_outcome,recovery_outcome_semantics,exact_recovery_compatibility_alias,exact_rank_replay_diagnostic_only,effect_type,risk_difference,risk_ratio,odds_ratio_haldane_anscombe,p_value_raw,test,p_value_holm,p_value_bh,model_id_scope,prompt_category_scope,payload_class_scope,hedges_g,topic_schedule_scope,segment_size_ranks_scope,view_scope,protocol_variant_scope
mean_log_probability,protocol_variant,nonseg_ascii_b8,segmented_hex_single_topic,payload,paired_payload,10,10,10,10,-3.7143480160855757,-4.8003769693770675,1.0860289532914917,0.744495992446546,1.3763053574017692,0.95,payload,paired_payload,2000,2000,False,descriptive_exploratory_pairwise,True,saved_token_ids,unmodified,none,en,deterministically_defined_by_protocol_variant,deterministically_defined_by_protocol_variant,deterministically_defined_by_protocol_variant,deterministically_defined_by_protocol_variant,deterministically_defined_by_protocol_variant,deterministically_defined_by_protocol_variant,0,confirmatory_primary_v2_payload_fidelity_after_manifest_freeze,primary_v2_confirmatory,payload_fidelity_v2,payload_aware_result_v2,,,,,,,mean_difference,,,,0.0001411238353344523,paired_t,0.5831236876019569,0.00046809106122711774,mistral_7b_instruct_v0_3_q4_k_m,personal_narrative_blog,nonce_96_bit_hex,1.8212307040773064,deterministically_defined_by_protocol_variant,deterministically_defined_by_protocol_variant,,
mean_log_probability,protocol_variant,nonseg_hex_nibble_b16,segmented_hex_multi_topic,payload,paired_payload,10,10,10,10,-4.787747204028941,-4.91549160790831,0.12774440387936892,-0.18182254946331108,0.39768743450111527,0.95,payload,paired_payload,2000,2000,False,descriptive_exploratory_pairwise,True,saved_token_ids,unmodified,none,en,deterministically_defined_by_protocol_variant,deterministically_defined_by_protocol_variant,deterministically_defined_by_protocol_variant,deterministically_defined_by_protocol_variant,deterministically_defined_by_protocol_variant,deterministically_defined_by_protocol_variant,0,confirmatory_primary_v2_payload_fidelity_after_manifest_freeze,primary_v2_confirmatory,payload_fidelity_v2,payload_aware_result_v2,,,,,,,mean_difference,,,,0.43003185338611616,paired_t,1.0,0.7655654367626402,mistral_7b_instruct_v0_3_q4_k_m,personal_narrative_blog,nonce_96_bit_hex,0.23888169256396172,deterministically_defined_by_protocol_variant,deterministically_defined_by_protocol_variant,,
mean_log_probability,protocol_variant,nonseg_hex_nibble_b16,segmented_hex_single_topic,payload,paired_payload,10,10,10,10,-4.787747204028941,-4.8003769693770675,0.012629765348126654,-0.306725332808141,0.24121006518458,0.95,payload,paired_payload,2000,2000,False,descriptive_exploratory_pairwise,True,saved_token_ids,unmodified,none,en,deterministically_defined_by_protocol_variant,deterministically_defined_by_protocol_variant,deterministically_defined_by_protocol_variant,deterministically_defined_by_protocol_variant,deterministically_defined_by_protocol_variant,deterministically_defined_by_protocol_variant,0,confirmatory_primary_v2_payload_fidelity_after_manifest_freeze,primary_v2_confirmatory,payload_fidelity_v2,payload_aware_result_v2,,,,,,,mean_difference,,,,0.9363615455435191,paired_t,1.0,1.0,mistral_7b_instruct_v0_3_q4_k_m,personal_narrative_blog,nonce_96_bit_hex,0.023737911818291563,deterministically_defined_by_protocol_variant,deterministically_defined_by_protocol_variant,,
mean_log_probability,protocol_variant,segmented_hex_multi_topic,segmented_hex_single_topic,payload,paired_payload,10,10,10,10,-4.91549160790831,-4.8003769693770675,-0.11511463853124226,-0.3576233349946056,0.1781238363178243,0.95,payload,paired_payload,2000,2000,False,descriptive_exploratory_pairwise,True,saved_token_ids,unmodified,none,en,deterministically_defined_by_protocol_variant,deterministically_defined_by_protocol_variant,deterministically_defined_by_protocol_variant,deterministically_defined_by_protocol_variant,deterministically_defined_by_protocol_variant,deterministically_defined_by_protocol_variant,0,confirmatory_primary_v2_payload_fidelity_after_manifest_freeze,primary_v2_confirmatory,payload_fidelity_v2,payload_aware_result_v2,,,,,,,mean_difference,,,,0.44338400912170695,paired_t,1.0,0.7826089810259887,mistral_7b_instruct_v0_3_q4_k_m,personal_narrative_blog,nonce_96_bit_hex,-0.23178630318603294,deterministically_defined_by_protocol_variant,deterministically_defined_by_protocol_variant,,
effective_payload_rate,protocol_variant,direct_subword_calgacus,nonseg_ascii_b16,payload,paired_payload,10,10,10,10,4.209680406549971,2.0,2.209680406549971,2.04528198757764,2.3911686053077355,0.95,payload,paired_payload,2000,2000,False,descriptive_exploratory_pairwise,True,saved_token_ids,unmodified,none,en,deterministically_defined_by_protocol_variant,deterministically_defined_by_protocol_variant,deterministically_defined_by_protocol_variant,deterministically_defined_by_protocol_variant,deterministically_defined_by_protocol_variant,deterministically_defined_by_protocol_variant,0,confirmatory_primary_v2_payload_fidelity_after_manifest_freeze,primary_v2_confirmatory,payload_fidelity_v2,payload_aware_result_v2,,,,,,,mean_difference,,,,1.9443986849327844e-09,paired_t,1.0295591036719094e-05,1.854705455272982e-08,mistral_7b_instruct_v0_3_q4_k_m,personal_narrative_blog,nonce_96_bit_hex,6.88269311398706,deterministically_defined_by_protocol_variant,deterministically_defined_by_protocol_variant,,
effective_payload_rate,protocol_variant,direct_subword_calgacus,nonseg_ascii_b8,payload,paired_payload,10,10,10,10,4.209680406549971,1.5,2.709680406549971,2.5549565217391303,2.9041682665160926,0.95,payload,paired_payload,2000,2000,False,descriptive_exploratory_pairwise,True,saved_token_ids,unmodified,none,en,deterministically_defined_by_protocol_variant,deterministically_defined_by_protocol_variant,deterministically_defined_by_protocol_variant,deterministically_defined_by_protocol_variant,deterministically_defined_by_protocol_variant,deterministically_defined_by_protocol_variant,0,confirmatory_primary_v2_payload_fidelity_after_manifest_freeze,primary_v2_confirmatory,payload_fidelity_v2,payload_aware_result_v2,,,,,,,mean_difference,,,,3.1682433630727994e-10,paired_t,1.729227227565134e-06,4.0962479130045816e-09,mistral_7b_instruct_v0_3_q4_k_m,personal_narrative_blog,nonce_96_bit_hex,8.440088720515785,deterministically_defined_by_protocol_variant,deterministically_defined_by_protocol_variant,,
effective_payload_rate,protocol_variant,direct_subword_calgacus,nonseg_hex_nibble_b16,payload,paired_payload,10,10,10,10,4.209680406549971,4.0,0.2096804065499711,0.04550175042348946,0.39600700169395764,0.95,payload,paired_payload,2000,2000,False,descriptive_exploratory_pairwise,True,saved_token_ids,unmodified,none,en,deterministically_defined_by_protocol_variant,deterministically_defined_by_protocol_variant,deterministically_defined_by_protocol_variant,deterministically_defined_by_protocol_variant,deterministically_defined_by_protocol_variant,deterministically_defined_by_protocol_variant,0,confirmatory_primary_v2_payload_fidelity_after_manifest_freeze,primary_v2_confirmatory,payload_fidelity_v2,payload_aware_result_v2,,,,,,,mean_difference,,,,0.05026352752802689,paired_t,1.0,0.11611660226591836,mistral_7b_instruct_v0_3_q4_k_m,personal_narrative_blog,nonce_96_bit_hex,0.653110687872165,deterministically_defined_by_protocol_variant,deterministically_defined_by_protocol_variant,,
effective_payload_rate,protocol_variant,direct_subword_calgacus,segmented_hex_multi_topic,payload,paired_payload,10,10,10,10,4.209680406549971,0.8686184285059791,3.341061978043992,3.1289267839837387,3.57167298161045,0.95,payload,paired_payload,2000,2000,False,descriptive_exploratory_pairwise,True,saved_token_ids,unmodified,none,en,deterministically_defined_by_protocol_variant,deterministically_defined_by_protocol_variant,deterministically_defined_by_protocol_variant,deterministically_defined_by_protocol_variant,deterministically_defined_by_protocol_variant,deterministically_defined_by_protocol_variant,0,confirmatory_primary_v2_payload_fidelity_after_manifest_freeze,primary_v2_confirmatory,payload_fidelity_v2,payload_aware_result_v2,,,,,,,mean_difference,,,,5.930284764670786e-10,paired_t,3.2070980007339614e-06,6.9174958773694345e-09,mistral_7b_instruct_v0_3_q4_k_m,personal_narrative_blog,nonce_96_bit_hex,7.866555973343662,deterministically_defined_by_protocol_variant,deterministically_defined_by_protocol_variant,,
effective_payload_rate,protocol_variant,direct_subword_calgacus,segmented_hex_single_topic,payload,paired_payload,10,10,10,10,4.209680406549971,1.0137197254402797,3.1959606811096917,2.9295619665123223,3.4939512625658797,0.95,payload,paired_payload,2000,2000,False,descriptive_exploratory_pairwise,True,saved_token_ids,unmodified,none,en,deterministically_defined_by_protocol_variant,deterministically_defined_by_protocol_variant,deterministically_defined_by_protocol_variant,deterministically_defined_by_protocol_variant,deterministically_defined_by_protocol_variant,deterministically_defined_by_protocol_variant,0,confirmatory_primary_v2_payload_fidelity_after_manifest_freeze,primary_v2_confirmatory,payload_fidelity_v2,payload_aware_result_v2,,,,,,,mean_difference,,,,5.866651644488857e-09,paired_t,3.0477255293119615e-05,4.818802475764875e-08,mistral_7b_instruct_v0_3_q4_k_m,personal_narrative_blog,nonce_96_bit_hex,6.075701426190252,deterministically_defined_by_protocol_variant,deterministically_defined_by_protocol_variant,,
effective_payload_rate,protocol_variant,nonseg_ascii_b16,nonseg_ascii_b8,payload,paired_payload,10,10,10,10,2.0,1.5,0.5,0.5,0.5,0.95,payload,paired_payload,2000,2000,False,descriptive_exploratory_pairwise,False,saved_token_ids,unmodified,none,en,deterministically_defined_by_protocol_variant,deterministically_defined_by_protocol_variant,deterministically_defined_by_protocol_variant,deterministically_defined_by_protocol_variant,deterministically_defined_by_protocol_variant,deterministically_defined_by_protocol_variant,0,confirmatory_primary_v2_payload_fidelity_after_manifest_freeze,primary_v2_confirmatory,payload_fidelity_v2,payload_aware_result_v2,,,,,,,mean_difference,,,,,unsupported_paired_t_numerical_degeneracy,,,mistral_7b_instruct_v0_3_q4_k_m,personal_narrative_blog,nonce_96_bit_hex,,deterministically_defined_by_protocol_variant,deterministically_defined_by_protocol_variant,,
effective_payload_rate,protocol_variant,nonseg_ascii_b16,nonseg_hex_nibble_b16,payload,paired_payload,10,10,10,10,2.0,4.0,-2.0,-2.0,-2.0,0.95,payload,paired_payload,2000,2000,False,descriptive_exploratory_pairwise,False,saved_token_ids,unmodified,none,en,deterministically_defined_by_protocol_variant,deterministically_defined_by_protocol_variant,deterministically_defined_by_protocol_variant,deterministically_defined_by_protocol_variant,deterministically_defined_by_protocol_variant,deterministically_defined_by_protocol_variant,0,confirmatory_primary_v2_payload_fidelity_after_manifest_freeze,primary_v2_confirmatory,payload_fidelity_v2,payload_aware_result_v2,,,,,,,mean_difference,,,,,unsupported_paired_t_numerical_degeneracy,,,mistral_7b_instruct_v0_3_q4_k_m,personal_narrative_blog,nonce_96_bit_hex,,deterministically_defined_by_protocol_variant,deterministically_defined_by_protocol_variant,,
effective_payload_rate,protocol_variant,nonseg_ascii_b16,segmented_hex_multi_topic,payload,paired_payload,10,10,10,10,2.0,0.8686184285059791,1.1313815714940207,0.8413557635468792,1.4105296357306398,0.95,payload,paired_payload,2000,2000,False,descriptive_exploratory_pairwise,True,saved_token_ids,unmodified,none,en,deterministically_defined_by_protocol_variant,deterministically_defined_by_protocol_variant,deterministically_defined_by_protocol_variant,deterministically_defined_by_protocol_variant,deterministically_defined_by_protocol_variant,deterministically_defined_by_protocol_variant,0,confirmatory_primary_v2_payload_fidelity_after_manifest_freeze,primary_v2_confirmatory,payload_fidelity_v2,payload_aware_result_v2,,,,,,,mean_difference,,,,3.907881631504271e-05,paired_t,0.16784351607310843,0.00014266180227602627,mistral_7b_instruct_v0_3_q4_k_m,personal_narrative_blog,nonce_96_bit_hex,2.152856955674791,deterministically_defined_by_protocol_variant,deterministically_defined_by_protocol_variant,,
effective_payload_rate,protocol_variant,nonseg_ascii_b16,segmented_hex_single_topic,payload,paired_payload,10,10,10,10,2.0,1.0137197254402797,0.9862802745597203,0.7054946029128454,1.2839180852638215,0.95,payload,paired_payload,2000,2000,False,descriptive_exploratory_pairwise,True,saved_token_ids,unmodified,none,en,deterministically_defined_by_protocol_variant,deterministically_defined_by_protocol_variant,deterministically_defined_by_protocol_variant,deterministically_defined_by_protocol_variant,deterministically_defined_by_protocol_variant,deterministically_defined_by_protocol_variant,0,confirmatory_primary_v2_payload_fidelity_after_manifest_freeze,primary_v2_confirmatory,payload_fidelity_v2,payload_aware_result_v2,,,,,,,mean_difference,,,,0.00011242068085505941,paired_t,0.4663209841867864,0.0003762625390927116,mistral_7b_instruct_v0_3_q4_k_m,personal_narrative_blog,nonce_96_bit_hex,1.8771431174408149,deterministically_defined_by_protocol_variant,deterministically_defined_by_protocol_variant,,
effective_payload_rate,protocol_variant,nonseg_ascii_b8,nonseg_hex_nibble_b16,payload,paired_payload,10,10,10,10,1.5,4.0,-2.5,-2.5,-2.5,0.95,payload,paired_payload,2000,2000,False,descriptive_exploratory_pairwise,False,saved_token_ids,unmodified,none,en,deterministically_defined_by_protocol_variant,deterministically_defined_by_protocol_variant,deterministically_defined_by_protocol_variant,deterministically_defined_by_protocol_variant,deterministically_defined_by_protocol_variant,deterministically_defined_by_protocol_variant,0,confirmatory_primary_v2_payload_fidelity_after_manifest_freeze,primary_v2_confirmatory,payload_fidelity_v2,payload_aware_result_v2,,,,,,,mean_difference,,,,,unsupported_paired_t_numerical_degeneracy,,,mistral_7b_instruct_v0_3_q4_k_m,personal_narrative_blog,nonce_96_bit_hex,,deterministically_defined_by_protocol_variant,deterministically_defined_by_protocol_variant,,
effective_payload_rate,protocol_variant,nonseg_ascii_b8,segmented_hex_multi_topic,payload,paired_payload,10,10,10,10,1.5,0.8686184285059791,0.6313815714940209,0.3406105948246634,0.9202553028070176,0.95,payload,paired_payload,2000,2000,False,descriptive_exploratory_pairwise,True,saved_token_ids,unmodified,none,en,deterministically_defined_by_protocol_variant,deterministically_defined_by_protocol_variant,deterministically_defined_by_protocol_variant,deterministically_defined_by_protocol_variant,deterministically_defined_by_protocol_variant,deterministically_defined_by_protocol_variant,0,confirmatory_primary_v2_payload_fidelity_after_manifest_freeze,primary_v2_confirmatory,payload_fidelity_v2,payload_aware_result_v2,,,,,,,mean_difference,,,,0.0024643968342338363,paired_t,1.0,0.006750552513968925,mistral_7b_instruct_v0_3_q4_k_m,personal_narrative_blog,nonce_96_bit_hex,1.201428626843218,deterministically_defined_by_protocol_variant,deterministically_defined_by_protocol_variant,,
effective_payload_rate,protocol_variant,nonseg_ascii_b8,segmented_hex_single_topic,payload,paired_payload,10,10,10,10,1.5,1.0137197254402797,0.48628027455972034,0.19677821419567154,0.7793138324715533,0.95,payload,paired_payload,2000,2000,False,descriptive_exploratory_pairwise,True,saved_token_ids,unmodified,none,en,deterministically_defined_by_protocol_variant,deterministically_defined_by_protocol_variant,deterministically_defined_by_protocol_variant,deterministically_defined_by_protocol_variant,deterministically_defined_by_protocol_variant,deterministically_defined_by_protocol_variant,0,confirmatory_primary_v2_payload_fidelity_after_manifest_freeze,primary_v2_confirmatory,payload_fidelity_v2,payload_aware_result_v2,,,,,,,mean_difference,,,,0.010811878651616634,paired_t,1.0,0.027644379743044,mistral_7b_instruct_v0_3_q4_k_m,personal_narrative_blog,nonce_96_bit_hex,0.9255154889359363,deterministically_defined_by_protocol_variant,deterministically_defined_by_protocol_variant,,
effective_payload_rate,protocol_variant,nonseg_hex_nibble_b16,segmented_hex_multi_topic,payload,paired_payload,10,10,10,10,4.0,0.8686184285059791,3.1313815714940207,2.8421591640335118,3.4228553073620978,0.95,payload,paired_payload,2000,2000,False,descriptive_exploratory_pairwise,True,saved_token_ids,unmodified,none,en,deterministically_defined_by_protocol_variant,deterministically_defined_by_protocol_variant,deterministically_defined_by_protocol_variant,deterministically_defined_by_protocol_variant,deterministically_defined_by_protocol_variant,deterministically_defined_by_protocol_variant,0,confirmatory_primary_v2_payload_fidelity_after_manifest_freeze,primary_v2_confirmatory,payload_fidelity_v2,payload_aware_result_v2,,,,,,,mean_difference,,,,6.967401351461248e-09,paired_t,3.611900860597511e-05,5.6368278512369106e-08,mistral_7b_instruct_v0_3_q4_k_m,personal_narrative_blog,nonce_96_bit_hex,5.9585702710010855,deterministically_defined_by_protocol_variant,deterministically_defined_by_protocol_variant,,
