plan_id,pairing_unit_id,experiment,model_id,quantization,payload_class,representation_name,source_codec_id,prompt_template_id,payload_index,payload_name,gate_level,threshold_source,label,population,generation_method,trial_status,generation_required,random_seed,reference_same_payload_row_id,reference_same_payload_pair_id,reference_same_payload_trial_id,reference_prompt_template_id,exact_v2_baseline_compatible,unavailable_reuse_reason,source_row_id,source_trial_id,fixed_payload_maximum_length_rule,fixed_token_budget_rule,control_length_rule
entropy_trial__2ebd3b6498d139f9a5d938fe,entropy_pair__71eb72a4b646012125c41ca4,entropy_gated_rankcloak,qwen2_5_7b_instruct_q4_k_m,Q4_K_M,ed25519_signature_base64,ascii_b16,nonseg_ascii_b16,explain_everyday_system,3,revision_v1_ed25519_signature_base64_003,moderate,model_clean_development_entropy_quantile_0.50,0,ordinary_control,new_length_matched_ordinary_control,planned_new_generation,True,2937175773406488344,detector_pair__b41cbfe8539fd833df68dd1f__ordinary_control,detector_pair__b41cbfe8539fd833df68dd1f,revision_v1_primary_v2_payload_fidelity_v2__85d81b29df282aa5c633,explain_biological_process,False,v2_prompt_template_differs_or_gate_is_enabled,,,min_context_allowance_or_6x_ungated_forced_length,paired_ungated_payload_span_token_count,match_realized_rankcloak_full_token_count
entropy_trial__2ef7c2bbf47988c2b298e832,entropy_pair__c0d8ee6f6ff2f6242f048d83,entropy_gated_rankcloak,mistral_7b_instruct_v0_3_q4_k_m,Q4_K_M,sha256_hex,ascii_b16,nonseg_ascii_b16,explain_everyday_system,3,revision_v1_sha256_hex_003,moderate,model_clean_development_entropy_quantile_0.50,1,rankcloak,entropy_gated_rankcloak,planned_new_generation,True,8282916142567352858,detector_pair__51fc5838244f25690ea2bdf2__rankcloak,detector_pair__51fc5838244f25690ea2bdf2,revision_v1_primary_v2_payload_fidelity_v2__5b63d24865f60c2f537a,explain_biological_process,False,v2_prompt_template_differs_or_gate_is_enabled,,,min_context_allowance_or_6x_ungated_forced_length,paired_ungated_payload_span_token_count,not_applicable_rankcloak
entropy_trial__2efc237cc42a9192ac06a604,entropy_pair__3e269700121cfde4b01b44f8,entropy_gated_rankcloak,llama3_8b_instruct_q4_k_m,Q4_K_M,chacha20_poly1305_base64,ascii_b16,nonseg_ascii_b16,professional_project_update,41,revision_v1_chacha20_poly1305_base64_041,strict,model_clean_development_entropy_quantile_0.75,1,rankcloak,entropy_gated_rankcloak,planned_new_generation,True,6696230222788728954,detector_pair__508d529c7464d7fc828e8821__rankcloak,detector_pair__508d529c7464d7fc828e8821,revision_v1_primary_v2_payload_fidelity_v2__72322d2802542a6f8d7a,explain_weather_pattern,False,v2_prompt_template_differs_or_gate_is_enabled,,,min_context_allowance_or_6x_ungated_forced_length,paired_ungated_payload_span_token_count,not_applicable_rankcloak
entropy_trial__2f0526557a6421ada9fdb010,entropy_pair__7add2d9d44998939af5e4ced,entropy_gated_rankcloak,qwen2_5_7b_instruct_q4_k_m,Q4_K_M,ed25519_signature_base64,direct_subword,direct_subword_calgacus,professional_project_update,41,revision_v1_ed25519_signature_base64_041,moderate,model_clean_development_entropy_quantile_0.50,1,rankcloak,entropy_gated_rankcloak,planned_new_generation,True,4350379163254238398,detector_pair__2ebefee07e357a05ae5fd9d8__rankcloak,detector_pair__2ebefee07e357a05ae5fd9d8,revision_v1_primary_v2_payload_fidelity_v2__50c9ebfaac484122f216,professional_process_email,False,v2_prompt_template_differs_or_gate_is_enabled,,,min_context_allowance_or_6x_ungated_forced_length,paired_ungated_payload_span_token_count,not_applicable_rankcloak
entropy_trial__2f5b9ac9462c57209d03a821,entropy_pair__19c03a2c431414645f7251e7,entropy_gated_rankcloak,qwen2_5_7b_instruct_q4_k_m,Q4_K_M,nonce_96_bit_hex,hex_nibble,nonseg_hex_nibble_b16,explain_everyday_system,3,revision_v1_nonce_96_bit_hex_003,strict,model_clean_development_entropy_quantile_0.75,1,rankcloak,entropy_gated_rankcloak,planned_new_generation,True,5051913613022316864,detector_pair__dee17e56766e82a422071d43__rankcloak,detector_pair__dee17e56766e82a422071d43,revision_v1_primary_v2_payload_fidelity_v2__e9a822b5d58ce1bcdcdf,casual_weekend_chat,False,v2_prompt_template_differs_or_gate_is_enabled,,,min_context_allowance_or_6x_ungated_forced_length,paired_ungated_payload_span_token_count,not_applicable_rankcloak
entropy_trial__2f673649890b75805badcac2,entropy_pair__0d08b72e25bfede60978d14a,entropy_gated_rankcloak,mistral_7b_instruct_v0_3_q4_k_m,Q4_K_M,hmac_sha256_hex,direct_subword,direct_subword_calgacus,explain_everyday_system,3,revision_v1_hmac_sha256_hex_003,strict,model_clean_development_entropy_quantile_0.75,0,ordinary_control,new_length_matched_ordinary_control,planned_new_generation,True,187904779850932707,detector_pair__d300dcb9027c1f361f11d3cd__ordinary_control,detector_pair__d300dcb9027c1f361f11d3cd,revision_v1_primary_v2_payload_fidelity_v2__68b8fa615bae3996bae6,casual_weekend_chat,False,v2_prompt_template_differs_or_gate_is_enabled,,,min_context_allowance_or_6x_ungated_forced_length,paired_ungated_payload_span_token_count,match_realized_rankcloak_full_token_count
entropy_trial__2fb7baab91f9daa0263befff,entropy_pair__73c6873bbecacdda3a8b83ed,entropy_gated_rankcloak,llama3_8b_instruct_q4_k_m,Q4_K_M,hmac_sha256_hex,direct_subword,direct_subword_calgacus,professional_project_update,41,revision_v1_hmac_sha256_hex_041,moderate,model_clean_development_entropy_quantile_0.50,0,ordinary_control,new_length_matched_ordinary_control,planned_new_generation,True,1582667818456834969,detector_pair__00d49d5da40b69269e8d3dcb__ordinary_control,detector_pair__00d49d5da40b69269e8d3dcb,revision_v1_primary_v2_payload_fidelity_v2__bb3cbedc04a367cd0140,casual_hobby_chat,False,v2_prompt_template_differs_or_gate_is_enabled,,,min_context_allowance_or_6x_ungated_forced_length,paired_ungated_payload_span_token_count,match_realized_rankcloak_full_token_count
entropy_trial__303a65ee627f220815abc49a,entropy_pair__10951b2773e782e126ec5aad,entropy_gated_rankcloak,qwen2_5_7b_instruct_q4_k_m,Q4_K_M,aes256_gcm_base64,ascii_b16,nonseg_ascii_b16,professional_project_update,41,revision_v1_aes256_gcm_base64_041,strict,model_clean_development_entropy_quantile_0.75,0,ordinary_control,new_length_matched_ordinary_control,planned_new_generation,True,6833293014274692768,detector_pair__20a10c501d64c75aa73890ec__ordinary_control,detector_pair__20a10c501d64c75aa73890ec,revision_v1_primary_v2_payload_fidelity_v2__1f27bc40019a7f5257a7,explain_weather_pattern,False,v2_prompt_template_differs_or_gate_is_enabled,,,min_context_allowance_or_6x_ungated_forced_length,paired_ungated_payload_span_token_count,match_realized_rankcloak_full_token_count
entropy_trial__30838490d561092254b4379a,entropy_pair__6b564b1384e248d4d43bbdde,entropy_gated_rankcloak,mistral_7b_instruct_v0_3_q4_k_m,Q4_K_M,aes256_gcm_base64,direct_subword,direct_subword_calgacus,explain_everyday_system,3,revision_v1_aes256_gcm_base64_003,ungated,not_applicable,1,rankcloak,new_ordinary_rankcloak_gate_disabled,planned_new_generation,True,1453980328687797712,detector_pair__a97738517a416711c4c1d1f7__rankcloak,detector_pair__a97738517a416711c4c1d1f7,revision_v1_primary_v2_payload_fidelity_v2__32a7781ca3c340709b97,narrative_local_walk,False,v2_prompt_template_differs_or_gate_is_enabled,,,min_context_allowance_or_6x_ungated_forced_length,paired_ungated_payload_span_token_count,not_applicable_rankcloak
entropy_trial__30fc7d4dd6dc60aad3d4cda0,entropy_pair__290c3fed071975f1a5963f10,entropy_gated_rankcloak,qwen2_5_7b_instruct_q4_k_m,Q4_K_M,nonce_96_bit_hex,direct_subword,direct_subword_calgacus,explain_everyday_system,3,revision_v1_nonce_96_bit_hex_003,ungated,not_applicable,0,ordinary_control,new_length_matched_ordinary_control,planned_new_generation,True,8088546368741950433,detector_pair__c52bcc92757e33da8fcc5075__ordinary_control,detector_pair__c52bcc92757e33da8fcc5075,revision_v1_primary_v2_payload_fidelity_v2__e5e63af6caf5fdf0c0a8,casual_weekend_chat,False,v2_prompt_template_differs_or_gate_is_enabled,,,min_context_allowance_or_6x_ungated_forced_length,paired_ungated_payload_span_token_count,match_realized_rankcloak_full_token_count
entropy_trial__310b4115e573c493dd537d0f,entropy_pair__633816f3426961b0f3ff1462,entropy_gated_rankcloak,llama3_8b_instruct_q4_k_m,Q4_K_M,nonce_96_bit_hex,hex_nibble,nonseg_hex_nibble_b16,professional_project_update,41,revision_v1_nonce_96_bit_hex_041,moderate,model_clean_development_entropy_quantile_0.50,0,ordinary_control,new_length_matched_ordinary_control,planned_new_generation,True,1783467177783305841,detector_pair__501275ee09c55aad73375a7b__ordinary_control,detector_pair__501275ee09c55aad73375a7b,revision_v1_primary_v2_payload_fidelity_v2__5c9f181a272a3c359276,professional_process_email,False,v2_prompt_template_differs_or_gate_is_enabled,,,min_context_allowance_or_6x_ungated_forced_length,paired_ungated_payload_span_token_count,match_realized_rankcloak_full_token_count
entropy_trial__324d16d5cd7ba70c8f3264e5,entropy_pair__bdf245df07be1f95ec5e8909,entropy_gated_rankcloak,llama3_8b_instruct_q4_k_m,Q4_K_M,chacha20_poly1305_base64,ascii_b16,nonseg_ascii_b16,explain_everyday_system,3,revision_v1_chacha20_poly1305_base64_003,ungated,not_applicable,1,rankcloak,new_ordinary_rankcloak_gate_disabled,planned_new_generation,True,6051487812350328377,detector_pair__8bb017d1e166b0cf9be41b08__rankcloak,detector_pair__8bb017d1e166b0cf9be41b08,revision_v1_primary_v2_payload_fidelity_v2__ac89fc804b4106e744b5,procedure_simple_meal,False,v2_prompt_template_differs_or_gate_is_enabled,,,min_context_allowance_or_6x_ungated_forced_length,paired_ungated_payload_span_token_count,not_applicable_rankcloak
entropy_trial__32c708b622a399c57dfe4058,entropy_pair__7356e97d2e4523ab81a3a732,entropy_gated_rankcloak,mistral_7b_instruct_v0_3_q4_k_m,Q4_K_M,ed25519_signature_base64,ascii_b16,nonseg_ascii_b16,professional_project_update,41,revision_v1_ed25519_signature_base64_041,ungated,not_applicable,0,ordinary_control,new_length_matched_ordinary_control,planned_new_generation,True,4330630546619963305,detector_pair__5045b4eb5dae30bae069ee90__ordinary_control,detector_pair__5045b4eb5dae30bae069ee90,revision_v1_primary_v2_payload_fidelity_v2__c6e445789a8ae0b6a35a,forum_practical_answer,False,v2_prompt_template_differs_or_gate_is_enabled,,,min_context_allowance_or_6x_ungated_forced_length,paired_ungated_payload_span_token_count,match_realized_rankcloak_full_token_count
entropy_trial__32df600df5e656572253ebce,entropy_pair__b575059114b33c0d7f7fe210,entropy_gated_rankcloak,qwen2_5_7b_instruct_q4_k_m,Q4_K_M,uuid_v4,ascii_b16,nonseg_ascii_b16,explain_everyday_system,3,revision_v1_uuid_v4_003,ungated,not_applicable,1,rankcloak,new_ordinary_rankcloak_gate_disabled,planned_new_generation,True,6417484779833185205,detector_pair__d11312f2203ba3f19890554d__rankcloak,detector_pair__d11312f2203ba3f19890554d,revision_v1_primary_v2_payload_fidelity_v2__2a1ff4aceb15081b503e,forum_learning_answer,False,v2_prompt_template_differs_or_gate_is_enabled,,,min_context_allowance_or_6x_ungated_forced_length,paired_ungated_payload_span_token_count,not_applicable_rankcloak
entropy_trial__333e518048629acc259e9dc9,entropy_pair__1bb9d1e4e633fa4bf3e213ba,entropy_gated_rankcloak,mistral_7b_instruct_v0_3_q4_k_m,Q4_K_M,sha256_hex,direct_subword,direct_subword_calgacus,explain_everyday_system,3,revision_v1_sha256_hex_003,ungated,not_applicable,1,rankcloak,new_ordinary_rankcloak_gate_disabled,planned_new_generation,True,4763555476024846250,detector_pair__c5402658b66e8c0f347bd21a__rankcloak,detector_pair__c5402658b66e8c0f347bd21a,revision_v1_primary_v2_payload_fidelity_v2__e45c8c5773c0a0139f47,explain_biological_process,False,v2_prompt_template_differs_or_gate_is_enabled,,,min_context_allowance_or_6x_ungated_forced_length,paired_ungated_payload_span_token_count,not_applicable_rankcloak
entropy_trial__336bdda237b6e1b99b34d550,entropy_pair__d20711087bca692256cfc584,entropy_gated_rankcloak,llama3_8b_instruct_q4_k_m,Q4_K_M,nonce_96_bit_hex,ascii_b16,nonseg_ascii_b16,explain_everyday_system,3,revision_v1_nonce_96_bit_hex_003,strict,model_clean_development_entropy_quantile_0.75,0,ordinary_control,new_length_matched_ordinary_control,planned_new_generation,True,7904495673844333319,detector_pair__04de63d99a2a132c59282ded__ordinary_control,detector_pair__04de63d99a2a132c59282ded,revision_v1_primary_v2_payload_fidelity_v2__97787d9bae7e5dfad357,explain_biological_process,False,v2_prompt_template_differs_or_gate_is_enabled,,,min_context_allowance_or_6x_ungated_forced_length,paired_ungated_payload_span_token_count,match_realized_rankcloak_full_token_count
entropy_trial__33b8439706b9d8d20cb765cf,entropy_pair__143245cb5cb9abd04bba0611,entropy_gated_rankcloak,qwen2_5_7b_instruct_q4_k_m,Q4_K_M,chacha20_poly1305_base64,direct_subword,direct_subword_calgacus,explain_everyday_system,3,revision_v1_chacha20_poly1305_base64_003,moderate,model_clean_development_entropy_quantile_0.50,0,ordinary_control,new_length_matched_ordinary_control,planned_new_generation,True,4465538397163688517,detector_pair__b2295ef40fb19e2f527d8214__ordinary_control,detector_pair__b2295ef40fb19e2f527d8214,revision_v1_primary_v2_payload_fidelity_v2__b20a994b2b488eacd05c,narrative_local_walk,False,v2_prompt_template_differs_or_gate_is_enabled,,,min_context_allowance_or_6x_ungated_forced_length,paired_ungated_payload_span_token_count,match_realized_rankcloak_full_token_count
entropy_trial__33c2d2f72cf0168d090f20c1,entropy_pair__f30114a19ec886c319592038,entropy_gated_rankcloak,llama3_8b_instruct_q4_k_m,Q4_K_M,nonce_96_bit_hex,ascii_b16,nonseg_ascii_b16,explain_everyday_system,3,revision_v1_nonce_96_bit_hex_003,ungated,not_applicable,1,rankcloak,new_ordinary_rankcloak_gate_disabled,planned_new_generation,True,9104257056316075153,detector_pair__04de63d99a2a132c59282ded__rankcloak,detector_pair__04de63d99a2a132c59282ded,revision_v1_primary_v2_payload_fidelity_v2__97787d9bae7e5dfad357,explain_biological_process,False,v2_prompt_template_differs_or_gate_is_enabled,,,min_context_allowance_or_6x_ungated_forced_length,paired_ungated_payload_span_token_count,not_applicable_rankcloak
entropy_trial__33fe22841737a15d0b60b42c,entropy_pair__42a6abb59189f885b1196a45,entropy_gated_rankcloak,qwen2_5_7b_instruct_q4_k_m,Q4_K_M,chacha20_poly1305_base64,direct_subword,direct_subword_calgacus,explain_everyday_system,3,revision_v1_chacha20_poly1305_base64_003,ungated,not_applicable,0,ordinary_control,new_length_matched_ordinary_control,planned_new_generation,True,7548590051286588088,detector_pair__b2295ef40fb19e2f527d8214__ordinary_control,detector_pair__b2295ef40fb19e2f527d8214,revision_v1_primary_v2_payload_fidelity_v2__b20a994b2b488eacd05c,narrative_local_walk,False,v2_prompt_template_differs_or_gate_is_enabled,,,min_context_allowance_or_6x_ungated_forced_length,paired_ungated_payload_span_token_count,match_realized_rankcloak_full_token_count
entropy_trial__341bbb3d8ab3365226d0934c,entropy_pair__4544a07a5cd4425b218ce4d4,entropy_gated_rankcloak,qwen2_5_7b_instruct_q4_k_m,Q4_K_M,nonce_96_bit_hex,hex_nibble,nonseg_hex_nibble_b16,professional_project_update,41,revision_v1_nonce_96_bit_hex_041,moderate,model_clean_development_entropy_quantile_0.50,0,ordinary_control,new_length_matched_ordinary_control,planned_new_generation,True,8963666644792291052,detector_pair__12613b3e061a28e7abae477a__ordinary_control,detector_pair__12613b3e061a28e7abae477a,revision_v1_primary_v2_payload_fidelity_v2__e3dafad93902bedcc213,forum_practical_answer,False,v2_prompt_template_differs_or_gate_is_enabled,,,min_context_allowance_or_6x_ungated_forced_length,paired_ungated_payload_span_token_count,match_realized_rankcloak_full_token_count
entropy_trial__34ac9f64dea1aff2d96c9edd,entropy_pair__fcc49c4f05a1216e5ef2054b,entropy_gated_rankcloak,llama3_8b_instruct_q4_k_m,Q4_K_M,hmac_sha256_hex,hex_nibble,nonseg_hex_nibble_b16,explain_everyday_system,3,revision_v1_hmac_sha256_hex_003,strict,model_clean_development_entropy_quantile_0.75,0,ordinary_control,new_length_matched_ordinary_control,planned_new_generation,True,1700583006941916810,detector_pair__5f66c129afef118565bb2f4c__ordinary_control,detector_pair__5f66c129afef118565bb2f4c,revision_v1_primary_v2_payload_fidelity_v2__ef3f66a29d8bce5957e3,narrative_local_walk,False,v2_prompt_template_differs_or_gate_is_enabled,,,min_context_allowance_or_6x_ungated_forced_length,paired_ungated_payload_span_token_count,match_realized_rankcloak_full_token_count
entropy_trial__34fb29726ee77acd2334cac0,entropy_pair__357a76c83a98405d76303c9d,entropy_gated_rankcloak,qwen2_5_7b_instruct_q4_k_m,Q4_K_M,token_128_bit_hex,ascii_b16,nonseg_ascii_b16,explain_everyday_system,3,revision_v1_token_128_bit_hex_003,moderate,model_clean_development_entropy_quantile_0.50,0,ordinary_control,new_length_matched_ordinary_control,planned_new_generation,True,6760001121857727611,detector_pair__dbc1f8c00e7943f4dcf6985b__ordinary_control,detector_pair__dbc1f8c00e7943f4dcf6985b,revision_v1_primary_v2_payload_fidelity_v2__d4aabc00e610a88421ad,professional_schedule_note,False,v2_prompt_template_differs_or_gate_is_enabled,,,min_context_allowance_or_6x_ungated_forced_length,paired_ungated_payload_span_token_count,match_realized_rankcloak_full_token_count
entropy_trial__355ff832e695308f43cb2df8,entropy_pair__13f7ca51e9959a2a3c76dc61,entropy_gated_rankcloak,qwen2_5_7b_instruct_q4_k_m,Q4_K_M,sha256_hex,hex_nibble,nonseg_hex_nibble_b16,professional_project_update,41,revision_v1_sha256_hex_041,moderate,model_clean_development_entropy_quantile_0.50,0,ordinary_control,new_length_matched_ordinary_control,planned_new_generation,True,4845848168045724991,detector_pair__ade37202d8c7252b797607b1__ordinary_control,detector_pair__ade37202d8c7252b797607b1,revision_v1_primary_v2_payload_fidelity_v2__e3ab391c2849a563e39a,casual_hobby_chat,False,v2_prompt_template_differs_or_gate_is_enabled,,,min_context_allowance_or_6x_ungated_forced_length,paired_ungated_payload_span_token_count,match_realized_rankcloak_full_token_count
entropy_trial__35d2c4b4fab28360393f67ad,entropy_pair__83b2a146dcd0e296884c18e5,entropy_gated_rankcloak,mistral_7b_instruct_v0_3_q4_k_m,Q4_K_M,aes256_gcm_base64,ascii_b16,nonseg_ascii_b16,professional_project_update,41,revision_v1_aes256_gcm_base64_041,ungated,not_applicable,1,rankcloak,new_ordinary_rankcloak_gate_disabled,planned_new_generation,True,7446801994493204767,detector_pair__87d4b80d63ab29ab0287232a__rankcloak,detector_pair__87d4b80d63ab29ab0287232a,revision_v1_primary_v2_payload_fidelity_v2__f15f22186828129ab92f,casual_hobby_chat,False,v2_prompt_template_differs_or_gate_is_enabled,,,min_context_allowance_or_6x_ungated_forced_length,paired_ungated_payload_span_token_count,not_applicable_rankcloak
entropy_trial__360a4a5e7dfcc182d67a3903,entropy_pair__4544a07a5cd4425b218ce4d4,entropy_gated_rankcloak,qwen2_5_7b_instruct_q4_k_m,Q4_K_M,nonce_96_bit_hex,hex_nibble,nonseg_hex_nibble_b16,professional_project_update,41,revision_v1_nonce_96_bit_hex_041,moderate,model_clean_development_entropy_quantile_0.50,1,rankcloak,entropy_gated_rankcloak,planned_new_generation,True,588510809925976404,detector_pair__12613b3e061a28e7abae477a__rankcloak,detector_pair__12613b3e061a28e7abae477a,revision_v1_primary_v2_payload_fidelity_v2__e3dafad93902bedcc213,forum_practical_answer,False,v2_prompt_template_differs_or_gate_is_enabled,,,min_context_allowance_or_6x_ungated_forced_length,paired_ungated_payload_span_token_count,not_applicable_rankcloak
entropy_trial__3629273dfd1f9b32413d5654,entropy_pair__e716c6db559c794a6393f38e,entropy_gated_rankcloak,mistral_7b_instruct_v0_3_q4_k_m,Q4_K_M,chacha20_poly1305_base64,direct_subword,direct_subword_calgacus,explain_everyday_system,3,revision_v1_chacha20_poly1305_base64_003,moderate,model_clean_development_entropy_quantile_0.50,1,rankcloak,entropy_gated_rankcloak,planned_new_generation,True,5587793295542282382,detector_pair__59bf9c8678f15a779eb02fd5__rankcloak,detector_pair__59bf9c8678f15a779eb02fd5,revision_v1_primary_v2_payload_fidelity_v2__8fe45dfea9f899711f01,explain_biological_process,False,v2_prompt_template_differs_or_gate_is_enabled,,,min_context_allowance_or_6x_ungated_forced_length,paired_ungated_payload_span_token_count,not_applicable_rankcloak
