evidence_status,study_phase,model_id,protocol_variant,prompt_category,payload_class,replay_mode,transformation_id,mitigation_id,protocol_contract_revision,result_schema_revision,text_view,outcome,analysis_unit,mean,standard_deviation,median,n_payloads,bootstrap_resamples_requested,ci_low,ci_high,bootstrap_resamples_valid,confidence_level,view,hardware_id
exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,ordinary_llm_control_smoke_v3,llama3_8b_instruct_q4_k_m,ordinary_llm_control,personal_narrative_blog,sha256_hex,,,,payload_fidelity_v2,payload_aware_result_v2,,flesch_reading_ease_heuristic,payload,79.09150000000001,,79.09150000000001,1,100,79.09150000000001,79.09150000000001,0,0.95,forced_span,
exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,ordinary_llm_control_smoke_v3,llama3_8b_instruct_q4_k_m,ordinary_llm_control,personal_narrative_blog,sha256_hex,,,,payload_fidelity_v2,payload_aware_result_v2,,flesch_reading_ease_heuristic,payload,76.32138463551892,,76.32138463551892,1,100,76.32138463551892,76.32138463551892,0,0.95,full_message,
exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,ordinary_llm_control_smoke_v3,llama3_8b_instruct_q4_k_m,ordinary_llm_control,professional_communication,nonce_96_bit_hex,,,,payload_fidelity_v2,payload_aware_result_v2,,flesch_reading_ease_heuristic,payload,-18.235000000000014,,-18.235000000000014,1,100,-18.235000000000014,-18.235000000000014,0,0.95,forced_span,
exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,ordinary_llm_control_smoke_v3,llama3_8b_instruct_q4_k_m,ordinary_llm_control,professional_communication,nonce_96_bit_hex,,,,payload_fidelity_v2,payload_aware_result_v2,,flesch_reading_ease_heuristic,payload,50.80651130595294,,50.80651130595294,1,100,50.80651130595294,50.80651130595294,0,0.95,full_message,
exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,ordinary_llm_control_smoke_v3,llama3_8b_instruct_q4_k_m,ordinary_llm_control,professional_communication,uuid_v4,,,,payload_fidelity_v2,payload_aware_result_v2,,flesch_reading_ease_heuristic,payload,63.37764383561645,,63.37764383561645,1,100,63.37764383561645,63.37764383561645,0,0.95,full_message,
exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,ordinary_llm_control_smoke_v3,llama3_8b_instruct_q4_k_m,ordinary_llm_control,recipe_procedure,sha256_hex,,,,payload_fidelity_v2,payload_aware_result_v2,,flesch_reading_ease_heuristic,payload,68.90875000000001,,68.90875000000001,1,100,68.90875000000001,68.90875000000001,0,0.95,full_message,
exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,ordinary_llm_control_smoke_v3,llama3_8b_instruct_q4_k_m,ordinary_llm_control,recipe_procedure,token_128_bit_hex,,,,payload_fidelity_v2,payload_aware_result_v2,,flesch_reading_ease_heuristic,payload,53.655,,53.655,1,100,53.655,53.655,0,0.95,forced_span,
exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,ordinary_llm_control_smoke_v3,llama3_8b_instruct_q4_k_m,ordinary_llm_control,recipe_procedure,token_128_bit_hex,,,,payload_fidelity_v2,payload_aware_result_v2,,flesch_reading_ease_heuristic,payload,37.900000000000034,,37.900000000000034,1,100,37.900000000000034,37.900000000000034,0,0.95,full_message,
exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,ordinary_llm_control_smoke_v3,mistral_7b_instruct_v0_3_q4_k_m,ordinary_llm_control,casual_conversation,ed25519_signature_base64,,,,payload_fidelity_v2,payload_aware_result_v2,,flesch_reading_ease_heuristic,payload,69.82420454545455,,69.82420454545455,1,100,69.82420454545455,69.82420454545455,0,0.95,full_message,
exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,ordinary_llm_control_smoke_v3,mistral_7b_instruct_v0_3_q4_k_m,ordinary_llm_control,casual_conversation,nonce_96_bit_hex,,,,payload_fidelity_v2,payload_aware_result_v2,,flesch_reading_ease_heuristic,payload,69.78500000000001,,69.78500000000001,1,100,69.78500000000001,69.78500000000001,0,0.95,forced_span,
exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,ordinary_llm_control_smoke_v3,mistral_7b_instruct_v0_3_q4_k_m,ordinary_llm_control,casual_conversation,nonce_96_bit_hex,,,,payload_fidelity_v2,payload_aware_result_v2,,flesch_reading_ease_heuristic,payload,80.9038235294118,,80.9038235294118,1,100,80.9038235294118,80.9038235294118,0,0.95,full_message,
exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,ordinary_llm_control_smoke_v3,mistral_7b_instruct_v0_3_q4_k_m,ordinary_llm_control,factual_explanatory,sha256_hex,,,,payload_fidelity_v2,payload_aware_result_v2,,flesch_reading_ease_heuristic,payload,43.89833333333337,,43.89833333333337,1,100,43.89833333333337,43.89833333333337,0,0.95,forced_span,
exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,ordinary_llm_control_smoke_v3,mistral_7b_instruct_v0_3_q4_k_m,ordinary_llm_control,factual_explanatory,sha256_hex,,,,payload_fidelity_v2,payload_aware_result_v2,,flesch_reading_ease_heuristic,payload,30.903954248366034,,30.903954248366034,1,100,30.903954248366034,30.903954248366034,0,0.95,full_message,
exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,ordinary_llm_control_smoke_v3,mistral_7b_instruct_v0_3_q4_k_m,ordinary_llm_control,factual_explanatory,token_128_bit_hex,,,,payload_fidelity_v2,payload_aware_result_v2,,flesch_reading_ease_heuristic,payload,15.644000000000034,,15.644000000000034,1,100,15.644000000000034,15.644000000000034,0,0.95,forced_span,
exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,ordinary_llm_control_smoke_v3,mistral_7b_instruct_v0_3_q4_k_m,ordinary_llm_control,factual_explanatory,token_128_bit_hex,,,,payload_fidelity_v2,payload_aware_result_v2,,flesch_reading_ease_heuristic,payload,66.53493877551023,,66.53493877551023,1,100,66.53493877551023,66.53493877551023,0,0.95,full_message,
exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,ordinary_llm_control_smoke_v3,mistral_7b_instruct_v0_3_q4_k_m,ordinary_llm_control,forum_question_answer,aes256_gcm_base64,,,,payload_fidelity_v2,payload_aware_result_v2,,flesch_reading_ease_heuristic,payload,71.31949596774196,,71.31949596774196,1,100,71.31949596774196,71.31949596774196,0,0.95,full_message,
exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,ordinary_llm_control_smoke_v3,mistral_7b_instruct_v0_3_q4_k_m,ordinary_llm_control,forum_question_answer,sha256_hex,,,,payload_fidelity_v2,payload_aware_result_v2,,flesch_reading_ease_heuristic,payload,69.08027272727276,,69.08027272727276,1,100,69.08027272727276,69.08027272727276,0,0.95,forced_span,
exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,ordinary_llm_control_smoke_v3,mistral_7b_instruct_v0_3_q4_k_m,ordinary_llm_control,forum_question_answer,sha256_hex,,,,payload_fidelity_v2,payload_aware_result_v2,,flesch_reading_ease_heuristic,payload,67.57537414965988,,67.57537414965988,1,100,67.57537414965988,67.57537414965988,0,0.95,full_message,
exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,ordinary_llm_control_smoke_v3,mistral_7b_instruct_v0_3_q4_k_m,ordinary_llm_control,personal_narrative_blog,nonce_96_bit_hex,,,,payload_fidelity_v2,payload_aware_result_v2,,flesch_reading_ease_heuristic,payload,79.5575,,79.5575,1,100,79.5575,79.5575,0,0.95,forced_span,
exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,ordinary_llm_control_smoke_v3,mistral_7b_instruct_v0_3_q4_k_m,ordinary_llm_control,personal_narrative_blog,nonce_96_bit_hex,,,,payload_fidelity_v2,payload_aware_result_v2,,flesch_reading_ease_heuristic,payload,53.090291262135935,,53.090291262135935,1,100,53.090291262135935,53.090291262135935,0,0.95,full_message,
exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,ordinary_llm_control_smoke_v3,mistral_7b_instruct_v0_3_q4_k_m,ordinary_llm_control,personal_narrative_blog,token_128_bit_hex,,,,payload_fidelity_v2,payload_aware_result_v2,,flesch_reading_ease_heuristic,payload,30.332941176470626,,30.332941176470626,1,100,30.332941176470626,30.332941176470626,0,0.95,forced_span,
exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,ordinary_llm_control_smoke_v3,mistral_7b_instruct_v0_3_q4_k_m,ordinary_llm_control,personal_narrative_blog,token_128_bit_hex,,,,payload_fidelity_v2,payload_aware_result_v2,,flesch_reading_ease_heuristic,payload,52.906785714285746,,52.906785714285746,1,100,52.906785714285746,52.906785714285746,0,0.95,full_message,
exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,ordinary_llm_control_smoke_v3,mistral_7b_instruct_v0_3_q4_k_m,ordinary_llm_control,professional_communication,uuid_v4,,,,payload_fidelity_v2,payload_aware_result_v2,,flesch_reading_ease_heuristic,payload,64.65347368421055,,64.65347368421055,1,100,64.65347368421055,64.65347368421055,0,0.95,full_message,
exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,ordinary_llm_control_smoke_v3,mistral_7b_instruct_v0_3_q4_k_m,ordinary_llm_control,recipe_procedure,nonce_96_bit_hex,,,,payload_fidelity_v2,payload_aware_result_v2,,flesch_reading_ease_heuristic,payload,83.32000000000004,,83.32000000000004,1,100,83.32000000000004,83.32000000000004,0,0.95,full_message,
exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,ordinary_llm_control_smoke_v3,mistral_7b_instruct_v0_3_q4_k_m,ordinary_llm_control,recipe_procedure,token_128_bit_hex,,,,payload_fidelity_v2,payload_aware_result_v2,,flesch_reading_ease_heuristic,payload,79.34892857142859,,79.34892857142859,1,100,79.34892857142859,79.34892857142859,0,0.95,forced_span,
exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,ordinary_llm_control_smoke_v3,mistral_7b_instruct_v0_3_q4_k_m,ordinary_llm_control,recipe_procedure,token_128_bit_hex,,,,payload_fidelity_v2,payload_aware_result_v2,,flesch_reading_ease_heuristic,payload,64.70833333333334,,64.70833333333334,1,100,64.70833333333334,64.70833333333334,0,0.95,full_message,
exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,ordinary_llm_control_smoke_v3,qwen2_5_7b_instruct_q4_k_m,ordinary_llm_control,casual_conversation,ed25519_signature_base64,,,,payload_fidelity_v2,payload_aware_result_v2,,flesch_reading_ease_heuristic,payload,69.55039473684211,,69.55039473684211,1,100,69.55039473684211,69.55039473684211,0,0.95,full_message,
exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,ordinary_llm_control_smoke_v3,qwen2_5_7b_instruct_q4_k_m,ordinary_llm_control,casual_conversation,nonce_96_bit_hex,,,,payload_fidelity_v2,payload_aware_result_v2,,flesch_reading_ease_heuristic,payload,70.66750000000002,,70.66750000000002,1,100,70.66750000000002,70.66750000000002,0,0.95,forced_span,
exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,ordinary_llm_control_smoke_v3,qwen2_5_7b_instruct_q4_k_m,ordinary_llm_control,casual_conversation,nonce_96_bit_hex,,,,payload_fidelity_v2,payload_aware_result_v2,,flesch_reading_ease_heuristic,payload,69.55002024291497,,69.55002024291497,1,100,69.55002024291497,69.55002024291497,0,0.95,full_message,
exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,ordinary_llm_control_smoke_v3,qwen2_5_7b_instruct_q4_k_m,ordinary_llm_control,factual_explanatory,hmac_sha256_hex,,,,payload_fidelity_v2,payload_aware_result_v2,,flesch_reading_ease_heuristic,payload,33.79547619047622,,33.79547619047622,1,100,33.79547619047622,33.79547619047622,0,0.95,forced_span,
exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,ordinary_llm_control_smoke_v3,qwen2_5_7b_instruct_q4_k_m,ordinary_llm_control,factual_explanatory,hmac_sha256_hex,,,,payload_fidelity_v2,payload_aware_result_v2,,flesch_reading_ease_heuristic,payload,32.83587970615247,,32.83587970615247,1,100,32.83587970615247,32.83587970615247,0,0.95,full_message,
exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,ordinary_llm_control_smoke_v3,qwen2_5_7b_instruct_q4_k_m,ordinary_llm_control,factual_explanatory,nonce_96_bit_hex,,,,payload_fidelity_v2,payload_aware_result_v2,,flesch_reading_ease_heuristic,payload,38.37772727272727,,38.37772727272727,1,100,38.37772727272727,38.37772727272727,0,0.95,forced_span,
exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,ordinary_llm_control_smoke_v3,qwen2_5_7b_instruct_q4_k_m,ordinary_llm_control,factual_explanatory,nonce_96_bit_hex,,,,payload_fidelity_v2,payload_aware_result_v2,,flesch_reading_ease_heuristic,payload,29.667976338729773,,29.667976338729773,1,100,29.667976338729773,29.667976338729773,0,0.95,full_message,
exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,ordinary_llm_control_smoke_v3,qwen2_5_7b_instruct_q4_k_m,ordinary_llm_control,forum_question_answer,chacha20_poly1305_base64,,,,payload_fidelity_v2,payload_aware_result_v2,,flesch_reading_ease_heuristic,payload,39.02000000000001,,39.02000000000001,1,100,39.02000000000001,39.02000000000001,0,0.95,full_message,
exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,ordinary_llm_control_smoke_v3,qwen2_5_7b_instruct_q4_k_m,ordinary_llm_control,forum_question_answer,token_128_bit_hex,,,,payload_fidelity_v2,payload_aware_result_v2,,flesch_reading_ease_heuristic,payload,64.66583333333335,,64.66583333333335,1,100,64.66583333333335,64.66583333333335,0,0.95,forced_span,
exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,ordinary_llm_control_smoke_v3,qwen2_5_7b_instruct_q4_k_m,ordinary_llm_control,forum_question_answer,token_128_bit_hex,,,,payload_fidelity_v2,payload_aware_result_v2,,flesch_reading_ease_heuristic,payload,46.32307203389831,,46.32307203389831,1,100,46.32307203389831,46.32307203389831,0,0.95,full_message,
exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,ordinary_llm_control_smoke_v3,qwen2_5_7b_instruct_q4_k_m,ordinary_llm_control,personal_narrative_blog,nonce_96_bit_hex,,,,payload_fidelity_v2,payload_aware_result_v2,,flesch_reading_ease_heuristic,payload,61.07909090909095,,61.07909090909095,1,100,61.07909090909095,61.07909090909095,0,0.95,forced_span,
exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,ordinary_llm_control_smoke_v3,qwen2_5_7b_instruct_q4_k_m,ordinary_llm_control,personal_narrative_blog,nonce_96_bit_hex,,,,payload_fidelity_v2,payload_aware_result_v2,,flesch_reading_ease_heuristic,payload,67.77750000000002,,67.77750000000002,1,100,67.77750000000002,67.77750000000002,0,0.95,full_message,
exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,ordinary_llm_control_smoke_v3,qwen2_5_7b_instruct_q4_k_m,ordinary_llm_control,personal_narrative_blog,sha256_hex,,,,payload_fidelity_v2,payload_aware_result_v2,,flesch_reading_ease_heuristic,payload,76.8864655172414,,76.8864655172414,1,100,76.8864655172414,76.8864655172414,0,0.95,forced_span,
exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,ordinary_llm_control_smoke_v3,qwen2_5_7b_instruct_q4_k_m,ordinary_llm_control,personal_narrative_blog,sha256_hex,,,,payload_fidelity_v2,payload_aware_result_v2,,flesch_reading_ease_heuristic,payload,69.96920864661656,,69.96920864661656,1,100,69.96920864661656,69.96920864661656,0,0.95,full_message,
exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,ordinary_llm_control_smoke_v3,qwen2_5_7b_instruct_q4_k_m,ordinary_llm_control,professional_communication,nonce_96_bit_hex,,,,payload_fidelity_v2,payload_aware_result_v2,,flesch_reading_ease_heuristic,payload,55.21529411764709,,55.21529411764709,1,100,55.21529411764709,55.21529411764709,0,0.95,forced_span,
exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,ordinary_llm_control_smoke_v3,qwen2_5_7b_instruct_q4_k_m,ordinary_llm_control,professional_communication,nonce_96_bit_hex,,,,payload_fidelity_v2,payload_aware_result_v2,,flesch_reading_ease_heuristic,payload,59.72796266233769,,59.72796266233769,1,100,59.72796266233769,59.72796266233769,0,0.95,full_message,
exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,ordinary_llm_control_smoke_v3,qwen2_5_7b_instruct_q4_k_m,ordinary_llm_control,professional_communication,uuid_v4,,,,payload_fidelity_v2,payload_aware_result_v2,,flesch_reading_ease_heuristic,payload,52.71946917808219,,52.71946917808219,1,100,52.71946917808219,52.71946917808219,0,0.95,full_message,
exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,ordinary_llm_control_smoke_v3,qwen2_5_7b_instruct_q4_k_m,ordinary_llm_control,recipe_procedure,sha256_hex,,,,payload_fidelity_v2,payload_aware_result_v2,,flesch_reading_ease_heuristic,payload,53.889852941176486,,53.889852941176486,1,100,53.889852941176486,53.889852941176486,0,0.95,forced_span,
exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,ordinary_llm_control_smoke_v3,qwen2_5_7b_instruct_q4_k_m,ordinary_llm_control,recipe_procedure,sha256_hex,,,,payload_fidelity_v2,payload_aware_result_v2,,flesch_reading_ease_heuristic,payload,31.782500000000027,,31.782500000000027,1,100,31.782500000000027,31.782500000000027,0,0.95,full_message,
exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,ordinary_llm_control_smoke_v3,qwen2_5_7b_instruct_q4_k_m,ordinary_llm_control,recipe_procedure,token_128_bit_hex,,,,payload_fidelity_v2,payload_aware_result_v2,,flesch_reading_ease_heuristic,payload,62.37508771929825,,62.37508771929825,1,100,62.37508771929825,62.37508771929825,0,0.95,full_message,
exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,smoke_v3_exploratory,llama3_8b_instruct_q4_k_m,direct_subword_calgacus,casual_conversation,ed25519_signature_base64,,,,payload_fidelity_v2,payload_aware_result_v2,,flesch_reading_ease_heuristic,payload,68.51500000000004,,68.51500000000004,1,100,68.51500000000004,68.51500000000004,0,0.95,forced_span,
exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,smoke_v3_exploratory,llama3_8b_instruct_q4_k_m,direct_subword_calgacus,casual_conversation,ed25519_signature_base64,,,,payload_fidelity_v2,payload_aware_result_v2,,flesch_reading_ease_heuristic,payload,68.51500000000004,,68.51500000000004,1,100,68.51500000000004,68.51500000000004,0,0.95,full_message,
exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,smoke_v3_exploratory,llama3_8b_instruct_q4_k_m,nonseg_ascii_b16,forum_question_answer,aes256_gcm_base64,,,,payload_fidelity_v2,payload_aware_result_v2,,flesch_reading_ease_heuristic,payload,72.5461320754717,,72.5461320754717,1,100,72.5461320754717,72.5461320754717,0,0.95,forced_span,
exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,smoke_v3_exploratory,llama3_8b_instruct_q4_k_m,nonseg_ascii_b16,forum_question_answer,aes256_gcm_base64,,,,payload_fidelity_v2,payload_aware_result_v2,,flesch_reading_ease_heuristic,payload,72.5461320754717,,72.5461320754717,1,100,72.5461320754717,72.5461320754717,0,0.95,full_message,
exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,smoke_v3_exploratory,llama3_8b_instruct_q4_k_m,nonseg_ascii_b8,professional_communication,uuid_v4,,,,payload_fidelity_v2,payload_aware_result_v2,,flesch_reading_ease_heuristic,payload,34.89131782945739,,34.89131782945739,1,100,34.89131782945739,34.89131782945739,0,0.95,forced_span,
exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,smoke_v3_exploratory,llama3_8b_instruct_q4_k_m,nonseg_ascii_b8,professional_communication,uuid_v4,,,,payload_fidelity_v2,payload_aware_result_v2,,flesch_reading_ease_heuristic,payload,34.89131782945739,,34.89131782945739,1,100,34.89131782945739,34.89131782945739,0,0.95,full_message,
