codec_id,control_id,evidence_status,label,language,model_id,pair_id,payload_class,payload_group_id,preprocess_schema_version,prompt_category,prompt_template_id,protocol_variant,representation_name,row_id,source_trial_id,view,normalized_text_sha256,dedup_cluster_id,partition,generation_study,evaluation_id,study_source,gate_level,quantization,plan_id,experimental_cell_id
segmented_hex_multi_topic,revision_v1_primary_v2_payload_fidelity_v2__9183fac70273e4bf8931,confirmatory_primary_v2_payload_fidelity_after_manifest_freeze,0,en,mistral_7b_instruct_v0_3_q4_k_m,detector_pair__4c7796c4e9f10cd4d621c729,hmac_sha256_hex,revision_v1_hmac_sha256_hex_051,2.0,casual_conversation,casual_neighborhood_chat,segmented_hex_multi_topic,hex_nibble,detector_pair__4c7796c4e9f10cd4d621c729__ordinary_control,revision_v1_primary_v2_payload_fidelity_v2__fb457cfa7e83eeaf479a,full_message,831401c0899ba8c580de6b22413d56176d0fea8cc88da874bb6635a8f856d53e,locked-dedup-cluster-df5a565df542d50b304df667,train,entropy,entropy_gates,historical_deduplicated_fit,not_applicable_historical_fit,historical_mixed_q4,,
segmented_hex_multi_topic,revision_v1_primary_v2_payload_fidelity_v2__9183fac70273e4bf8931,confirmatory_primary_v2_payload_fidelity_after_manifest_freeze,1,en,mistral_7b_instruct_v0_3_q4_k_m,detector_pair__4c7796c4e9f10cd4d621c729,hmac_sha256_hex,revision_v1_hmac_sha256_hex_051,2.0,casual_conversation,casual_neighborhood_chat,segmented_hex_multi_topic,hex_nibble,detector_pair__4c7796c4e9f10cd4d621c729__rankcloak,revision_v1_primary_v2_payload_fidelity_v2__fb457cfa7e83eeaf479a,full_message,530ea196b6bb24b02243783d7c36de621099f4497f98d8e8920a582934eb613f,locked-dedup-cluster-df5a565df542d50b304df667,train,entropy,entropy_gates,historical_deduplicated_fit,not_applicable_historical_fit,historical_mixed_q4,,
nonseg_ascii_b16,revision_v1_primary_v2_payload_fidelity_v2__c79917689fe752bb47db,confirmatory_primary_v2_payload_fidelity_after_manifest_freeze,0,en,qwen2_5_7b_instruct_q4_k_m,detector_pair__4c85ff026bee78ddc676f912,aes256_gcm_base64,revision_v1_aes256_gcm_base64_012,2.0,casual_conversation,casual_neighborhood_chat,nonseg_ascii_b16,ascii_b16,detector_pair__4c85ff026bee78ddc676f912__ordinary_control,revision_v1_primary_v2_payload_fidelity_v2__7c2582b6a164ded2dd62,full_message,1d841cc0883635635983f2aa228e51f912925d9da836a9f76cbd80d509154e4c,locked-dedup-cluster-8ef4c9a3ea33be45b4f5666a,train,entropy,entropy_gates,historical_deduplicated_fit,not_applicable_historical_fit,historical_mixed_q4,,
nonseg_ascii_b16,revision_v1_primary_v2_payload_fidelity_v2__c79917689fe752bb47db,confirmatory_primary_v2_payload_fidelity_after_manifest_freeze,1,en,qwen2_5_7b_instruct_q4_k_m,detector_pair__4c85ff026bee78ddc676f912,aes256_gcm_base64,revision_v1_aes256_gcm_base64_012,2.0,casual_conversation,casual_neighborhood_chat,nonseg_ascii_b16,ascii_b16,detector_pair__4c85ff026bee78ddc676f912__rankcloak,revision_v1_primary_v2_payload_fidelity_v2__7c2582b6a164ded2dd62,full_message,9b5e6b0a73f92b287f0cceb93c8a8724f5970f5184804b2e1c656ec0740d0179,locked-dedup-cluster-8ef4c9a3ea33be45b4f5666a,train,entropy,entropy_gates,historical_deduplicated_fit,not_applicable_historical_fit,historical_mixed_q4,,
direct_subword_calgacus,revision_v1_primary_v2_payload_fidelity_v2__f829cf0d03a2d94fc34e,confirmatory_primary_v2_payload_fidelity_after_manifest_freeze,0,en,mistral_7b_instruct_v0_3_q4_k_m,detector_pair__4cb940bfbd4be8cf45290635,hmac_sha256_hex,revision_v1_hmac_sha256_hex_047,2.0,forum_question_answer,forum_purchase_advice,direct_subword_calgacus,direct_subword,detector_pair__4cb940bfbd4be8cf45290635__ordinary_control,revision_v1_primary_v2_payload_fidelity_v2__d97b7829a95d42e228b3,full_message,3b398eba94f9b1bc300f3409cd2d5dc15458cf4b353511053ecb638435708280,locked-dedup-cluster-ec7757362682f43221c8e6e9,train,entropy,entropy_gates,historical_deduplicated_fit,not_applicable_historical_fit,historical_mixed_q4,,
direct_subword_calgacus,revision_v1_primary_v2_payload_fidelity_v2__f829cf0d03a2d94fc34e,confirmatory_primary_v2_payload_fidelity_after_manifest_freeze,1,en,mistral_7b_instruct_v0_3_q4_k_m,detector_pair__4cb940bfbd4be8cf45290635,hmac_sha256_hex,revision_v1_hmac_sha256_hex_047,2.0,forum_question_answer,forum_purchase_advice,direct_subword_calgacus,direct_subword,detector_pair__4cb940bfbd4be8cf45290635__rankcloak,revision_v1_primary_v2_payload_fidelity_v2__d97b7829a95d42e228b3,full_message,8feb34bedb2b98ced79fd82f608016a5665ac358e92580cb254e0cba4b8445db,locked-dedup-cluster-ec7757362682f43221c8e6e9,train,entropy,entropy_gates,historical_deduplicated_fit,not_applicable_historical_fit,historical_mixed_q4,,
direct_subword_calgacus,revision_v1_primary_v2_payload_fidelity_v2__f3701f7839dec014981a,confirmatory_primary_v2_payload_fidelity_after_manifest_freeze,0,en,qwen2_5_7b_instruct_q4_k_m,detector_pair__4cbf0e69c204b162a7894098,sha256_hex,revision_v1_sha256_hex_038,2.0,recipe_procedure,procedure_home_task,direct_subword_calgacus,direct_subword,detector_pair__4cbf0e69c204b162a7894098__ordinary_control,revision_v1_primary_v2_payload_fidelity_v2__97c2916a447aeca034ec,full_message,aab0c5de65c21c2469db8fd6125ed5338c47a6e2bb997a70835e468dd8fed093,locked-dedup-cluster-58b9073d1fd85a24e498b5bf,train,entropy,entropy_gates,historical_deduplicated_fit,not_applicable_historical_fit,historical_mixed_q4,,
direct_subword_calgacus,revision_v1_primary_v2_payload_fidelity_v2__f3701f7839dec014981a,confirmatory_primary_v2_payload_fidelity_after_manifest_freeze,1,en,qwen2_5_7b_instruct_q4_k_m,detector_pair__4cbf0e69c204b162a7894098,sha256_hex,revision_v1_sha256_hex_038,2.0,recipe_procedure,procedure_home_task,direct_subword_calgacus,direct_subword,detector_pair__4cbf0e69c204b162a7894098__rankcloak,revision_v1_primary_v2_payload_fidelity_v2__97c2916a447aeca034ec,full_message,544fd8ba9e37beeaaa1de2d978d2a488b97b9fd4c0d45d83d57a8a9d7cd48cd3,locked-dedup-cluster-58b9073d1fd85a24e498b5bf,train,entropy,entropy_gates,historical_deduplicated_fit,not_applicable_historical_fit,historical_mixed_q4,,
segmented_hex_single_topic,revision_v1_primary_v2_payload_fidelity_v2__094c16af7166b07cb8ef,confirmatory_primary_v2_payload_fidelity_after_manifest_freeze,0,en,llama3_8b_instruct_q4_k_m,detector_pair__4cc55488a150e2e4db4c89ac,token_128_bit_hex,revision_v1_token_128_bit_hex_030,2.0,recipe_procedure,procedure_garden_task,segmented_hex_single_topic,hex_nibble,detector_pair__4cc55488a150e2e4db4c89ac__ordinary_control,revision_v1_primary_v2_payload_fidelity_v2__0b80184074a492815d04,forced_span,51fa150541a0b109220ea51e0c6828af4730d89baad695619053c1fe039c1010,locked-dedup-cluster-c3ff0bcf35a912c30c3c840a,train,entropy,entropy_gates,historical_deduplicated_fit,not_applicable_historical_fit,historical_mixed_q4,,
segmented_hex_single_topic,revision_v1_primary_v2_payload_fidelity_v2__094c16af7166b07cb8ef,confirmatory_primary_v2_payload_fidelity_after_manifest_freeze,1,en,llama3_8b_instruct_q4_k_m,detector_pair__4cc55488a150e2e4db4c89ac,token_128_bit_hex,revision_v1_token_128_bit_hex_030,2.0,recipe_procedure,procedure_garden_task,segmented_hex_single_topic,hex_nibble,detector_pair__4cc55488a150e2e4db4c89ac__rankcloak,revision_v1_primary_v2_payload_fidelity_v2__0b80184074a492815d04,forced_span,93f547b802d2101df716ab20c6be95d917da5c906d80f38beb4dccb42742e736,locked-dedup-cluster-c3ff0bcf35a912c30c3c840a,train,entropy,entropy_gates,historical_deduplicated_fit,not_applicable_historical_fit,historical_mixed_q4,,
nonseg_ascii_b8,revision_v1_primary_v2_payload_fidelity_v2__13d1a147a0a433c02c54,confirmatory_primary_v2_payload_fidelity_after_manifest_freeze,0,en,qwen2_5_7b_instruct_q4_k_m,detector_pair__4cc87db4617bab4ea2f722ff,chacha20_poly1305_base64,revision_v1_chacha20_poly1305_base64_008,2.0,recipe_procedure,procedure_garden_task,nonseg_ascii_b8,ascii_b8,detector_pair__4cc87db4617bab4ea2f722ff__ordinary_control,revision_v1_primary_v2_payload_fidelity_v2__c45b39638e9ead2bf03e,full_message,e7a068c3f84b396419eaa9a14acf30702ad99788887d25eef4f311331351f34b,locked-dedup-cluster-a573a5d868303e7f802ba83e,validation,entropy,entropy_gates,historical_deduplicated_fit,not_applicable_historical_fit,historical_mixed_q4,,
nonseg_ascii_b8,revision_v1_primary_v2_payload_fidelity_v2__13d1a147a0a433c02c54,confirmatory_primary_v2_payload_fidelity_after_manifest_freeze,1,en,qwen2_5_7b_instruct_q4_k_m,detector_pair__4cc87db4617bab4ea2f722ff,chacha20_poly1305_base64,revision_v1_chacha20_poly1305_base64_008,2.0,recipe_procedure,procedure_garden_task,nonseg_ascii_b8,ascii_b8,detector_pair__4cc87db4617bab4ea2f722ff__rankcloak,revision_v1_primary_v2_payload_fidelity_v2__c45b39638e9ead2bf03e,full_message,b2cb4395a74547152f91ad4683ddb6b744610b78e398048fc82b9a466dbe7af1,locked-dedup-cluster-a573a5d868303e7f802ba83e,validation,entropy,entropy_gates,historical_deduplicated_fit,not_applicable_historical_fit,historical_mixed_q4,,
segmented_hex_single_topic,revision_v1_primary_v2_payload_fidelity_v2__07c334c2a502836a4315,confirmatory_primary_v2_payload_fidelity_after_manifest_freeze,0,en,llama3_8b_instruct_q4_k_m,detector_pair__4ccf6a74e310abc8f9e9eb46,token_128_bit_hex,revision_v1_token_128_bit_hex_019,2.0,personal_narrative_blog,narrative_small_discovery,segmented_hex_single_topic,hex_nibble,detector_pair__4ccf6a74e310abc8f9e9eb46__ordinary_control,revision_v1_primary_v2_payload_fidelity_v2__81a50566c6ca02eb720f,forced_span,de3d97a23af105b1fea5e8835a73b8e5e7ccbaa1ce0abc11789e01c715f4da10,locked-dedup-cluster-4d40e326d7399fcc1c49ba05,train,entropy,entropy_gates,historical_deduplicated_fit,not_applicable_historical_fit,historical_mixed_q4,,
segmented_hex_single_topic,revision_v1_primary_v2_payload_fidelity_v2__07c334c2a502836a4315,confirmatory_primary_v2_payload_fidelity_after_manifest_freeze,1,en,llama3_8b_instruct_q4_k_m,detector_pair__4ccf6a74e310abc8f9e9eb46,token_128_bit_hex,revision_v1_token_128_bit_hex_019,2.0,personal_narrative_blog,narrative_small_discovery,segmented_hex_single_topic,hex_nibble,detector_pair__4ccf6a74e310abc8f9e9eb46__rankcloak,revision_v1_primary_v2_payload_fidelity_v2__81a50566c6ca02eb720f,forced_span,8639ab743924cb15644bf12519545c75c7da779af8179d23a3fad7a18643c55a,locked-dedup-cluster-4d40e326d7399fcc1c49ba05,train,entropy,entropy_gates,historical_deduplicated_fit,not_applicable_historical_fit,historical_mixed_q4,,
nonseg_hex_nibble_b16,revision_v1_primary_v2_payload_fidelity_v2__e73231b2d5ece35d1ea8,confirmatory_primary_v2_payload_fidelity_after_manifest_freeze,0,en,qwen2_5_7b_instruct_q4_k_m,detector_pair__4ce0535590a5c5756009d0a4,sha256_hex,revision_v1_sha256_hex_024,2.0,professional_communication,professional_process_email,nonseg_hex_nibble_b16,hex_nibble,detector_pair__4ce0535590a5c5756009d0a4__ordinary_control,revision_v1_primary_v2_payload_fidelity_v2__f79d099f4f29df8a1d6a,full_message,03370594807504d9e0164f0e0a68f936a3015e6e7a5b29ac5205e86d32ed7997,locked-dedup-cluster-289cb121ffaed5b7a8eb664e,train,entropy,entropy_gates,historical_deduplicated_fit,not_applicable_historical_fit,historical_mixed_q4,,
nonseg_hex_nibble_b16,revision_v1_primary_v2_payload_fidelity_v2__e73231b2d5ece35d1ea8,confirmatory_primary_v2_payload_fidelity_after_manifest_freeze,1,en,qwen2_5_7b_instruct_q4_k_m,detector_pair__4ce0535590a5c5756009d0a4,sha256_hex,revision_v1_sha256_hex_024,2.0,professional_communication,professional_process_email,nonseg_hex_nibble_b16,hex_nibble,detector_pair__4ce0535590a5c5756009d0a4__rankcloak,revision_v1_primary_v2_payload_fidelity_v2__f79d099f4f29df8a1d6a,full_message,eece6673b76b84a6320e639dac7ab66fb56489028bfd95b5308ce1f42cf23b4c,locked-dedup-cluster-289cb121ffaed5b7a8eb664e,train,entropy,entropy_gates,historical_deduplicated_fit,not_applicable_historical_fit,historical_mixed_q4,,
direct_subword_calgacus,revision_v1_primary_v2_payload_fidelity_v2__614069778d1964470333,confirmatory_primary_v2_payload_fidelity_after_manifest_freeze,0,en,qwen2_5_7b_instruct_q4_k_m,detector_pair__4ce971e61de0525acc3036eb,chacha20_poly1305_base64,revision_v1_chacha20_poly1305_base64_054,2.0,professional_communication,professional_schedule_note,direct_subword_calgacus,direct_subword,detector_pair__4ce971e61de0525acc3036eb__ordinary_control,revision_v1_primary_v2_payload_fidelity_v2__40f6957fd1b97309ec47,full_message,8401740d09002cfa5f613cc244d6cee6c265db3b756b0b479a4bb471224bad7d,locked-dedup-cluster-a48427d79245576d2f3745ad,train,entropy,entropy_gates,historical_deduplicated_fit,not_applicable_historical_fit,historical_mixed_q4,,
direct_subword_calgacus,revision_v1_primary_v2_payload_fidelity_v2__614069778d1964470333,confirmatory_primary_v2_payload_fidelity_after_manifest_freeze,1,en,qwen2_5_7b_instruct_q4_k_m,detector_pair__4ce971e61de0525acc3036eb,chacha20_poly1305_base64,revision_v1_chacha20_poly1305_base64_054,2.0,professional_communication,professional_schedule_note,direct_subword_calgacus,direct_subword,detector_pair__4ce971e61de0525acc3036eb__rankcloak,revision_v1_primary_v2_payload_fidelity_v2__40f6957fd1b97309ec47,full_message,04e2594cecb85e6b579cb1ec7a56c712bd5b6bf37e7c24739b3c3ed7ecdc713e,locked-dedup-cluster-a48427d79245576d2f3745ad,train,entropy,entropy_gates,historical_deduplicated_fit,not_applicable_historical_fit,historical_mixed_q4,,
nonseg_ascii_b8,revision_v1_primary_v2_payload_fidelity_v2__2f5a1bf828106714d31c,confirmatory_primary_v2_payload_fidelity_after_manifest_freeze,0,en,llama3_8b_instruct_q4_k_m,detector_pair__4cf19ab5ba24730f07feea63,chacha20_poly1305_base64,revision_v1_chacha20_poly1305_base64_030,2.0,casual_conversation,casual_neighborhood_chat,nonseg_ascii_b8,ascii_b8,detector_pair__4cf19ab5ba24730f07feea63__ordinary_control,revision_v1_primary_v2_payload_fidelity_v2__ee4b1f8fc0499cb211d1,full_message,a2e5d78b30934c796a5a529ea79e830fb1bbf28d7ee038662afaca3ee850f567,locked-dedup-cluster-fe640e4eb081ce0c6e4eadf2,train,entropy,entropy_gates,historical_deduplicated_fit,not_applicable_historical_fit,historical_mixed_q4,,
nonseg_ascii_b8,revision_v1_primary_v2_payload_fidelity_v2__2f5a1bf828106714d31c,confirmatory_primary_v2_payload_fidelity_after_manifest_freeze,1,en,llama3_8b_instruct_q4_k_m,detector_pair__4cf19ab5ba24730f07feea63,chacha20_poly1305_base64,revision_v1_chacha20_poly1305_base64_030,2.0,casual_conversation,casual_neighborhood_chat,nonseg_ascii_b8,ascii_b8,detector_pair__4cf19ab5ba24730f07feea63__rankcloak,revision_v1_primary_v2_payload_fidelity_v2__ee4b1f8fc0499cb211d1,full_message,f2ffe6a1bc232b097b6377fcbff7f3c091c4733c0fcfa620b29a20a244da8136,locked-dedup-cluster-fe640e4eb081ce0c6e4eadf2,train,entropy,entropy_gates,historical_deduplicated_fit,not_applicable_historical_fit,historical_mixed_q4,,
segmented_hex_single_topic,revision_v1_primary_v2_payload_fidelity_v2__9927cf4bb66c3f173f5a,confirmatory_primary_v2_payload_fidelity_after_manifest_freeze,0,en,mistral_7b_instruct_v0_3_q4_k_m,detector_pair__4d01d9fb362231508f88f769,nonce_96_bit_hex,revision_v1_nonce_96_bit_hex_051,2.0,professional_communication,professional_project_update,segmented_hex_single_topic,hex_nibble,detector_pair__4d01d9fb362231508f88f769__ordinary_control,revision_v1_primary_v2_payload_fidelity_v2__9f509ae2002145bad1fd,full_message,ed88a4e3c32df664f23879d217a5b97858b70830a3034d2919152f84f6b4712f,locked-dedup-cluster-9d3eb2fbe5513f370ee0d0ea,train,entropy,entropy_gates,historical_deduplicated_fit,not_applicable_historical_fit,historical_mixed_q4,,
segmented_hex_single_topic,revision_v1_primary_v2_payload_fidelity_v2__9927cf4bb66c3f173f5a,confirmatory_primary_v2_payload_fidelity_after_manifest_freeze,1,en,mistral_7b_instruct_v0_3_q4_k_m,detector_pair__4d01d9fb362231508f88f769,nonce_96_bit_hex,revision_v1_nonce_96_bit_hex_051,2.0,professional_communication,professional_project_update,segmented_hex_single_topic,hex_nibble,detector_pair__4d01d9fb362231508f88f769__rankcloak,revision_v1_primary_v2_payload_fidelity_v2__9f509ae2002145bad1fd,full_message,f5fb53262a0e1ff4c48b036062149a430b8cba66df9123d2be8d6e8eb6dc700f,locked-dedup-cluster-9d3eb2fbe5513f370ee0d0ea,train,entropy,entropy_gates,historical_deduplicated_fit,not_applicable_historical_fit,historical_mixed_q4,,
nonseg_ascii_b16,revision_v1_primary_v2_payload_fidelity_v2__f5cfbec9f7e3ef75d0f0,confirmatory_primary_v2_payload_fidelity_after_manifest_freeze,0,en,llama3_8b_instruct_q4_k_m,detector_pair__4d0e51bb9d22fc62e042298c,uuid_v4,revision_v1_uuid_v4_059,2.0,recipe_procedure,procedure_home_task,nonseg_ascii_b16,ascii_b16,detector_pair__4d0e51bb9d22fc62e042298c__ordinary_control,revision_v1_primary_v2_payload_fidelity_v2__b8b3c0d31a76e3b0a4db,full_message,12af946a19bc529e31ed4fb624d5b1c9018e13d1289eb5432d2fe5c88e5556bb,locked-dedup-cluster-2474b2a532180733b2583cc4,train,entropy,entropy_gates,historical_deduplicated_fit,not_applicable_historical_fit,historical_mixed_q4,,
nonseg_ascii_b16,revision_v1_primary_v2_payload_fidelity_v2__f5cfbec9f7e3ef75d0f0,confirmatory_primary_v2_payload_fidelity_after_manifest_freeze,1,en,llama3_8b_instruct_q4_k_m,detector_pair__4d0e51bb9d22fc62e042298c,uuid_v4,revision_v1_uuid_v4_059,2.0,recipe_procedure,procedure_home_task,nonseg_ascii_b16,ascii_b16,detector_pair__4d0e51bb9d22fc62e042298c__rankcloak,revision_v1_primary_v2_payload_fidelity_v2__b8b3c0d31a76e3b0a4db,full_message,8ca2d32a99cd66fecb7f8610a910784a9389cbe35a0bcd7cd509ebfc48c0f7c5,locked-dedup-cluster-2474b2a532180733b2583cc4,train,entropy,entropy_gates,historical_deduplicated_fit,not_applicable_historical_fit,historical_mixed_q4,,
direct_subword_calgacus,revision_v1_primary_v2_payload_fidelity_v2__d531876f5fe414f87fc6,confirmatory_primary_v2_payload_fidelity_after_manifest_freeze,0,en,mistral_7b_instruct_v0_3_q4_k_m,detector_pair__4d19049dc7d9969be7588431,sha256_hex,revision_v1_sha256_hex_010,2.0,casual_conversation,casual_weekend_chat,direct_subword_calgacus,direct_subword,detector_pair__4d19049dc7d9969be7588431__ordinary_control,revision_v1_primary_v2_payload_fidelity_v2__a4a624f459039ba19ac9,full_message,c8581187ee5ffe3186a70f97c5cd5396c7460bd28cf7c52fc7d9ca8dd96b46d1,locked-dedup-cluster-3a0a1fbb2f1e595586ccdf82,train,entropy,entropy_gates,historical_deduplicated_fit,not_applicable_historical_fit,historical_mixed_q4,,
direct_subword_calgacus,revision_v1_primary_v2_payload_fidelity_v2__d531876f5fe414f87fc6,confirmatory_primary_v2_payload_fidelity_after_manifest_freeze,1,en,mistral_7b_instruct_v0_3_q4_k_m,detector_pair__4d19049dc7d9969be7588431,sha256_hex,revision_v1_sha256_hex_010,2.0,casual_conversation,casual_weekend_chat,direct_subword_calgacus,direct_subword,detector_pair__4d19049dc7d9969be7588431__rankcloak,revision_v1_primary_v2_payload_fidelity_v2__a4a624f459039ba19ac9,full_message,867f06ff9848248465b02be0cd685852302cf5243635730a80eeace0a606bb72,locked-dedup-cluster-3a0a1fbb2f1e595586ccdf82,train,entropy,entropy_gates,historical_deduplicated_fit,not_applicable_historical_fit,historical_mixed_q4,,
nonseg_ascii_b8,revision_v1_primary_v2_payload_fidelity_v2__eb47d9f6ed873f395767,confirmatory_primary_v2_payload_fidelity_after_manifest_freeze,0,en,llama3_8b_instruct_q4_k_m,detector_pair__4d344ee3f200e5b4de3e2d43,hmac_sha256_hex,revision_v1_hmac_sha256_hex_027,2.0,personal_narrative_blog,narrative_learning_moment,nonseg_ascii_b8,ascii_b8,detector_pair__4d344ee3f200e5b4de3e2d43__ordinary_control,revision_v1_primary_v2_payload_fidelity_v2__a58936a087a64a5286e4,full_message,230803bdfa38e9ed45e430d1dce76e816fef53c5283de8fd36901ba72820d396,locked-dedup-cluster-163493858dcf66d022a7fe90,train,entropy,entropy_gates,historical_deduplicated_fit,not_applicable_historical_fit,historical_mixed_q4,,
nonseg_ascii_b8,revision_v1_primary_v2_payload_fidelity_v2__eb47d9f6ed873f395767,confirmatory_primary_v2_payload_fidelity_after_manifest_freeze,1,en,llama3_8b_instruct_q4_k_m,detector_pair__4d344ee3f200e5b4de3e2d43,hmac_sha256_hex,revision_v1_hmac_sha256_hex_027,2.0,personal_narrative_blog,narrative_learning_moment,nonseg_ascii_b8,ascii_b8,detector_pair__4d344ee3f200e5b4de3e2d43__rankcloak,revision_v1_primary_v2_payload_fidelity_v2__a58936a087a64a5286e4,full_message,86f631100d3fe0a422772eb299be36d748403395f91476844203652f1d03e2df,locked-dedup-cluster-163493858dcf66d022a7fe90,train,entropy,entropy_gates,historical_deduplicated_fit,not_applicable_historical_fit,historical_mixed_q4,,
nonseg_ascii_b8,revision_v1_primary_v2_payload_fidelity_v2__b2fd4c11175e0035306f,confirmatory_primary_v2_payload_fidelity_after_manifest_freeze,0,en,mistral_7b_instruct_v0_3_q4_k_m,detector_pair__4d34d388b2b24fa2c0029154,aes256_gcm_base64,revision_v1_aes256_gcm_base64_052,2.0,factual_explanatory,explain_weather_pattern,nonseg_ascii_b8,ascii_b8,detector_pair__4d34d388b2b24fa2c0029154__ordinary_control,revision_v1_primary_v2_payload_fidelity_v2__c1c661e97c5d2d748cf8,full_message,3543d8e5558723670fb886bfb9201c268608dd5d73af3642322bc343be4280e0,locked-dedup-cluster-4380dc71001b76d2dbf645fb,train,entropy,entropy_gates,historical_deduplicated_fit,not_applicable_historical_fit,historical_mixed_q4,,
