row_id,pair_id,payload_group_id,normalized_text_sha256,dedup_cluster_id,partition,label,model_id,codec_id,payload_class,prompt_template_id
detector_pair__2447b75915c8afdea7a07b92__rankcloak,detector_pair__2447b75915c8afdea7a07b92,revision_v1_sha256_hex_038,1a37d2ece27a26e124d8aace4365eab1e3d2b3f7fc56a77a8eae45103a3bef6d,dedup-cluster-58b9073d1fd85a24e498b5bf,train,1,llama3_8b_instruct_q4_k_m,nonseg_hex_nibble_b16,sha256_hex,forum_practical_answer
detector_pair__244ffd49d74fe05baebe0dcd__ordinary_control,detector_pair__244ffd49d74fe05baebe0dcd,revision_v1_hmac_sha256_hex_053,50c0035a4872454930650bd7d439e1441e479b280a5fcbdc83e671735d6b46ca,dedup-cluster-32ad4bf593b222d70a8ca962,validation,0,mistral_7b_instruct_v0_3_q4_k_m,direct_subword_calgacus,hmac_sha256_hex,forum_learning_answer
detector_pair__244ffd49d74fe05baebe0dcd__rankcloak,detector_pair__244ffd49d74fe05baebe0dcd,revision_v1_hmac_sha256_hex_053,38f28148fde6db7b67e8267ed1249d76945085cef46619cf2507258a66b2e0d4,dedup-cluster-32ad4bf593b222d70a8ca962,validation,1,mistral_7b_instruct_v0_3_q4_k_m,direct_subword_calgacus,hmac_sha256_hex,forum_learning_answer
detector_pair__245262dd1a246ee72bcc95a3__ordinary_control,detector_pair__245262dd1a246ee72bcc95a3,revision_v1_hmac_sha256_hex_040,d1014bb9b90e8e22f68e48caa93d497795b06848bdc9f99fc1fb272d0ae8a902,dedup-cluster-e8b16cc4e3be2ed3afd26670,train,0,llama3_8b_instruct_q4_k_m,nonseg_ascii_b8,hmac_sha256_hex,explain_everyday_system
detector_pair__245262dd1a246ee72bcc95a3__rankcloak,detector_pair__245262dd1a246ee72bcc95a3,revision_v1_hmac_sha256_hex_040,94db3c8bce1319e7a55da3e326cebbb85ed7ae510d95da25f75219369751c584,dedup-cluster-e8b16cc4e3be2ed3afd26670,train,1,llama3_8b_instruct_q4_k_m,nonseg_ascii_b8,hmac_sha256_hex,explain_everyday_system
detector_pair__246069fb9a8415ff4ca9c550__ordinary_control,detector_pair__246069fb9a8415ff4ca9c550,revision_v1_hmac_sha256_hex_051,2312227637ef465ba3bf62099c2c62e9ac3ccc0ec11d964f65ddd2f54a9785e1,dedup-cluster-df5a565df542d50b304df667,train,0,qwen2_5_7b_instruct_q4_k_m,segmented_hex_single_topic,hmac_sha256_hex,explain_everyday_system
detector_pair__246069fb9a8415ff4ca9c550__rankcloak,detector_pair__246069fb9a8415ff4ca9c550,revision_v1_hmac_sha256_hex_051,ffe30a473b5e033d2a281ac875f7d7e60dbcdb402094464f91bd289773bdb10c,dedup-cluster-df5a565df542d50b304df667,train,1,qwen2_5_7b_instruct_q4_k_m,segmented_hex_single_topic,hmac_sha256_hex,explain_everyday_system
detector_pair__246426e18aa6d54131dafa64__ordinary_control,detector_pair__246426e18aa6d54131dafa64,revision_v1_uuid_v4_038,1e6eeec475a2621f68e76f0bc48aecffb73ae3d712ff5a51d95d5411354195e6,dedup-cluster-23688669a27f472f3b4c7be0,validation,0,mistral_7b_instruct_v0_3_q4_k_m,nonseg_ascii_b8,uuid_v4,forum_practical_answer
detector_pair__246426e18aa6d54131dafa64__rankcloak,detector_pair__246426e18aa6d54131dafa64,revision_v1_uuid_v4_038,10b6bd45183d6e7e9a4975bee4c36464ea458c3d66332eaa3cf15a7c7c19abc4,dedup-cluster-23688669a27f472f3b4c7be0,validation,1,mistral_7b_instruct_v0_3_q4_k_m,nonseg_ascii_b8,uuid_v4,forum_practical_answer
detector_pair__2465b736e7cdcace4ba8fd06__ordinary_control,detector_pair__2465b736e7cdcace4ba8fd06,revision_v1_uuid_v4_036,6a8603e628876c23f0f548df2dbf19be4de017ce78b29c5d53317b84121bcf55,dedup-cluster-d079eecad7476b4230a994ea,train,0,mistral_7b_instruct_v0_3_q4_k_m,nonseg_ascii_b16,uuid_v4,casual_weekend_chat
detector_pair__2465b736e7cdcace4ba8fd06__rankcloak,detector_pair__2465b736e7cdcace4ba8fd06,revision_v1_uuid_v4_036,997f6c021a2ef0212ab87a84f3410bee3f82634107ad878b282adacd0dfd5168,dedup-cluster-d079eecad7476b4230a994ea,train,1,mistral_7b_instruct_v0_3_q4_k_m,nonseg_ascii_b16,uuid_v4,casual_weekend_chat
detector_pair__247ee8e9b76d9211ddeb637e__ordinary_control,detector_pair__247ee8e9b76d9211ddeb637e,revision_v1_nonce_96_bit_hex_014,fb9a00845b66951eac7504af50216072b9179e2719110fe715163f5a915c5a8a,dedup-cluster-35392cac93c5f9b5bfbab99c,train,0,mistral_7b_instruct_v0_3_q4_k_m,nonseg_ascii_b16,nonce_96_bit_hex,casual_weekend_chat
detector_pair__247ee8e9b76d9211ddeb637e__rankcloak,detector_pair__247ee8e9b76d9211ddeb637e,revision_v1_nonce_96_bit_hex_014,5e8aab1634b948b5f9c8394a357f166c60b638b4c9c629218b5d159c0fcb8142,dedup-cluster-35392cac93c5f9b5bfbab99c,train,1,mistral_7b_instruct_v0_3_q4_k_m,nonseg_ascii_b16,nonce_96_bit_hex,casual_weekend_chat
detector_pair__248b3a8bac73243b11546813__ordinary_control,detector_pair__248b3a8bac73243b11546813,revision_v1_nonce_96_bit_hex_059,31550fecb3ead0138e17e8f11a187a5aab6f42a584d5ea42fe40be4c1f839670,dedup-cluster-edd2e9cc43c3cbc95c5be630,train,0,mistral_7b_instruct_v0_3_q4_k_m,direct_subword_calgacus,nonce_96_bit_hex,procedure_home_task
detector_pair__248b3a8bac73243b11546813__rankcloak,detector_pair__248b3a8bac73243b11546813,revision_v1_nonce_96_bit_hex_059,59a0e6fbfd4e9e8b331c16d160b3e83e968ac40b3bb8a5635fd61a25296a9652,dedup-cluster-edd2e9cc43c3cbc95c5be630,train,1,mistral_7b_instruct_v0_3_q4_k_m,direct_subword_calgacus,nonce_96_bit_hex,procedure_home_task
detector_pair__2492e5921c4f3248b3f2e259__ordinary_control,detector_pair__2492e5921c4f3248b3f2e259,revision_v1_hmac_sha256_hex_054,58aa3c044010b45496b0fffa03d7d1e2ba664683cf98963b01aab6d20afa0d9b,dedup-cluster-85408c5a1c55422d408f6f47,train,0,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b16,hmac_sha256_hex,forum_learning_answer
detector_pair__2492e5921c4f3248b3f2e259__rankcloak,detector_pair__2492e5921c4f3248b3f2e259,revision_v1_hmac_sha256_hex_054,310bca3cd9602a68e384f2463cf0be60f539d1ccb475370f0178f2400b2377c0,dedup-cluster-85408c5a1c55422d408f6f47,train,1,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b16,hmac_sha256_hex,forum_learning_answer
detector_pair__24a060a458e150444b837805__ordinary_control,detector_pair__24a060a458e150444b837805,revision_v1_token_128_bit_hex_015,3c804e46e47785db4d5e6315518f7c18f303a75260bc2ba78d063dd99e3430e7,dedup-cluster-1a88735e2967b1b509e24d6b,test,0,qwen2_5_7b_instruct_q4_k_m,segmented_hex_multi_topic,token_128_bit_hex,professional_project_update
detector_pair__24a060a458e150444b837805__rankcloak,detector_pair__24a060a458e150444b837805,revision_v1_token_128_bit_hex_015,de7639f27565b02908f5c0d0fae6b6a8f926af3e2554728d30ac497df9e2d95f,dedup-cluster-1a88735e2967b1b509e24d6b,test,1,qwen2_5_7b_instruct_q4_k_m,segmented_hex_multi_topic,token_128_bit_hex,professional_project_update
detector_pair__24b06282a78d75d07b9c62a1__ordinary_control,detector_pair__24b06282a78d75d07b9c62a1,revision_v1_nonce_96_bit_hex_034,1ba2daba4f4cb73fd4edd107ae3c307c1a2af09ebacf7db04d50c9abb772d22b,dedup-cluster-4c28e47b564bf96204233202,train,0,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_single_topic,nonce_96_bit_hex,forum_practical_answer
detector_pair__24b06282a78d75d07b9c62a1__rankcloak,detector_pair__24b06282a78d75d07b9c62a1,revision_v1_nonce_96_bit_hex_034,0a8e0b7b82c64df3333f8374303fc73f75f059c56bbd71df36eb29da87b0d1ed,dedup-cluster-4c28e47b564bf96204233202,train,1,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_single_topic,nonce_96_bit_hex,forum_practical_answer
detector_pair__24d39f2afab3b6bb25b0b875__ordinary_control,detector_pair__24d39f2afab3b6bb25b0b875,revision_v1_nonce_96_bit_hex_001,2bd2e97fbbe8a2b4c6e5f0e0dcffea64de801a7ffea3fcdbafcd439c3f33f622,dedup-cluster-4c7d81d9bc771045be64324c,validation,0,qwen2_5_7b_instruct_q4_k_m,direct_subword_calgacus,nonce_96_bit_hex,narrative_small_discovery
detector_pair__24d39f2afab3b6bb25b0b875__rankcloak,detector_pair__24d39f2afab3b6bb25b0b875,revision_v1_nonce_96_bit_hex_001,67dafd32ccbaeb3877fcfac1a9739e9cea44313da9a0fe28dac5df5ba4f2c8b2,dedup-cluster-4c7d81d9bc771045be64324c,validation,1,qwen2_5_7b_instruct_q4_k_m,direct_subword_calgacus,nonce_96_bit_hex,narrative_small_discovery
detector_pair__24d9b849bf558a3297333c99__ordinary_control,detector_pair__24d9b849bf558a3297333c99,revision_v1_hmac_sha256_hex_043,3b0afbec88d6e8f433c59e1aa9ff44e04723f2ada9ab56ae085ac6253ff4fe4f,dedup-cluster-4f6ab2ce0956867e1b0b1bad,validation,0,mistral_7b_instruct_v0_3_q4_k_m,nonseg_hex_nibble_b16,hmac_sha256_hex,narrative_local_walk
detector_pair__24d9b849bf558a3297333c99__rankcloak,detector_pair__24d9b849bf558a3297333c99,revision_v1_hmac_sha256_hex_043,205910db95385f317d25425c0c0687b3af70c61903b0dddb71eeba3f5aaab6c4,dedup-cluster-4f6ab2ce0956867e1b0b1bad,validation,1,mistral_7b_instruct_v0_3_q4_k_m,nonseg_hex_nibble_b16,hmac_sha256_hex,narrative_local_walk
detector_pair__24df89055ddd7c6bf2a86db8__ordinary_control,detector_pair__24df89055ddd7c6bf2a86db8,revision_v1_hmac_sha256_hex_015,17a68b83546867b87cfd0eec62b7742ad52509872d33dc836183f51cf3baecf1,dedup-cluster-368ee7b8567a10e29dd2e108,train,0,mistral_7b_instruct_v0_3_q4_k_m,nonseg_hex_nibble_b16,hmac_sha256_hex,casual_neighborhood_chat
detector_pair__24df89055ddd7c6bf2a86db8__rankcloak,detector_pair__24df89055ddd7c6bf2a86db8,revision_v1_hmac_sha256_hex_015,03e630c0fd227bc461f3dfa3608e3b799447da5d31751b8da4796ff971f9d18a,dedup-cluster-368ee7b8567a10e29dd2e108,train,1,mistral_7b_instruct_v0_3_q4_k_m,nonseg_hex_nibble_b16,hmac_sha256_hex,casual_neighborhood_chat
detector_pair__24e3e8d565d952d86047ca1a__ordinary_control,detector_pair__24e3e8d565d952d86047ca1a,revision_v1_hmac_sha256_hex_048,3f98f2db0ff654e0d679dd00419dc951e06cdf49a41eb84c7cd1984161635031,dedup-cluster-867b2f4c828e3e0523487402,train,0,mistral_7b_instruct_v0_3_q4_k_m,direct_subword_calgacus,hmac_sha256_hex,procedure_garden_task
detector_pair__24e3e8d565d952d86047ca1a__rankcloak,detector_pair__24e3e8d565d952d86047ca1a,revision_v1_hmac_sha256_hex_048,9975f6228126ba947f71a704ec43467d0bb8e0da072c1a55d4aa3dcbb288cc60,dedup-cluster-867b2f4c828e3e0523487402,train,1,mistral_7b_instruct_v0_3_q4_k_m,direct_subword_calgacus,hmac_sha256_hex,procedure_garden_task
detector_pair__24e791ceb521b4ac1f0958cf__ordinary_control,detector_pair__24e791ceb521b4ac1f0958cf,revision_v1_hmac_sha256_hex_056,fca22ccf564cdf370fc74df9e563cfff65dd4a42333e33d14d842d69b21fb23b,dedup-cluster-d546e7e62abc86faac74f5d8,train,0,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_single_topic,hmac_sha256_hex,explain_weather_pattern
detector_pair__24e791ceb521b4ac1f0958cf__rankcloak,detector_pair__24e791ceb521b4ac1f0958cf,revision_v1_hmac_sha256_hex_056,bc248500bcf8ac27e57052d3ea5a9164437585085304f45de4293c22060f8fb7,dedup-cluster-d546e7e62abc86faac74f5d8,train,1,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_single_topic,hmac_sha256_hex,explain_weather_pattern
detector_pair__24f19fa6b1a07fad30815d4d__ordinary_control,detector_pair__24f19fa6b1a07fad30815d4d,revision_v1_nonce_96_bit_hex_051,4d773d8d0c3c7f77294ef79427695c2da33fc0772b0b2967b50deca07535777b,dedup-cluster-9d3eb2fbe5513f370ee0d0ea,train,0,qwen2_5_7b_instruct_q4_k_m,segmented_hex_single_topic,nonce_96_bit_hex,casual_neighborhood_chat
detector_pair__24f19fa6b1a07fad30815d4d__rankcloak,detector_pair__24f19fa6b1a07fad30815d4d,revision_v1_nonce_96_bit_hex_051,715ffdc3b4f2a03301f8e1116e3a42cc7c7395333b6a21815af616e3b49f3baa,dedup-cluster-9d3eb2fbe5513f370ee0d0ea,train,1,qwen2_5_7b_instruct_q4_k_m,segmented_hex_single_topic,nonce_96_bit_hex,casual_neighborhood_chat
detector_pair__250961ce23995ba0520bf69f__ordinary_control,detector_pair__250961ce23995ba0520bf69f,revision_v1_sha256_hex_055,ff3210c4e74a030c302e08a0a5032f08f12d4070965f53854a8ec9c9f9031d4a,dedup-cluster-3550b9941e44ba053c139eaa,test,0,mistral_7b_instruct_v0_3_q4_k_m,nonseg_ascii_b16,sha256_hex,procedure_garden_task
detector_pair__250961ce23995ba0520bf69f__rankcloak,detector_pair__250961ce23995ba0520bf69f,revision_v1_sha256_hex_055,f010be4ea9dc8aaaff7289055192943f3e050951f398c184a3ed2c2b091dc509,dedup-cluster-3550b9941e44ba053c139eaa,test,1,mistral_7b_instruct_v0_3_q4_k_m,nonseg_ascii_b16,sha256_hex,procedure_garden_task
detector_pair__2515e31af8afd048b9ef0f43__ordinary_control,detector_pair__2515e31af8afd048b9ef0f43,revision_v1_nonce_96_bit_hex_020,5d145fea741e89d0c1ca5fc2d47867ac63753832b0d001c2ab46b29348cc3468,dedup-cluster-8ad9f56d5faadf75901921eb,train,0,mistral_7b_instruct_v0_3_q4_k_m,direct_subword_calgacus,nonce_96_bit_hex,casual_hobby_chat
detector_pair__2515e31af8afd048b9ef0f43__rankcloak,detector_pair__2515e31af8afd048b9ef0f43,revision_v1_nonce_96_bit_hex_020,5602ae38e2505d89a48894b2d76f261f2a7bad011cee2d980438d452aa7470ab,dedup-cluster-8ad9f56d5faadf75901921eb,train,1,mistral_7b_instruct_v0_3_q4_k_m,direct_subword_calgacus,nonce_96_bit_hex,casual_hobby_chat
detector_pair__252deb115bd9943068d6136d__ordinary_control,detector_pair__252deb115bd9943068d6136d,revision_v1_sha256_hex_008,9ce9f0f473ff78f2013b07f3a5bd68b75047d583c0a94790be21884b48e7e064,dedup-cluster-4fce714af80d0b4f14ad4961,test,0,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_single_topic,sha256_hex,narrative_small_discovery
detector_pair__252deb115bd9943068d6136d__rankcloak,detector_pair__252deb115bd9943068d6136d,revision_v1_sha256_hex_008,742fd158a0c5a3c7b2f8679fb438882ca10e3d2aa4ceba520d1b8c13e1cd9dd7,dedup-cluster-4fce714af80d0b4f14ad4961,test,1,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_single_topic,sha256_hex,narrative_small_discovery
detector_pair__25359dca1a9439313da158c5__ordinary_control,detector_pair__25359dca1a9439313da158c5,revision_v1_hmac_sha256_hex_003,01055bc022756ab81b26afdb447ce0ac87b3ef95a37e66026c5f8ca30beb9731,dedup-cluster-7a739c5c75c908debc1b077f,train,0,qwen2_5_7b_instruct_q4_k_m,segmented_hex_multi_topic,hmac_sha256_hex,explain_biological_process
detector_pair__25359dca1a9439313da158c5__rankcloak,detector_pair__25359dca1a9439313da158c5,revision_v1_hmac_sha256_hex_003,e3b1bc95f29ce929b63a590b308a80313b7aabe08f081b25fc0216bb0c01640b,dedup-cluster-7a739c5c75c908debc1b077f,train,1,qwen2_5_7b_instruct_q4_k_m,segmented_hex_multi_topic,hmac_sha256_hex,explain_biological_process
detector_pair__253b5de8756f9875ee726c49__ordinary_control,detector_pair__253b5de8756f9875ee726c49,revision_v1_token_128_bit_hex_023,79f259f23808b999d29a8e1e95b347aa3dbec6b56cd09bc5ee92c7f30456ca7e,dedup-cluster-054651d73ab2fcb750307ee7,test,0,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b8,token_128_bit_hex,procedure_home_task
detector_pair__253b5de8756f9875ee726c49__rankcloak,detector_pair__253b5de8756f9875ee726c49,revision_v1_token_128_bit_hex_023,6cc11d75734e1681c9e4561946c8ecd9ac87fa1cda887e00505bf2820fd1481e,dedup-cluster-054651d73ab2fcb750307ee7,test,1,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b8,token_128_bit_hex,procedure_home_task
detector_pair__2540f7a416487e550db890fd__ordinary_control,detector_pair__2540f7a416487e550db890fd,revision_v1_aes256_gcm_base64_037,79f02fb05292dfe6fa4a839e31f8439555b0399700bae9daaf4735d047a55892,dedup-cluster-6b084f6dbf9a47a93f82df24,test,0,mistral_7b_instruct_v0_3_q4_k_m,nonseg_ascii_b16,aes256_gcm_base64,forum_purchase_advice
detector_pair__2540f7a416487e550db890fd__rankcloak,detector_pair__2540f7a416487e550db890fd,revision_v1_aes256_gcm_base64_037,95ad8b60a7912922663c102c60e1f999b050a2cc4a203f44a90b71028871a6e0,dedup-cluster-6b084f6dbf9a47a93f82df24,test,1,mistral_7b_instruct_v0_3_q4_k_m,nonseg_ascii_b16,aes256_gcm_base64,forum_purchase_advice
detector_pair__25417a78e8c6a4ca693785e6__ordinary_control,detector_pair__25417a78e8c6a4ca693785e6,revision_v1_hmac_sha256_hex_016,17cbe31907aa37d6fdee259410d3d0868a4cb3663d9c4bd7521548c0752616d6,dedup-cluster-3d7049c126c3e6af15cc5c6b,test,0,llama3_8b_instruct_q4_k_m,nonseg_ascii_b16,hmac_sha256_hex,explain_weather_pattern
detector_pair__25417a78e8c6a4ca693785e6__rankcloak,detector_pair__25417a78e8c6a4ca693785e6,revision_v1_hmac_sha256_hex_016,c379029e6e22be8e0c31d016a238f43b39a1ea8c53d1ffefd620f8b7f9d2fef7,dedup-cluster-3d7049c126c3e6af15cc5c6b,test,1,llama3_8b_instruct_q4_k_m,nonseg_ascii_b16,hmac_sha256_hex,explain_weather_pattern
detector_pair__254bf3907fc3c72fda607405__ordinary_control,detector_pair__254bf3907fc3c72fda607405,revision_v1_ed25519_signature_base64_033,82d3628acfe6c77f9cb39b8d551f4e319fcbf2cf141c14616c7a3bdc141a4dd2,dedup-cluster-1658921bbd26cede8f32a38a,validation,0,llama3_8b_instruct_q4_k_m,nonseg_ascii_b8,ed25519_signature_base64,narrative_small_discovery
detector_pair__254bf3907fc3c72fda607405__rankcloak,detector_pair__254bf3907fc3c72fda607405,revision_v1_ed25519_signature_base64_033,db21dd760780de324668fe2fdb941dd5bfe22e143c374d10d1d54e8b647788d7,dedup-cluster-1658921bbd26cede8f32a38a,validation,1,llama3_8b_instruct_q4_k_m,nonseg_ascii_b8,ed25519_signature_base64,narrative_small_discovery
detector_pair__2550c7da0b732ed3eb927dc7__ordinary_control,detector_pair__2550c7da0b732ed3eb927dc7,revision_v1_aes256_gcm_base64_011,ca323bb00166bd981dcf4ac03ad75119f9a112a38e9cc67fe2a4ca8f8c5c01fc,dedup-cluster-ee105f3e72f2eb7cc3cab968,train,0,mistral_7b_instruct_v0_3_q4_k_m,direct_subword_calgacus,aes256_gcm_base64,casual_neighborhood_chat
detector_pair__2550c7da0b732ed3eb927dc7__rankcloak,detector_pair__2550c7da0b732ed3eb927dc7,revision_v1_aes256_gcm_base64_011,bdea139f61d7cf786affbb0b29fdeee6a5aa1fe2b29fb6741ea68ac9ee22aba8,dedup-cluster-ee105f3e72f2eb7cc3cab968,train,1,mistral_7b_instruct_v0_3_q4_k_m,direct_subword_calgacus,aes256_gcm_base64,casual_neighborhood_chat
detector_pair__25552bd207578eff0dcd8d74__ordinary_control,detector_pair__25552bd207578eff0dcd8d74,revision_v1_nonce_96_bit_hex_019,4d7ed7bf7600b4a6e4740545cf0dc19ac331ca4862027ac78b7c516f5377cc16,dedup-cluster-c1cb88b823ef088522c17656,train,0,llama3_8b_instruct_q4_k_m,nonseg_ascii_b16,nonce_96_bit_hex,procedure_garden_task
detector_pair__25552bd207578eff0dcd8d74__rankcloak,detector_pair__25552bd207578eff0dcd8d74,revision_v1_nonce_96_bit_hex_019,bae030b6c7be4dcdcff1723b19e2ee0fa9216b780dbfc0c156bb89877bd5e01b,dedup-cluster-c1cb88b823ef088522c17656,train,1,llama3_8b_instruct_q4_k_m,nonseg_ascii_b16,nonce_96_bit_hex,procedure_garden_task
detector_pair__2562dcdd389cce5959757480__ordinary_control,detector_pair__2562dcdd389cce5959757480,revision_v1_hmac_sha256_hex_056,fccd048f4377fc844a230f34949f6511bfd4e54b012851aafa52dabeea942945,dedup-cluster-d546e7e62abc86faac74f5d8,train,0,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_single_topic,hmac_sha256_hex,explain_weather_pattern
detector_pair__2562dcdd389cce5959757480__rankcloak,detector_pair__2562dcdd389cce5959757480,revision_v1_hmac_sha256_hex_056,2fdd64fc9b47f220a2bba0615d2ba5d1f58709927947803d5cb8e54727f11e6f,dedup-cluster-d546e7e62abc86faac74f5d8,train,1,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_single_topic,hmac_sha256_hex,explain_weather_pattern
detector_pair__2563a89f9fe4927b28d7e73d__ordinary_control,detector_pair__2563a89f9fe4927b28d7e73d,revision_v1_nonce_96_bit_hex_019,3cd274e8f3972e16512de60243e07dc91788ace2d7e61c1b1dd8392cdc98f0ea,dedup-cluster-c1cb88b823ef088522c17656,train,0,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_single_topic,nonce_96_bit_hex,explain_everyday_system
detector_pair__2563a89f9fe4927b28d7e73d__rankcloak,detector_pair__2563a89f9fe4927b28d7e73d,revision_v1_nonce_96_bit_hex_019,32c44527ce2e069b016f68c8937835776a4c61231c16aeafb7a3c2672d26047b,dedup-cluster-c1cb88b823ef088522c17656,train,1,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_single_topic,nonce_96_bit_hex,explain_everyday_system
detector_pair__256fbaa0f6cc3b63d6480dce__ordinary_control,detector_pair__256fbaa0f6cc3b63d6480dce,revision_v1_token_128_bit_hex_031,9a8615f24cbbf74c7263efbe111332c510d1e79189619b4e3dbf15096acb7651,dedup-cluster-1c027e58a52b7519b2a571c6,train,0,llama3_8b_instruct_q4_k_m,segmented_hex_single_topic,token_128_bit_hex,narrative_learning_moment
detector_pair__256fbaa0f6cc3b63d6480dce__rankcloak,detector_pair__256fbaa0f6cc3b63d6480dce,revision_v1_token_128_bit_hex_031,c944a6671e76188d6cb6aaf14ada77ccf9156d43dd83b2038c4f2720a1c239d8,dedup-cluster-1c027e58a52b7519b2a571c6,train,1,llama3_8b_instruct_q4_k_m,segmented_hex_single_topic,token_128_bit_hex,narrative_learning_moment
detector_pair__2571505114af272acf467dca__ordinary_control,detector_pair__2571505114af272acf467dca,revision_v1_hmac_sha256_hex_013,c6d78f99bb7b0f298869ff3c5befb54fd88d135b7cbe1136dfd207fedea52fe6,dedup-cluster-d028afde8d3446e776f3bdbf,validation,0,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_single_topic,hmac_sha256_hex,narrative_learning_moment
detector_pair__2571505114af272acf467dca__rankcloak,detector_pair__2571505114af272acf467dca,revision_v1_hmac_sha256_hex_013,65d4b5d663cfc2e86c08e9f717dd3dbb5c965dba01ab960e10c1b2451d99079e,dedup-cluster-d028afde8d3446e776f3bdbf,validation,1,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_single_topic,hmac_sha256_hex,narrative_learning_moment
detector_pair__257a82b7376cd96c8765c48c__ordinary_control,detector_pair__257a82b7376cd96c8765c48c,revision_v1_nonce_96_bit_hex_045,17d51c040bf4d5f78e605f044391fa29626508becc420531756501f5cc139ef5,dedup-cluster-258822e2bc498a71b7653506,train,0,llama3_8b_instruct_q4_k_m,segmented_hex_single_topic,nonce_96_bit_hex,explain_weather_pattern
detector_pair__257a82b7376cd96c8765c48c__rankcloak,detector_pair__257a82b7376cd96c8765c48c,revision_v1_nonce_96_bit_hex_045,6ab98c690b52944a7e9563d71e34d849941aa7e8186bfcfd01fdc836efd5702e,dedup-cluster-258822e2bc498a71b7653506,train,1,llama3_8b_instruct_q4_k_m,segmented_hex_single_topic,nonce_96_bit_hex,explain_weather_pattern
detector_pair__25821a50f45a407590b52330__ordinary_control,detector_pair__25821a50f45a407590b52330,revision_v1_ed25519_signature_base64_051,9ec2f79711d9d79e65a3524e5369777ce7058bccaf7bb815dc2166ae910055c2,dedup-cluster-60a1e2f88d4e40514869d20f,validation,0,mistral_7b_instruct_v0_3_q4_k_m,nonseg_ascii_b8,ed25519_signature_base64,casual_neighborhood_chat
detector_pair__25821a50f45a407590b52330__rankcloak,detector_pair__25821a50f45a407590b52330,revision_v1_ed25519_signature_base64_051,b5eec21a83539b29edc8989fa7671d80ca132d0ed8dd8acc0303b7b9b5607492,dedup-cluster-60a1e2f88d4e40514869d20f,validation,1,mistral_7b_instruct_v0_3_q4_k_m,nonseg_ascii_b8,ed25519_signature_base64,casual_neighborhood_chat
