row_id,pair_id,payload_group_id,label,partition,model_id,codec_id,payload_class,prompt_template_id,representation_name,generation_study,evaluation_id,study_source,gate_level,quantization,plan_id,pairing_unit_id,normalized_text_sha256,dedup_cluster_id
quantization_generated__quantization_trial__1f393ba4a4e8c065782b24b6,detector_pair__8ecd1c0965d13e21ff73de5a,revision_v1_hmac_sha256_hex_001,0,train,qwen2_5_7b_instruct_q8_0,nonseg_ascii_b16,hmac_sha256_hex,procedure_garden_task,ascii_b16,quantization,q8_to_q4,model_backed_quantization,not_applicable,Q8_0,quantization_trial__1f393ba4a4e8c065782b24b6,quantization_pair__11756821f0139932118fbf51,d250eadb3993347ec2ca03f532fbf84f5143d7b6e62f5b9dbedc63e938a88b8b,locked-dedup-cluster-86d70a013a18a7f0dc80b7f5
quantization_generated__quantization_trial__1f7ba4d889e6901d148e46b1,detector_pair__347f6ee1789507ce8b93a060,revision_v1_ed25519_signature_base64_035,1,train,qwen2_5_7b_instruct_q8_0,nonseg_ascii_b8,ed25519_signature_base64,professional_schedule_note,ascii_b8,quantization,q8_to_q4,model_backed_quantization,not_applicable,Q8_0,quantization_trial__1f7ba4d889e6901d148e46b1,quantization_pair__86df66d201d4c5d9b44346c8,9b93e5361d2762751000186af332203e7f64edc8ba00f6790ae13d27b942cfa9,locked-dedup-cluster-15c72e9e7a44d0d2aa787f2d
quantization_generated__quantization_trial__1f8ada8f45dd0ab06e17ed65,detector_pair__6eeffbb14c4a8981c98809f5,revision_v1_token_128_bit_hex_006,0,train,qwen2_5_7b_instruct_q8_0,nonseg_ascii_b16,token_128_bit_hex,narrative_learning_moment,ascii_b16,quantization,q8_to_q4,model_backed_quantization,not_applicable,Q8_0,quantization_trial__1f8ada8f45dd0ab06e17ed65,quantization_pair__e921485888034b6d6dac9f6f,262df8300b52f55b6697fb27172af4e79baf85ed2b89251c8f1c02000387f3ac,locked-dedup-cluster-725b5797405341915f74ba63
quantization_generated__quantization_trial__1fc5467dde9acf016626bdd9,detector_pair__46ac1efb3ca4f765961cb201,revision_v1_aes256_gcm_base64_003,1,train,qwen2_5_7b_instruct_q8_0,nonseg_ascii_b16,aes256_gcm_base64,procedure_simple_meal,ascii_b16,quantization,q8_to_q4,model_backed_quantization,not_applicable,Q8_0,quantization_trial__1fc5467dde9acf016626bdd9,quantization_pair__a2876703e71b2d5cb508ddc6,34052824592c53eb6836ee944cbcafadc5d93ba76f04df3e4278aa4cf532d382,locked-dedup-cluster-02520044ca48813bb14ebc78
quantization_generated__quantization_trial__1fe51c0d498d6cf4759d630d,detector_pair__55170f558349cac8255c56d2,revision_v1_uuid_v4_024,1,train,qwen2_5_7b_instruct_q8_0,nonseg_ascii_b8,uuid_v4,explain_weather_pattern,ascii_b8,quantization,q8_to_q4,model_backed_quantization,not_applicable,Q8_0,quantization_trial__1fe51c0d498d6cf4759d630d,quantization_pair__f6f6361605a945d8a8fe9494,554dd089c8f6e6aadec850cde53ccca803f4b56e4b1e6e85ec50fdf30a5b7e01,locked-dedup-cluster-5650c0ad5d795f7721100b4c
quantization_generated__quantization_trial__1fefda6d196158c20480b411,detector_pair__fd2b76a22dba2a20fc8b339c,revision_v1_uuid_v4_013,1,train,qwen2_5_7b_instruct_q8_0,nonseg_ascii_b8,uuid_v4,casual_hobby_chat,ascii_b8,quantization,q8_to_q4,model_backed_quantization,not_applicable,Q8_0,quantization_trial__1fefda6d196158c20480b411,quantization_pair__cf349414c0ecf7ad52ac9c6b,9069e8880d7ef95a6f17bb99c2a878528db068648b8ee6992fb2d9de8ea21958,locked-dedup-cluster-2fcac7a638272d463a4d7e6e
quantization_generated__quantization_trial__200adf8f3e5f3e134c8bc723,detector_pair__93d0c346ba4df41e77496aec,revision_v1_sha256_hex_030,1,train,qwen2_5_7b_instruct_q8_0,nonseg_ascii_b8,sha256_hex,professional_project_update,ascii_b8,quantization,q8_to_q4,model_backed_quantization,not_applicable,Q8_0,quantization_trial__200adf8f3e5f3e134c8bc723,quantization_pair__186d51625a50f77aac8c1f29,9f984cdd04bc2165fb4de52fe36ec2d38467ff578f1c9279617b8c85bd7f4a9b,locked-dedup-cluster-436b61eb0048318126940f75
quantization_generated__quantization_trial__2015bff23ef188a4f4530efe,detector_pair__a6d21c29b8f5e12436420d5b,revision_v1_aes256_gcm_base64_047,0,validation,qwen2_5_7b_instruct_q8_0,nonseg_ascii_b16,aes256_gcm_base64,explain_everyday_system,ascii_b16,quantization,q8_to_q4,model_backed_quantization,not_applicable,Q8_0,quantization_trial__2015bff23ef188a4f4530efe,quantization_pair__b722920ff6bffd583737327c,35936e628c3440f66522bd056d7e9703edfebf7df8ab4f868e55ad1829af5312,locked-dedup-cluster-74a6b9f9e3047bf7067f2ba2
quantization_generated__quantization_trial__2026dfe39b5d7fa5278cd331,detector_pair__0140bc7092e9a4c1ca13e0ff,revision_v1_ed25519_signature_base64_016,1,train,qwen2_5_7b_instruct_q8_0,nonseg_ascii_b8,ed25519_signature_base64,casual_hobby_chat,ascii_b8,quantization,q8_to_q4,model_backed_quantization,not_applicable,Q8_0,quantization_trial__2026dfe39b5d7fa5278cd331,quantization_pair__c0c9ca5a579d67012a856f54,6f73162001aa5d88802feca44b48c1ccf34dd659dd250ed1db421d77726e1f98,locked-dedup-cluster-45b84fe75a137171236cd725
quantization_generated__quantization_trial__2030eb37959720237c1721ea,detector_pair__807f99424bd8d4444ff9d4a6,revision_v1_sha256_hex_020,1,train,qwen2_5_7b_instruct_q8_0,nonseg_ascii_b16,sha256_hex,procedure_home_task,ascii_b16,quantization,q8_to_q4,model_backed_quantization,not_applicable,Q8_0,quantization_trial__2030eb37959720237c1721ea,quantization_pair__cd995521aa69373d9ed2782a,e3cbbebdf53831e4e6b4660444fb78a9e2b7299204963e53100e25c894fe764c,locked-dedup-cluster-1ae66c809db7c888edc24849
quantization_generated__quantization_trial__206b201decc04d21ca8d634b,detector_pair__e8c0e6f692070a8747886cd3,revision_v1_token_128_bit_hex_042,0,validation,qwen2_5_7b_instruct_q8_0,nonseg_ascii_b16,token_128_bit_hex,narrative_learning_moment,ascii_b16,quantization,q8_to_q4,model_backed_quantization,not_applicable,Q8_0,quantization_trial__206b201decc04d21ca8d634b,quantization_pair__6eca4a034e71efce4750b87a,7198b006cdfdda898e6f2b6d59c87881efb9b25cd287e0e2ea7d207fe98c628e,locked-dedup-cluster-5420f0d18e8c16b21f01be4f
quantization_generated__quantization_trial__20e3bf3509113d1abbadc388,detector_pair__cba57ec78e89c5ad424aab2b,revision_v1_token_128_bit_hex_032,1,train,qwen2_5_7b_instruct_q8_0,nonseg_ascii_b16,token_128_bit_hex,casual_weekend_chat,ascii_b16,quantization,q8_to_q4,model_backed_quantization,not_applicable,Q8_0,quantization_trial__20e3bf3509113d1abbadc388,quantization_pair__6a55ceb014dec241c988d3bd,b11d79ad4b69c12e9b43c8f48323aec624215bf37ac4763c9f58c5de9f9b8670,locked-dedup-cluster-796ee459977f55ca3b94eaa1
quantization_generated__quantization_trial__2112f280becc1cdfdced8a9b,detector_pair__b3cf6d8775169a830101d910,revision_v1_chacha20_poly1305_base64_033,0,train,qwen2_5_7b_instruct_q8_0,nonseg_ascii_b16,chacha20_poly1305_base64,narrative_small_discovery,ascii_b16,quantization,q8_to_q4,model_backed_quantization,not_applicable,Q8_0,quantization_trial__2112f280becc1cdfdced8a9b,quantization_pair__10f950dbe06be2d492ea2dd6,d4525f1d2b565c14b526d74f65738646d45eddb210363c5e8acc738538972a65,locked-dedup-cluster-895f397b7b83bd34e4862c58
quantization_generated__quantization_trial__2115bbb487d9b6eabe98e43f,detector_pair__6351b7542e82c938f9a6d1e1,revision_v1_token_128_bit_hex_012,1,train,qwen2_5_7b_instruct_q8_0,nonseg_ascii_b8,token_128_bit_hex,narrative_small_discovery,ascii_b8,quantization,q8_to_q4,model_backed_quantization,not_applicable,Q8_0,quantization_trial__2115bbb487d9b6eabe98e43f,quantization_pair__7ac25926c60dc9fe8e889e53,7b3183a91bcf469b76b96a27b93f168b69b7234f97c05ae11601ce4d696bde1e,locked-dedup-cluster-6ace02c4c66fff411127a281
quantization_generated__quantization_trial__211767b82231f879a9883d27,detector_pair__790230528da800f7e55083fb,revision_v1_ed25519_signature_base64_055,1,test,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b16,ed25519_signature_base64,procedure_garden_task,ascii_b16,quantization,q8_to_q4,model_backed_quantization,not_applicable,Q4_K_M,quantization_trial__211767b82231f879a9883d27,quantization_pair__de67b86bd2624e325b0aca78,89eaadc11f759b6661b7ec73c771d68e5c81fa801b1c1743ddcc98f5130b52dc,locked-dedup-cluster-7ace65ec425e390c50b53396
quantization_generated__quantization_trial__212407ae3d66c798cf42dde6,detector_pair__b2b30b0630648d01c607d00e,revision_v1_hmac_sha256_hex_024,0,train,qwen2_5_7b_instruct_q8_0,nonseg_ascii_b8,hmac_sha256_hex,forum_practical_answer,ascii_b8,quantization,q8_to_q4,model_backed_quantization,not_applicable,Q8_0,quantization_trial__212407ae3d66c798cf42dde6,quantization_pair__9429fcc0344a4c4153a305ed,e9ce2decfff988f4aed13effec01e6ba28befe53ab2c13d3318917c6c65afaa7,locked-dedup-cluster-83f537037e2fb1c34fefbee5
quantization_generated__quantization_trial__2134c344b9e8d8b05cfaaa93,detector_pair__91e646b83ee52077f53c66ae,revision_v1_token_128_bit_hex_016,1,train,qwen2_5_7b_instruct_q8_0,nonseg_ascii_b8,token_128_bit_hex,forum_practical_answer,ascii_b8,quantization,q8_to_q4,model_backed_quantization,not_applicable,Q8_0,quantization_trial__2134c344b9e8d8b05cfaaa93,quantization_pair__635a36ba3e348f978ece250b,14c1ea038b6f98c7eeb24441de4a1eaa77aee2e85949089093192520943ffd17,locked-dedup-cluster-55acd2f82bdb2dd6b130330f
quantization_generated__quantization_trial__214c4353f3dddb7c93837df4,detector_pair__abb0d0a3621fb52a9daad5c4,revision_v1_hmac_sha256_hex_051,0,test,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b16,hmac_sha256_hex,explain_everyday_system,ascii_b16,quantization,q8_to_q4,model_backed_quantization,not_applicable,Q4_K_M,quantization_trial__214c4353f3dddb7c93837df4,quantization_pair__dd7b6aa6400a2ed5d37a4dac,55f6b39be9d45db843eb0a50cd0f5bc1023802b17f6ea824a16b53535dbd8bbf,locked-dedup-cluster-df5a565df542d50b304df667
quantization_generated__quantization_trial__2193539955b2dc987ea315ea,detector_pair__63bcf5f65a3115024baebea3,revision_v1_uuid_v4_015,1,train,qwen2_5_7b_instruct_q8_0,nonseg_ascii_b8,uuid_v4,forum_purchase_advice,ascii_b8,quantization,q8_to_q4,model_backed_quantization,not_applicable,Q8_0,quantization_trial__2193539955b2dc987ea315ea,quantization_pair__25a09f4348f1e5f879d0cd43,1100a9c699b6f815e9f0c7256371d3a6e113cfd0d0431f2da22b2e4348ab3581,locked-dedup-cluster-c31bf6d242afa63449100919
quantization_generated__quantization_trial__21a3a1e77a8acd56903599d2,detector_pair__4bb2ab67f68748218cf6db20,revision_v1_aes256_gcm_base64_024,0,train,qwen2_5_7b_instruct_q8_0,nonseg_ascii_b8,aes256_gcm_base64,casual_hobby_chat,ascii_b8,quantization,q8_to_q4,model_backed_quantization,not_applicable,Q8_0,quantization_trial__21a3a1e77a8acd56903599d2,quantization_pair__a58b57bd25f59876b8602487,7d59e5e7f047292ea72aedfde311b7dded69f3de18c48b31e8a91649fd5f8b15,locked-dedup-cluster-1faeac26a4e77e13b8350697
quantization_generated__quantization_trial__21a8363b17ca34edc8671c6f,detector_pair__f53982ddd1c73f8c5572cfdf,revision_v1_chacha20_poly1305_base64_046,0,validation,qwen2_5_7b_instruct_q8_0,nonseg_ascii_b16,chacha20_poly1305_base64,explain_biological_process,ascii_b16,quantization,q8_to_q4,model_backed_quantization,not_applicable,Q8_0,quantization_trial__21a8363b17ca34edc8671c6f,quantization_pair__75c5e8f39ad51231cdb30979,90d560ec95c995ecb9a1088a543f8a90098a30f57e56a08b78e149a766de42d7,locked-dedup-cluster-e1f89602cec0d549198e89c6
quantization_generated__quantization_trial__21b505757a9995920d9e9967,detector_pair__757814bef8ae953ab9ff2735,revision_v1_chacha20_poly1305_base64_027,1,train,qwen2_5_7b_instruct_q8_0,nonseg_ascii_b16,chacha20_poly1305_base64,narrative_learning_moment,ascii_b16,quantization,q8_to_q4,model_backed_quantization,not_applicable,Q8_0,quantization_trial__21b505757a9995920d9e9967,quantization_pair__1d769eea015250b9a24a7153,59dac97cc12e34d25dd157a222d51cad8963605ecfeb93c0ddcc381d75d688df,locked-dedup-cluster-86d638dbb2173052f0f13f3d
quantization_generated__quantization_trial__21c7ef61a6ee830c3931a4ab,detector_pair__d5c1b443db129da927e74b4f,revision_v1_uuid_v4_059,1,test,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b8,uuid_v4,narrative_learning_moment,ascii_b8,quantization,q8_to_q4,model_backed_quantization,not_applicable,Q4_K_M,quantization_trial__21c7ef61a6ee830c3931a4ab,quantization_pair__d39a343ff260b2bf6a4616ae,c444cacac499d1784d7388e30a41557e51869087f9b95a5785ccabb564d5349a,locked-dedup-cluster-2474b2a532180733b2583cc4
quantization_generated__quantization_trial__21ee2b844a9d30966b24dbf7,detector_pair__bc36e3a51929cbc85f4c3e7f,revision_v1_sha256_hex_000,0,train,qwen2_5_7b_instruct_q8_0,nonseg_ascii_b16,sha256_hex,professional_schedule_note,ascii_b16,quantization,q8_to_q4,model_backed_quantization,not_applicable,Q8_0,quantization_trial__21ee2b844a9d30966b24dbf7,quantization_pair__96b1a55e13a77f420139f8c2,4705a294778c8c521265fd2ace05647f12e16dd96c988cc62481f68cc58bac1f,locked-dedup-cluster-54d0f843ac4646811be4dfd1
quantization_generated__quantization_trial__2210e404da5f39cef74de7e0,detector_pair__6cc596c85ce705dbb72088d2,revision_v1_aes256_gcm_base64_024,0,train,qwen2_5_7b_instruct_q8_0,nonseg_ascii_b16,aes256_gcm_base64,casual_hobby_chat,ascii_b16,quantization,q8_to_q4,model_backed_quantization,not_applicable,Q8_0,quantization_trial__2210e404da5f39cef74de7e0,quantization_pair__9d28d9c01a49540af50df2b1,d9e9841456468a77ebab47eee09175e98c1cc00a876e7919eef6f95d6ecbc633,locked-dedup-cluster-1faeac26a4e77e13b8350697
quantization_generated__quantization_trial__222dc2f3a5e82a8d9547aa54,detector_pair__e656a928f858550086a2e925,revision_v1_hmac_sha256_hex_007,1,train,qwen2_5_7b_instruct_q8_0,nonseg_ascii_b16,hmac_sha256_hex,procedure_simple_meal,ascii_b16,quantization,q8_to_q4,model_backed_quantization,not_applicable,Q8_0,quantization_trial__222dc2f3a5e82a8d9547aa54,quantization_pair__9d1f188f6a61fdee8a16b430,e51b0223cdb54a8845d70e77156f7c071a6163a5a8a033f495a6dc5eae88d8ff,locked-dedup-cluster-b4868d042705cc3b15a3b091
quantization_generated__quantization_trial__22345de8ce084a23b4be6860,detector_pair__ce0ada8d9c5dcf1a8888b6ee,revision_v1_chacha20_poly1305_base64_015,0,train,qwen2_5_7b_instruct_q8_0,nonseg_ascii_b16,chacha20_poly1305_base64,narrative_small_discovery,ascii_b16,quantization,q8_to_q4,model_backed_quantization,not_applicable,Q8_0,quantization_trial__22345de8ce084a23b4be6860,quantization_pair__9e4a06c5e3ab11c0d110afac,139580d4c181b1b8b21d3fa298825efbd13179b3df895a5b49e5abe10604cb24,locked-dedup-cluster-50ab6dea883c4952de95b49b
quantization_generated__quantization_trial__224c1daf5b4fde23e3a4a402,detector_pair__de5db7c43925bf3aea4d5346,revision_v1_nonce_96_bit_hex_041,0,validation,qwen2_5_7b_instruct_q8_0,nonseg_ascii_b16,nonce_96_bit_hex,forum_practical_answer,ascii_b16,quantization,q8_to_q4,model_backed_quantization,not_applicable,Q8_0,quantization_trial__224c1daf5b4fde23e3a4a402,quantization_pair__7c8c53237157203a33db002d,23ee193ebd07145abb9c0b29712dfb314b7829703d5742f11f36d5372b6e66bc,locked-dedup-cluster-297821525cb8031a3660626d
quantization_generated__quantization_trial__226b5b734d753ab05aa6733f,detector_pair__533b0d0e65d1751721755782,revision_v1_sha256_hex_054,1,test,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b16,sha256_hex,professional_schedule_note,ascii_b16,quantization,q8_to_q4,model_backed_quantization,not_applicable,Q4_K_M,quantization_trial__226b5b734d753ab05aa6733f,quantization_pair__1b8d926df796751b73712c5b,71b0ef8cf161f979175de1b0a6b20be665f6910b1394d62b4b407db150845615,locked-dedup-cluster-7c0c16a38fb1defe696a9adc
quantization_generated__quantization_trial__2291acc9d527be21a9be34f1,detector_pair__4da55c9a83764d9718540571,revision_v1_hmac_sha256_hex_057,0,test,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b8,hmac_sha256_hex,explain_biological_process,ascii_b8,quantization,q8_to_q4,model_backed_quantization,not_applicable,Q4_K_M,quantization_trial__2291acc9d527be21a9be34f1,quantization_pair__0e709565157103687f300a20,2cdae321a34ae536d9bff02ad851d1d8d8ed0682dea451c6200f5542bc0f9f24,locked-dedup-cluster-a0ec330801b891c994a313b8
quantization_generated__quantization_trial__22cfdc9a934ea41d37bbe4bc,detector_pair__1689181db629533374840ac0,revision_v1_uuid_v4_018,1,train,qwen2_5_7b_instruct_q8_0,nonseg_ascii_b16,uuid_v4,explain_biological_process,ascii_b16,quantization,q8_to_q4,model_backed_quantization,not_applicable,Q8_0,quantization_trial__22cfdc9a934ea41d37bbe4bc,quantization_pair__eebf60e12ce8df259ceb44c5,2be8c33c906d7a892a2dc326182d3f9bea66839bebb7afba6b79d53a5787d1c4,locked-dedup-cluster-64d1f52c4a9a8a169b1930ca
quantization_generated__quantization_trial__22d291c9e6baf6f531f7ccb0,detector_pair__b4c0c0603dbe88ae142bfa33,revision_v1_token_128_bit_hex_030,0,train,qwen2_5_7b_instruct_q8_0,nonseg_ascii_b8,token_128_bit_hex,narrative_small_discovery,ascii_b8,quantization,q8_to_q4,model_backed_quantization,not_applicable,Q8_0,quantization_trial__22d291c9e6baf6f531f7ccb0,quantization_pair__bd6f5adad30f51db495d3701,8fe137019a403112c116a5f98df85430b925ff7ee9cea532dad414511c68cbfe,locked-dedup-cluster-c3ff0bcf35a912c30c3c840a
quantization_generated__quantization_trial__22e7aaa082890f8ac46dfe98,detector_pair__b3cf6d8775169a830101d910,revision_v1_chacha20_poly1305_base64_033,1,train,qwen2_5_7b_instruct_q8_0,nonseg_ascii_b16,chacha20_poly1305_base64,narrative_small_discovery,ascii_b16,quantization,q8_to_q4,model_backed_quantization,not_applicable,Q8_0,quantization_trial__22e7aaa082890f8ac46dfe98,quantization_pair__f7373384fb93dfdda0594d3f,a8be84592041ed22056f08c79474a50db593a6ccb3ab9e8add281ac5485399c5,locked-dedup-cluster-895f397b7b83bd34e4862c58
quantization_generated__quantization_trial__23072862815bc239249036d9,detector_pair__7c640bd7d6e8c20002affe15,revision_v1_uuid_v4_053,0,test,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b16,uuid_v4,narrative_local_walk,ascii_b16,quantization,q8_to_q4,model_backed_quantization,not_applicable,Q4_K_M,quantization_trial__23072862815bc239249036d9,quantization_pair__b9d28b18bc8ae4ca6c5075e7,d43a389fbd4c11cef711fa48500f858099f4c58537c23243c15a4001c69a78fb,locked-dedup-cluster-efa41a40866ae7a38d147cae
quantization_generated__quantization_trial__230b234e5df69a52b3564b1c,detector_pair__7a9287734f85a63b64cd80f0,revision_v1_chacha20_poly1305_base64_002,0,train,qwen2_5_7b_instruct_q8_0,nonseg_ascii_b16,chacha20_poly1305_base64,procedure_home_task,ascii_b16,quantization,q8_to_q4,model_backed_quantization,not_applicable,Q8_0,quantization_trial__230b234e5df69a52b3564b1c,quantization_pair__c5cb132f6fb8198a5c9052bb,0e6edb2024af0c12b5e17e215db68085652708454ea49e8bf5fa782cf13be8e7,locked-dedup-cluster-819aab271d3e41bdbd6acc2f
quantization_generated__quantization_trial__233b486ee3fb3bebbd96b20a,detector_pair__19a500832fedd492b67ccb37,revision_v1_hmac_sha256_hex_016,0,train,qwen2_5_7b_instruct_q8_0,nonseg_ascii_b16,hmac_sha256_hex,casual_hobby_chat,ascii_b16,quantization,q8_to_q4,model_backed_quantization,not_applicable,Q8_0,quantization_trial__233b486ee3fb3bebbd96b20a,quantization_pair__e9f0ddef924f99cae68232d0,c97f545d35661b69c2b272458315106652352e3100079389097514130fee3625,locked-dedup-cluster-3d7049c126c3e6af15cc5c6b
quantization_generated__quantization_trial__23472c60755110a2a18e48c9,detector_pair__a4178cd71b6d7130b6164799,revision_v1_token_128_bit_hex_027,0,train,qwen2_5_7b_instruct_q8_0,nonseg_ascii_b8,token_128_bit_hex,professional_process_email,ascii_b8,quantization,q8_to_q4,model_backed_quantization,not_applicable,Q8_0,quantization_trial__23472c60755110a2a18e48c9,quantization_pair__ce3e9f7e25092845554c5d34,23749e6972652095eee0349d852cfeec3a405792b1437c865c4418a8c124f152,locked-dedup-cluster-42ce35dd2bcd53cb8fe0bada
quantization_generated__quantization_trial__2354b8017aacc0568246ba7b,detector_pair__b819250b0ec928aa62c9d401,revision_v1_sha256_hex_031,0,train,qwen2_5_7b_instruct_q8_0,nonseg_ascii_b16,sha256_hex,forum_practical_answer,ascii_b16,quantization,q8_to_q4,model_backed_quantization,not_applicable,Q8_0,quantization_trial__2354b8017aacc0568246ba7b,quantization_pair__0e40fe2431cc30fbef761fb5,de817558d02dc9873a7b8ab60f29873bac1d0aadf9171998d3cf40da3dd2da79,locked-dedup-cluster-ba027f35927b7f433399d4f7
quantization_generated__quantization_trial__2371b7a227c6f977fbe1b053,detector_pair__3e32ac69732fab90c639468f,revision_v1_token_128_bit_hex_001,1,train,qwen2_5_7b_instruct_q8_0,nonseg_ascii_b16,token_128_bit_hex,explain_everyday_system,ascii_b16,quantization,q8_to_q4,model_backed_quantization,not_applicable,Q8_0,quantization_trial__2371b7a227c6f977fbe1b053,quantization_pair__0dbb3d58f712b4861141c3fc,d6e8403a0992aae996e10b5005e0f5678648a2e8812c9d7354337a68de86847c,locked-dedup-cluster-83b5ef276b5071a7412eb272
quantization_generated__quantization_trial__238d8a7dcf04b93e4d0079aa,detector_pair__414ab63352a5a8c9d1932b5f,revision_v1_ed25519_signature_base64_013,1,train,qwen2_5_7b_instruct_q8_0,nonseg_ascii_b16,ed25519_signature_base64,procedure_home_task,ascii_b16,quantization,q8_to_q4,model_backed_quantization,not_applicable,Q8_0,quantization_trial__238d8a7dcf04b93e4d0079aa,quantization_pair__02fedf475989976cf9bd67c6,c38b6904f52b0e0ae4455442e06e3e54b72f5ea430c63b43bb245c5e79485239,locked-dedup-cluster-4e034b2df94f3bce3978af77
quantization_generated__quantization_trial__239ab923eccc79c0f2e576f1,detector_pair__788971e93f307b97358737a8,revision_v1_sha256_hex_059,0,test,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b16,sha256_hex,casual_hobby_chat,ascii_b16,quantization,q8_to_q4,model_backed_quantization,not_applicable,Q4_K_M,quantization_trial__239ab923eccc79c0f2e576f1,quantization_pair__054cafed08151afc47b0a66d,0896e6f5f67e5ecf21037db089827b92034612ba32c2f9fb6a666fb8b7eaf533,locked-dedup-cluster-ae9124bd602068cdb9f9375d
