codec_id,control_id,evidence_status,label,language,model_id,pair_id,payload_class,payload_group_id,preprocess_schema_version,prompt_category,prompt_template_id,protocol_variant,representation_name,row_id,source_trial_id,view,normalized_text_sha256,dedup_cluster_id,partition,generation_study,evaluation_id,study_source,gate_level,quantization,plan_id,experimental_cell_id,removal_reason
segmented_hex_multi_topic,revision_v1_primary_v2_payload_fidelity_v2__132a3415c662f87637a0,confirmatory_primary_v2_payload_fidelity_after_manifest_freeze,1,en,qwen2_5_7b_instruct_q4_k_m,detector_pair__5f57207ab60e11d3aeaaec31,token_128_bit_hex,revision_v1_token_128_bit_hex_045,2.0,professional_communication,professional_process_email,segmented_hex_multi_topic,hex_nibble,detector_pair__5f57207ab60e11d3aeaaec31__rankcloak,revision_v1_primary_v2_payload_fidelity_v2__a3a13959e8e1e2707bfe,full_message,6d8d25a724956ca037867d4f6dcb484de12105e24207e28be1f7a8f57354d5ae,dedup-cluster-1bddae7f3b8e5c7a818a92d2,train,entropy,entropy_gates,historical_deduplicated_fit,not_applicable_historical_fit,historical_mixed_q4,,,near_duplicate_cross_partition_complete_payload_group
segmented_hex_multi_topic,revision_v1_primary_v2_payload_fidelity_v2__c233e515611b68b35db4,confirmatory_primary_v2_payload_fidelity_after_manifest_freeze,0,en,qwen2_5_7b_instruct_q4_k_m,detector_pair__5fa0b7ec25021afc33d1c49b,token_128_bit_hex,revision_v1_token_128_bit_hex_033,2.0,professional_communication,professional_project_update,segmented_hex_multi_topic,hex_nibble,detector_pair__5fa0b7ec25021afc33d1c49b__ordinary_control,revision_v1_primary_v2_payload_fidelity_v2__ffa5d8df764d77507fc1,full_message,f79bb998efc898f5498169a50781d1fc64ba832afd43142571effd94275f6449,dedup-cluster-1bddae7f3b8e5c7a818a92d2,train,entropy,entropy_gates,historical_deduplicated_fit,not_applicable_historical_fit,historical_mixed_q4,,,near_duplicate_cross_partition_complete_payload_group
segmented_hex_multi_topic,revision_v1_primary_v2_payload_fidelity_v2__c233e515611b68b35db4,confirmatory_primary_v2_payload_fidelity_after_manifest_freeze,1,en,qwen2_5_7b_instruct_q4_k_m,detector_pair__5fa0b7ec25021afc33d1c49b,token_128_bit_hex,revision_v1_token_128_bit_hex_033,2.0,professional_communication,professional_project_update,segmented_hex_multi_topic,hex_nibble,detector_pair__5fa0b7ec25021afc33d1c49b__rankcloak,revision_v1_primary_v2_payload_fidelity_v2__ffa5d8df764d77507fc1,full_message,132981a52886db3e2fa27e1e42db4907c8f0b320589b83703f17270aef69b4ec,dedup-cluster-1bddae7f3b8e5c7a818a92d2,train,entropy,entropy_gates,historical_deduplicated_fit,not_applicable_historical_fit,historical_mixed_q4,,,near_duplicate_cross_partition_complete_payload_group
nonseg_ascii_b16,revision_v1_primary_v2_payload_fidelity_v2__d0e0bc7f6ca9c335ac97,confirmatory_primary_v2_payload_fidelity_after_manifest_freeze,0,en,mistral_7b_instruct_v0_3_q4_k_m,detector_pair__5fbf65ee01ef0d49b53546f5,sha256_hex,revision_v1_sha256_hex_040,2.0,casual_conversation,casual_neighborhood_chat,nonseg_ascii_b16,ascii_b16,detector_pair__5fbf65ee01ef0d49b53546f5__ordinary_control,revision_v1_primary_v2_payload_fidelity_v2__b9518b524d5bacaf91b6,full_message,5fa60d7dd9bf3591529a90970c8a351d7f1721d0533f9feb17b8b9551dc1f863,dedup-cluster-1bddae7f3b8e5c7a818a92d2,train,entropy,entropy_gates,historical_deduplicated_fit,not_applicable_historical_fit,historical_mixed_q4,,,near_duplicate_cross_partition_complete_payload_group
nonseg_ascii_b16,revision_v1_primary_v2_payload_fidelity_v2__d0e0bc7f6ca9c335ac97,confirmatory_primary_v2_payload_fidelity_after_manifest_freeze,1,en,mistral_7b_instruct_v0_3_q4_k_m,detector_pair__5fbf65ee01ef0d49b53546f5,sha256_hex,revision_v1_sha256_hex_040,2.0,casual_conversation,casual_neighborhood_chat,nonseg_ascii_b16,ascii_b16,detector_pair__5fbf65ee01ef0d49b53546f5__rankcloak,revision_v1_primary_v2_payload_fidelity_v2__b9518b524d5bacaf91b6,full_message,4e0ee1c5ffeac5715d5046beeb7b8ec76ff1e823f64b4de05f0856e78309ba91,dedup-cluster-1bddae7f3b8e5c7a818a92d2,train,entropy,entropy_gates,historical_deduplicated_fit,not_applicable_historical_fit,historical_mixed_q4,,,near_duplicate_cross_partition_complete_payload_group
direct_subword_calgacus,revision_v1_primary_v2_payload_fidelity_v2__552c20511041a2a447bd,confirmatory_primary_v2_payload_fidelity_after_manifest_freeze,0,en,mistral_7b_instruct_v0_3_q4_k_m,detector_pair__618e9df4d4ab42dc0c5f82fe,token_128_bit_hex,revision_v1_token_128_bit_hex_058,2.0,recipe_procedure,procedure_garden_task,direct_subword_calgacus,direct_subword,detector_pair__618e9df4d4ab42dc0c5f82fe__ordinary_control,revision_v1_primary_v2_payload_fidelity_v2__609406daacd951f39939,full_message,67ee5af346b04cc1ed0342a5224ae745f25e882ecfe5178c0f8f6274e9637a5a,dedup-cluster-35b6105f6e012664ee7fb95a,train,entropy,entropy_gates,historical_deduplicated_fit,not_applicable_historical_fit,historical_mixed_q4,,,near_duplicate_cross_partition_complete_payload_group
direct_subword_calgacus,revision_v1_primary_v2_payload_fidelity_v2__552c20511041a2a447bd,confirmatory_primary_v2_payload_fidelity_after_manifest_freeze,1,en,mistral_7b_instruct_v0_3_q4_k_m,detector_pair__618e9df4d4ab42dc0c5f82fe,token_128_bit_hex,revision_v1_token_128_bit_hex_058,2.0,recipe_procedure,procedure_garden_task,direct_subword_calgacus,direct_subword,detector_pair__618e9df4d4ab42dc0c5f82fe__rankcloak,revision_v1_primary_v2_payload_fidelity_v2__609406daacd951f39939,full_message,acb252a54fc7fca933b757901ffc823e826fa90f40999266f970204751de8740,dedup-cluster-35b6105f6e012664ee7fb95a,train,entropy,entropy_gates,historical_deduplicated_fit,not_applicable_historical_fit,historical_mixed_q4,,,near_duplicate_cross_partition_complete_payload_group
segmented_hex_multi_topic,revision_v1_primary_v2_payload_fidelity_v2__d6f97d29bdc73fbf7290,confirmatory_primary_v2_payload_fidelity_after_manifest_freeze,0,en,mistral_7b_instruct_v0_3_q4_k_m,detector_pair__625326e17fac7c044c9bbcb9,token_128_bit_hex,revision_v1_token_128_bit_hex_002,2.0,professional_communication,professional_process_email,segmented_hex_multi_topic,hex_nibble,detector_pair__625326e17fac7c044c9bbcb9__ordinary_control,revision_v1_primary_v2_payload_fidelity_v2__3c775b8095e7e01c0069,forced_span,3296696e6ae2b344b774a3fedde6b53c1cae50c076445577a6c415c24dd4d260,dedup-cluster-35b6105f6e012664ee7fb95a,train,entropy,entropy_gates,historical_deduplicated_fit,not_applicable_historical_fit,historical_mixed_q4,,,near_duplicate_cross_partition_complete_payload_group
segmented_hex_multi_topic,revision_v1_primary_v2_payload_fidelity_v2__d6f97d29bdc73fbf7290,confirmatory_primary_v2_payload_fidelity_after_manifest_freeze,1,en,mistral_7b_instruct_v0_3_q4_k_m,detector_pair__625326e17fac7c044c9bbcb9,token_128_bit_hex,revision_v1_token_128_bit_hex_002,2.0,professional_communication,professional_process_email,segmented_hex_multi_topic,hex_nibble,detector_pair__625326e17fac7c044c9bbcb9__rankcloak,revision_v1_primary_v2_payload_fidelity_v2__3c775b8095e7e01c0069,forced_span,779fafbb9ae08946da7dd1a48bd874dd4b20e85672c1144dbeb4646fa12d2d30,dedup-cluster-35b6105f6e012664ee7fb95a,train,entropy,entropy_gates,historical_deduplicated_fit,not_applicable_historical_fit,historical_mixed_q4,,,near_duplicate_cross_partition_complete_payload_group
segmented_hex_single_topic,revision_v1_primary_v2_payload_fidelity_v2__7462486b0a13b446e2d2,confirmatory_primary_v2_payload_fidelity_after_manifest_freeze,0,en,qwen2_5_7b_instruct_q4_k_m,detector_pair__656ddad9cb87e9f1b565861d,token_128_bit_hex,revision_v1_token_128_bit_hex_033,2.0,professional_communication,professional_project_update,segmented_hex_single_topic,hex_nibble,detector_pair__656ddad9cb87e9f1b565861d__ordinary_control,revision_v1_primary_v2_payload_fidelity_v2__6de7292a1448e211f02d,full_message,932699e126b846f09ddf4a88260b758223be8edd6a156db96917ffb027f0bd1c,dedup-cluster-1bddae7f3b8e5c7a818a92d2,train,entropy,entropy_gates,historical_deduplicated_fit,not_applicable_historical_fit,historical_mixed_q4,,,near_duplicate_cross_partition_complete_payload_group
segmented_hex_single_topic,revision_v1_primary_v2_payload_fidelity_v2__7462486b0a13b446e2d2,confirmatory_primary_v2_payload_fidelity_after_manifest_freeze,1,en,qwen2_5_7b_instruct_q4_k_m,detector_pair__656ddad9cb87e9f1b565861d,token_128_bit_hex,revision_v1_token_128_bit_hex_033,2.0,professional_communication,professional_project_update,segmented_hex_single_topic,hex_nibble,detector_pair__656ddad9cb87e9f1b565861d__rankcloak,revision_v1_primary_v2_payload_fidelity_v2__6de7292a1448e211f02d,full_message,d8d083630432ea2dbed060b04761879634bf6c5c86c9d3cbad5811ce9d2111a7,dedup-cluster-1bddae7f3b8e5c7a818a92d2,train,entropy,entropy_gates,historical_deduplicated_fit,not_applicable_historical_fit,historical_mixed_q4,,,near_duplicate_cross_partition_complete_payload_group
segmented_hex_multi_topic,revision_v1_primary_v2_payload_fidelity_v2__234a534a36f157330b28,confirmatory_primary_v2_payload_fidelity_after_manifest_freeze,0,en,mistral_7b_instruct_v0_3_q4_k_m,detector_pair__69b9537b75df963550aa4c34,nonce_96_bit_hex,revision_v1_nonce_96_bit_hex_057,2.0,professional_communication,professional_schedule_note,segmented_hex_multi_topic,hex_nibble,detector_pair__69b9537b75df963550aa4c34__ordinary_control,revision_v1_primary_v2_payload_fidelity_v2__f0d995200b3942cc60bc,forced_span,753c04b0bb9ef122ce9b6489acdea478319395f59420b2f51e8b5b8e172ba17c,dedup-cluster-1bddae7f3b8e5c7a818a92d2,train,entropy,entropy_gates,historical_deduplicated_fit,not_applicable_historical_fit,historical_mixed_q4,,,near_duplicate_cross_partition_complete_payload_group
segmented_hex_multi_topic,revision_v1_primary_v2_payload_fidelity_v2__234a534a36f157330b28,confirmatory_primary_v2_payload_fidelity_after_manifest_freeze,1,en,mistral_7b_instruct_v0_3_q4_k_m,detector_pair__69b9537b75df963550aa4c34,nonce_96_bit_hex,revision_v1_nonce_96_bit_hex_057,2.0,professional_communication,professional_schedule_note,segmented_hex_multi_topic,hex_nibble,detector_pair__69b9537b75df963550aa4c34__rankcloak,revision_v1_primary_v2_payload_fidelity_v2__f0d995200b3942cc60bc,forced_span,4292f9a07dcb2f3d1930840e82fd183a7a967ed7a5dce61768f2b90586c337d9,dedup-cluster-1bddae7f3b8e5c7a818a92d2,train,entropy,entropy_gates,historical_deduplicated_fit,not_applicable_historical_fit,historical_mixed_q4,,,near_duplicate_cross_partition_complete_payload_group
segmented_hex_single_topic,revision_v1_primary_v2_payload_fidelity_v2__c9e28a575bf7c87877b9,confirmatory_primary_v2_payload_fidelity_after_manifest_freeze,0,en,llama3_8b_instruct_q4_k_m,detector_pair__6a579fc787626912c9ee6fb5,sha256_hex,revision_v1_sha256_hex_040,2.0,personal_narrative_blog,narrative_small_discovery,segmented_hex_single_topic,hex_nibble,detector_pair__6a579fc787626912c9ee6fb5__ordinary_control,revision_v1_primary_v2_payload_fidelity_v2__ec3aac619cac075cd818,forced_span,2eaa301359fe84359d964a2321c52e146df5ff8a9ea59df90d0e8814736a2998,dedup-cluster-1bddae7f3b8e5c7a818a92d2,train,entropy,entropy_gates,historical_deduplicated_fit,not_applicable_historical_fit,historical_mixed_q4,,,near_duplicate_cross_partition_complete_payload_group
segmented_hex_single_topic,revision_v1_primary_v2_payload_fidelity_v2__c9e28a575bf7c87877b9,confirmatory_primary_v2_payload_fidelity_after_manifest_freeze,1,en,llama3_8b_instruct_q4_k_m,detector_pair__6a579fc787626912c9ee6fb5,sha256_hex,revision_v1_sha256_hex_040,2.0,personal_narrative_blog,narrative_small_discovery,segmented_hex_single_topic,hex_nibble,detector_pair__6a579fc787626912c9ee6fb5__rankcloak,revision_v1_primary_v2_payload_fidelity_v2__ec3aac619cac075cd818,forced_span,893335d951ab26beeca65b0feb418de79bb1fdeac72cfdb508121e842328a1c3,dedup-cluster-1bddae7f3b8e5c7a818a92d2,train,entropy,entropy_gates,historical_deduplicated_fit,not_applicable_historical_fit,historical_mixed_q4,,,near_duplicate_cross_partition_complete_payload_group
direct_subword_calgacus,revision_v1_primary_v2_payload_fidelity_v2__42eb333f908c3ffd3649,confirmatory_primary_v2_payload_fidelity_after_manifest_freeze,0,en,mistral_7b_instruct_v0_3_q4_k_m,detector_pair__6af122b8f8ef082757b318e4,nonce_96_bit_hex,revision_v1_nonce_96_bit_hex_057,2.0,professional_communication,professional_schedule_note,direct_subword_calgacus,direct_subword,detector_pair__6af122b8f8ef082757b318e4__ordinary_control,revision_v1_primary_v2_payload_fidelity_v2__34c96efc66f783d72da5,full_message,72f01f5fc407feeda71fd2833479d9651e76141c1f77219bf60127994747ad2a,dedup-cluster-1bddae7f3b8e5c7a818a92d2,train,entropy,entropy_gates,historical_deduplicated_fit,not_applicable_historical_fit,historical_mixed_q4,,,near_duplicate_cross_partition_complete_payload_group
direct_subword_calgacus,revision_v1_primary_v2_payload_fidelity_v2__42eb333f908c3ffd3649,confirmatory_primary_v2_payload_fidelity_after_manifest_freeze,1,en,mistral_7b_instruct_v0_3_q4_k_m,detector_pair__6af122b8f8ef082757b318e4,nonce_96_bit_hex,revision_v1_nonce_96_bit_hex_057,2.0,professional_communication,professional_schedule_note,direct_subword_calgacus,direct_subword,detector_pair__6af122b8f8ef082757b318e4__rankcloak,revision_v1_primary_v2_payload_fidelity_v2__34c96efc66f783d72da5,full_message,4db8f981085ebb8f71e21639b8cdbcac36c08e0483b66e9de3d43465893f7382,dedup-cluster-1bddae7f3b8e5c7a818a92d2,train,entropy,entropy_gates,historical_deduplicated_fit,not_applicable_historical_fit,historical_mixed_q4,,,near_duplicate_cross_partition_complete_payload_group
segmented_hex_single_topic,revision_v1_primary_v2_payload_fidelity_v2__97bbc0d568bba3dec266,confirmatory_primary_v2_payload_fidelity_after_manifest_freeze,0,en,mistral_7b_instruct_v0_3_q4_k_m,detector_pair__6c7925086f1fd3dbfcb0e826,token_128_bit_hex,revision_v1_token_128_bit_hex_045,2.0,forum_question_answer,forum_practical_answer,segmented_hex_single_topic,hex_nibble,detector_pair__6c7925086f1fd3dbfcb0e826__ordinary_control,revision_v1_primary_v2_payload_fidelity_v2__eac1d019cac99767f7a8,full_message,9d6d12b24a6b742fe55d9f62cfec59e40f6792376f3ee5bf1f9d561d14506b16,dedup-cluster-1bddae7f3b8e5c7a818a92d2,train,entropy,entropy_gates,historical_deduplicated_fit,not_applicable_historical_fit,historical_mixed_q4,,,near_duplicate_cross_partition_complete_payload_group
segmented_hex_single_topic,revision_v1_primary_v2_payload_fidelity_v2__97bbc0d568bba3dec266,confirmatory_primary_v2_payload_fidelity_after_manifest_freeze,1,en,mistral_7b_instruct_v0_3_q4_k_m,detector_pair__6c7925086f1fd3dbfcb0e826,token_128_bit_hex,revision_v1_token_128_bit_hex_045,2.0,forum_question_answer,forum_practical_answer,segmented_hex_single_topic,hex_nibble,detector_pair__6c7925086f1fd3dbfcb0e826__rankcloak,revision_v1_primary_v2_payload_fidelity_v2__eac1d019cac99767f7a8,full_message,ade8c6e20aec9cbe9ae8fec252d85dbde13294c69f80d4540ab54d6acb9f1ebb,dedup-cluster-1bddae7f3b8e5c7a818a92d2,train,entropy,entropy_gates,historical_deduplicated_fit,not_applicable_historical_fit,historical_mixed_q4,,,near_duplicate_cross_partition_complete_payload_group
direct_subword_calgacus,revision_v1_primary_v2_payload_fidelity_v2__c66bde9c9a84fc4d754b,confirmatory_primary_v2_payload_fidelity_after_manifest_freeze,0,en,llama3_8b_instruct_q4_k_m,detector_pair__6d3c45c82be416b88772ca99,token_128_bit_hex,revision_v1_token_128_bit_hex_045,2.0,casual_conversation,casual_hobby_chat,direct_subword_calgacus,direct_subword,detector_pair__6d3c45c82be416b88772ca99__ordinary_control,revision_v1_primary_v2_payload_fidelity_v2__85e65b6092536b8ebdbc,full_message,2c8ead2a3a38e977f7ee24188643c84a0c213da67b03cf0f2f601c6d6050040a,dedup-cluster-1bddae7f3b8e5c7a818a92d2,train,entropy,entropy_gates,historical_deduplicated_fit,not_applicable_historical_fit,historical_mixed_q4,,,near_duplicate_cross_partition_complete_payload_group
direct_subword_calgacus,revision_v1_primary_v2_payload_fidelity_v2__c66bde9c9a84fc4d754b,confirmatory_primary_v2_payload_fidelity_after_manifest_freeze,1,en,llama3_8b_instruct_q4_k_m,detector_pair__6d3c45c82be416b88772ca99,token_128_bit_hex,revision_v1_token_128_bit_hex_045,2.0,casual_conversation,casual_hobby_chat,direct_subword_calgacus,direct_subword,detector_pair__6d3c45c82be416b88772ca99__rankcloak,revision_v1_primary_v2_payload_fidelity_v2__85e65b6092536b8ebdbc,full_message,1dd9360a4a15a955391265c97ef90051fa298b79b7e36f5e285e2b03cbcf8ae3,dedup-cluster-1bddae7f3b8e5c7a818a92d2,train,entropy,entropy_gates,historical_deduplicated_fit,not_applicable_historical_fit,historical_mixed_q4,,,near_duplicate_cross_partition_complete_payload_group
segmented_hex_multi_topic,revision_v1_primary_v2_payload_fidelity_v2__31a734208e077c35a904,confirmatory_primary_v2_payload_fidelity_after_manifest_freeze,0,en,mistral_7b_instruct_v0_3_q4_k_m,detector_pair__6ddc676faaf9b0900ee9a23c,token_128_bit_hex,revision_v1_token_128_bit_hex_045,2.0,forum_question_answer,forum_practical_answer,segmented_hex_multi_topic,hex_nibble,detector_pair__6ddc676faaf9b0900ee9a23c__ordinary_control,revision_v1_primary_v2_payload_fidelity_v2__e78aa5c8ec5de262adad,forced_span,3750796360231595be9b4347fb9776407b18dbfa74d856abcef31403c222eb86,dedup-cluster-1bddae7f3b8e5c7a818a92d2,train,entropy,entropy_gates,historical_deduplicated_fit,not_applicable_historical_fit,historical_mixed_q4,,,near_duplicate_cross_partition_complete_payload_group
segmented_hex_multi_topic,revision_v1_primary_v2_payload_fidelity_v2__31a734208e077c35a904,confirmatory_primary_v2_payload_fidelity_after_manifest_freeze,1,en,mistral_7b_instruct_v0_3_q4_k_m,detector_pair__6ddc676faaf9b0900ee9a23c,token_128_bit_hex,revision_v1_token_128_bit_hex_045,2.0,forum_question_answer,forum_practical_answer,segmented_hex_multi_topic,hex_nibble,detector_pair__6ddc676faaf9b0900ee9a23c__rankcloak,revision_v1_primary_v2_payload_fidelity_v2__e78aa5c8ec5de262adad,forced_span,b403a96a1830fae6838fbe37e9fefacb760c981166fa3d886fafddb44e1e97c2,dedup-cluster-1bddae7f3b8e5c7a818a92d2,train,entropy,entropy_gates,historical_deduplicated_fit,not_applicable_historical_fit,historical_mixed_q4,,,near_duplicate_cross_partition_complete_payload_group
nonseg_ascii_b16,revision_v1_primary_v2_payload_fidelity_v2__15d7f463832dfa56ffc2,confirmatory_primary_v2_payload_fidelity_after_manifest_freeze,0,en,mistral_7b_instruct_v0_3_q4_k_m,detector_pair__6f795c4fa922829d8f4169f3,ed25519_signature_base64,revision_v1_ed25519_signature_base64_028,2.0,professional_communication,professional_schedule_note,nonseg_ascii_b16,ascii_b16,detector_pair__6f795c4fa922829d8f4169f3__ordinary_control,revision_v1_primary_v2_payload_fidelity_v2__b815ff9fd519c7a4a330,full_message,1db6b5a9eae91ad7cc0b8bad01d22b5ba9facba0e7af82909323fc2adbc98e64,dedup-cluster-1bddae7f3b8e5c7a818a92d2,train,entropy,entropy_gates,historical_deduplicated_fit,not_applicable_historical_fit,historical_mixed_q4,,,near_duplicate_cross_partition_complete_payload_group
nonseg_ascii_b16,revision_v1_primary_v2_payload_fidelity_v2__15d7f463832dfa56ffc2,confirmatory_primary_v2_payload_fidelity_after_manifest_freeze,1,en,mistral_7b_instruct_v0_3_q4_k_m,detector_pair__6f795c4fa922829d8f4169f3,ed25519_signature_base64,revision_v1_ed25519_signature_base64_028,2.0,professional_communication,professional_schedule_note,nonseg_ascii_b16,ascii_b16,detector_pair__6f795c4fa922829d8f4169f3__rankcloak,revision_v1_primary_v2_payload_fidelity_v2__b815ff9fd519c7a4a330,full_message,f94c309c0760402888043a8d4cf5da0d40893a48778655b2d1f1714ff04aeb54,dedup-cluster-1bddae7f3b8e5c7a818a92d2,train,entropy,entropy_gates,historical_deduplicated_fit,not_applicable_historical_fit,historical_mixed_q4,,,near_duplicate_cross_partition_complete_payload_group
segmented_hex_single_topic,revision_v1_primary_v2_payload_fidelity_v2__9e5eb94fb16d2935ccb9,confirmatory_primary_v2_payload_fidelity_after_manifest_freeze,0,en,mistral_7b_instruct_v0_3_q4_k_m,detector_pair__71560c09ba797c3d6f3d7f06,token_128_bit_hex,revision_v1_token_128_bit_hex_045,2.0,forum_question_answer,forum_practical_answer,segmented_hex_single_topic,hex_nibble,detector_pair__71560c09ba797c3d6f3d7f06__ordinary_control,revision_v1_primary_v2_payload_fidelity_v2__eac1d019cac99767f7a8,forced_span,b47a1ec844572733c162f86b1681d4cb81ac8617bfc7c160db453d8218a36606,dedup-cluster-1bddae7f3b8e5c7a818a92d2,train,entropy,entropy_gates,historical_deduplicated_fit,not_applicable_historical_fit,historical_mixed_q4,,,near_duplicate_cross_partition_complete_payload_group
segmented_hex_single_topic,revision_v1_primary_v2_payload_fidelity_v2__9e5eb94fb16d2935ccb9,confirmatory_primary_v2_payload_fidelity_after_manifest_freeze,1,en,mistral_7b_instruct_v0_3_q4_k_m,detector_pair__71560c09ba797c3d6f3d7f06,token_128_bit_hex,revision_v1_token_128_bit_hex_045,2.0,forum_question_answer,forum_practical_answer,segmented_hex_single_topic,hex_nibble,detector_pair__71560c09ba797c3d6f3d7f06__rankcloak,revision_v1_primary_v2_payload_fidelity_v2__eac1d019cac99767f7a8,forced_span,be2dfea3c2c9807e9673a8089c6a74b9eba678bc6af56e2a7c67a0a938a0b9c2,dedup-cluster-1bddae7f3b8e5c7a818a92d2,train,entropy,entropy_gates,historical_deduplicated_fit,not_applicable_historical_fit,historical_mixed_q4,,,near_duplicate_cross_partition_complete_payload_group
