boundary_id,trial_id,payload_name,payload_class,model_id,protocol_variant,segment_index,context_sha256,prompt_template_id,forced_token_count,tail_token_count,full_token_count,source_path,source_record_sha256,eligible_ordinary_prefixes,structurally_eligible
revision_v1_primary_v2_payload_fidelity_v2__9766c4a70c1913169ab2__segment_6,revision_v1_primary_v2_payload_fidelity_v2__9766c4a70c1913169ab2,revision_v1_hmac_sha256_hex_057,hmac_sha256_hex,llama3_8b_instruct_q4_k_m,segmented_hex_multi_topic,6,7329c35dca4b719be53fb536577115362390fc89ed2c847de9f1b00d98e0bdf8,narrative_local_walk,8,15,23,results/revision_v1/primary_v2/llama3_8b_instruct_q4_k_m/records.jsonl,aaa93939374cda005ae9a50e88f159367d08d696ac5a2f1f41e6a89b234ec5b8,112,True
revision_v1_primary_v2_payload_fidelity_v2__9766c4a70c1913169ab2__segment_7,revision_v1_primary_v2_payload_fidelity_v2__9766c4a70c1913169ab2,revision_v1_hmac_sha256_hex_057,hmac_sha256_hex,llama3_8b_instruct_q4_k_m,segmented_hex_multi_topic,7,09730855c071e2d08c516e83c5f5b37dcf433c353cabd5e0509f01b71c841a4f,explain_everyday_system,8,256,264,results/revision_v1/primary_v2/llama3_8b_instruct_q4_k_m/records.jsonl,aaa93939374cda005ae9a50e88f159367d08d696ac5a2f1f41e6a89b234ec5b8,99,True
revision_v1_primary_v2_payload_fidelity_v2__5c7bdf108bbc030701ce__segment_0,revision_v1_primary_v2_payload_fidelity_v2__5c7bdf108bbc030701ce,revision_v1_hmac_sha256_hex_058,hmac_sha256_hex,llama3_8b_instruct_q4_k_m,segmented_hex_single_topic,0,09730855c071e2d08c516e83c5f5b37dcf433c353cabd5e0509f01b71c841a4f,explain_everyday_system,8,9,17,results/revision_v1/primary_v2/llama3_8b_instruct_q4_k_m/records.jsonl,9f0d0ea46eac02a4b3b10d917a4d1ab9ca94f0ed2203e1fa57ebef7b5aa3eaa3,117,True
revision_v1_primary_v2_payload_fidelity_v2__5c7bdf108bbc030701ce__segment_1,revision_v1_primary_v2_payload_fidelity_v2__5c7bdf108bbc030701ce,revision_v1_hmac_sha256_hex_058,hmac_sha256_hex,llama3_8b_instruct_q4_k_m,segmented_hex_single_topic,1,09730855c071e2d08c516e83c5f5b37dcf433c353cabd5e0509f01b71c841a4f,explain_everyday_system,8,12,20,results/revision_v1/primary_v2/llama3_8b_instruct_q4_k_m/records.jsonl,9f0d0ea46eac02a4b3b10d917a4d1ab9ca94f0ed2203e1fa57ebef7b5aa3eaa3,116,True
revision_v1_primary_v2_payload_fidelity_v2__5c7bdf108bbc030701ce__segment_2,revision_v1_primary_v2_payload_fidelity_v2__5c7bdf108bbc030701ce,revision_v1_hmac_sha256_hex_058,hmac_sha256_hex,llama3_8b_instruct_q4_k_m,segmented_hex_single_topic,2,09730855c071e2d08c516e83c5f5b37dcf433c353cabd5e0509f01b71c841a4f,explain_everyday_system,8,20,28,results/revision_v1/primary_v2/llama3_8b_instruct_q4_k_m/records.jsonl,9f0d0ea46eac02a4b3b10d917a4d1ab9ca94f0ed2203e1fa57ebef7b5aa3eaa3,107,True
revision_v1_primary_v2_payload_fidelity_v2__5c7bdf108bbc030701ce__segment_3,revision_v1_primary_v2_payload_fidelity_v2__5c7bdf108bbc030701ce,revision_v1_hmac_sha256_hex_058,hmac_sha256_hex,llama3_8b_instruct_q4_k_m,segmented_hex_single_topic,3,09730855c071e2d08c516e83c5f5b37dcf433c353cabd5e0509f01b71c841a4f,explain_everyday_system,8,20,28,results/revision_v1/primary_v2/llama3_8b_instruct_q4_k_m/records.jsonl,9f0d0ea46eac02a4b3b10d917a4d1ab9ca94f0ed2203e1fa57ebef7b5aa3eaa3,107,True
revision_v1_primary_v2_payload_fidelity_v2__5c7bdf108bbc030701ce__segment_4,revision_v1_primary_v2_payload_fidelity_v2__5c7bdf108bbc030701ce,revision_v1_hmac_sha256_hex_058,hmac_sha256_hex,llama3_8b_instruct_q4_k_m,segmented_hex_single_topic,4,09730855c071e2d08c516e83c5f5b37dcf433c353cabd5e0509f01b71c841a4f,explain_everyday_system,8,28,36,results/revision_v1/primary_v2/llama3_8b_instruct_q4_k_m/records.jsonl,9f0d0ea46eac02a4b3b10d917a4d1ab9ca94f0ed2203e1fa57ebef7b5aa3eaa3,102,True
revision_v1_primary_v2_payload_fidelity_v2__5c7bdf108bbc030701ce__segment_5,revision_v1_primary_v2_payload_fidelity_v2__5c7bdf108bbc030701ce,revision_v1_hmac_sha256_hex_058,hmac_sha256_hex,llama3_8b_instruct_q4_k_m,segmented_hex_single_topic,5,09730855c071e2d08c516e83c5f5b37dcf433c353cabd5e0509f01b71c841a4f,explain_everyday_system,8,53,61,results/revision_v1/primary_v2/llama3_8b_instruct_q4_k_m/records.jsonl,9f0d0ea46eac02a4b3b10d917a4d1ab9ca94f0ed2203e1fa57ebef7b5aa3eaa3,99,True
revision_v1_primary_v2_payload_fidelity_v2__5c7bdf108bbc030701ce__segment_6,revision_v1_primary_v2_payload_fidelity_v2__5c7bdf108bbc030701ce,revision_v1_hmac_sha256_hex_058,hmac_sha256_hex,llama3_8b_instruct_q4_k_m,segmented_hex_single_topic,6,09730855c071e2d08c516e83c5f5b37dcf433c353cabd5e0509f01b71c841a4f,explain_everyday_system,8,13,21,results/revision_v1/primary_v2/llama3_8b_instruct_q4_k_m/records.jsonl,9f0d0ea46eac02a4b3b10d917a4d1ab9ca94f0ed2203e1fa57ebef7b5aa3eaa3,115,True
revision_v1_primary_v2_payload_fidelity_v2__5c7bdf108bbc030701ce__segment_7,revision_v1_primary_v2_payload_fidelity_v2__5c7bdf108bbc030701ce,revision_v1_hmac_sha256_hex_058,hmac_sha256_hex,llama3_8b_instruct_q4_k_m,segmented_hex_single_topic,7,09730855c071e2d08c516e83c5f5b37dcf433c353cabd5e0509f01b71c841a4f,explain_everyday_system,8,45,53,results/revision_v1/primary_v2/llama3_8b_instruct_q4_k_m/records.jsonl,9f0d0ea46eac02a4b3b10d917a4d1ab9ca94f0ed2203e1fa57ebef7b5aa3eaa3,99,True
revision_v1_primary_v2_payload_fidelity_v2__01bf2b3a104ecfac76ba__segment_0,revision_v1_primary_v2_payload_fidelity_v2__01bf2b3a104ecfac76ba,revision_v1_hmac_sha256_hex_058,hmac_sha256_hex,llama3_8b_instruct_q4_k_m,segmented_hex_multi_topic,0,09730855c071e2d08c516e83c5f5b37dcf433c353cabd5e0509f01b71c841a4f,explain_everyday_system,8,9,17,results/revision_v1/primary_v2/llama3_8b_instruct_q4_k_m/records.jsonl,0bda6c23cebce961afc2b3cc823e66ffcdcc83e33c7e4817e3218ab0a8b3570c,117,True
revision_v1_primary_v2_payload_fidelity_v2__01bf2b3a104ecfac76ba__segment_1,revision_v1_primary_v2_payload_fidelity_v2__01bf2b3a104ecfac76ba,revision_v1_hmac_sha256_hex_058,hmac_sha256_hex,llama3_8b_instruct_q4_k_m,segmented_hex_multi_topic,1,a665868039df7254678261e71a6bdc8eeb198ce8113cd6557e12a72550e262df,casual_hobby_chat,8,106,114,results/revision_v1/primary_v2/llama3_8b_instruct_q4_k_m/records.jsonl,0bda6c23cebce961afc2b3cc823e66ffcdcc83e33c7e4817e3218ab0a8b3570c,98,True
revision_v1_primary_v2_payload_fidelity_v2__01bf2b3a104ecfac76ba__segment_2,revision_v1_primary_v2_payload_fidelity_v2__01bf2b3a104ecfac76ba,revision_v1_hmac_sha256_hex_058,hmac_sha256_hex,llama3_8b_instruct_q4_k_m,segmented_hex_multi_topic,2,9cf325c1842a91c4a1c872b2c4fead34c7cdc19ed52cda8efc9bfd71037eb5e1,professional_schedule_note,8,256,264,results/revision_v1/primary_v2/llama3_8b_instruct_q4_k_m/records.jsonl,0bda6c23cebce961afc2b3cc823e66ffcdcc83e33c7e4817e3218ab0a8b3570c,97,True
revision_v1_primary_v2_payload_fidelity_v2__01bf2b3a104ecfac76ba__segment_3,revision_v1_primary_v2_payload_fidelity_v2__01bf2b3a104ecfac76ba,revision_v1_hmac_sha256_hex_058,hmac_sha256_hex,llama3_8b_instruct_q4_k_m,segmented_hex_multi_topic,3,873c488ceae3ca304736f5f99ce69feace97691a73b49c5e011589bfba94ae06,forum_purchase_advice,8,256,264,results/revision_v1/primary_v2/llama3_8b_instruct_q4_k_m/records.jsonl,0bda6c23cebce961afc2b3cc823e66ffcdcc83e33c7e4817e3218ab0a8b3570c,97,True
revision_v1_primary_v2_payload_fidelity_v2__01bf2b3a104ecfac76ba__segment_4,revision_v1_primary_v2_payload_fidelity_v2__01bf2b3a104ecfac76ba,revision_v1_hmac_sha256_hex_058,hmac_sha256_hex,llama3_8b_instruct_q4_k_m,segmented_hex_multi_topic,4,ca2ae78f2b6fc645501e1b455b93a0eed16dbb8278b1d3948d6a1cb4c31546ae,procedure_home_task,8,10,18,results/revision_v1/primary_v2/llama3_8b_instruct_q4_k_m/records.jsonl,0bda6c23cebce961afc2b3cc823e66ffcdcc83e33c7e4817e3218ab0a8b3570c,117,True
revision_v1_primary_v2_payload_fidelity_v2__01bf2b3a104ecfac76ba__segment_5,revision_v1_primary_v2_payload_fidelity_v2__01bf2b3a104ecfac76ba,revision_v1_hmac_sha256_hex_058,hmac_sha256_hex,llama3_8b_instruct_q4_k_m,segmented_hex_multi_topic,5,7329c35dca4b719be53fb536577115362390fc89ed2c847de9f1b00d98e0bdf8,narrative_local_walk,8,22,30,results/revision_v1/primary_v2/llama3_8b_instruct_q4_k_m/records.jsonl,0bda6c23cebce961afc2b3cc823e66ffcdcc83e33c7e4817e3218ab0a8b3570c,107,True
revision_v1_primary_v2_payload_fidelity_v2__01bf2b3a104ecfac76ba__segment_6,revision_v1_primary_v2_payload_fidelity_v2__01bf2b3a104ecfac76ba,revision_v1_hmac_sha256_hex_058,hmac_sha256_hex,llama3_8b_instruct_q4_k_m,segmented_hex_multi_topic,6,09730855c071e2d08c516e83c5f5b37dcf433c353cabd5e0509f01b71c841a4f,explain_everyday_system,8,13,21,results/revision_v1/primary_v2/llama3_8b_instruct_q4_k_m/records.jsonl,0bda6c23cebce961afc2b3cc823e66ffcdcc83e33c7e4817e3218ab0a8b3570c,115,True
revision_v1_primary_v2_payload_fidelity_v2__01bf2b3a104ecfac76ba__segment_7,revision_v1_primary_v2_payload_fidelity_v2__01bf2b3a104ecfac76ba,revision_v1_hmac_sha256_hex_058,hmac_sha256_hex,llama3_8b_instruct_q4_k_m,segmented_hex_multi_topic,7,a665868039df7254678261e71a6bdc8eeb198ce8113cd6557e12a72550e262df,casual_hobby_chat,8,10,18,results/revision_v1/primary_v2/llama3_8b_instruct_q4_k_m/records.jsonl,0bda6c23cebce961afc2b3cc823e66ffcdcc83e33c7e4817e3218ab0a8b3570c,118,True
revision_v1_primary_v2_payload_fidelity_v2__c43c57d6128bcbc52a4f__segment_0,revision_v1_primary_v2_payload_fidelity_v2__c43c57d6128bcbc52a4f,revision_v1_hmac_sha256_hex_059,hmac_sha256_hex,llama3_8b_instruct_q4_k_m,segmented_hex_single_topic,0,a665868039df7254678261e71a6bdc8eeb198ce8113cd6557e12a72550e262df,casual_hobby_chat,8,19,27,results/revision_v1/primary_v2/llama3_8b_instruct_q4_k_m/records.jsonl,b5c79314d47cc293269915ab1bf99ec15258894abe756e29110283931d2fc810,107,True
revision_v1_primary_v2_payload_fidelity_v2__c43c57d6128bcbc52a4f__segment_1,revision_v1_primary_v2_payload_fidelity_v2__c43c57d6128bcbc52a4f,revision_v1_hmac_sha256_hex_059,hmac_sha256_hex,llama3_8b_instruct_q4_k_m,segmented_hex_single_topic,1,a665868039df7254678261e71a6bdc8eeb198ce8113cd6557e12a72550e262df,casual_hobby_chat,8,17,25,results/revision_v1/primary_v2/llama3_8b_instruct_q4_k_m/records.jsonl,b5c79314d47cc293269915ab1bf99ec15258894abe756e29110283931d2fc810,107,True
revision_v1_primary_v2_payload_fidelity_v2__c43c57d6128bcbc52a4f__segment_2,revision_v1_primary_v2_payload_fidelity_v2__c43c57d6128bcbc52a4f,revision_v1_hmac_sha256_hex_059,hmac_sha256_hex,llama3_8b_instruct_q4_k_m,segmented_hex_single_topic,2,a665868039df7254678261e71a6bdc8eeb198ce8113cd6557e12a72550e262df,casual_hobby_chat,8,10,18,results/revision_v1/primary_v2/llama3_8b_instruct_q4_k_m/records.jsonl,b5c79314d47cc293269915ab1bf99ec15258894abe756e29110283931d2fc810,118,True
revision_v1_primary_v2_payload_fidelity_v2__c43c57d6128bcbc52a4f__segment_3,revision_v1_primary_v2_payload_fidelity_v2__c43c57d6128bcbc52a4f,revision_v1_hmac_sha256_hex_059,hmac_sha256_hex,llama3_8b_instruct_q4_k_m,segmented_hex_single_topic,3,a665868039df7254678261e71a6bdc8eeb198ce8113cd6557e12a72550e262df,casual_hobby_chat,8,30,38,results/revision_v1/primary_v2/llama3_8b_instruct_q4_k_m/records.jsonl,b5c79314d47cc293269915ab1bf99ec15258894abe756e29110283931d2fc810,99,True
revision_v1_primary_v2_payload_fidelity_v2__c43c57d6128bcbc52a4f__segment_4,revision_v1_primary_v2_payload_fidelity_v2__c43c57d6128bcbc52a4f,revision_v1_hmac_sha256_hex_059,hmac_sha256_hex,llama3_8b_instruct_q4_k_m,segmented_hex_single_topic,4,a665868039df7254678261e71a6bdc8eeb198ce8113cd6557e12a72550e262df,casual_hobby_chat,8,17,25,results/revision_v1/primary_v2/llama3_8b_instruct_q4_k_m/records.jsonl,b5c79314d47cc293269915ab1bf99ec15258894abe756e29110283931d2fc810,107,True
revision_v1_primary_v2_payload_fidelity_v2__c43c57d6128bcbc52a4f__segment_5,revision_v1_primary_v2_payload_fidelity_v2__c43c57d6128bcbc52a4f,revision_v1_hmac_sha256_hex_059,hmac_sha256_hex,llama3_8b_instruct_q4_k_m,segmented_hex_single_topic,5,a665868039df7254678261e71a6bdc8eeb198ce8113cd6557e12a72550e262df,casual_hobby_chat,8,15,23,results/revision_v1/primary_v2/llama3_8b_instruct_q4_k_m/records.jsonl,b5c79314d47cc293269915ab1bf99ec15258894abe756e29110283931d2fc810,112,True
revision_v1_primary_v2_payload_fidelity_v2__c43c57d6128bcbc52a4f__segment_6,revision_v1_primary_v2_payload_fidelity_v2__c43c57d6128bcbc52a4f,revision_v1_hmac_sha256_hex_059,hmac_sha256_hex,llama3_8b_instruct_q4_k_m,segmented_hex_single_topic,6,a665868039df7254678261e71a6bdc8eeb198ce8113cd6557e12a72550e262df,casual_hobby_chat,8,256,264,results/revision_v1/primary_v2/llama3_8b_instruct_q4_k_m/records.jsonl,b5c79314d47cc293269915ab1bf99ec15258894abe756e29110283931d2fc810,98,True
revision_v1_primary_v2_payload_fidelity_v2__c43c57d6128bcbc52a4f__segment_7,revision_v1_primary_v2_payload_fidelity_v2__c43c57d6128bcbc52a4f,revision_v1_hmac_sha256_hex_059,hmac_sha256_hex,llama3_8b_instruct_q4_k_m,segmented_hex_single_topic,7,a665868039df7254678261e71a6bdc8eeb198ce8113cd6557e12a72550e262df,casual_hobby_chat,8,8,16,results/revision_v1/primary_v2/llama3_8b_instruct_q4_k_m/records.jsonl,b5c79314d47cc293269915ab1bf99ec15258894abe756e29110283931d2fc810,118,True
revision_v1_primary_v2_payload_fidelity_v2__3b8bdfd42bac5b230f1f__segment_0,revision_v1_primary_v2_payload_fidelity_v2__3b8bdfd42bac5b230f1f,revision_v1_hmac_sha256_hex_059,hmac_sha256_hex,llama3_8b_instruct_q4_k_m,segmented_hex_multi_topic,0,a665868039df7254678261e71a6bdc8eeb198ce8113cd6557e12a72550e262df,casual_hobby_chat,8,19,27,results/revision_v1/primary_v2/llama3_8b_instruct_q4_k_m/records.jsonl,cf6089907a5289c0b7d25c5d707a14d13a0817ab10d48e5e0efb25c183c37f81,107,True
revision_v1_primary_v2_payload_fidelity_v2__3b8bdfd42bac5b230f1f__segment_1,revision_v1_primary_v2_payload_fidelity_v2__3b8bdfd42bac5b230f1f,revision_v1_hmac_sha256_hex_059,hmac_sha256_hex,llama3_8b_instruct_q4_k_m,segmented_hex_multi_topic,1,9cf325c1842a91c4a1c872b2c4fead34c7cdc19ed52cda8efc9bfd71037eb5e1,professional_schedule_note,8,19,27,results/revision_v1/primary_v2/llama3_8b_instruct_q4_k_m/records.jsonl,cf6089907a5289c0b7d25c5d707a14d13a0817ab10d48e5e0efb25c183c37f81,108,True
revision_v1_primary_v2_payload_fidelity_v2__3b8bdfd42bac5b230f1f__segment_2,revision_v1_primary_v2_payload_fidelity_v2__3b8bdfd42bac5b230f1f,revision_v1_hmac_sha256_hex_059,hmac_sha256_hex,llama3_8b_instruct_q4_k_m,segmented_hex_multi_topic,2,873c488ceae3ca304736f5f99ce69feace97691a73b49c5e011589bfba94ae06,forum_purchase_advice,8,256,264,results/revision_v1/primary_v2/llama3_8b_instruct_q4_k_m/records.jsonl,cf6089907a5289c0b7d25c5d707a14d13a0817ab10d48e5e0efb25c183c37f81,97,True
revision_v1_primary_v2_payload_fidelity_v2__3b8bdfd42bac5b230f1f__segment_3,revision_v1_primary_v2_payload_fidelity_v2__3b8bdfd42bac5b230f1f,revision_v1_hmac_sha256_hex_059,hmac_sha256_hex,llama3_8b_instruct_q4_k_m,segmented_hex_multi_topic,3,ca2ae78f2b6fc645501e1b455b93a0eed16dbb8278b1d3948d6a1cb4c31546ae,procedure_home_task,8,12,20,results/revision_v1/primary_v2/llama3_8b_instruct_q4_k_m/records.jsonl,cf6089907a5289c0b7d25c5d707a14d13a0817ab10d48e5e0efb25c183c37f81,114,True
revision_v1_primary_v2_payload_fidelity_v2__3b8bdfd42bac5b230f1f__segment_4,revision_v1_primary_v2_payload_fidelity_v2__3b8bdfd42bac5b230f1f,revision_v1_hmac_sha256_hex_059,hmac_sha256_hex,llama3_8b_instruct_q4_k_m,segmented_hex_multi_topic,4,7329c35dca4b719be53fb536577115362390fc89ed2c847de9f1b00d98e0bdf8,narrative_local_walk,8,9,17,results/revision_v1/primary_v2/llama3_8b_instruct_q4_k_m/records.jsonl,cf6089907a5289c0b7d25c5d707a14d13a0817ab10d48e5e0efb25c183c37f81,117,True
revision_v1_primary_v2_payload_fidelity_v2__3b8bdfd42bac5b230f1f__segment_5,revision_v1_primary_v2_payload_fidelity_v2__3b8bdfd42bac5b230f1f,revision_v1_hmac_sha256_hex_059,hmac_sha256_hex,llama3_8b_instruct_q4_k_m,segmented_hex_multi_topic,5,09730855c071e2d08c516e83c5f5b37dcf433c353cabd5e0509f01b71c841a4f,explain_everyday_system,8,30,38,results/revision_v1/primary_v2/llama3_8b_instruct_q4_k_m/records.jsonl,cf6089907a5289c0b7d25c5d707a14d13a0817ab10d48e5e0efb25c183c37f81,101,True
revision_v1_primary_v2_payload_fidelity_v2__3b8bdfd42bac5b230f1f__segment_6,revision_v1_primary_v2_payload_fidelity_v2__3b8bdfd42bac5b230f1f,revision_v1_hmac_sha256_hex_059,hmac_sha256_hex,llama3_8b_instruct_q4_k_m,segmented_hex_multi_topic,6,a665868039df7254678261e71a6bdc8eeb198ce8113cd6557e12a72550e262df,casual_hobby_chat,8,256,264,results/revision_v1/primary_v2/llama3_8b_instruct_q4_k_m/records.jsonl,cf6089907a5289c0b7d25c5d707a14d13a0817ab10d48e5e0efb25c183c37f81,98,True
revision_v1_primary_v2_payload_fidelity_v2__3b8bdfd42bac5b230f1f__segment_7,revision_v1_primary_v2_payload_fidelity_v2__3b8bdfd42bac5b230f1f,revision_v1_hmac_sha256_hex_059,hmac_sha256_hex,llama3_8b_instruct_q4_k_m,segmented_hex_multi_topic,7,9cf325c1842a91c4a1c872b2c4fead34c7cdc19ed52cda8efc9bfd71037eb5e1,professional_schedule_note,8,21,29,results/revision_v1/primary_v2/llama3_8b_instruct_q4_k_m/records.jsonl,cf6089907a5289c0b7d25c5d707a14d13a0817ab10d48e5e0efb25c183c37f81,107,True
revision_v1_primary_v2_payload_fidelity_v2__377de0fc4a03086c1280__segment_0,revision_v1_primary_v2_payload_fidelity_v2__377de0fc4a03086c1280,revision_v1_nonce_96_bit_hex_000,nonce_96_bit_hex,llama3_8b_instruct_q4_k_m,segmented_hex_single_topic,0,979690eefcf7386fa0fd4e9c83f5cf417d6961a7eb2e42098933c0b7b9764308,forum_learning_answer,8,256,264,results/revision_v1/primary_v2/llama3_8b_instruct_q4_k_m/records.jsonl,bdd43b6e99a5103543ce8f6ad72a43c0c81f6e5e2271c3180ea0b041760182bb,95,True
revision_v1_primary_v2_payload_fidelity_v2__377de0fc4a03086c1280__segment_1,revision_v1_primary_v2_payload_fidelity_v2__377de0fc4a03086c1280,revision_v1_nonce_96_bit_hex_000,nonce_96_bit_hex,llama3_8b_instruct_q4_k_m,segmented_hex_single_topic,1,979690eefcf7386fa0fd4e9c83f5cf417d6961a7eb2e42098933c0b7b9764308,forum_learning_answer,8,12,20,results/revision_v1/primary_v2/llama3_8b_instruct_q4_k_m/records.jsonl,bdd43b6e99a5103543ce8f6ad72a43c0c81f6e5e2271c3180ea0b041760182bb,110,True
revision_v1_primary_v2_payload_fidelity_v2__377de0fc4a03086c1280__segment_2,revision_v1_primary_v2_payload_fidelity_v2__377de0fc4a03086c1280,revision_v1_nonce_96_bit_hex_000,nonce_96_bit_hex,llama3_8b_instruct_q4_k_m,segmented_hex_single_topic,2,979690eefcf7386fa0fd4e9c83f5cf417d6961a7eb2e42098933c0b7b9764308,forum_learning_answer,8,9,17,results/revision_v1/primary_v2/llama3_8b_instruct_q4_k_m/records.jsonl,bdd43b6e99a5103543ce8f6ad72a43c0c81f6e5e2271c3180ea0b041760182bb,113,True
revision_v1_primary_v2_payload_fidelity_v2__d2ba74e64f5e1a82782a__segment_0,revision_v1_primary_v2_payload_fidelity_v2__d2ba74e64f5e1a82782a,revision_v1_nonce_96_bit_hex_000,nonce_96_bit_hex,llama3_8b_instruct_q4_k_m,segmented_hex_multi_topic,0,979690eefcf7386fa0fd4e9c83f5cf417d6961a7eb2e42098933c0b7b9764308,forum_learning_answer,8,256,264,results/revision_v1/primary_v2/llama3_8b_instruct_q4_k_m/records.jsonl,37d4957fa0af6a1adf7dbd72bd29f2d331bb8d3ad6eada11af661121be68debc,95,True
revision_v1_primary_v2_payload_fidelity_v2__d2ba74e64f5e1a82782a__segment_1,revision_v1_primary_v2_payload_fidelity_v2__d2ba74e64f5e1a82782a,revision_v1_nonce_96_bit_hex_000,nonce_96_bit_hex,llama3_8b_instruct_q4_k_m,segmented_hex_multi_topic,1,a585245b1aafaeb12bb26254c1a8bb50842f9a2b9cc8182a59d754933a0d7b16,procedure_garden_task,8,256,264,results/revision_v1/primary_v2/llama3_8b_instruct_q4_k_m/records.jsonl,37d4957fa0af6a1adf7dbd72bd29f2d331bb8d3ad6eada11af661121be68debc,96,True
revision_v1_primary_v2_payload_fidelity_v2__d2ba74e64f5e1a82782a__segment_2,revision_v1_primary_v2_payload_fidelity_v2__d2ba74e64f5e1a82782a,revision_v1_nonce_96_bit_hex_000,nonce_96_bit_hex,llama3_8b_instruct_q4_k_m,segmented_hex_multi_topic,2,55ccec68854352746c2089208c54da9e0b24ac8c3f03cec88e3a7b028661ebf5,narrative_learning_moment,8,26,34,results/revision_v1/primary_v2/llama3_8b_instruct_q4_k_m/records.jsonl,37d4957fa0af6a1adf7dbd72bd29f2d331bb8d3ad6eada11af661121be68debc,100,True
revision_v1_primary_v2_payload_fidelity_v2__817ef6b802608c66a6e7__segment_0,revision_v1_primary_v2_payload_fidelity_v2__817ef6b802608c66a6e7,revision_v1_nonce_96_bit_hex_001,nonce_96_bit_hex,llama3_8b_instruct_q4_k_m,segmented_hex_single_topic,0,a585245b1aafaeb12bb26254c1a8bb50842f9a2b9cc8182a59d754933a0d7b16,procedure_garden_task,8,8,16,results/revision_v1/primary_v2/llama3_8b_instruct_q4_k_m/records.jsonl,139249ab8fc59d6015310f1cb87cdda7e838d201664039ecc3d8479ed8e67ace,113,True
revision_v1_primary_v2_payload_fidelity_v2__817ef6b802608c66a6e7__segment_1,revision_v1_primary_v2_payload_fidelity_v2__817ef6b802608c66a6e7,revision_v1_nonce_96_bit_hex_001,nonce_96_bit_hex,llama3_8b_instruct_q4_k_m,segmented_hex_single_topic,1,a585245b1aafaeb12bb26254c1a8bb50842f9a2b9cc8182a59d754933a0d7b16,procedure_garden_task,8,39,47,results/revision_v1/primary_v2/llama3_8b_instruct_q4_k_m/records.jsonl,139249ab8fc59d6015310f1cb87cdda7e838d201664039ecc3d8479ed8e67ace,96,True
revision_v1_primary_v2_payload_fidelity_v2__817ef6b802608c66a6e7__segment_2,revision_v1_primary_v2_payload_fidelity_v2__817ef6b802608c66a6e7,revision_v1_nonce_96_bit_hex_001,nonce_96_bit_hex,llama3_8b_instruct_q4_k_m,segmented_hex_single_topic,2,a585245b1aafaeb12bb26254c1a8bb50842f9a2b9cc8182a59d754933a0d7b16,procedure_garden_task,8,32,40,results/revision_v1/primary_v2/llama3_8b_instruct_q4_k_m/records.jsonl,139249ab8fc59d6015310f1cb87cdda7e838d201664039ecc3d8479ed8e67ace,96,True
revision_v1_primary_v2_payload_fidelity_v2__c6dc1fffdbbcfc82b859__segment_0,revision_v1_primary_v2_payload_fidelity_v2__c6dc1fffdbbcfc82b859,revision_v1_nonce_96_bit_hex_001,nonce_96_bit_hex,llama3_8b_instruct_q4_k_m,segmented_hex_multi_topic,0,a585245b1aafaeb12bb26254c1a8bb50842f9a2b9cc8182a59d754933a0d7b16,procedure_garden_task,8,8,16,results/revision_v1/primary_v2/llama3_8b_instruct_q4_k_m/records.jsonl,d1c8f302384973ac204d23972d359c8035a6d6761a937173014666b14b9fc62e,113,True
revision_v1_primary_v2_payload_fidelity_v2__c6dc1fffdbbcfc82b859__segment_1,revision_v1_primary_v2_payload_fidelity_v2__c6dc1fffdbbcfc82b859,revision_v1_nonce_96_bit_hex_001,nonce_96_bit_hex,llama3_8b_instruct_q4_k_m,segmented_hex_multi_topic,1,55ccec68854352746c2089208c54da9e0b24ac8c3f03cec88e3a7b028661ebf5,narrative_learning_moment,8,20,28,results/revision_v1/primary_v2/llama3_8b_instruct_q4_k_m/records.jsonl,d1c8f302384973ac204d23972d359c8035a6d6761a937173014666b14b9fc62e,103,True
revision_v1_primary_v2_payload_fidelity_v2__c6dc1fffdbbcfc82b859__segment_2,revision_v1_primary_v2_payload_fidelity_v2__c6dc1fffdbbcfc82b859,revision_v1_nonce_96_bit_hex_001,nonce_96_bit_hex,llama3_8b_instruct_q4_k_m,segmented_hex_multi_topic,2,e482688f384ca828a7b2fb6a2b1a729ee0c8c5cbfb36b7241d1092cd3accf152,explain_biological_process,8,37,45,results/revision_v1/primary_v2/llama3_8b_instruct_q4_k_m/records.jsonl,d1c8f302384973ac204d23972d359c8035a6d6761a937173014666b14b9fc62e,95,True
