q8_plan_id,q4_plan_id,source_trial_id,payload_name,payload_class,codec,supported,invalid_rank_count,exact_payload_recovery,decode_success
quantization_trial__56461ce9c17b25392f5242a7,quantization_trial__b2649ab5506f29db0e13c5d9,revision_v1_primary_v2_payload_fidelity_v2__eb4d46e3344566f569a4,revision_v1_hmac_sha256_hex_014,hmac_sha256_hex,ascii_b8,True,9,False,False
quantization_trial__5648a692c620d3837461b9a8,quantization_trial__ff5996eff43acf595e4ce11b,revision_v1_primary_v2_payload_fidelity_v2__993f0df79b395617584e,revision_v1_hmac_sha256_hex_012,hmac_sha256_hex,ascii_b16,True,1,False,False
quantization_trial__56587447a190ea9fc23b3323,quantization_trial__18ce31dee30972336722329f,revision_v1_primary_v2_payload_fidelity_v2__b0447059180d7780aa49,revision_v1_nonce_96_bit_hex_058,nonce_96_bit_hex,ascii_b16,True,0,False,True
quantization_trial__56a20905381de1b64576f818,quantization_trial__1eeefbdf9445c95c999bf4d2,revision_v1_primary_v2_payload_fidelity_v2__c8414ae34248289c0829,revision_v1_ed25519_signature_base64_049,ed25519_signature_base64,ascii_b16,True,4,False,False
quantization_trial__56bc5774a4bdc230e2354306,quantization_trial__d66db0c012f7b6824fddb62f,revision_v1_primary_v2_payload_fidelity_v2__92a24f5eacad8586460c,revision_v1_ed25519_signature_base64_046,ed25519_signature_base64,ascii_b8,True,14,False,False
quantization_trial__5743424fbf5b7e5a7c47eb46,quantization_trial__3e31d2cc1baf104dc84278f0,revision_v1_primary_v2_payload_fidelity_v2__b1b58694e3f00aaa56da,revision_v1_uuid_v4_049,uuid_v4,ascii_b16,True,1,False,False
quantization_trial__57db200cebdef1af6e582eca,quantization_trial__e4c5d862d30e83ed57c4d6ec,revision_v1_primary_v2_payload_fidelity_v2__8f88a5df09c26f435604,revision_v1_chacha20_poly1305_base64_025,chacha20_poly1305_base64,ascii_b16,True,4,False,False
quantization_trial__57ec0e564664262fda956d44,quantization_trial__7eee1b8915ac5e3ac146ecec,revision_v1_primary_v2_payload_fidelity_v2__7147bf6dab02adbb721d,revision_v1_uuid_v4_018,uuid_v4,ascii_b8,True,3,False,False
quantization_trial__5890d4c2f715a335c0565616,quantization_trial__e38bb4b1455436dbf941460a,revision_v1_primary_v2_payload_fidelity_v2__72b20720152ce198cb73,revision_v1_aes256_gcm_base64_023,aes256_gcm_base64,ascii_b8,True,4,False,False
quantization_trial__58dc78037adf9b51d1abc070,quantization_trial__5bc86d64d45dd3f76dbc067d,revision_v1_primary_v2_payload_fidelity_v2__c502036ba32c1672c366,revision_v1_aes256_gcm_base64_058,aes256_gcm_base64,ascii_b8,True,9,False,False
quantization_trial__5a6f7c640c034f1a5e532e4e,quantization_trial__521d131f131a4ce1c51e82a5,revision_v1_primary_v2_payload_fidelity_v2__c9cc18dbea0c7adb766b,revision_v1_ed25519_signature_base64_035,ed25519_signature_base64,ascii_b16,True,4,False,False
quantization_trial__5a7e914b4c84881e2732fd49,quantization_trial__929b88db5fe98e9bcfcbd457,revision_v1_primary_v2_payload_fidelity_v2__7e04183a1f6bc7d86439,revision_v1_sha256_hex_029,sha256_hex,ascii_b8,True,8,False,False
quantization_trial__5aeb8eee4f7396adaa57f747,quantization_trial__523816ebede6ac3d797e9432,revision_v1_primary_v2_payload_fidelity_v2__d4eddef3f27f6bad95ed,revision_v1_sha256_hex_050,sha256_hex,ascii_b16,True,1,False,False
quantization_trial__5b12e81e4952cff4b0fb76a3,quantization_trial__8a432e0775b9f6bc64b9989e,revision_v1_primary_v2_payload_fidelity_v2__5a0209c04ce14b7649c4,revision_v1_uuid_v4_040,uuid_v4,ascii_b8,True,0,False,True
quantization_trial__5b271f61892a06bc9da2aa62,quantization_trial__1d4b3d5b2d139e959b73d74a,revision_v1_primary_v2_payload_fidelity_v2__b59b134d13781df1be0d,revision_v1_chacha20_poly1305_base64_004,chacha20_poly1305_base64,ascii_b16,True,5,False,False
quantization_trial__5b98d8a88dacd8997377e8d9,quantization_trial__2cb1a047e0af75a4fe175603,revision_v1_primary_v2_payload_fidelity_v2__e5eb7d1883b0d36c504e,revision_v1_nonce_96_bit_hex_051,nonce_96_bit_hex,ascii_b16,True,0,False,True
quantization_trial__5c34d76a6f62c1a8cabd6375,quantization_trial__667e895c1f46505b25ae5cb1,revision_v1_primary_v2_payload_fidelity_v2__c5d63c19bd47ecd5e4ba,revision_v1_hmac_sha256_hex_034,hmac_sha256_hex,ascii_b8,True,9,False,False
quantization_trial__5cd24babba1d9aed854d542f,quantization_trial__022ea5761e9bc5065b1586d6,revision_v1_primary_v2_payload_fidelity_v2__29c8d4141d0562e677d6,revision_v1_ed25519_signature_base64_009,ed25519_signature_base64,ascii_b8,True,12,False,False
quantization_trial__5cd8eadcba859a78f6fc5039,quantization_trial__26163df388b4cb3a57d10b4e,revision_v1_primary_v2_payload_fidelity_v2__a7e254a75f31b2e3ae1c,revision_v1_ed25519_signature_base64_009,ed25519_signature_base64,ascii_b16,True,10,False,False
quantization_trial__5de1ce86eaece1614e5ce8fb,quantization_trial__a78cca8652c1bd2616262660,revision_v1_primary_v2_payload_fidelity_v2__203a26e9479c45f1d2a6,revision_v1_token_128_bit_hex_059,token_128_bit_hex,ascii_b8,True,4,False,False
quantization_trial__5de528318657469a91e5729c,quantization_trial__723e2534bceb547f6a3e1204,revision_v1_primary_v2_payload_fidelity_v2__b48007cf855b13e24360,revision_v1_uuid_v4_046,uuid_v4,ascii_b8,True,4,False,False
quantization_trial__5e1c21f72672e74fc7c8dddc,quantization_trial__c5193449fcd7ac91e227b171,revision_v1_primary_v2_payload_fidelity_v2__4d99b19f429867ea7104,revision_v1_hmac_sha256_hex_043,hmac_sha256_hex,ascii_b8,True,5,False,False
quantization_trial__5e4eb65e8060444e82a2c3a5,quantization_trial__85e0c36c1217b48a9c600c6a,revision_v1_primary_v2_payload_fidelity_v2__ba26d7c15c794beb1435,revision_v1_nonce_96_bit_hex_000,nonce_96_bit_hex,ascii_b16,True,1,False,False
quantization_trial__5e79c022b94dd9b2bb53a62a,quantization_trial__1dd042bfdc2d11cfd745f0b7,revision_v1_primary_v2_payload_fidelity_v2__1dc37b5fd16aa7aa97e4,revision_v1_ed25519_signature_base64_049,ed25519_signature_base64,ascii_b8,True,15,False,False
quantization_trial__5e93ba02ebe42582b084e734,quantization_trial__504af471ea60a42336f58d57,revision_v1_primary_v2_payload_fidelity_v2__2c8057c4ab40dca6317e,revision_v1_hmac_sha256_hex_045,hmac_sha256_hex,ascii_b16,True,1,False,False
quantization_trial__5ec0132d24639aca4d0cd529,quantization_trial__d59d1f27e5eb01c8119008f9,revision_v1_primary_v2_payload_fidelity_v2__5fcd0531f8601bca5602,revision_v1_ed25519_signature_base64_045,ed25519_signature_base64,ascii_b16,True,7,False,False
quantization_trial__5ed1a9354b110b5edc85d658,quantization_trial__6261e4ee0239793cacd5c51f,revision_v1_primary_v2_payload_fidelity_v2__59f8e7132a8bd31d7b54,revision_v1_chacha20_poly1305_base64_004,chacha20_poly1305_base64,ascii_b8,True,11,False,False
quantization_trial__5f02460858016c0b75df8fe9,quantization_trial__667df95081a7f6e5f912a26a,revision_v1_primary_v2_payload_fidelity_v2__7a27e0e8210fc7a69d1e,revision_v1_hmac_sha256_hex_003,hmac_sha256_hex,ascii_b16,True,0,False,True
quantization_trial__5faa750faab7888367e9d08b,quantization_trial__f34c7fd2c615bfd2b83da717,revision_v1_primary_v2_payload_fidelity_v2__173636892950eef5c50d,revision_v1_chacha20_poly1305_base64_007,chacha20_poly1305_base64,ascii_b8,True,18,False,False
quantization_trial__5fb9521b3ae6330cc362a2a8,quantization_trial__4a0407a698f805a11d895bbb,revision_v1_primary_v2_payload_fidelity_v2__d7c459c60cfdc796325a,revision_v1_nonce_96_bit_hex_053,nonce_96_bit_hex,ascii_b8,True,3,False,False
quantization_trial__601fd36c21c9acae1aff781e,quantization_trial__716c5b3a9a92aefd0d2b3f3e,revision_v1_primary_v2_payload_fidelity_v2__3d1a025f85974c57718f,revision_v1_uuid_v4_027,uuid_v4,ascii_b16,True,1,False,False
quantization_trial__60e9a092771229f602dbce3b,quantization_trial__806a452846a6e8031971e0ef,revision_v1_primary_v2_payload_fidelity_v2__7097d2a0b91f80bf6407,revision_v1_nonce_96_bit_hex_006,nonce_96_bit_hex,ascii_b8,True,2,False,False
quantization_trial__61d61b2636c1a334e9b37c77,quantization_trial__20b5fea1e9999a0098464cf2,revision_v1_primary_v2_payload_fidelity_v2__d36a1a35f047ba7e6473,revision_v1_ed25519_signature_base64_012,ed25519_signature_base64,ascii_b8,True,12,False,False
quantization_trial__61f8f31b9e86d18215792276,quantization_trial__0510b28501e8b532ed7e8dcd,revision_v1_primary_v2_payload_fidelity_v2__d3cef002a0f92134fe0b,revision_v1_aes256_gcm_base64_013,aes256_gcm_base64,ascii_b8,True,10,False,False
quantization_trial__62404f01e2c58024ca6a7d9f,quantization_trial__749a534870d4ffab92a44887,revision_v1_primary_v2_payload_fidelity_v2__20fba38abc5fa52116b4,revision_v1_sha256_hex_007,sha256_hex,ascii_b8,True,9,False,False
quantization_trial__6249e235cb86d421e6704ebc,quantization_trial__98ec6a716a89c91822c949a9,revision_v1_primary_v2_payload_fidelity_v2__f74aca5f24472c290b58,revision_v1_uuid_v4_005,uuid_v4,ascii_b16,True,1,False,False
quantization_trial__626e9612d97321d04f1fc3d6,quantization_trial__76377b50fde936f0f4ca7652,revision_v1_primary_v2_payload_fidelity_v2__7a180b2efb0ae0fe9454,revision_v1_hmac_sha256_hex_035,hmac_sha256_hex,ascii_b8,True,8,False,False
quantization_trial__6290e26c0e235d898810c81e,quantization_trial__877c04f8d12a55f0853870a2,revision_v1_primary_v2_payload_fidelity_v2__a1f11b962dbcf797eb42,revision_v1_chacha20_poly1305_base64_052,chacha20_poly1305_base64,ascii_b8,True,14,False,False
quantization_trial__62b02bf508cfb4266557b2e6,quantization_trial__7e762a63b00dc3d9354a8518,revision_v1_primary_v2_payload_fidelity_v2__896161091206ee29dac9,revision_v1_chacha20_poly1305_base64_048,chacha20_poly1305_base64,ascii_b8,True,9,False,False
quantization_trial__6341c41d7f6b45a2f8e73594,quantization_trial__d9ef8cdafb90d8572ff51ed7,revision_v1_primary_v2_payload_fidelity_v2__3ef02a003b755d57ccc0,revision_v1_aes256_gcm_base64_040,aes256_gcm_base64,ascii_b16,True,1,False,False
quantization_trial__63bb4996313fbec90e88b08b,quantization_trial__495f948a15c1a698fb7706ca,revision_v1_primary_v2_payload_fidelity_v2__fad10b036a36960ee0c4,revision_v1_aes256_gcm_base64_053,aes256_gcm_base64,ascii_b8,True,18,False,False
quantization_trial__63f410703a0021adb8087823,quantization_trial__f7208f398f52a6696e75a8d8,revision_v1_primary_v2_payload_fidelity_v2__6ab828a875a0e51ea71e,revision_v1_ed25519_signature_base64_011,ed25519_signature_base64,ascii_b8,True,10,False,False
quantization_trial__641ea4f4d99ac38df110dd8a,quantization_trial__aef0f901f037ed5208a44f02,revision_v1_primary_v2_payload_fidelity_v2__6a699852c34ad17720d1,revision_v1_token_128_bit_hex_010,token_128_bit_hex,ascii_b16,True,0,False,True
quantization_trial__644dafc012bd2f9ff74585c0,quantization_trial__77bed22db1bf60071d5af8a2,revision_v1_primary_v2_payload_fidelity_v2__b591d66531eb305407bf,revision_v1_token_128_bit_hex_048,token_128_bit_hex,ascii_b16,True,1,False,False
quantization_trial__6471b2d3604328fe5f27a7b0,quantization_trial__0e4e244624e69e102bcac0b9,revision_v1_primary_v2_payload_fidelity_v2__f78172f069871b641a03,revision_v1_chacha20_poly1305_base64_030,chacha20_poly1305_base64,ascii_b8,True,8,False,False
quantization_trial__64897ffe077c8807ef9ff309,quantization_trial__79c85d45b48aa5aa9729354e,revision_v1_primary_v2_payload_fidelity_v2__90e4d855877aea3bacf8,revision_v1_sha256_hex_055,sha256_hex,ascii_b16,True,1,False,False
quantization_trial__648c6891175cdf19b323ee36,quantization_trial__2603594f24ca417dac8b13c2,revision_v1_primary_v2_payload_fidelity_v2__3cb5478af20cba7b8a61,revision_v1_nonce_96_bit_hex_049,nonce_96_bit_hex,ascii_b8,True,2,False,False
quantization_trial__6493f4b0ef5e05b24a830fe0,quantization_trial__1e6d10912410549d63f8c638,revision_v1_primary_v2_payload_fidelity_v2__eb3dc890fa4722c37e3b,revision_v1_uuid_v4_056,uuid_v4,ascii_b16,True,2,False,False
quantization_trial__64cfc91fcf20b079d6cadadd,quantization_trial__5026d3327f06882bf4074066,revision_v1_primary_v2_payload_fidelity_v2__3930fc5c944303b90f76,revision_v1_nonce_96_bit_hex_052,nonce_96_bit_hex,ascii_b8,True,1,False,False
quantization_trial__64d1f439ce2c4841ea8a0885,quantization_trial__473362ae7a1cd7302705ce77,revision_v1_primary_v2_payload_fidelity_v2__988901a801c5388acda7,revision_v1_sha256_hex_050,sha256_hex,ascii_b8,True,14,False,False
quantization_trial__64d23c0b5e8ccd84b638216b,quantization_trial__bad0ff15b0d636933dcf79b7,revision_v1_primary_v2_payload_fidelity_v2__16170ab2de2541a5c850,revision_v1_hmac_sha256_hex_023,hmac_sha256_hex,ascii_b16,True,0,False,True
quantization_trial__64f95fa51b904c4aaa1d9cef,quantization_trial__43b02d8951cc6bcdb84f2a96,revision_v1_primary_v2_payload_fidelity_v2__5216ce39f3b490d12862,revision_v1_chacha20_poly1305_base64_019,chacha20_poly1305_base64,ascii_b8,True,5,False,False
quantization_trial__65015410434fe290773f42b7,quantization_trial__125b5a94c97df450d63ed176,revision_v1_primary_v2_payload_fidelity_v2__af3037ac18c8403e330b,revision_v1_chacha20_poly1305_base64_047,chacha20_poly1305_base64,ascii_b16,True,1,False,False
quantization_trial__65c3ec8dc130c6a921beb2ea,quantization_trial__d5bca64b63aeaa1e43e7343f,revision_v1_primary_v2_payload_fidelity_v2__5b1650f6bdcd545106b9,revision_v1_nonce_96_bit_hex_042,nonce_96_bit_hex,ascii_b16,True,0,False,True
quantization_trial__66dd7846c136f6af65cbc6a8,quantization_trial__42971df6a324d1492e1d7893,revision_v1_primary_v2_payload_fidelity_v2__7c2ffa7ed6171184368b,revision_v1_chacha20_poly1305_base64_037,chacha20_poly1305_base64,ascii_b16,True,4,False,False
quantization_trial__67715def197accfe7cd14a90,quantization_trial__9f7dd6b19cc63fe498aedec3,revision_v1_primary_v2_payload_fidelity_v2__5732e2b14ed95934697a,revision_v1_sha256_hex_022,sha256_hex,ascii_b8,True,10,False,False
quantization_trial__677fb538764b9abc4ade2e69,quantization_trial__89c0a58f357ab5f518e2da2f,revision_v1_primary_v2_payload_fidelity_v2__4edfac064ad305462e3b,revision_v1_nonce_96_bit_hex_011,nonce_96_bit_hex,ascii_b16,True,1,False,False
quantization_trial__6796bed54b0cea4f4f2be647,quantization_trial__fd8990a47c0f7a11f1da13f5,revision_v1_primary_v2_payload_fidelity_v2__b0b01b3f6fce8ec83fd5,revision_v1_token_128_bit_hex_053,token_128_bit_hex,ascii_b16,True,1,False,False
quantization_trial__68b51d8bf651ec8390ec1771,quantization_trial__6a0e2438a26ff3d90f0f4215,revision_v1_primary_v2_payload_fidelity_v2__e340d58f0f63e32708ec,revision_v1_token_128_bit_hex_054,token_128_bit_hex,ascii_b16,True,0,False,True
quantization_trial__6919ba575ee56b073ac308ee,quantization_trial__c1a604f642df2059a5c0f328,revision_v1_primary_v2_payload_fidelity_v2__53d043e0f26b72eb2b30,revision_v1_uuid_v4_054,uuid_v4,ascii_b8,True,3,False,False
quantization_trial__6932bafc5fd955485eb65f76,quantization_trial__00da313af5bc30e27d675b49,revision_v1_primary_v2_payload_fidelity_v2__524972261c9751fcd01c,revision_v1_ed25519_signature_base64_048,ed25519_signature_base64,ascii_b16,True,7,False,False
quantization_trial__69bb90d592c0dc226cc81f48,quantization_trial__2d940825d64f1ec49a8322e0,revision_v1_primary_v2_payload_fidelity_v2__68cbc81dfb452f45c86c,revision_v1_uuid_v4_035,uuid_v4,ascii_b8,True,4,False,False
quantization_trial__69d21a7a7bff7b1f19ec9aa8,quantization_trial__d9d07b8bb48e29b9803a0896,revision_v1_primary_v2_payload_fidelity_v2__a421f6d613fa105e42e7,revision_v1_uuid_v4_036,uuid_v4,ascii_b16,True,1,False,False
quantization_trial__6a58a8ec1b1feb7a67b92107,quantization_trial__640c033c3366189b0fd18727,revision_v1_primary_v2_payload_fidelity_v2__1441f8861c7a6c652ce8,revision_v1_chacha20_poly1305_base64_024,chacha20_poly1305_base64,ascii_b16,True,5,False,False
quantization_trial__6acef66202259a4ac201bea5,quantization_trial__17a0fc9aed2a0fb57d34cecf,revision_v1_primary_v2_payload_fidelity_v2__d1ea95ff6788d215d97b,revision_v1_token_128_bit_hex_010,token_128_bit_hex,ascii_b8,True,7,False,False
quantization_trial__6b4472ad8443574680e5127f,quantization_trial__34fe4c7683d7eb2fc6f42047,revision_v1_primary_v2_payload_fidelity_v2__d1a4ca5eac66ee3e066a,revision_v1_aes256_gcm_base64_001,aes256_gcm_base64,ascii_b8,True,7,False,False
quantization_trial__6b75042c6d4b823ea6c78dd1,quantization_trial__e4916c748044b853a533af79,revision_v1_primary_v2_payload_fidelity_v2__e16562a219e6ed3d2c4c,revision_v1_aes256_gcm_base64_031,aes256_gcm_base64,ascii_b8,True,9,False,False
quantization_trial__6b79f9b1a97a3e4cd08c802f,quantization_trial__42952fa987772b02cf12634e,revision_v1_primary_v2_payload_fidelity_v2__2971e2e5c22a87b2768e,revision_v1_nonce_96_bit_hex_010,nonce_96_bit_hex,ascii_b16,True,0,False,True
quantization_trial__6bad198c65cd20104ca0d5b8,quantization_trial__8fdc5d19794f5f30e1cacf80,revision_v1_primary_v2_payload_fidelity_v2__131a025ecd0196e79ba3,revision_v1_ed25519_signature_base64_036,ed25519_signature_base64,ascii_b16,True,5,False,False
quantization_trial__6cb7f5f48aaed107c2ff0ae5,quantization_trial__78d7312c68a5ab5cd2c26b7c,revision_v1_primary_v2_payload_fidelity_v2__55bd2f62aad251c69757,revision_v1_token_128_bit_hex_033,token_128_bit_hex,ascii_b8,True,6,False,False
quantization_trial__6ce4c235718b31110e9da056,quantization_trial__2355ab5d4120c4d0d0da8bc7,revision_v1_primary_v2_payload_fidelity_v2__be6c12cd9612972c869d,revision_v1_uuid_v4_029,uuid_v4,ascii_b8,True,4,False,False
quantization_trial__6cf607d55bb174b111949bec,quantization_trial__1338098368054f8494cbef20,revision_v1_primary_v2_payload_fidelity_v2__b17babff017973e5677e,revision_v1_uuid_v4_054,uuid_v4,ascii_b16,True,1,False,False
quantization_trial__6d32c70996d5db2fb5d777fc,quantization_trial__e552b220a0a2f01a0fb38668,revision_v1_primary_v2_payload_fidelity_v2__bc81e6a6bce53f2b1919,revision_v1_ed25519_signature_base64_019,ed25519_signature_base64,ascii_b16,True,5,False,False
quantization_trial__6dc93a28bd5fd6f85e07f03b,quantization_trial__bc9b355b92b6fcd8a0b49a78,revision_v1_primary_v2_payload_fidelity_v2__4d12ee42e4eb9ed03e4e,revision_v1_aes256_gcm_base64_016,aes256_gcm_base64,ascii_b8,True,15,False,False
quantization_trial__6dcb62f4a33bf21a0c29add4,quantization_trial__557e2e1de2147c0d84286ce6,revision_v1_primary_v2_payload_fidelity_v2__c6974f5019ffc9860347,revision_v1_chacha20_poly1305_base64_050,chacha20_poly1305_base64,ascii_b8,True,12,False,False
quantization_trial__6e3c5d51eea6fc06d75f3abb,quantization_trial__85b58fb4559219dc472ff0b3,revision_v1_primary_v2_payload_fidelity_v2__cbc396976b857e0e9425,revision_v1_hmac_sha256_hex_003,hmac_sha256_hex,ascii_b8,True,12,False,False
quantization_trial__6ea9d1ceac26686428664423,quantization_trial__9b753a51af147cbcef79f7e3,revision_v1_primary_v2_payload_fidelity_v2__1f27bc40019a7f5257a7,revision_v1_aes256_gcm_base64_041,aes256_gcm_base64,ascii_b16,True,2,False,False
quantization_trial__6f09ac468bda02bbff1a2c85,quantization_trial__22538cb80efbabf8112236b9,revision_v1_primary_v2_payload_fidelity_v2__efa0c7bd6dfd044400c2,revision_v1_aes256_gcm_base64_024,aes256_gcm_base64,ascii_b8,True,13,False,False
quantization_trial__6f26fc3f11ade17a7f0187bd,quantization_trial__084af2abb5c90ee2c5ea58d7,revision_v1_primary_v2_payload_fidelity_v2__c6618462b9f14d387f85,revision_v1_hmac_sha256_hex_058,hmac_sha256_hex,ascii_b8,True,7,False,False
quantization_trial__6f855387f4eae20e6d4c9381,quantization_trial__129638001b3b100e2bc1a85b,revision_v1_primary_v2_payload_fidelity_v2__27be1765c68b705e5087,revision_v1_token_128_bit_hex_058,token_128_bit_hex,ascii_b8,True,7,False,False
quantization_trial__6fba750566748b980787b355,quantization_trial__74858cec358e429105e847b2,revision_v1_primary_v2_payload_fidelity_v2__2d222a86e6c27cbeecea,revision_v1_aes256_gcm_base64_014,aes256_gcm_base64,ascii_b8,True,6,False,False
quantization_trial__6fcca4aa070c07c88b0e74be,quantization_trial__7459418482a7dc76a502e6fe,revision_v1_primary_v2_payload_fidelity_v2__be7b84803d057be17266,revision_v1_chacha20_poly1305_base64_031,chacha20_poly1305_base64,ascii_b8,True,13,False,False
quantization_trial__700b626d30e0081a8e3874fc,quantization_trial__2e3887493d73d7f28818adb0,revision_v1_primary_v2_payload_fidelity_v2__eee51e17ec26cfd95bda,revision_v1_ed25519_signature_base64_000,ed25519_signature_base64,ascii_b16,True,0,False,True
